name,type,latitude,longitude,node
"Vista Solar Energy Center",PV,34.741071,-106.657429,9we1bp
"Rio De Oro Solar Energy Center",PV,34.692096,-106.68709,9we1bp
"Meadow Lake Solar Energy Center",PV,34.809736,-106.517086,9we1bp
"Los Lunas Solar Energy Center",PV,34.832842,-106.772227,9we1bp
"CNMEC Solar Energy Center",PV,34.780886,-106.055866,9we1bp
"Britton Solar Energy Center",PV,35.016505,-106.097148,9we1bp
"South Valley Solar Energy Center",PV,34.985493,-106.73097,9we1bp
"Facebook 2 Solar Energy Center",PV,35.07915,-106.864956,9we1bp
"Cortez Solar 1, LLC",PV,37.360783,-108.524225,9we1bp
"Albuquerque Solar Energy Center",PV,35.168929,-106.600068,9we1bp
"City of Rio Rancho WWTP",PV,35.181566,-106.8107,9we1bp
"RC Energy AA, LLC Solar Facility",PV,35.152623,-106.54712,9we1bp
"Eubank Landfill Solar Array",PV,35.048353,-106.529276,9we1bp
"Facebook 3 Solar Energy Center",PV,35.075381,-106.864677,9we1bp
"Manzano Solar",PV,34.746459,-106.65424,9we1bp
"Oak Leaf Solar XXVI, LLC",PV,39.900919,-104.65987,9wve62
"Airport 1 Solar (DIA)",PV,39.902087,-104.673424,9wve62
"Oak Leaf Solar XVIII, LLC",PV,39.897466,-104.665644,9wve62
"DIA 8",PV,39.902015,-104.665053,9wve62
"Denver Int Airport",PV,39.838186,-104.672815,9wve62
"Pikes Peak Solar Garden 1, LLC (CSG)",PV,38.773243,-104.745628,9wve62
"Clear Spring Ranch PV Project",PV,38.601802,-104.693851,9wve62
"Grazing Yak Solar",PV,38.972311,-104.252782,9wve62
"Carson Solar I",PV,38.723262,-104.78253,9wve62
"Denver Intl Airport IV Solar",PV,39.898897,-104.665092,9wve62
"Palmer Solar",PV,38.632448,-104.662188,9wve62
"Fremont CO 1, LLC",PV,38.465877,-105.213344,9wve62
"Oak Leaf Solar XXIII, LLC (CSG)",PV,39.804353,-104.617114,9wve62
"AFA Solar Farm",PV,38.956966,-104.80653,9wve62
"City & County of Denver at Denver Int'l",PV,39.902944,-104.659383,9wve62
"Oak Leaf Solar XXIV LLC (CSG)",PV,39.654044,-104.531178,9wve62
"San Luis Solar Garden",PV,37.071093,-106.005206,9wve62
"Greater Sandhill I",PV,37.687956,-105.884814,9wve62
"Cogentrix of Alamosa",PV,37.598777,-105.949741,9wve62
"Adams Community Solar Garden, LLC",PV,39.787411,-104.58607,9wve62
"Venture 4-1D",PV,39.750282,-104.665633,9wve62
"San Luis Valley Solar Ranch",PV,37.694179,-105.919808,9wve62
"Hooper Solar",PV,37.69455,-105.982548,9wve62
"Oak Leaf Solar XXX, LLC (CSG)",PV,37.457394,-105.882952,9wve62
"Rock Creek 2 (CSG)",PV,37.393788,-105.906961,9wve62
"Venture 3-1C",PV,39.750188,-104.667715,9wve62
"Alamosa Solar South (CSG)",PV,37.452403,-105.860411,9wve62
"SunE Alamosa",PV,37.689082,-105.876249,9wve62
"Titan Solar",PV,39.690974,-104.013601,9wve62
"Quincy II Solar Garden",PV,39.636689,-104.657848,9wve62
"Oak Leaf Solar XXI (CSG)",PV,39.639173,-104.555793,9wve62
"Oak Leaf Solar XXV, LLC (CSG)",PV,39.640618,-104.555427,9wve62
"Quincy Solar",PV,39.640302,-104.558777,9wve62
"Arapahoe 3 Community Solar Array",PV,39.636331,-104.64621,9wve62
"Oak Leaf Solar XXII, LLC (CSG)",PV,39.650615,-104.53314,9wve62
"Pioneer Solar (CO), LLC",PV,39.761716,-104.458695,9wve62
"Vilas Solar Array",PV,37.385521,-102.467347,9wve62
"Venture 2",PV,39.752213,-104.665561,9wve62
"Venture 1-1A (CSG)",PV,39.752219,-104.667713,9wve62
"Mtn. Solar 2",PV,39.767444,-104.589653,9wve62
"Mtn. Solar 1",PV,39.776796,-104.587166,9wve62
"Oak Leaf Solar XXXIII, LLC (Lantz)",PV,38.53648,-106.076975,9wve62
"Trout Creek Solar",PV,38.815252,-106.110489,9wve62
"Conejos 1 Community Solar Array",PV,37.190611,-105.985139,9wve62
"NSE Camber BH (CSG) 2, LLC",PV,38.210049,-103.745899,9wve62
"Jeffco Community Solar Gardens, LLC",PV,39.859749,-105.151323,9wve62
"Thunder Wolf Energy Center Hybrid",PV,38.17076,-104.382369,9wve62
"Denver Metro Solar",PV,39.759961,-104.620979,9wve62
"Mtn. Solar 4 (CSG)",PV,39.727794,-105.113145,9wve62
"Adams Community Solar Garden III, LLC",PV,39.786294,-104.586794,9wve62
"Victory Solar, LLC",PV,39.791641,-104.436974,9wve62
"Brighton PV Solar Plant",PV,39.982696,-104.940987,9wve62
"Chaves Solar, LLC",PV,33.447614,-104.443634,9wve62
"Roswell Solar, LLC",PV,33.447124,-104.458039,9wve62
"GSE NM1",PV,33.162709,-104.385355,9wve62
"SEV NM Phase 2",PV,33.349104,-104.538789,9wve62
"Chaves County Solar II",PV,33.431578,-104.431938,9wve62
"Cimarron Solar Facility",PV,36.468454,-104.635073,9wve62
"Springer Solar 1",PV,36.398695,-104.593854,9wve62
"Syncarpha Eagle Nest",PV,36.544505,-105.276861,9wve62
"Angel Fire Energy Facility",PV,36.416699,-105.283209,9wve62
"Taos Mesa Energy Facility Hybrid",PV,36.449861,-105.633393,9wve62
"Questa Solar Facility",PV,36.716712,-105.606897,9wve62
"Syncarpha Questa",PV,36.810425,-105.589561,9wve62
"Syncarpha Taos",PV,36.370665,-105.659604,9wve62
"Kit Carson",PV,36.966254,-105.437427,9wve62
"Las Vegas Solar Energy Center",PV,35.64472,-105.207287,9wve62
"Storrie Lake Solar Project",PV,35.658415,-105.183747,9wve62
"San Miguel I Solar Energy Center",PV,35.634292,-105.176008,9wve62
"Monte Vista Solar 2 (CSG), LLC",PV,37.571985,-106.10059,9wve62
"Xcel Adams 2 Community Solar Array",PV,39.789073,-104.585256,9wve62
"San Luis Valley Solar Array",PV,37.769578,-106.212517,9wve62
"Sun Mountain Solar 1",PV,38.172666,-104.524334,9wve62
"Xcel Adams 1 Community Solar Array",PV,39.76562,-104.590567,9wve62
"CO LI (CSG) 1-Kamerra",PV,39.784874,-104.585485,9wve62
"San Isabel Solar, LLC",PV,37.371622,-104.478163,9wve62
"Neptune Energy Center Hybrid",PV,38.332226,-104.418572,9wve62
"Mtn. Solar 3 (CSG)",PV,40.280244,-103.617962,9wve62
"Pivot Solar 14, LLC (CSG)",PV,40.266937,-103.657805,9wve62
"Pivot Solar 2, LLC (CSG)",PV,40.266924,-103.655512,9wve62
"Imboden Solar Garden",PV,39.789177,-104.59235,9wve62
"Comanche Solar",PV,38.207899,-104.56281,9wve62
"Bighorn Solar 1",PV,38.192553,-104.599097,9wve62
"CSU Pueblo",PV,38.314894,-104.572965,9wve62
"Pivot Solar 15, LLC (CSG)",PV,40.266967,-103.653782,9wve62
"Hunter Solar, LLC (UT)",PV,39.134796,-111.054509,9x0gc5
"Graphite Solar I",PV,39.552603,-110.709456,9x0gc5
"Weber State University-Davis Campus PV",PV,41.096753,-111.980479,9x0ryy
"Sage Solar I-III",PV,41.766904,-111.059801,9x3mfn
"Mesa (CSG) 1 Murdock",PV,39.110487,-108.653259,9x47er
"Oak Leaf Solar XXXI, LLC (CSG)",PV,39.145913,-108.319562,9x47er
"Mesa (CSG) 2 Massicotte",PV,39.047695,-108.418758,9x47er
"Bonanza",PV,40.077175,-109.293548,9x47er
"Mesa PV1",PV,39.067604,-108.509272,9x47er
"Eagle Springs Solar, LLC",PV,39.525985,-107.695999,9x5w98
"Sunnyside Ranch Community Solar Array",PV,39.412647,-107.158285,9x5w98
"Oak Leaf Solar XXXII (CSG)",PV,39.523024,-107.815255,9x5w98
"Pivot Solar 7, LLC (CSG)",PV,39.521717,-107.815648,9x5w98
"Pivot Solar 3, LLC (CSG)",PV,39.413769,-108.089851,9x5w98
"Ameresco HCE Solar, LLC",PV,39.465908,-107.229623,9x5w98
"Pitkin County Solar",PV,39.246108,-106.875365,9x5w98
"WWRF Solar Plant",PV,39.522893,-107.813376,9x5w98
"Sweetwater Solar",PV,41.627042,-109.685016,9x6z6m
"Oak Leaf Solar XXVIII, LLC (CSG)",PV,40.237852,-104.780055,9xkgmv
"SR Skylark B",PV,40.580223,-104.895326,9xkgmv
"Weld 1 Community Solar Array",PV,40.231259,-104.787508,9xkgmv
"SR Kersey",PV,40.385688,-104.549402,9xkgmv
"Oak Leaf Solar XXVII, LLC",PV,40.426297,-104.643874,9xkgmv
"Gilcrest Solar",PV,40.288267,-104.785011,9xkgmv
"SR Kersey II",PV,40.387658,-104.550976,9xkgmv
"Platteville Solar (CSG), LLC",PV,40.228276,-104.775107,9xkgmv
"Alden Solar (CSG), LLC",PV,40.456177,-104.57949,9xkgmv
"Gilcrest V (CSG)",PV,40.31736,-104.77195,9xkgmv
"Skylark",PV,40.577604,-104.895845,9xkgmv
"SR Platte Solar Farm",PV,40.178609,-104.690618,9xkgmv
"SR Rattlesnake",PV,40.187472,-104.693663,9xkgmv
"SR Skylark C",PV,40.578801,-104.896745,9xkgmv
"Pivot Solar 4, LLC (CSG)",PV,40.228182,-104.777764,9xkgmv
"Pivot Solar 8, LLC (CSG)",PV,40.240412,-104.770876,9xkgmv
"NSE Camber Solar PS6, LLC CSG",PV,40.258463,-104.824908,9xkgmv
"NSE Camber Solar PS5, LLC (CSG)",PV,40.248779,-104.840389,9xkgmv
"Valley View Solar",PV,40.419889,-104.894368,9xkgmv
"SR Mavericks",PV,40.22918,-105.029706,9xkgmv
"Rawhide Prairie Solar Hybrid",PV,40.843358,-105.015716,9xkgmv
"Lafayette Horizon Solar (CSG), LLC",PV,39.982061,-105.061174,9xkgmv
"IBM Solar",PV,40.091008,-105.19086,9xkgmv
"Tom Sifers Solar",PV,39.959937,-105.846908,9xkgmv
"Whiskey Hill Solar",PV,40.812769,-106.289275,9xkgmv
"Bison Solar, LLC",PV,40.865239,-105.013023,9xkgmv
"RV CSU Power, LLC",PV,40.591195,-105.146341,9xkgmv
"RV CSU Power II, LLC",PV,40.592789,-105.147513,9xkgmv
"Coyote Ridge Community Solar",PV,40.500535,-105.132059,9xkgmv
"Sterling PV 3",PV,40.631871,-103.195556,9xkgmv
"Logan 1 Community Solar Array",PV,40.613489,-103.150392,9xkgmv
"City of Boulder WWTP",PV,40.048036,-105.180797,9xkgmv
"Riverview Solar",PV,40.666159,-103.131711,9xkgmv
"NSE Camber Solar PS11, LLC (CSG)",PV,40.615154,-103.233934,9xkgmv
"Mtn Solar 6, LLC (CSG)",PV,40.61415,-103.233884,9xkgmv
"Pivot Solar 12, LLC (CSG)",PV,40.612042,-103.233626,9xkgmv
"NSE Camber Solar PS13, LLC (CSG)",PV,40.614964,-103.155755,9xkgmv
"SR Jenkins Ft Lupton",PV,40.083582,-104.74621,9xkgmv
"Jack's Solar Garden",PV,40.122748,-105.129801,9xkgmv
"Montague Solar",PV,45.539739,-120.180952,c245ue
"WyEast Solar",PV,45.587263,-120.595798,c245ue
"Wheatridge Hybrid",PV,45.563623,-119.611107,c26crp
"Camas Solar Project",PV,46.956129,-120.504644,c26crp
"Adams Nielson Solar",PV,46.98453,-118.615434,c26crp
"Horn Rapids Solar, Storage and Training",PV,46.357566,-119.320144,c26crp
"Penstemon Solar Project",PV,46.961193,-120.481156,c26crp
"NorWest Energy 9, LLC",PV,45.68081,-118.850601,c26crp
"Apex Solar",PV,45.232677,-112.753313,c2r8x7
"Green Meadow Solar, LLC",PV,46.696436,-112.065806,c2r8x7
"Great Divide Solar, LLC",PV,46.807779,-112.251318,c2r8x7
"Black Eagle Solar, LLC",PV,47.547642,-111.249975,c82vu4
"Magpie Solar, LLC",PV,46.291802,-108.935194,c82vu4
"River Bend Solar, LLC",PV,45.704084,-109.565342,c82vu4
"South Mills Solar, LLC",PV,45.728739,-107.635556,c8h5zm
"MTSUN",PV,45.875823,-108.655325,c8h5zm
