name,type,latitude,longitude,node
"Rush Creek I",WT,39.097767,-104.040367,9wve62
"Rush Creek I",WT,39.212574,-103.798393,9wve62
"Rush Creek I",WT,39.179783,-103.805336,9wve62
"Golden West Wind Farm",WT,39.029224,-104.229233,9wve62
"Golden West Wind Farm",WT,39.047375,-104.201118,9wve62
"Golden West Wind Farm",WT,39.021034,-104.171883,9wve62
"Golden West Wind Farm",WT,39.055824,-104.168732,9wve62
"Rush Creek I",WT,39.179836,-103.887093,9wve62
"Rush Creek I",WT,39.136692,-103.770584,9wve62
"Rush Creek I",WT,39.151955,-103.837883,9wve62
"Cedar Point",WT,39.384094,-103.730988,9wve62
"Rush Creek I",WT,39.168854,-103.786339,9wve62
"Rush Creek I",WT,39.112541,-104.019287,9wve62
"Cedar Point",WT,39.364494,-103.729393,9wve62
"Rush Creek I",WT,39.180172,-103.858337,9wve62
"Limon I",WT,39.368694,-103.763786,9wve62
"Limon I",WT,39.369293,-103.751289,9wve62
"Limon I",WT,39.384193,-103.777092,9wve62
"Limon I",WT,39.364895,-103.765091,9wve62
"Limon I",WT,39.381096,-103.784088,9wve62
"Rush Creek I",WT,39.204441,-103.848747,9wve62
"Rush Creek I",WT,39.137852,-103.797073,9wve62
"Rush Creek I",WT,39.121582,-103.761131,9wve62
"Rush Creek I",WT,39.164371,-103.830757,9wve62
"Rush Creek I",WT,39.137058,-103.846222,9wve62
"Rush Creek I",WT,39.168488,-103.79425,9wve62
"Rush Creek I",WT,39.049622,-104.043777,9wve62
"Rush Creek I",WT,39.162876,-103.760063,9wve62
"Rush Creek I",WT,39.169258,-103.87001,9wve62
"Rush Creek I",WT,39.141399,-103.929672,9wve62
"Rush Creek I",WT,39.120041,-103.969894,9wve62
"Rush Creek I",WT,39.16254,-103.849747,9wve62
"Rush Creek I",WT,39.123936,-103.773972,9wve62
"Rush Creek I",WT,39.16061,-103.877045,9wve62
"Golden West Wind Farm",WT,38.980206,-104.300644,9wve62
"Rush Creek I",WT,39.093655,-104.041992,9wve62
"Rush Creek I",WT,39.141449,-103.880417,9wve62
"Rush Creek I",WT,39.082355,-104.040367,9wve62
"Rush Creek I",WT,39.161102,-103.749634,9wve62
"Rush Creek I",WT,39.121704,-103.732315,9wve62
"Rush Creek I",WT,39.102425,-104.006813,9wve62
"Rush Creek I",WT,39.083977,-104.006966,9wve62
"Rush Creek I",WT,39.149658,-103.896652,9wve62
"Bronco Plains Wind II",WT,39.24482,-102.988548,9wve62
"Cheyenne Ridge",WT,38.980907,-102.304184,9wve62
"Cheyenne Ridge",WT,38.966015,-102.39328,9wve62
"Oso Grande",WT,32.968224,-103.821434,9wve62
"Oso Grande",WT,33.087906,-103.816193,9wve62
"Oso Grande",WT,32.988892,-103.827209,9wve62
"Oso Grande",WT,33.0116,-103.780403,9wve62
"Peak View Wind",WT,37.705257,-104.500084,9wve62
"Peak View Wind",WT,37.656197,-104.520889,9wve62
"Peak View Wind",WT,37.665855,-104.522888,9wve62
"Peak View Wind",WT,37.700081,-104.503578,9wve62
"Peak View Wind",WT,37.690849,-104.507179,9wve62
"Peak View Wind",WT,37.683319,-104.513489,9wve62
"Peak View Wind",WT,37.685863,-104.511131,9wve62
"Peak View Wind",WT,37.663757,-104.526489,9wve62
"Peak View Wind",WT,37.693138,-104.50547,9wve62
"Peak View Wind",WT,37.658802,-104.521652,9wve62
"Oso Grande",WT,33.083706,-103.795486,9wve62
"Peak View Wind",WT,37.670959,-104.516815,9wve62
"Busch Ranch II",WT,37.791733,-104.403389,9wve62
"Busch Ranch II",WT,37.757706,-104.442291,9wve62
"Busch Ranch",WT,37.787792,-104.480591,9wve62
"Busch Ranch",WT,37.772896,-104.455887,9wve62
"Busch Ranch",WT,37.779594,-104.473488,9wve62
"Busch Ranch",WT,37.782394,-104.47599,9wve62
"Busch Ranch",WT,37.776493,-104.470787,9wve62
"Busch Ranch",WT,37.801193,-104.491989,9wve62
"Busch Ranch",WT,37.795795,-104.487488,9wve62
"Busch Ranch",WT,37.774395,-104.458687,9wve62
"Busch Ranch",WT,37.767193,-104.455391,9wve62
"Busch Ranch II",WT,37.782166,-104.407288,9wve62
"Busch Ranch II",WT,37.789803,-104.441193,9wve62
"Busch Ranch II",WT,37.800785,-104.405388,9wve62
"Peak View Wind",WT,37.707794,-104.501373,9wve62
"Busch Ranch II",WT,37.796265,-104.404388,9wve62
"Oso Grande",WT,32.972149,-103.833115,9wve62
"Oso Grande",WT,33.012108,-103.788696,9wve62
"San Juan Mesa",WT,33.971394,-103.852592,9wve62
"Oso Grande",WT,33.026413,-103.768837,9wve62
"San Juan Mesa",WT,33.943394,-103.86869,9wve62
"San Juan Mesa",WT,33.959694,-103.847893,9wve62
"Oso Grande",WT,32.990608,-103.833038,9wve62
"Oso Grande",WT,33.078358,-103.790367,9wve62
"Oso Grande",WT,33.09985,-103.781624,9wve62
"San Juan Mesa",WT,33.971493,-103.84539,9wve62
"San Juan Mesa",WT,33.953793,-103.863472,9wve62
"San Juan Mesa",WT,33.965893,-103.861092,9wve62
"Oso Grande",WT,33.076599,-103.829948,9wve62
"San Juan Mesa",WT,33.962296,-103.875893,9wve62
"San Juan Mesa",WT,33.972694,-103.873291,9wve62
"San Juan Mesa",WT,33.964294,-103.844589,9wve62
"Oso Grande",WT,32.986938,-103.821198,9wve62
"San Juan Mesa",WT,33.958794,-103.845795,9wve62
"Oso Grande",WT,33.10062,-103.788338,9wve62
"Oso Grande",WT,33.074505,-103.82473,9wve62
"San Juan Mesa",WT,33.958504,-103.858589,9wve62
"San Juan Mesa",WT,33.957191,-103.856491,9wve62
"San Juan Mesa",WT,33.973892,-103.866089,9wve62
"Oso Grande",WT,33.050171,-103.780838,9wve62
"San Juan Mesa",WT,33.941895,-103.863991,9wve62
"Oso Grande",WT,33.029354,-103.774162,9wve62
"Oso Grande",WT,33.010967,-103.773804,9wve62
"Oso Grande",WT,33.098755,-103.776009,9wve62
"Oso Grande",WT,33.115746,-103.793266,9wve62
"Oso Grande",WT,33.114841,-103.77771,9wve62
"Oso Grande",WT,33.036659,-103.776558,9wve62
"Oso Grande",WT,33.012836,-103.796173,9wve62
"Oso Grande",WT,33.072613,-103.78656,9wve62
"Busch Ranch II",WT,37.794453,-104.441193,9wve62
"Busch Ranch II",WT,37.804283,-104.40699,9wve62
"Busch Ranch II",WT,37.754284,-104.460587,9wve62
"New Mexico Wind Energy Center",WT,34.543995,-104.081192,9wve62
"New Mexico Wind Energy Center",WT,34.551277,-104.086449,9wve62
"New Mexico Wind Energy Center",WT,34.557774,-104.086433,9wve62
"New Mexico Wind Energy Center",WT,34.558193,-104.080894,9wve62
"New Mexico Wind Energy Center",WT,34.537415,-104.088455,9wve62
"New Mexico Wind Energy Center",WT,34.596985,-104.036873,9wve62
"New Mexico Wind Energy Center",WT,34.589073,-104.043236,9wve62
"New Mexico Wind Energy Center",WT,34.592995,-104.036293,9wve62
"New Mexico Wind Energy Center",WT,34.566242,-104.082916,9wve62
"New Mexico Wind Energy Center",WT,34.586025,-104.067299,9wve62
"New Mexico Wind Energy Center",WT,34.5522,-104.087906,9wve62
"New Mexico Wind Energy Center",WT,34.555763,-104.086548,9wve62
"Casa Mesa",WT,34.574085,-103.976654,9wve62
"New Mexico Wind Energy Center",WT,34.602604,-104.036964,9wve62
"New Mexico Wind Energy Center",WT,34.584618,-104.065964,9wve62
"New Mexico Wind Energy Center",WT,34.546932,-104.081238,9wve62
"New Mexico Wind Energy Center",WT,34.570103,-104.077621,9wve62
"Casa Mesa",WT,34.570549,-103.95536,9wve62
"Casa Mesa",WT,34.603004,-103.995232,9wve62
"Casa Mesa",WT,34.600285,-103.990379,9wve62
"Casa Mesa",WT,34.576241,-103.982018,9wve62
"Casa Mesa",WT,34.572456,-103.964279,9wve62
"Casa Mesa",WT,34.582073,-103.987648,9wve62
"Casa Mesa",WT,34.577682,-103.995979,9wve62
"New Mexico Wind Energy Center",WT,34.550526,-104.084732,9wve62
"Casa Mesa",WT,34.583881,-103.999771,9wve62
"New Mexico Wind Energy Center",WT,34.57597,-104.068085,9wve62
"New Mexico Wind Energy Center",WT,34.570305,-104.074425,9wve62
"New Mexico Wind Energy Center",WT,34.554367,-104.085625,9wve62
"New Mexico Wind Energy Center",WT,34.571095,-104.079292,9wve62
"New Mexico Wind Energy Center",WT,34.591404,-104.0401,9wve62
"Rush Creek II",WT,39.099133,-103.147934,9wve62
"Rush Creek II",WT,39.07616,-103.131363,9wve62
"Rush Creek II",WT,39.153202,-103.14772,9wve62
"Busch Ranch II",WT,37.769352,-104.433189,9wve62
"Busch Ranch II",WT,37.780922,-104.440887,9wve62
"Busch Ranch II",WT,37.785313,-104.441193,9wve62
"Busch Ranch II",WT,37.759064,-104.448288,9wve62
"Busch Ranch II",WT,37.785423,-104.410591,9wve62
"Busch Ranch",WT,37.765293,-104.452988,9wve62
"Busch Ranch",WT,37.776196,-104.461288,9wve62
"Busch Ranch",WT,37.785095,-104.478287,9wve62
"Busch Ranch II",WT,37.751034,-104.456993,9wve62
"Busch Ranch II",WT,37.804085,-104.441193,9wve62
"Busch Ranch",WT,37.793095,-104.485191,9wve62
"Peak View Wind",WT,37.710453,-104.505463,9wve62
"Peak View Wind",WT,37.69791,-104.50457,9wve62
"Peak View Wind",WT,37.674583,-104.506294,9wve62
"Peak View Wind",WT,37.673462,-104.513771,9wve62
"Peak View Wind",WT,37.661465,-104.527222,9wve62
"Huerfano River",WT,37.772194,-104.832191,9wve62
"Rush Creek II",WT,39.062477,-103.153488,9wve62
"NREL - NWTC",WT,39.905067,-105.227036,9wve62
"NREL - NWTC",WT,39.911594,-105.231789,9wve62
"NREL - NWTC",WT,39.906052,-105.222839,9wve62
"NREL - NWTC",WT,39.907795,-105.223289,9wve62
"NREL - NWTC",WT,39.908993,-105.222687,9wve62
"Anderson Wind Project",WT,33.014084,-103.860741,9wve62
"NREL - NWTC",WT,39.912083,-105.220001,9wve62
"Huerfano River",WT,37.774323,-104.831833,9wve62
"Huerfano River",WT,37.777992,-104.82679,9wve62
"Busch Ranch II",WT,37.799282,-104.441193,9wve62
"Huerfano River",WT,37.776093,-104.83149,9wve62
"Busch Ranch",WT,37.762894,-104.451187,9wve62
"Busch Ranch",WT,37.798492,-104.489792,9wve62
"Busch Ranch",WT,37.791393,-104.480591,9wve62
"New Mexico Wind Energy Center",WT,34.527992,-104.087189,9wve62
"Anderson Wind Project",WT,33.014404,-103.854271,9wve62
"San Juan Mesa",WT,33.953094,-103.861092,9wve62
"Golden West Wind Farm",WT,39.019943,-104.166748,9wve62
"Golden West Wind Farm",WT,39.014885,-104.212669,9wve62
"Golden West Wind Farm",WT,38.960865,-104.278374,9wve62
"Golden West Wind Farm",WT,39.019135,-104.161903,9wve62
"Golden West Wind Farm",WT,39.015423,-104.148972,9wve62
"Golden West Wind Farm",WT,38.957085,-104.283493,9wve62
"Golden West Wind Farm",WT,39.046585,-104.191612,9wve62
"Golden West Wind Farm",WT,39.022655,-104.178032,9wve62
"Golden West Wind Farm",WT,39.047363,-104.170479,9wve62
"Golden West Wind Farm",WT,39.046394,-104.22802,9wve62
"Golden West Wind Farm",WT,38.949722,-104.240227,9wve62
"Golden West Wind Farm",WT,38.995304,-104.241508,9wve62
"Golden West Wind Farm",WT,38.966824,-104.285332,9wve62
"Golden West Wind Farm",WT,38.996044,-104.267052,9wve62
"Golden West Wind Farm",WT,38.963192,-104.30188,9wve62
"Golden West Wind Farm",WT,38.988255,-104.213379,9wve62
"Golden West Wind Farm",WT,38.963753,-104.29734,9wve62
"Golden West Wind Farm",WT,38.956825,-104.242828,9wve62
"Golden West Wind Farm",WT,39.032242,-104.161041,9wve62
"Golden West Wind Farm",WT,39.023373,-104.186218,9wve62
"Golden West Wind Farm",WT,39.002316,-104.186882,9wve62
"Golden West Wind Farm",WT,39.001915,-104.192467,9wve62
"Golden West Wind Farm",WT,38.967304,-104.25515,9wve62
"Golden West Wind Farm",WT,38.994263,-104.231956,9wve62
"Golden West Wind Farm",WT,38.988434,-104.218117,9wve62
"Golden West Wind Farm",WT,39.035095,-104.192101,9wve62
"Golden West Wind Farm",WT,38.948402,-104.273232,9wve62
"Golden West Wind Farm",WT,38.942482,-104.264473,9wve62
"Golden West Wind Farm",WT,39.046482,-104.218513,9wve62
"Golden West Wind Farm",WT,38.966923,-104.264671,9wve62
"Golden West Wind Farm",WT,38.957684,-104.28862,9wve62
"Golden West Wind Farm",WT,38.995644,-104.245804,9wve62
"Golden West Wind Farm",WT,38.951595,-104.291428,9wve62
"Golden West Wind Farm",WT,38.967983,-104.260498,9wve62
"Golden West Wind Farm",WT,39.05706,-104.165314,9wve62
"Golden West Wind Farm",WT,38.942944,-104.227249,9wve62
"Golden West Wind Farm",WT,39.047485,-104.205521,9wve62
"Golden West Wind Farm",WT,38.967304,-104.241447,9wve62
"Golden West Wind Farm",WT,39.038635,-104.228889,9wve62
"Golden West Wind Farm",WT,38.961422,-104.272263,9wve62
"Golden West Wind Farm",WT,38.940922,-104.269943,9wve62
"Golden West Wind Farm",WT,38.959763,-104.25853,9wve62
"Golden West Wind Farm",WT,38.950432,-104.223198,9wve62
"Golden West Wind Farm",WT,39.035732,-104.217751,9wve62
"Golden West Wind Farm",WT,38.961014,-104.254066,9wve62
"Golden West Wind Farm",WT,38.947556,-104.280098,9wve62
"Golden West Wind Farm",WT,38.974983,-104.262901,9wve62
"Golden West Wind Farm",WT,39.031952,-104.205887,9wve62
"Golden West Wind Farm",WT,39.046482,-104.232597,9wve62
"Golden West Wind Farm",WT,38.972595,-104.307114,9wve62
"Golden West Wind Farm",WT,39.018883,-104.230553,9wve62
"Golden West Wind Farm",WT,39.006962,-104.234657,9wve62
"Golden West Wind Farm",WT,38.951714,-104.228882,9wve62
"Golden West Wind Farm",WT,39.033463,-104.170822,9wve62
"Golden West Wind Farm",WT,38.966503,-104.250092,9wve62
"Golden West Wind Farm",WT,39.035362,-104.180107,9wve62
"Golden West Wind Farm",WT,39.014954,-104.207779,9wve62
"Golden West Wind Farm",WT,39.053944,-104.176537,9wve62
"Golden West Wind Farm",WT,38.929382,-104.253983,9wve62
"Golden West Wind Farm",WT,38.936234,-104.263252,9wve62
"Golden West Wind Farm",WT,39.031193,-104.234802,9wve62
"Golden West Wind Farm",WT,38.952553,-104.234467,9wve62
"Golden West Wind Farm",WT,39.024303,-104.248932,9wve62
"Golden West Wind Farm",WT,39.046803,-104.196213,9wve62
"Golden West Wind Farm",WT,39.029522,-104.24781,9wve62
"Golden West Wind Farm",WT,39.016655,-104.153122,9wve62
"Golden West Wind Farm",WT,39.017452,-104.157768,9wve62
"Golden West Wind Farm",WT,39.000854,-104.241669,9wve62
"San Juan Mesa",WT,33.956795,-103.841988,9wve62
"San Juan Mesa",WT,33.965195,-103.852493,9wve62
"San Juan Mesa",WT,33.965794,-103.85849,9wve62
"San Juan Mesa",WT,33.963314,-103.857033,9wve62
"San Juan Mesa",WT,33.968895,-103.86779,9wve62
"San Juan Mesa",WT,33.972195,-103.861694,9wve62
"San Juan Mesa",WT,33.942093,-103.866592,9wve62
"San Juan Mesa",WT,33.957893,-103.843788,9wve62
"Oso Grande",WT,33.048252,-103.775208,9wve62
"Oso Grande",WT,33.046406,-103.769318,9wve62
"Oso Grande",WT,32.969509,-103.82756,9wve62
"Anderson Wind Project",WT,33.014576,-103.87326,9wve62
"San Juan Mesa",WT,33.969994,-103.869888,9wve62
"San Juan Mesa",WT,33.966694,-103.863693,9wve62
"San Juan Mesa",WT,33.971596,-103.859894,9wve62
"San Juan Mesa",WT,33.967793,-103.865791,9wve62
"San Juan Mesa",WT,33.971294,-103.871788,9wve62
"San Juan Mesa",WT,33.964794,-103.847092,9wve62
"San Juan Mesa",WT,33.973331,-103.863731,9wve62
"San Juan Mesa",WT,33.964195,-103.876892,9wve62
"Oso Grande",WT,33.083225,-103.805939,9wve62
"San Juan Mesa",WT,33.954994,-103.868195,9wve62
"San Juan Mesa",WT,33.972195,-103.849792,9wve62
"Oso Grande",WT,33.085686,-103.810944,9wve62
"San Juan Mesa",WT,33.974194,-103.874588,9wve62
"San Juan Mesa",WT,33.963493,-103.842094,9wve62
"Oso Grande",WT,33.115265,-103.785553,9wve62
"Oso Grande",WT,33.098675,-103.769211,9wve62
"Anderson Wind Project",WT,33.032913,-103.855537,9wve62
"San Juan Mesa",WT,33.954395,-103.865692,9wve62
"San Juan Mesa",WT,33.965096,-103.849693,9wve62
"Anderson Wind Project",WT,33.013836,-103.864983,9wve62
"Anderson Wind Project",WT,33.013515,-103.869209,9wve62
"Anderson Wind Project",WT,33.035954,-103.855408,9wve62
"Golden West Wind Farm",WT,38.994972,-104.236412,9wve62
"Golden West Wind Farm",WT,38.961365,-104.26577,9wve62
"Golden West Wind Farm",WT,38.974045,-104.267517,9wve62
"Golden West Wind Farm",WT,39.044983,-104.179573,9wve62
"Golden West Wind Farm",WT,39.007343,-104.243156,9wve62
"Golden West Wind Farm",WT,38.937714,-104.25486,9wve62
"Golden West Wind Farm",WT,38.962475,-104.306061,9wve62
"Golden West Wind Farm",WT,39.037945,-104.241241,9wve62
"Golden West Wind Farm",WT,38.939354,-104.233231,9wve62
"Golden West Wind Farm",WT,38.969975,-104.31015,9wve62
"Golden West Wind Farm",WT,38.980854,-104.308662,9wve62
"Golden West Wind Farm",WT,39.044563,-104.186028,9wve62
"Golden West Wind Farm",WT,38.988304,-104.208023,9wve62
"Golden West Wind Farm",WT,38.988823,-104.288673,9wve62
"Golden West Wind Farm",WT,39.059013,-104.161308,9wve62
"Golden West Wind Farm",WT,38.929012,-104.248947,9wve62
"Golden West Wind Farm",WT,39.049603,-104.21579,9wve62
"San Juan Mesa",WT,33.971695,-103.847694,9wve62
"Peak View Wind",WT,37.68832,-104.508408,9wve62
"Peak View Wind",WT,37.695553,-104.505104,9wve62
"Peak View Wind",WT,37.668266,-104.517136,9wve62
"Peak View Wind",WT,37.702988,-104.499947,9wve62
"Golden West Wind Farm",WT,38.951744,-104.251328,9wve62
"Anderson Wind Project",WT,33.029808,-103.855804,9wve62
"Golden West Wind Farm",WT,39.027275,-104.237831,9wve62
"Golden West Wind Farm",WT,39.038513,-104.19812,9wve62
"Golden West Wind Farm",WT,39.007084,-104.225182,9wve62
"Golden West Wind Farm",WT,38.981415,-104.297501,9wve62
"Golden West Wind Farm",WT,39.035534,-104.212044,9wve62
"Golden West Wind Farm",WT,39.022285,-104.241974,9wve62
"Golden West Wind Farm",WT,39.015812,-104.21785,9wve62
"Golden West Wind Farm",WT,38.966843,-104.272118,9wve62
"Cheyenne Ridge",WT,38.971603,-102.241821,9wve62
"New Mexico Wind Energy Center",WT,34.534569,-104.088409,9wve62
"New Mexico Wind Energy Center",WT,34.595768,-104.035637,9wve62
"Bronco Plains",WT,39.108864,-103.020493,9wve62
"Bronco Plains",WT,39.109962,-103.080093,9wve62
"Bronco Plains",WT,39.046272,-102.944191,9wve62
"Bronco Plains",WT,39.089333,-103.040993,9wve62
"Bronco Plains",WT,39.111305,-103.01609,9wve62
"Bronco Plains",WT,39.169353,-102.970894,9wve62
"Bronco Plains",WT,39.110344,-103.068192,9wve62
"Bronco Plains Wind II",WT,39.235813,-103.01342,9wve62
"Bronco Plains",WT,39.154835,-102.951988,9wve62
"Bronco Plains",WT,39.091022,-103.035591,9wve62
"Bronco Plains",WT,39.117065,-102.953194,9wve62
"Bronco Plains",WT,39.141182,-102.975487,9wve62
"Bronco Plains",WT,39.110413,-103.009689,9wve62
"Bronco Plains",WT,39.055183,-103.042694,9wve62
"Bronco Plains",WT,39.061512,-103.011993,9wve62
"Bronco Plains",WT,39.081955,-103.048592,9wve62
"Bronco Plains",WT,39.078625,-103.081192,9wve62
"Bronco Plains",WT,39.073635,-102.993294,9wve62
"Bronco Plains",WT,39.092793,-103.060791,9wve62
"Bronco Plains",WT,39.075062,-103.058388,9wve62
"Bronco Plains",WT,39.095722,-102.992889,9wve62
"Bronco Plains",WT,39.061882,-103.029488,9wve62
"Bronco Plains",WT,39.167152,-102.975189,9wve62
"Bronco Plains",WT,39.131775,-102.994087,9wve62
"Bronco Plains",WT,39.134815,-102.984291,9wve62
"Bronco Plains",WT,39.064892,-103.09539,9wve62
"Bronco Plains",WT,39.069263,-103.06649,9wve62
"Bronco Plains",WT,39.050732,-102.973289,9wve62
"Bronco Plains",WT,39.076443,-103.099289,9wve62
"Bronco Plains",WT,39.131035,-103.018288,9wve62
"Bronco Plains",WT,39.094963,-103.024689,9wve62
"Bronco Plains",WT,39.045734,-102.955688,9wve62
"Bronco Plains",WT,39.071274,-103.061493,9wve62
"Bronco Plains",WT,39.064823,-103.089188,9wve62
"Cheyenne Ridge",WT,39.051025,-102.122688,9wve62
"Cheyenne Ridge",WT,39.099186,-102.257019,9wve62
"Cheyenne Ridge",WT,39.086185,-102.055481,9wve62
"Cheyenne Ridge",WT,39.066925,-102.244278,9wve62
"Cheyenne Ridge",WT,39.048126,-102.203445,9wve62
"Cheyenne Ridge",WT,39.093719,-102.079926,9wve62
"Cheyenne Ridge",WT,39.049755,-102.313393,9wve62
"Cheyenne Ridge",WT,39.054462,-102.10128,9wve62
"Cheyenne Ridge",WT,39.066689,-102.233444,9wve62
"Cheyenne Ridge",WT,39.078552,-102.076401,9wve62
"Cheyenne Ridge",WT,39.071316,-102.126373,9wve62
"Cheyenne Ridge",WT,39.053383,-102.264259,9wve62
"Cheyenne Ridge",WT,39.05233,-102.145729,9wve62
"Cheyenne Ridge",WT,39.053444,-102.275665,9wve62
"Bronco Plains",WT,39.052082,-102.985092,9wve62
"Cheyenne Ridge",WT,39.051529,-102.184052,9wve62
"Cheyenne Ridge",WT,39.072765,-102.275742,9wve62
"Bronco Plains",WT,39.080452,-102.96759,9wve62
"Bronco Plains Wind II",WT,39.205605,-102.943428,9wve62
"Bronco Plains",WT,39.148262,-102.966591,9wve62
"Bronco Plains",WT,39.073982,-102.987488,9wve62
"Bronco Plains",WT,39.151165,-102.961288,9wve62
"Bronco Plains",WT,39.084652,-103.066788,9wve62
"Bronco Plains",WT,39.051983,-103.112289,9wve62
"Bronco Plains",WT,39.081772,-102.94809,9wve62
"Bronco Plains",WT,39.049953,-102.978394,9wve62
"Bronco Plains",WT,39.076633,-102.983192,9wve62
"Bronco Plains",WT,39.047375,-102.927887,9wve62
"Bronco Plains",WT,39.042503,-102.959587,9wve62
"Bronco Plains",WT,39.077824,-102.96109,9wve62
"Cheyenne Ridge",WT,39.049938,-102.189278,9wve62
"Bronco Plains",WT,39.093552,-103.030693,9wve62
"Bronco Plains",WT,39.060455,-103.017288,9wve62
"Bronco Plains",WT,39.093864,-103.017494,9wve62
"Twin Buttes",WT,37.696499,-102.823921,9wve62
"Twin Buttes",WT,37.671696,-102.883392,9wve62
"Twin Buttes",WT,37.695095,-102.83519,9wve62
"Twin Buttes",WT,37.668095,-102.841194,9wve62
"Twin Buttes",WT,37.674393,-102.813393,9wve62
"Twin Buttes",WT,37.674526,-102.827385,9wve62
"Twin Buttes",WT,37.687595,-102.851593,9wve62
"Twin Buttes",WT,37.671696,-102.889992,9wve62
"Twin Buttes",WT,37.695347,-102.827103,9wve62
"Twin Buttes",WT,37.652393,-102.876389,9wve62
"Twin Buttes",WT,37.671696,-102.886589,9wve62
"Twin Buttes",WT,37.656254,-102.914597,9wve62
"Twin Buttes",WT,37.671696,-102.879593,9wve62
"Twin Buttes",WT,37.651993,-102.896393,9wve62
"Twin Buttes",WT,37.698093,-102.821289,9wve62
"Twin Buttes",WT,37.673992,-102.802994,9wve62
"Twin Buttes",WT,37.691296,-102.84269,9wve62
"Twin Buttes",WT,37.674095,-102.817993,9wve62
"Twin Buttes",WT,37.654392,-102.907791,9wve62
"Twin Buttes",WT,37.674393,-102.832893,9wve62
"Twin Buttes",WT,37.652992,-102.901192,9wve62
"Twin Buttes",WT,37.674095,-102.821289,9wve62
"Twin Buttes",WT,37.652294,-102.883591,9wve62
"Twin Buttes",WT,37.681293,-102.868492,9wve62
"Twin Buttes",WT,37.666992,-102.864494,9wve62
"Cheyenne Ridge",WT,38.955444,-102.429893,9wve62
"Cheyenne Ridge",WT,39.042362,-102.248589,9wve62
"Cheyenne Ridge",WT,38.967999,-102.374313,9wve62
"Cheyenne Ridge",WT,39.004837,-102.228416,9wve62
"Cheyenne Ridge",WT,38.975887,-102.209282,9wve62
"Twin Buttes",WT,37.666992,-102.857292,9wve62
"Twin Buttes",WT,37.671696,-102.876389,9wve62
"Twin Buttes",WT,37.674194,-102.836494,9wve62
"Twin Buttes",WT,37.655293,-102.911293,9wve62
"Bronco Plains",WT,39.044292,-102.937492,9wve62
"Bronco Plains",WT,39.113335,-102.962891,9wve62
"Bronco Plains",WT,39.089024,-103.109787,9wve62
"Bronco Plains",WT,39.139015,-103.014389,9wve62
"Bronco Plains",WT,39.052555,-102.991188,9wve62
"Bronco Plains",WT,39.160454,-102.984489,9wve62
"Bronco Plains",WT,39.144215,-102.997391,9wve62
"Aurora Wal-Mart",WT,39.760796,-104.773087,9wve62
"Lamar III",WT,37.362293,-102.650894,9wve62
"Twin Buttes",WT,37.652294,-102.887192,9wve62
"Twin Buttes",WT,37.673794,-102.80629,9wve62
"Twin Buttes",WT,37.689793,-102.845589,9wve62
"Twin Buttes",WT,37.681808,-102.860077,9wve62
"Twin Buttes",WT,37.668194,-102.844688,9wve62
"Twin Buttes",WT,37.683895,-102.857887,9wve62
"Twin Buttes",WT,37.652294,-102.890778,9wve62
"Twin Buttes",WT,37.681793,-102.872391,9wve62
"Twin Buttes",WT,37.682594,-102.863594,9wve62
"Twin Buttes",WT,37.671593,-102.89669,9wve62
"Twin Buttes",WT,37.653294,-102.904594,9wve62
"Twin Buttes",WT,37.671593,-102.893593,9wve62
"Twin Buttes",WT,37.673992,-102.810287,9wve62
"Twin Buttes",WT,37.693394,-102.839394,9wve62
"Cheyenne Ridge",WT,39.048244,-102.333893,9wve62
"Twin Buttes",WT,37.668293,-102.847794,9wve62
"Twin Buttes",WT,37.652393,-102.87999,9wve62
"Twin Buttes",WT,37.695694,-102.830917,9wve62
"Twin Buttes",WT,37.666992,-102.86129,9wve62
"Twin Buttes",WT,37.689396,-102.848892,9wve62
"Twin Buttes",WT,37.668194,-102.851494,9wve62
"Twin Buttes",WT,37.671696,-102.89949,9wve62
"Bronco Plains",WT,39.148365,-102.992989,9wve62
"New Mexico Wind Energy Center",WT,34.531948,-104.088364,9wve62
"Cheyenne Ridge",WT,39.048733,-102.244888,9wve62
"Aragonne Mesa 2 Expansion",WT,34.814186,-105.029442,9wve62
"Aragonne Mesa 2 Expansion",WT,34.81591,-105.083191,9wve62
"Aragonne Mesa 2 Expansion",WT,34.813156,-105.107079,9wve62
"Aragonne Mesa 2 Expansion",WT,34.806686,-105.133652,9wve62
"Aragonne Mesa 2",WT,34.836098,-105.004227,9wve62
"Western Spirit",WT,34.740929,-105.270439,9wve62
"Aragonne Mesa 2 Expansion",WT,34.808979,-105.116364,9wve62
"Aragonne Mesa 2 Expansion",WT,34.808048,-105.034027,9wve62
"Western Spirit",WT,34.734997,-105.273041,9wve62
"Aragonne Mesa 2 Expansion",WT,34.81852,-105.042473,9wve62
"Aragonne Mesa 2",WT,34.828903,-105.046761,9wve62
"Aragonne Mesa 2",WT,34.840504,-104.978767,9wve62
"Aragonne Mesa 2",WT,34.805347,-105.042328,9wve62
"Western Spirit",WT,34.742085,-105.289444,9wve62
"Aragonne Mesa 2 Expansion",WT,34.803993,-105.12442,9wve62
"Aragonne Mesa 2 Expansion",WT,34.812035,-105.019089,9wve62
"Aragonne Mesa 2 Expansion",WT,34.800163,-105.108498,9wve62
"Aragonne Mesa 2 Expansion",WT,34.799412,-105.090675,9wve62
"Western Spirit",WT,34.748177,-105.285454,9wve62
