record_date,hour_id,utc_offset,power
2015-06-30,24,7,28039.6
2015-07-01,1,7,25652.4
2015-07-01,2,7,24169.0
2015-07-01,3,7,23464.1
2015-07-01,4,7,22944.7
2015-07-01,5,7,23673.7
2015-07-01,6,7,24811.0
2015-07-01,7,7,26412.0
2015-07-01,8,7,29267.6
2015-07-01,9,7,31139.9
2015-07-01,10,7,32529.1
2015-07-01,11,7,33585.6
2015-07-01,12,7,32418.9
2015-07-01,13,7,31491.5
2015-07-01,14,7,30711.7
2015-07-01,15,7,29919.4
2015-07-01,16,7,29765.6
2015-07-01,17,7,29309.2
2015-07-01,18,7,29048.9
2015-07-01,19,7,29092.3
2015-07-01,20,7,30331.4
2015-07-01,21,7,31702.9
2015-07-01,22,7,31312.2
2015-07-01,23,7,29567.4
2015-07-01,24,7,26411.7
2015-07-02,1,7,24105.8
2015-07-02,2,7,22970.1
2015-07-02,3,7,22272.7
2015-07-02,4,7,21897.9
2015-07-02,5,7,21754.6
2015-07-02,6,7,22944.9
2015-07-02,7,7,24261.9
2015-07-02,8,7,26830.0
2015-07-02,9,7,28760.3
2015-07-02,10,7,30212.3
2015-07-02,11,7,31149.7
2015-07-02,12,7,30473.3
2015-07-02,13,7,31273.1
2015-07-02,14,7,31604.1
2015-07-02,15,7,31742.8
2015-07-02,16,7,31731.5
2015-07-02,17,7,31152.5
2015-07-02,18,7,30737.0
2015-07-02,19,7,30384.1
2015-07-02,20,7,32398.3
2015-07-02,21,7,32976.4
2015-07-02,22,7,32723.2
2015-07-02,23,7,30348.3
2015-07-02,24,7,27272.6
2015-07-03,1,7,24910.3
2015-07-03,2,7,23481.9
2015-07-03,3,7,22067.4
2015-07-03,4,7,21199.5
2015-07-03,5,7,21203.9
2015-07-03,6,7,21637.0
2015-07-03,7,7,21775.3
2015-07-03,8,7,22859.3
2015-07-03,9,7,24350.6
2015-07-03,10,7,26068.2
2015-07-03,11,7,27366.4
2015-07-03,12,7,26072.4
2015-07-03,13,7,26620.2
2015-07-03,14,7,27005.0
2015-07-03,15,7,27191.3
2015-07-03,16,7,27514.9
2015-07-03,17,7,27787.9
2015-07-03,18,7,27654.2
2015-07-03,19,7,27795.8
2015-07-03,20,7,29497.8
2015-07-03,21,7,30067.4
2015-07-03,22,7,29476.4
2015-07-03,23,7,27602.0
2015-07-03,24,7,24385.8
2015-07-04,1,7,22462.1
2015-07-04,2,7,20894.8
2015-07-04,3,7,19937.9
2015-07-04,4,7,19642.9
2015-07-04,5,7,19670.8
2015-07-04,6,7,19906.4
2015-07-04,7,7,19067.8
2015-07-04,8,7,19401.7
2015-07-04,9,7,21125.5
2015-07-04,10,7,22648.0
2015-07-04,11,7,23650.5
2015-07-04,12,7,25059.5
2015-07-04,13,7,26085.0
2015-07-04,14,7,26949.1
2015-07-04,15,7,26859.9
2015-07-04,16,7,26818.9
2015-07-04,17,7,26198.6
2015-07-04,18,7,25341.8
2015-07-04,19,7,24760.3
2015-07-04,20,7,24299.7
2015-07-04,21,7,24349.9
2015-07-04,22,7,23673.4
2015-07-04,23,7,23203.5
2015-07-04,24,7,21946.9
2015-07-05,1,7,20118.8
2015-07-05,2,7,18650.3
2015-07-05,3,7,17770.1
2015-07-05,4,7,17493.1
2015-07-05,5,7,17418.4
2015-07-05,6,7,17756.3
2015-07-05,7,7,17802.6
2015-07-05,8,7,18211.1
2015-07-05,9,7,19388.8
2015-07-05,10,7,20625.9
2015-07-05,11,7,22359.3
2015-07-05,12,7,23375.7
2015-07-05,13,7,23673.5
2015-07-05,14,7,24268.3
2015-07-05,15,7,25117.2
2015-07-05,16,7,25523.6
2015-07-05,17,7,25888.2
2015-07-05,18,7,26021.6
2015-07-05,19,7,25805.8
2015-07-05,20,7,26029.1
2015-07-05,21,7,27274.6
2015-07-05,22,7,26900.1
2015-07-05,23,7,24994.2
2015-07-05,24,7,22492.8
2015-07-06,1,7,20795.9
2015-07-06,2,7,19813.0
2015-07-06,3,7,19123.3
2015-07-06,4,7,18499.5
2015-07-06,5,7,19458.4
2015-07-06,6,7,21148.4
2015-07-06,7,7,23450.8
2015-07-06,8,7,25827.3
2015-07-06,9,7,28029.6
2015-07-06,10,7,30017.5
2015-07-06,11,7,30696.2
2015-07-06,12,7,28218.0
2015-07-06,13,7,27676.4
2015-07-06,14,7,28285.8
2015-07-06,15,7,28775.3
2015-07-06,16,7,28692.5
2015-07-06,17,7,28487.5
2015-07-06,18,7,28037.5
2015-07-06,19,7,28371.8
2015-07-06,20,7,30386.8
2015-07-06,21,7,31187.8
2015-07-06,22,7,30492.5
2015-07-06,23,7,28000.2
2015-07-06,24,7,25200.3
2015-07-07,1,7,23186.6
2015-07-07,2,7,22208.0
2015-07-07,3,7,21694.4
2015-07-07,4,7,21440.6
2015-07-07,5,7,21960.8
2015-07-07,6,7,22581.5
2015-07-07,7,7,24005.4
2015-07-07,8,7,26232.2
2015-07-07,9,7,28102.8
2015-07-07,10,7,29216.8
2015-07-07,11,7,29736.4
2015-07-07,12,7,27712.1
2015-07-07,13,7,27151.3
2015-07-07,14,7,27015.5
2015-07-07,15,7,27572.6
2015-07-07,16,7,27595.7
2015-07-07,17,7,27563.0
2015-07-07,18,7,27333.0
2015-07-07,19,7,27356.2
2015-07-07,20,7,29792.3
2015-07-07,21,7,31203.8
2015-07-07,22,7,30040.6
2015-07-07,23,7,28158.3
2015-07-07,24,7,25274.9
2015-07-08,1,7,22934.9
2015-07-08,2,7,22262.0
2015-07-08,3,7,22012.8
2015-07-08,4,7,21774.9
2015-07-08,5,7,21675.9
2015-07-08,6,7,22816.5
2015-07-08,7,7,24512.1
2015-07-08,8,7,26617.7
2015-07-08,9,7,28036.2
2015-07-08,10,7,29556.2
2015-07-08,11,7,30749.5
2015-07-08,12,7,27788.6
2015-07-08,13,7,27264.8
2015-07-08,14,7,27772.4
2015-07-08,15,7,28022.5
2015-07-08,16,7,28106.8
2015-07-08,17,7,27898.6
2015-07-08,18,7,27736.7
2015-07-08,19,7,28177.6
2015-07-08,20,7,31020.7
2015-07-08,21,7,32676.4
2015-07-08,22,7,31981.9
2015-07-08,23,7,29566.2
2015-07-08,24,7,26907.3
2015-07-09,1,7,24836.0
2015-07-09,2,7,23524.8
2015-07-09,3,7,22478.9
2015-07-09,4,7,22716.3
2015-07-09,5,7,22828.4
2015-07-09,6,7,24094.1
2015-07-09,7,7,25055.8
2015-07-09,8,7,27236.3
2015-07-09,9,7,29829.7
2015-07-09,10,7,30939.0
2015-07-09,11,7,30613.7
2015-07-09,12,7,27118.4
2015-07-09,13,7,27226.5
2015-07-09,14,7,27977.5
2015-07-09,15,7,28156.8
2015-07-09,16,7,28190.9
2015-07-09,17,7,28187.9
2015-07-09,18,7,27707.3
2015-07-09,19,7,28539.8
2015-07-09,20,7,31215.4
2015-07-09,21,7,32314.0
2015-07-09,22,7,31286.2
2015-07-09,23,7,29168.7
2015-07-09,24,7,26257.9
2015-07-10,1,7,23844.0
2015-07-10,2,7,22681.6
2015-07-10,3,7,22066.0
2015-07-10,4,7,21796.3
2015-07-10,5,7,21952.4
2015-07-10,6,7,22982.7
2015-07-10,7,7,24392.7
2015-07-10,8,7,26272.1
2015-07-10,9,7,28500.2
2015-07-10,10,7,30278.2
2015-07-10,11,7,30779.6
2015-07-10,12,7,27986.1
2015-07-10,13,7,27740.7
2015-07-10,14,7,28127.3
2015-07-10,15,7,28094.4
2015-07-10,16,7,27882.4
2015-07-10,17,7,27420.4
2015-07-10,18,7,27111.7
2015-07-10,19,7,27606.9
2015-07-10,20,7,29941.2
2015-07-10,21,7,31471.6
2015-07-10,22,7,31200.9
2015-07-10,23,7,28862.1
2015-07-10,24,7,26242.7
2015-07-11,1,7,24379.1
2015-07-11,2,7,23342.2
2015-07-11,3,7,22382.2
2015-07-11,4,7,21690.5
2015-07-11,5,7,21640.3
2015-07-11,6,7,21137.6
2015-07-11,7,7,21249.4
2015-07-11,8,7,22000.5
2015-07-11,9,7,23690.5
2015-07-11,10,7,25482.7
2015-07-11,11,7,27321.0
2015-07-11,12,7,28707.3
2015-07-11,13,7,29110.2
2015-07-11,14,7,29544.7
2015-07-11,15,7,29227.8
2015-07-11,16,7,28254.3
2015-07-11,17,7,28304.8
2015-07-11,18,7,27919.8
2015-07-11,19,7,27647.5
2015-07-11,20,7,27381.9
2015-07-11,21,7,28136.6
2015-07-11,22,7,27800.1
2015-07-11,23,7,26183.1
2015-07-11,24,7,24040.2
2015-07-12,1,7,21905.8
2015-07-12,2,7,20549.4
2015-07-12,3,7,19573.5
2015-07-12,4,7,18749.7
2015-07-12,5,7,18495.7
2015-07-12,6,7,18671.1
2015-07-12,7,7,18702.5
2015-07-12,8,7,19153.8
2015-07-12,9,7,20531.8
2015-07-12,10,7,22972.7
2015-07-12,11,7,24337.2
2015-07-12,12,7,25831.6
2015-07-12,13,7,26688.2
2015-07-12,14,7,27411.4
2015-07-12,15,7,27867.3
2015-07-12,16,7,28177.9
2015-07-12,17,7,28481.8
2015-07-12,18,7,28703.4
2015-07-12,19,7,28487.0
2015-07-12,20,7,28499.2
2015-07-12,21,7,28966.9
2015-07-12,22,7,28644.6
2015-07-12,23,7,26608.5
2015-07-12,24,7,24098.1
2015-07-13,1,7,22202.1
2015-07-13,2,7,20961.7
2015-07-13,3,7,19961.3
2015-07-13,4,7,19594.0
2015-07-13,5,7,19814.0
2015-07-13,6,7,21297.4
2015-07-13,7,7,22992.2
2015-07-13,8,7,25431.4
2015-07-13,9,7,29107.9
2015-07-13,10,7,31416.2
2015-07-13,11,7,32872.0
2015-07-13,12,7,31458.6
2015-07-13,13,7,31688.9
2015-07-13,14,7,31767.5
2015-07-13,15,7,31592.5
2015-07-13,16,7,31674.4
2015-07-13,17,7,31438.4
2015-07-13,18,7,30976.8
2015-07-13,19,7,31403.4
2015-07-13,20,7,33562.4
2015-07-13,21,7,34602.9
2015-07-13,22,7,33592.5
2015-07-13,23,7,31231.4
2015-07-13,24,7,27778.4
2015-07-14,1,7,25197.5
2015-07-14,2,7,24038.5
2015-07-14,3,7,23164.2
2015-07-14,4,7,22526.3
2015-07-14,5,7,22783.7
2015-07-14,6,7,24005.5
2015-07-14,7,7,25495.5
2015-07-14,8,7,27694.6
2015-07-14,9,7,28685.5
2015-07-14,10,7,29906.8
2015-07-14,11,7,30860.7
2015-07-14,12,7,29363.8
2015-07-14,13,7,29699.6
2015-07-14,14,7,30080.1
2015-07-14,15,7,30147.1
2015-07-14,16,7,29819.5
2015-07-14,17,7,29499.2
2015-07-14,18,7,29122.7
2015-07-14,19,7,29307.2
2015-07-14,20,7,31186.1
2015-07-14,21,7,32152.1
2015-07-14,22,7,31436.6
2015-07-14,23,7,29109.3
2015-07-14,24,7,25912.5
2015-07-15,1,7,23800.2
2015-07-15,2,7,22677.7
2015-07-15,3,7,21934.0
2015-07-15,4,7,21580.1
2015-07-15,5,7,21709.4
2015-07-15,6,7,22838.0
2015-07-15,7,7,24939.8
2015-07-15,8,7,27076.1
2015-07-15,9,7,29190.2
2015-07-15,10,7,30233.1
2015-07-15,11,7,30742.5
2015-07-15,12,7,29667.9
2015-07-15,13,7,29493.5
2015-07-15,14,7,30046.9
2015-07-15,15,7,30185.6
2015-07-15,16,7,30115.4
2015-07-15,17,7,29909.9
2015-07-15,18,7,29531.4
2015-07-15,19,7,29768.4
2015-07-15,20,7,31824.0
2015-07-15,21,7,32650.1
2015-07-15,22,7,32236.5
2015-07-15,23,7,29971.0
2015-07-15,24,7,26813.2
2015-07-16,1,7,24640.8
2015-07-16,2,7,23535.0
2015-07-16,3,7,22858.5
2015-07-16,4,7,22668.3
2015-07-16,5,7,22489.3
2015-07-16,6,7,23559.8
2015-07-16,7,7,25037.5
2015-07-16,8,7,27265.1
2015-07-16,9,7,29157.8
2015-07-16,10,7,30745.1
2015-07-16,11,7,32240.1
2015-07-16,12,7,30052.0
2015-07-16,13,7,30009.8
2015-07-16,14,7,30428.3
2015-07-16,15,7,30451.6
2015-07-16,16,7,30415.0
2015-07-16,17,7,30026.7
2015-07-16,18,7,29755.3
2015-07-16,19,7,30077.5
2015-07-16,20,7,31608.2
2015-07-16,21,7,32144.5
2015-07-16,22,7,31696.6
2015-07-16,23,7,29375.4
2015-07-16,24,7,26292.0
2015-07-17,1,7,23948.5
2015-07-17,2,7,22638.4
2015-07-17,3,7,21976.1
2015-07-17,4,7,21937.5
2015-07-17,5,7,22009.8
2015-07-17,6,7,23264.7
2015-07-17,7,7,24933.7
2015-07-17,8,7,27101.6
2015-07-17,9,7,28722.4
2015-07-17,10,7,30385.4
2015-07-17,11,7,31567.2
2015-07-17,12,7,30193.2
2015-07-17,13,7,30304.1
2015-07-17,14,7,30876.1
2015-07-17,15,7,30807.2
2015-07-17,16,7,30662.2
2015-07-17,17,7,30539.3
2015-07-17,18,7,30171.2
2015-07-17,19,7,29638.6
2015-07-17,20,7,30936.1
2015-07-17,21,7,31659.1
2015-07-17,22,7,31003.5
2015-07-17,23,7,28415.7
2015-07-17,24,7,25783.9
2015-07-18,1,7,23758.9
2015-07-18,2,7,22404.1
2015-07-18,3,7,21575.8
2015-07-18,4,7,20816.1
2015-07-18,5,7,20732.8
2015-07-18,6,7,21497.4
2015-07-18,7,7,21776.9
2015-07-18,8,7,22232.4
2015-07-18,9,7,23484.3
2015-07-18,10,7,25506.6
2015-07-18,11,7,27203.1
2015-07-18,12,7,28983.0
2015-07-18,13,7,29946.9
2015-07-18,14,7,29368.8
2015-07-18,15,7,28533.0
2015-07-18,16,7,28278.7
2015-07-18,17,7,27777.7
2015-07-18,18,7,27379.5
2015-07-18,19,7,27514.2
2015-07-18,20,7,27768.0
2015-07-18,21,7,28938.9
2015-07-18,22,7,28420.1
2015-07-18,23,7,27291.9
2015-07-18,24,7,25339.4
2015-07-19,1,7,23505.9
2015-07-19,2,7,22076.8
2015-07-19,3,7,21206.4
2015-07-19,4,7,20880.1
2015-07-19,5,7,20771.1
2015-07-19,6,7,21169.9
2015-07-19,7,7,20627.1
2015-07-19,8,7,20419.4
2015-07-19,9,7,22913.5
2015-07-19,10,7,25778.2
2015-07-19,11,7,28088.1
2015-07-19,12,7,29763.8
2015-07-19,13,7,30963.5
2015-07-19,14,7,31985.6
2015-07-19,15,7,32747.5
2015-07-19,16,7,33111.5
2015-07-19,17,7,32410.8
2015-07-19,18,7,31310.7
2015-07-19,19,7,30754.7
2015-07-19,20,7,31106.3
2015-07-19,21,7,31622.1
2015-07-19,22,7,30552.8
2015-07-19,23,7,28118.1
2015-07-19,24,7,25369.6
2015-07-20,1,7,23594.1
2015-07-20,2,7,22194.6
2015-07-20,3,7,21440.3
2015-07-20,4,7,21494.0
2015-07-20,5,7,21451.3
2015-07-20,6,7,22553.2
2015-07-20,7,7,25397.7
2015-07-20,8,7,29149.4
2015-07-20,9,7,32426.3
2015-07-20,10,7,33978.5
2015-07-20,11,7,34593.0
2015-07-20,12,7,33246.0
2015-07-20,13,7,33167.9
2015-07-20,14,7,33700.2
2015-07-20,15,7,33958.7
2015-07-20,16,7,33907.7
2015-07-20,17,7,33696.5
2015-07-20,18,7,33339.4
2015-07-20,19,7,33983.8
2015-07-20,20,7,35819.8
2015-07-20,21,7,36358.5
2015-07-20,22,7,34919.0
2015-07-20,23,7,31994.9
2015-07-20,24,7,28315.2
2015-07-21,1,7,26262.0
2015-07-21,2,7,25044.3
2015-07-21,3,7,24472.6
2015-07-21,4,7,24055.5
2015-07-21,5,7,24176.3
2015-07-21,6,7,25923.1
2015-07-21,7,7,27161.0
2015-07-21,8,7,29691.5
2015-07-21,9,7,31819.3
2015-07-21,10,7,32723.0
2015-07-21,11,7,33525.0
2015-07-21,12,7,31337.9
2015-07-21,13,7,30643.5
2015-07-21,14,7,31671.1
2015-07-21,15,7,32621.4
2015-07-21,16,7,32639.5
2015-07-21,17,7,32147.9
2015-07-21,18,7,31506.4
2015-07-21,19,7,31660.6
2015-07-21,20,7,33776.3
2015-07-21,21,7,35274.2
2015-07-21,22,7,33899.0
2015-07-21,23,7,31342.2
2015-07-21,24,7,28146.5
2015-07-22,1,7,25929.5
2015-07-22,2,7,25073.5
2015-07-22,3,7,24253.8
2015-07-22,4,7,22541.6
2015-07-22,5,7,22664.5
2015-07-22,6,7,24314.5
2015-07-22,7,7,25986.5
2015-07-22,8,7,28689.8
2015-07-22,9,7,31504.0
2015-07-22,10,7,32237.2
2015-07-22,11,7,33183.7
2015-07-22,12,7,31635.0
2015-07-22,13,7,31317.5
2015-07-22,14,7,31855.3
2015-07-22,15,7,32085.3
2015-07-22,16,7,32257.4
2015-07-22,17,7,32319.5
2015-07-22,18,7,31901.7
2015-07-22,19,7,31919.4
2015-07-22,20,7,33853.5
2015-07-22,21,7,34696.4
2015-07-22,22,7,33343.5
2015-07-22,23,7,30783.5
2015-07-22,24,7,27367.0
2015-07-23,1,7,25600.8
2015-07-23,2,7,24015.6
2015-07-23,3,7,22899.1
2015-07-23,4,7,22588.4
2015-07-23,5,7,22966.6
2015-07-23,6,7,24225.1
2015-07-23,7,7,25676.2
2015-07-23,8,7,28377.7
2015-07-23,9,7,31149.6
2015-07-23,10,7,32156.9
2015-07-23,11,7,31755.6
2015-07-23,12,7,29754.6
2015-07-23,13,7,30181.5
2015-07-23,14,7,31667.6
2015-07-23,15,7,32180.3
2015-07-23,16,7,32351.0
2015-07-23,17,7,32109.0
2015-07-23,18,7,31907.8
2015-07-23,19,7,32115.6
2015-07-23,20,7,33911.5
2015-07-23,21,7,34962.9
2015-07-23,22,7,34170.1
2015-07-23,23,7,31459.3
2015-07-23,24,7,28370.1
2015-07-24,1,7,26221.0
2015-07-24,2,7,24869.6
2015-07-24,3,7,24109.0
2015-07-24,4,7,23364.5
2015-07-24,5,7,23413.1
2015-07-24,6,7,24303.4
2015-07-24,7,7,25649.6
2015-07-24,8,7,27721.2
2015-07-24,9,7,30140.0
2015-07-24,10,7,31427.4
2015-07-24,11,7,32283.4
2015-07-24,12,7,31502.4
2015-07-24,13,7,31592.8
2015-07-24,14,7,32630.0
2015-07-24,15,7,33467.1
2015-07-24,16,7,33370.4
2015-07-24,17,7,33238.6
2015-07-24,18,7,32807.2
2015-07-24,19,7,32975.4
2015-07-24,20,7,33974.4
2015-07-24,21,7,34597.9
2015-07-24,22,7,33458.5
2015-07-24,23,7,30806.5
2015-07-24,24,7,28696.6
2015-07-25,1,7,25860.3
2015-07-25,2,7,24473.3
2015-07-25,3,7,23160.9
2015-07-25,4,7,22565.5
2015-07-25,5,7,22348.0
2015-07-25,6,7,22945.0
2015-07-25,7,7,23152.1
2015-07-25,8,7,23854.6
2015-07-25,9,7,25956.1
2015-07-25,10,7,28617.7
2015-07-25,11,7,30704.2
2015-07-25,12,7,32387.4
2015-07-25,13,7,32911.9
2015-07-25,14,7,33469.1
2015-07-25,15,7,33604.0
2015-07-25,16,7,33690.4
2015-07-25,17,7,33872.3
2015-07-25,18,7,33507.8
2015-07-25,19,7,32920.3
2015-07-25,20,7,32213.2
2015-07-25,21,7,32758.8
2015-07-25,22,7,32105.6
2015-07-25,23,7,30091.6
2015-07-25,24,7,27769.5
2015-07-26,1,7,25581.0
2015-07-26,2,7,24025.8
2015-07-26,3,7,23020.4
2015-07-26,4,7,22448.8
2015-07-26,5,7,20848.2
2015-07-26,6,7,20531.2
2015-07-26,7,7,20336.4
2015-07-26,8,7,20895.8
2015-07-26,9,7,22435.3
2015-07-26,10,7,24443.2
2015-07-26,11,7,26591.7
2015-07-26,12,7,28167.6
2015-07-26,13,7,28933.5
2015-07-26,14,7,29596.0
2015-07-26,15,7,29856.8
2015-07-26,16,7,30088.5
2015-07-26,17,7,30067.2
2015-07-26,18,7,29916.6
2015-07-26,19,7,29466.9
2015-07-26,20,7,29121.4
2015-07-26,21,7,29828.6
2015-07-26,22,7,29918.3
2015-07-26,23,7,28121.8
2015-07-26,24,7,25390.6
2015-07-27,1,7,23624.6
2015-07-27,2,7,22473.5
2015-07-27,3,7,21700.4
2015-07-27,4,7,21072.3
2015-07-27,5,7,21449.9
2015-07-27,6,7,22612.5
2015-07-27,7,7,24537.1
2015-07-27,8,7,27213.1
2015-07-27,9,7,29566.1
2015-07-27,10,7,30918.2
2015-07-27,11,7,32262.2
2015-07-27,12,7,30867.6
2015-07-27,13,7,30859.2
2015-07-27,14,7,31074.5
2015-07-27,15,7,31266.0
2015-07-27,16,7,31344.9
2015-07-27,17,7,31322.9
2015-07-27,18,7,30981.3
2015-07-27,19,7,31110.7
2015-07-27,20,7,33020.5
2015-07-27,21,7,33779.4
2015-07-27,22,7,32929.9
2015-07-27,23,7,30810.3
2015-07-27,24,7,27663.3
2015-07-28,1,7,25704.3
2015-07-28,2,7,24236.6
2015-07-28,3,7,23378.2
2015-07-28,4,7,22796.5
2015-07-28,5,7,22863.8
2015-07-28,6,7,23845.4
2015-07-28,7,7,24886.9
2015-07-28,8,7,27178.7
2015-07-28,9,7,29981.1
2015-07-28,10,7,30822.9
2015-07-28,11,7,32339.6
2015-07-28,12,7,31086.4
2015-07-28,13,7,31060.8
2015-07-28,14,7,31659.8
2015-07-28,15,7,31788.1
2015-07-28,16,7,31598.8
2015-07-28,17,7,31427.0
2015-07-28,18,7,31358.9
2015-07-28,19,7,31700.6
2015-07-28,20,7,33921.1
2015-07-28,21,7,35084.6
2015-07-28,22,7,33753.9
2015-07-28,23,7,30976.2
2015-07-28,24,7,27718.2
2015-07-29,1,7,25593.7
2015-07-29,2,7,24541.3
2015-07-29,3,7,23833.8
2015-07-29,4,7,23403.1
2015-07-29,5,7,23482.8
2015-07-29,6,7,24581.9
2015-07-29,7,7,25970.8
2015-07-29,8,7,28265.6
2015-07-29,9,7,30697.7
2015-07-29,10,7,31685.7
2015-07-29,11,7,32422.0
2015-07-29,12,7,30464.6
2015-07-29,13,7,30830.7
2015-07-29,14,7,31462.4
2015-07-29,15,7,32145.0
2015-07-29,16,7,31838.6
2015-07-29,17,7,31599.2
2015-07-29,18,7,31324.6
2015-07-29,19,7,31762.3
2015-07-29,20,7,33783.9
2015-07-29,21,7,34836.1
2015-07-29,22,7,34072.1
2015-07-29,23,7,31471.2
2015-07-29,24,7,28406.1
2015-07-30,1,7,26348.0
2015-07-30,2,7,25135.2
2015-07-30,3,7,24191.7
2015-07-30,4,7,23967.8
2015-07-30,5,7,23915.2
2015-07-30,6,7,24839.9
2015-07-30,7,7,26007.4
2015-07-30,8,7,28433.8
2015-07-30,9,7,30129.2
2015-07-30,10,7,31837.7
2015-07-30,11,7,33055.1
2015-07-30,12,7,31849.2
2015-07-30,13,7,31885.1
2015-07-30,14,7,32663.2
2015-07-30,15,7,33122.3
2015-07-30,16,7,33164.9
2015-07-30,17,7,32939.5
2015-07-30,18,7,32612.8
2015-07-30,19,7,32648.2
2015-07-30,20,7,34646.7
2015-07-30,21,7,35731.6
2015-07-30,22,7,35297.2
2015-07-30,23,7,32859.2
2015-07-30,24,7,29523.0
2015-07-31,1,7,27356.4
2015-07-31,2,7,25590.8
2015-07-31,3,7,25002.1
2015-07-31,4,7,24768.2
2015-07-31,5,7,24939.2
2015-07-31,6,7,26004.8
2015-07-31,7,7,27504.1
2015-07-31,8,7,29307.1
2015-07-31,9,7,30769.4
2015-07-31,10,7,32049.3
2015-07-31,11,7,33071.9
2015-07-31,12,7,31758.7
2015-07-31,13,7,31963.2
2015-07-31,14,7,32541.6
2015-07-31,15,7,33173.7
2015-07-31,16,7,33558.2
2015-07-31,17,7,33097.0
2015-07-31,18,7,32915.4
2015-07-31,19,7,32661.8
2015-07-31,20,7,35199.0
2015-07-31,21,7,35949.2
2015-07-31,22,7,34542.2
2015-07-31,23,7,32615.5
2015-07-31,24,7,29721.9
2015-08-01,1,7,27831.6
2015-08-01,2,7,25601.6
2015-08-01,3,7,24343.7
2015-08-01,4,7,24057.7
2015-08-01,5,7,23666.5
2015-08-01,6,7,24087.9
2015-08-01,7,7,24656.8
2015-08-01,8,7,24996.7
2015-08-01,9,7,26503.0
2015-08-01,10,7,27931.4
2015-08-01,11,7,30061.9
2015-08-01,12,7,31663.8
2015-08-01,13,7,32248.4
2015-08-01,14,7,32888.4
2015-08-01,15,7,32956.2
2015-08-01,16,7,32921.9
2015-08-01,17,7,32815.8
2015-08-01,18,7,32663.7
2015-08-01,19,7,31757.8
2015-08-01,20,7,30357.0
2015-08-01,21,7,30708.8
2015-08-01,22,7,29576.5
2015-08-01,23,7,27784.5
2015-08-01,24,7,25953.7
2015-08-02,1,7,24018.9
2015-08-02,2,7,22419.4
2015-08-02,3,7,21121.8
2015-08-02,4,7,20287.7
2015-08-02,5,7,20158.9
2015-08-02,6,7,20529.8
2015-08-02,7,7,21202.9
2015-08-02,8,7,21399.7
2015-08-02,9,7,22540.9
2015-08-02,10,7,24118.2
2015-08-02,11,7,25531.3
2015-08-02,12,7,26335.0
2015-08-02,13,7,27528.9
2015-08-02,14,7,28815.9
2015-08-02,15,7,29595.6
2015-08-02,16,7,30149.7
2015-08-02,17,7,30466.4
2015-08-02,18,7,30411.9
2015-08-02,19,7,30287.4
2015-08-02,20,7,30321.9
2015-08-02,21,7,30917.0
2015-08-02,22,7,30074.8
2015-08-02,23,7,28203.2
2015-08-02,24,7,25613.2
2015-08-03,1,7,24114.0
2015-08-03,2,7,22846.4
2015-08-03,3,7,21651.5
2015-08-03,4,7,21303.3
2015-08-03,5,7,21080.6
2015-08-03,6,7,22314.5
2015-08-03,7,7,23968.8
2015-08-03,8,7,26454.9
2015-08-03,9,7,28337.5
2015-08-03,10,7,29831.0
2015-08-03,11,7,32040.7
2015-08-03,12,7,31634.2
2015-08-03,13,7,32682.5
2015-08-03,14,7,32647.2
2015-08-03,15,7,33030.3
2015-08-03,16,7,32967.6
2015-08-03,17,7,32869.7
2015-08-03,18,7,32784.6
2015-08-03,19,7,32968.8
2015-08-03,20,7,35120.7
2015-08-03,21,7,35779.1
2015-08-03,22,7,34811.9
2015-08-03,23,7,31524.7
2015-08-03,24,7,28259.4
2015-08-04,1,7,25534.1
2015-08-04,2,7,24390.3
2015-08-04,3,7,23583.6
2015-08-04,4,7,23268.5
2015-08-04,5,7,22979.0
2015-08-04,6,7,23959.5
2015-08-04,7,7,25008.4
2015-08-04,8,7,27783.0
2015-08-04,9,7,30088.2
2015-08-04,10,7,32089.3
2015-08-04,11,7,34562.7
2015-08-04,12,7,32674.0
2015-08-04,13,7,32641.2
2015-08-04,14,7,33355.6
2015-08-04,15,7,34137.1
2015-08-04,16,7,33838.6
2015-08-04,17,7,33950.7
2015-08-04,18,7,34206.7
2015-08-04,19,7,34235.5
2015-08-04,20,7,36338.3
2015-08-04,21,7,37191.5
2015-08-04,22,7,35531.4
2015-08-04,23,7,32816.8
2015-08-04,24,7,29594.8
2015-08-05,1,7,27199.1
2015-08-05,2,7,25732.8
2015-08-05,3,7,24778.1
2015-08-05,4,7,24134.1
2015-08-05,5,7,24306.0
2015-08-05,6,7,25174.0
2015-08-05,7,7,26180.3
2015-08-05,8,7,28214.1
2015-08-05,9,7,30114.1
2015-08-05,10,7,32444.9
2015-08-05,11,7,34233.2
2015-08-05,12,7,32045.2
2015-08-05,13,7,32481.8
2015-08-05,14,7,33429.2
2015-08-05,15,7,34289.2
2015-08-05,16,7,34859.5
2015-08-05,17,7,34812.0
2015-08-05,18,7,34244.5
2015-08-05,19,7,34264.3
2015-08-05,20,7,36612.2
2015-08-05,21,7,37196.1
2015-08-05,22,7,35969.9
2015-08-05,23,7,33647.8
2015-08-05,24,7,30036.8
2015-08-06,1,7,27663.6
2015-08-06,2,7,25789.3
2015-08-06,3,7,24797.9
2015-08-06,4,7,24239.6
2015-08-06,5,7,24090.3
2015-08-06,6,7,25150.3
2015-08-06,7,7,26265.4
2015-08-06,8,7,28534.7
