name,longitude_gen,latitude_gen,elevation[m]
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.269188,35.050694,1068.128662
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.274689,35.039394,1043.677124
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.274391,35.039696,1043.479736
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.267685,35.052593,1080.857422
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.268486,35.042496,1040.019897
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.281586,35.039993,1061.397949
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.28299,35.042896,1080.910767
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.264091,35.047894,1044.058716
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.284187,35.044895,1091.484985
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.268684,35.042194,1039.026367
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.291191,35.040295,1089.546021
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.261787,35.041595,1009.577942
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.266785,35.044594,1038.881592
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.266487,35.040394,1024.489258
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.269989,35.045197,1052.227417
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.284386,35.044697,1090.640259
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.282089,35.039394,1059.935547
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.264587,35.047295,1040.351929
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.264885,35.051895,1063.470215
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.270988,35.043896,1051.618408
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.270187,35.049397,1067.893799
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.27739,35.045197,1077.699707
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.268387,35.051594,1076.282471
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.267288,35.043995,1039.628296
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.266685,35.040096,1024.146484
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.287285,35.044895,1104.110229
"Mojave 16, 17 & 18 (Desertwind III PPC Trust)",-118.268486,35.046993,1048.509521
Montague,-120.103584,45.588955,302.1686401
Montague,-120.145752,45.538685,364.7518005
Montague,-120.095047,45.503963,414.4720154
Montague,-120.097481,45.501114,418.1986694
Montague,-120.10434,45.56023,324.4766846
Montague,-120.09996,45.495518,428.4115906
Montague,-120.104973,45.548222,328.5456848
Montague,-120.126572,45.503296,428.1471863
Montague,-120.126633,45.549038,337.5836487
Montague,-120.127907,45.543468,345.3894653
Montague,-120.148125,45.541523,362.7987976
Montague,-120.103676,45.556046,325.0568237
Montague,-120.126724,45.546036,340.2215271
Montague,-120.105789,45.583603,321.9321899
Montague,-120.105614,45.550968,327.1466675
Montague,-120.120415,45.580952,312.52948
Montague,-120.145195,45.551937,354.5665894
Montague,-120.087799,45.512871,402.8287659
Montague,-120.138519,45.555092,347.2947998
Montague,-120.101166,45.56879,316.0578613
Montague,-120.143883,45.559593,341.0094604
Montague,-120.129684,45.560104,339.3725891
Montague,-120.126259,45.512856,410.5747681
Montague,-120.102226,45.492104,437.8020325
Montague,-120.116417,45.565891,320.2472839
Montague,-120.147095,45.544338,360.0826111
Montague,-120.11364,45.572552,314.0984497
Montague,-120.123428,45.562508,334.9569092
Montague,-120.126244,45.509949,416.5971985
Montague,-120.126656,45.500118,437.2967529
Montague,-120.092896,45.506783,412.1638184
Montague,-120.098564,45.498192,420.8476868
Montague,-120.144539,45.533096,368.8119812
Montague,-120.074936,45.53294,383.2033386
Montague,-120.143936,45.563007,338.4403076
Montague,-120.119583,45.586414,306.4937439
Montague,-120.129288,45.540474,350.3208313
Montague,-120.090752,45.509907,407.2453308
Montague,-120.102226,45.563366,334.4553528
Montague,-120.143845,45.565983,336.512085
Montague,-120.146118,45.547565,356.9892883
Montague,-120.128067,45.538158,365.9832458
Montague,-120.099724,45.571323,316.1408081
Montague,-120.10051,45.566044,333.4199829
Montague,-120.075752,45.535778,373.0350952
Montague,-120.120148,45.58342,310.4973755
Montague,-120.126427,45.497177,444.1578369
Montague,-120.07563,45.530296,389.7711792
Montague,-120.126915,45.551998,336.7805786
Montague,-120.126671,45.506462,421.355835
Montague,-120.113007,45.575535,311.4532776
Montague,-120.079636,45.538918,364.648407
Montague,-120.082253,45.51535,394.4984436
Montague,-120.144241,45.535976,366.3325806
Montague,-120.097549,45.573399,308.0861511
Montague,-120.120689,45.577217,313.7747803
Montezuma,-121.792686,38.167095,67.683815
Montezuma,-121.797287,38.165497,69.19457245
Montezuma,-121.792786,38.159595,74.24076843
Montezuma,-121.800591,38.166294,62.32846069
Montezuma,-121.799187,38.172394,51.40304565
Montezuma,-121.801285,38.162697,63.98705292
Montezuma,-121.801689,38.150894,76.14614105
Montezuma,-121.801888,38.153694,72.70877075
Montezuma,-121.799583,38.157894,63.39812088
Montezuma,-121.797287,38.156094,75.30493927
Montezuma,-121.792885,38.152195,76.46789551
Montezuma,-121.797287,38.161896,67.50684357
Montezuma,-121.792786,38.162594,67.3245697
Montezuma,-121.798691,38.169697,57.59413147
Montezuma,-121.793083,38.156395,73.35662842
Montezuma,-121.792786,38.172295,59.63261032
Montezuma Winds II,-121.799583,38.115295,81.94076538
Montezuma Winds II,-121.85009,38.103794,71.61624146
Montezuma Winds II,-121.805183,38.119495,79.91324615
Montezuma Winds II,-121.798889,38.112797,71.76438141
Montezuma Winds II,-121.809586,38.116894,81.55535126
Montezuma Winds II,-121.83989,38.100395,77.4455719
Montezuma Winds II,-121.823586,38.129093,82.33504486
Montezuma Winds II,-121.815491,38.129494,80.65481567
Montezuma Winds II,-121.818687,38.126797,82.75035858
Montezuma Winds II,-121.820686,38.127895,83.20363617
Montezuma Winds II,-121.84639,38.106396,77.15895844
Montezuma Winds II,-121.818184,38.119095,80.95269012
Montezuma Winds II,-121.83609,38.104294,74.93436432
Montezuma Winds II,-121.841286,38.102596,70.74920654
Montezuma Winds II,-121.820389,38.138096,84.84680939
Montezuma Winds II,-121.805687,38.113895,74.69561768
Montezuma Winds II,-121.84919,38.100494,66.5962677
Montezuma Winds II,-121.845688,38.100094,66.20813751
Montezuma Winds II,-121.825287,38.130295,85.96109009
Montezuma Winds II,-121.803986,38.117695,84.14280701
Montezuma Winds II,-121.818489,38.136597,82.40342712
Montezuma Winds II,-121.810387,38.119095,79.60219574
Montezuma Winds II,-121.817963,38.11639,78.0116272
Montezuma Winds II,-121.817886,38.131794,80.47592163
Montezuma Winds II,-121.81279,38.125397,70.15113068
Montezuma Winds II,-121.805084,38.111397,78.36222839
Montezuma Winds II,-121.816689,38.135197,85.18933868
Montezuma Winds II,-121.827286,38.135094,81.65583801
Montezuma Winds II,-121.813187,38.119797,76.25296021
Montezuma Winds II,-121.822189,38.124096,84.69541931
Montezuma Winds II,-121.836784,38.106495,78.86968994
Montezuma Winds II,-121.801186,38.116894,77.64131165
Montezuma Winds II,-121.825386,38.133595,82.06783295
Montezuma Winds II,-121.841888,38.106194,76.08037567
Mountain Breeze,-104.059624,40.997238,1647.903564
Mountain Breeze,-103.998192,40.949108,1642.334839
Mountain Breeze,-103.979004,40.990154,1630.83313
Mountain Breeze,-104.006935,40.993046,1631.022339
Mountain Breeze,-104.003372,40.972607,1642.300903
Mountain Breeze,-103.983704,40.985535,1631.676392
Mountain Breeze,-104.045456,40.981182,1664.825562
Mountain Breeze,-104.036514,40.996933,1643.685303
Mountain Breeze,-103.995674,40.924793,1627.922852
Mountain Breeze,-104.031219,40.986027,1643.800293
Mountain Breeze,-103.981079,40.941196,1637.737671
Mountain Breeze,-103.993057,40.997066,1622.437744
Mountain Breeze,-104.00766,40.946663,1648.184204
Mountain Breeze,-104.015854,40.980507,1637.983643
Mountain Breeze,-104.015419,40.942776,1659.09021
Mountain Breeze,-104.062767,40.975647,1657.822266
Mountain Breeze,-103.974007,40.942646,1633.209473
Mountain Breeze,-104.055565,40.978447,1657.310425
Mountain Breeze,-104.065018,40.986179,1664.807007
Mountain Breeze,-104.035347,40.928131,1648.887573
Mountain Breeze,-103.988243,40.951466,1640.643799
Mountain Breeze,-103.997978,40.933224,1628.354004
Mountain Breeze,-103.998268,40.978214,1638.271973
Mountain Breeze,-103.997719,40.995766,1627.658936
Mountain Breeze,-104.025116,40.961628,1651.007568
Mountain Breeze,-104.004082,40.918037,1632.564453
Mountain Breeze,-104.050102,40.979607,1655.253784
Mountain Breeze,-104.01915,40.965717,1650.294922
Mountain Breeze,-104.074234,40.999866,1656.605713
Mountain Breeze,-104.008209,40.969543,1641.036377
Mountain Breeze,-104.083694,40.996674,1670.011353
Mountain Breeze,-103.987129,40.940102,1641.067261
Mountain Breeze,-104.022331,40.978897,1641.565674
Mountain Breeze,-104.026085,40.975452,1646.559692
Mountain Breeze,-104.040604,40.982731,1651.183472
Mountain Breeze,-104.027214,40.931484,1648.135742
Mountain Breeze,-103.983154,40.999386,1621.455444
Mountain Breeze,-103.983147,40.952602,1633.220703
Mountain Breeze,-104.035919,40.984268,1648.40564
Mountain Breeze,-103.993156,40.980621,1637.547119
Mountain Breeze,-104.0028,40.947941,1649.626587
Mountain Breeze,-104.026909,40.989868,1638.574707
Mountain Breeze,-104.021683,40.939266,1649.310425
Mountain Breeze,-104.040787,40.926521,1653.473511
Mountain Breeze,-104.021362,40.991493,1632.384155
Mountain Breeze,-103.988441,40.982635,1635.170898
Mountain Breeze,-104.01223,40.984142,1639.127441
Mountain Breeze,-104.046394,40.925106,1654.55835
Mountain Breeze,-104.031059,40.997459,1645.484131
Mountain Breeze,-103.988144,40.998196,1620.604126
Mountain Breeze,-104.012566,40.966637,1644.940918
Mountain Breeze,-104.078339,40.998409,1659.699585
Mountain Breeze,-103.993217,40.950844,1639.222412
Mountain Breeze,-104.024452,40.935444,1647.167725
Mountain Breeze,-104.063133,40.989799,1658.097534
Mountain Breeze,-103.992973,40.938877,1639.072754
Mountain Breeze,-104.002281,40.994637,1625.848267
Mountain Breeze,-104.070068,40.985706,1666.227905
Mountain Breeze,-104.061539,40.993542,1654.118286
Mountain Breeze,-103.973534,40.991543,1633.446899
Mountain Breeze,-104.025284,40.998398,1640.545044
Mountain Breeze,-103.999466,40.921532,1631.375244
Mountain Home,-115.480385,43.058193,975.6412964
Mountain Home,-115.465691,43.027294,960.2652588
Mountain Home,-115.482986,43.047695,966.8076782
Mountain Home,-115.463684,43.036793,965.2169189
Mountain Home,-115.481789,43.050594,969.3306274
Mountain Home,-115.483589,43.046295,965.5539551
Mountain Home,-115.484283,43.044895,964.1213379
Mountain Home,-115.463783,43.035294,963.3771362
Mountain Home,-115.46479,43.029495,960.8814697
Mountain Home,-115.466789,43.025894,959.9584351
Mountain Home,-115.480484,43.053593,972.4028931
Mountain Home,-115.464485,43.030895,961.7002563
Mountain Home,-115.482285,43.049095,968.1658325
Mountain Home,-115.480789,43.052193,970.7429199
Mountain Home,-115.464088,43.033894,962.4925537
Mountain Home,-115.480286,43.056595,974.6739502
Mountain Home,-115.468788,43.023094,957.8956909
Mountain Home,-115.480385,43.055096,973.3376465
Mountain Home,-115.467789,43.024494,959.8844604
Mountain Home,-115.464287,43.032394,962.1932983
Mountain View IV,-116.574692,33.885494,236.6268768
Mountain View IV,-116.563286,33.880394,217.1654205
Mountain View IV,-116.56369,33.879295,216.7002258
Mountain View IV,-116.555786,33.886494,209.3927155
Mountain View IV,-116.564491,33.877296,216.4963531
Mountain View IV,-116.564087,33.878296,216.9239655
Mountain View IV,-116.568985,33.882595,226.7731934
Mountain View IV,-116.556786,33.879093,206.5766602
Mountain View IV,-116.561188,33.887596,217.6490936
Mountain View IV,-116.550087,33.883995,200.1222382
Mountain View IV,-116.569885,33.880596,226.5398407
Mountain View IV,-116.561989,33.884495,217.4279785
Mountain View IV,-116.566689,33.887596,225.6708527
Mountain View IV,-116.573685,33.887695,236.4645538
Mountain View IV,-116.562592,33.882397,217.1566315
Mountain View IV,-116.550087,33.881393,199.0063629
Mountain View IV,-116.575188,33.884396,236.8348846
Mountain View IV,-116.562286,33.883396,217.3110046
Mountain View IV,-116.550087,33.880493,198.4815063
Mountain View IV,-116.556686,33.880096,206.9754944
Mountain View IV,-116.556488,33.881195,207.4828644
Mountain View IV,-116.564888,33.876293,216.9915924
Mountain View IV,-116.569489,33.881596,227.1157074
Mountain View IV,-116.568085,33.884594,226.7063599
Mountain View IV,-116.568489,33.883595,226.301712
Mountain View IV,-116.550087,33.884796,201.2432251
Mountain View IV,-116.556931,33.878021,206.4767151
Mountain View IV,-116.550087,33.883095,200.4335938
Mountain View IV,-116.555885,33.885395,208.83815
Mountain View IV,-116.550087,33.877895,197.4248505
Mountain View IV,-116.550087,33.887394,202.5423889
Mountain View IV,-116.550087,33.882195,199.4377289
Mountain View IV,-116.55619,33.883293,208.1953278
Mountain View IV,-116.550087,33.878796,197.8038635
Mountain View IV,-116.550087,33.885696,201.6064301
Mountain View IV,-116.565285,33.875294,216.5724335
Mountain View IV,-116.556091,33.884396,208.4873047
Mountain View IV,-116.567184,33.886597,226.0023041
Mountain View IV,-116.574188,33.886597,236.1490631
Mountain View IV,-116.570389,33.879597,226.9459534
Mountain View IV,-116.550087,33.886597,201.8172302
Mountain View IV,-116.56179,33.885494,217.5261078
Mountain View IV,-116.555687,33.887493,210.0557404
Mountain View IV,-116.575691,33.883293,237.6159058
Mountain View IV,-116.561485,33.886494,217.4388885
Mountain View IV,-116.550102,33.879639,198.5259552
Mountain View IV,-116.567589,33.885593,226.2953491
Mountain View IV,-116.562988,33.881393,217.0891418
Mountain View IV,-116.556389,33.882195,208.355957
Mountain View Power Partners I & II,-116.584938,33.893116,258.7644653
Mountain View Power Partners I & II,-116.600571,33.902328,288.710083
Mountain View Power Partners I & II,-116.585388,33.891396,259.3047791
Mountain View Power Partners I & II,-116.608932,33.902992,304.9175415
Mountain View Power Partners I & II,-116.608932,33.904209,308.9971008
Mountain View Power Partners I & II,-116.580833,33.891487,252.4107513
Mountain View Power Partners I & II,-116.585075,33.892536,258.9299316
Mountain View Power Partners I & II,-116.580986,33.890797,251.8433075
Mountain View Power Partners I & II,-116.608925,33.906044,312.0294495
Mountain View Power Partners I & II,-116.608932,33.904831,309.8155212
Mountain View Power Partners I & II,-116.580643,33.892208,252.4313202
Mountain View Power Partners I & II,-116.60894,33.906647,312.9274292
Mountain View Power Partners I & II,-116.628914,33.913517,368.3534546
Mountain View Power Partners I & II,-116.581184,33.890095,251.6069183
Mountain View Power Partners I & II,-116.608932,33.903614,307.8485413
Mountain View Power Partners I & II,-116.600571,33.901691,288.152832
Mountain View Power Partners I & II,-116.585289,33.891994,259.2828064
Mountain View Power Partners I & II,-116.608917,33.905437,310.8265991
Mountain View Power Partners I & II,-116.58139,33.889397,251.8800201
Mountain View Power Partners III,-116.595787,33.907696,285.362915
Mountain View Power Partners III,-116.591591,33.914097,302.4370117
Mountain View Power Partners III,-116.591591,33.921295,299.9744873
Mountain View Power Partners III,-116.591591,33.916664,300.1514587
Mountain View Power Partners III,-116.58709,33.916996,284.3294067
Mountain View Power Partners III,-116.58709,33.920197,284.9078369
Mountain View Power Partners III,-116.591568,33.916042,302.9656677
Mountain View Power Partners III,-116.591591,33.917896,297.1828918
Mountain View Power Partners III,-116.58709,33.913795,291.6664429
Mountain View Power Partners III,-116.58709,33.915096,290.5240784
Mountain View Power Partners III,-116.587044,33.913212,291.7107544
Mountain View Power Partners III,-116.591591,33.914696,306.1478271
Mountain View Power Partners III,-116.591591,33.918594,294.8414917
Mountain View Power Partners III,-116.595787,33.909794,286.9244995
Mountain View Power Partners III,-116.58709,33.914494,291.480011
Mountain View Power Partners III,-116.591591,33.919193,294.9840088
Mountain View Power Partners III,-116.595787,33.907097,285.462677
Mountain View Power Partners III,-116.58709,33.918297,281.3383179
Mountain View Power Partners III,-116.591583,33.9198,295.8550415
Mountain View Power Partners III,-116.595787,33.904495,282.1709595
Mountain View Power Partners III,-116.595818,33.908546,286.3050842
Mountain View Power Partners III,-116.595787,33.903896,282.5478821
Mountain View Power Partners III,-116.591591,33.920395,297.790802
Mountain View Power Partners III,-116.58709,33.916393,286.3752136
Mountain View Power Partners III,-116.595802,33.906456,284.9500122
Mountain View Power Partners III,-116.587029,33.915722,287.9819031
Mountain View Power Partners III,-116.595787,33.905796,283.9467163
Mountain View Power Partners III,-116.58709,33.919594,283.289093
Mountain View Power Partners III,-116.595787,33.909195,286.3574219
Mountain View Power Partners III,-116.58709,33.920795,286.1973572
Mountain View Power Partners III,-116.591591,33.915394,305.201355
Mountain View Power Partners III,-116.587059,33.9189,282.2407532
Mountain View Power Partners III,-116.591591,33.917294,298.7622986
Mountain View Power Partners III,-116.595787,33.905193,283.9711609
Mountain View Power Partners Repower,-116.623497,33.91518,364.6568298
Mountain View Power Partners Repower,-116.621796,33.909027,344.2185974
Mountain View Power Partners Repower,-116.6045,33.902576,297.9943848
Mountain View Power Partners Repower,-116.603806,33.9109,303.7950134
Mountain View Power Partners Repower,-116.628448,33.916359,377.2944946
Mountain View Power Partners Repower,-116.617104,33.913837,345.6700745
Mountain View Power Partners Repower,-116.603798,33.90662,300.5563965
Mountain View Power Partners Repower,-116.628189,33.914097,369.2067871
Mountain View Power Partners Repower,-116.628777,33.911476,361.9466553
Mountain View Power Partners Repower,-116.603806,33.90453,299.0608521
Mountain View Power Partners Repower,-116.623558,33.91058,351.6199646
Mountain View Power Partners Repower,-116.61702,33.911537,339.6209106
Mountain View Power Partners Repower,-116.622803,33.913021,356.6908264
Mountain View Power Partners Repower,-116.617027,33.907681,332.3692932
Mountain View Power Partners Repower,-116.62748,33.908997,351.2378235
Mountain View Power Partners Repower,-116.603775,33.90876,302.2957458
Mountain Wind I,-110.508888,41.277493,2264.172363
Mountain Wind I,-110.504189,41.285995,2252.626953
Mountain Wind I,-110.516785,41.283394,2262.385254
Mountain Wind I,-110.518585,41.284695,2262.094482
Mountain Wind I,-110.483986,41.290993,2276.706787
Mountain Wind I,-110.484985,41.292393,2274.883301
Mountain Wind I,-110.514488,41.292694,2246.907227
Mountain Wind I,-110.509285,41.289394,2252.27832
Mountain Wind I,-110.474388,41.287395,2281.036133
Mountain Wind I,-110.520691,41.306694,2235.595703
Mountain Wind I,-110.520287,41.285995,2260.287354
Mountain Wind I,-110.46759,41.292194,2279.093994
Mountain Wind I,-110.519501,41.305161,2235.444092
Mountain Wind I,-110.518188,41.303696,2234.978027
Mountain Wind I,-110.51059,41.278694,2263.248779
Mountain Wind I,-110.485085,41.282894,2284.875
Mountain Wind I,-110.469391,41.293694,2277.7771
Mountain Wind I,-110.505989,41.287292,2251.568359
Mountain Wind I,-110.482986,41.289696,2277.863037
Mountain Wind I,-110.518486,41.295094,2246.247803
Mountain Wind I,-110.481987,41.288296,2279.790771
Mountain Wind I,-110.523788,41.290695,2253.488281
Mountain Wind I,-110.485985,41.293694,2272.399414
Mountain Wind I,-110.520386,41.296494,2245.458252
Mountain Wind I,-110.507286,41.276093,2263.047363
Mountain Wind I,-110.522789,41.288994,2255.061279
Mountain Wind I,-110.512688,41.280293,2260.087891
Mountain Wind I,-110.512085,41.291195,2248.351807
Mountain Wind I,-110.485886,41.284695,2282.894775
Mountain Wind II,-110.54039,41.247894,2325.301758
Mountain Wind II,-110.536491,41.273693,2280.287598
Mountain Wind II,-110.544289,41.263992,2296.921631
Mountain Wind II,-110.532684,41.270493,2283.249268
Mountain Wind II,-110.537186,41.257496,2307.639648
Mountain Wind II,-110.531891,41.252792,2310.695801
Mountain Wind II,-110.557388,41.267395,2286.305908
Mountain Wind II,-110.535889,41.256294,2305.230713
Mountain Wind II,-110.557289,41.288296,2262.417725
Mountain Wind II,-110.536385,41.244194,2331.330566
Mountain Wind II,-110.542885,41.262794,2297.176758
Mountain Wind II,-110.547791,41.283894,2262.841797
Mountain Wind II,-110.552887,41.285095,2260.713379
Mountain Wind II,-110.534485,41.255093,2306.44458
Mountain Wind II,-110.55899,41.289795,2261.145752
Mountain Wind II,-110.560791,41.282593,2267.730469
Mountain Wind II,-110.56089,41.278595,2270.7854
Mountain Wind II,-110.54464,41.281052,2271.371826
Mountain Wind II,-110.554192,41.286293,2261.833496
Mountain Wind II,-110.560387,41.274895,2279.275146
Mountain Wind II,-110.556686,41.265495,2289.706299
Mountain Wind II,-110.537689,41.245396,2329.65332
Mountain Wind II,-110.558586,41.273693,2282.315186
Mountain Wind II,-110.529587,41.267593,2289.454834
Mountain Wind II,-110.56179,41.276093,2274.06958
Mountain Wind II,-110.539886,41.259995,2304.863525
Mountain Wind II,-110.53849,41.258694,2308.318604
Mountain Wind II,-110.54644,41.2827,2268.165283
Mountain Wind II,-110.530586,41.251495,2312.51001
Mountain Wind II,-110.529289,41.250294,2314.060303
Mountain Wind II,-110.539185,41.276196,2276.85376
Mountain Wind II,-110.56089,41.280594,2269.884033
Mountain Wind II,-110.537888,41.274895,2279.137695
Mountain Wind II,-110.539085,41.246593,2327.672363
Mountain Wind II,-110.541939,41.278618,2272.981934
Mountain Wind II,-110.531387,41.269295,2286.371582
Mountain Wind II,-110.528389,41.266293,2292.008789
Mountain Wind II,-110.543289,41.279793,2272.544434
Musselshell I,-109.470184,46.288895,1286.446777
Musselshell I,-109.471786,46.286991,1287.46167
Musselshell I,-109.474586,46.283295,1294.515259
Musselshell I,-109.46579,46.276993,1320.664917
Musselshell I,-109.475388,46.280994,1301.222412
Musselshell I,-109.467087,46.280594,1305.525024
Musselshell I,-109.474388,46.285492,1291.838257
Musselshell II,-109.494888,46.266193,1340.563477
Musselshell II,-109.501289,46.265892,1343.995483
Musselshell II,-109.490288,46.267094,1339.400635
Musselshell II,-109.48999,46.269394,1336.650269
Musselshell II,-109.506088,46.265293,1343.633179
Musselshell II,-109.520691,46.261395,1320.188354
Musselshell II,-109.514786,46.262295,1349.167358
Mustang Hills,-118.241287,35.027897,933.6679688
Mustang Hills,-118.241188,35.030296,933.305481
Mustang Hills,-118.241188,35.026695,933.5551147
Mustang Hills,-118.241089,35.032795,931.1676636
Mustang Hills,-118.241188,35.029095,933.644165
Mustang Hills,-118.241089,35.031494,933.5893555
NREL - NWTC,-105.227036,39.905067,1851.449463
NREL - NWTC,-105.222687,39.908993,1837.459106
NREL - NWTC,-105.222839,39.906052,1841.445557
NREL - NWTC,-105.223289,39.907795,1839.779785
NREL - NWTC,-105.220001,39.912083,1831.838989
NREL - NWTC,-105.231789,39.911594,1849.811768
Nestle Waters,-116.748489,33.916393,479.5431213
Nestle Waters,-116.751289,33.917595,486.4760132
Nestle Waters II,-116.753098,33.911694,478.7600708
New Mexico Wind Energy Center,-104.06488,34.583218,1484.332275
New Mexico Wind Energy Center,-104.083916,34.549004,1444.908203
New Mexico Wind Energy Center,-104.036102,34.601189,1484.561279
New Mexico Wind Energy Center,-104.087189,34.527992,1410.000732
New Mexico Wind Energy Center,-104.046738,34.587708,1482.250854
New Mexico Wind Energy Center,-104.088409,34.534569,1420.190552
New Mexico Wind Energy Center,-104.064529,34.5812,1481.403076
New Mexico Wind Energy Center,-104.060532,34.587727,1484.460693
New Mexico Wind Energy Center,-104.088287,34.529194,1414.816284
New Mexico Wind Energy Center,-104.0401,34.591404,1480.479126
New Mexico Wind Energy Center,-104.053391,34.586193,1483.146362
New Mexico Wind Energy Center,-104.086449,34.551277,1445.033447
New Mexico Wind Energy Center,-104.088455,34.537415,1426.744019
New Mexico Wind Energy Center,-104.043236,34.589073,1482.248169
New Mexico Wind Energy Center,-104.082123,34.53878,1426.514282
New Mexico Wind Energy Center,-104.082039,34.559521,1451.508179
New Mexico Wind Energy Center,-104.036438,34.598927,1483.890991
New Mexico Wind Energy Center,-104.077621,34.570103,1464.613403
New Mexico Wind Energy Center,-104.08654,34.539982,1428.001831
New Mexico Wind Energy Center,-104.036873,34.596985,1482.173462
New Mexico Wind Energy Center,-104.065514,34.578472,1478.694946
New Mexico Wind Energy Center,-104.08419,34.562595,1455.767578
New Mexico Wind Energy Center,-104.057304,34.586655,1483.895508
New Mexico Wind Energy Center,-104.080894,34.558193,1449.999878
New Mexico Wind Energy Center,-104.086433,34.557774,1451.764404
New Mexico Wind Energy Center,-104.083649,34.560425,1452.799561
New Mexico Wind Energy Center,-104.035637,34.595768,1480.775391
New Mexico Wind Energy Center,-104.071106,34.573845,1468.985718
New Mexico Wind Energy Center,-104.084732,34.550526,1444.748657
New Mexico Wind Energy Center,-104.074425,34.570305,1464.977051
New Mexico Wind Energy Center,-104.087906,34.5522,1442.79126
New Mexico Wind Energy Center,-104.083626,34.541634,1432.116089
New Mexico Wind Energy Center,-104.036293,34.592995,1479.703369
New Mexico Wind Energy Center,-104.085625,34.554367,1448.558594
New Mexico Wind Energy Center,-104.068085,34.57597,1472.290283
New Mexico Wind Energy Center,-104.081238,34.546932,1442.512207
New Mexico Wind Energy Center,-104.065964,34.584618,1487.468384
New Mexico Wind Energy Center,-104.036964,34.602604,1483.845703
New Mexico Wind Energy Center,-104.079292,34.571095,1466.322266
New Mexico Wind Energy Center,-104.088364,34.531948,1417.106567
New Mexico Wind Energy Center,-104.071609,34.571232,1466.868408
New Mexico Wind Energy Center,-104.086548,34.555763,1448.936768
New Mexico Wind Energy Center,-104.081596,34.568932,1462.358398
New Mexico Wind Energy Center,-104.080917,34.537376,1424.371826
New Mexico Wind Energy Center,-104.067299,34.586025,1488.821655
New Mexico Wind Energy Center,-104.083191,34.547493,1443.609741
New Mexico Wind Energy Center,-104.081192,34.543995,1440.226929
New Mexico Wind Energy Center,-104.049934,34.585804,1481.001709
New Mexico Wind Energy Center,-104.082916,34.566242,1459.251221
New Mexico Wind Energy Center,-104.037094,34.604496,1485.448486
Nine Canyon,-119.108948,46.081257,592.7716064
Nine Canyon,-119.078987,46.091892,496.0661011
Nine Canyon,-119.090385,46.095394,541.9171143
Nine Canyon,-119.110527,46.082073,592.0115967
Nine Canyon,-119.108986,46.101093,589.5169678
Nine Canyon,-119.086037,46.108459,382.7058411
Nine Canyon,-119.103432,46.076977,555.3659058
Nine Canyon,-119.078384,46.106735,383.0761414
Nine Canyon,-119.107323,46.080433,583.1550903
Nine Canyon,-119.086288,46.094193,521.4133301
Nine Canyon,-119.096985,46.098392,569.5829468
Nine Canyon,-119.100784,46.099094,578.9119873
Nine Canyon,-119.073349,46.105625,379.822113
Nine Canyon,-119.114799,46.101917,585.8389893
Nine Canyon,-119.088585,46.094795,536.8015747
Nine Canyon,-119.068962,46.104637,380.000824
Nine Canyon,-119.080353,46.107182,383.8734436
Nine Canyon,-119.112106,46.082874,589.8157959
Nine Canyon,-119.106445,46.078758,568.7001343
Nine Canyon,-119.105118,46.10046,583.2330322
Nine Canyon,-119.080788,46.092495,508.4060669
Nine Canyon,-119.093483,46.097294,556.3009033
Nine Canyon,-119.112885,46.101593,592.6478271
Nine Canyon,-119.095085,46.097996,563.4104004
Nine Canyon,-119.082245,46.107597,385.3289185
Nine Canyon,-119.088425,46.108582,383.3440857
Nine Canyon,-119.104881,46.07793,560.0413208
Nine Canyon,-119.09211,46.096073,549.4379883
Nine Canyon,-119.110985,46.101295,592.5588379
Nine Canyon,-119.070824,46.105042,379.1502991
Nine Canyon,-119.084129,46.108013,383.6488953
Nine Canyon,-119.098885,46.098694,572.8569946
Nine Canyon,-119.102882,46.099293,580.1921387
Nine Canyon,-119.075218,46.106041,381.3359375
