,state,county,name,year,model,capacity[MW],hub_height[m],rotor_diameter[m],longitude_gen,latitude_gen,latitude_county,longitude_county
15657,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.393959,35.845963,35.034511,-114.262415
15658,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.355591,35.860363,35.034511,-114.262415
15659,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.402779,35.822224,35.034511,-114.262415
15660,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.463264,35.837051,35.034511,-114.262415
15661,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.424103,35.810932,35.034511,-114.262415
15662,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.425026,35.837185,35.034511,-114.262415
15663,AZ,Mohave,White Hills,2020.0,GE2.3-116,2.3,80.0,116.0,-114.36908,35.883373,35.034511,-114.262415
15664,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.416313,35.825432,35.034511,-114.262415
15665,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.406036,35.767029,35.034511,-114.262415
15666,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.445412,35.832455,35.034511,-114.262415
15667,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.474075,35.809738,35.034511,-114.262415
15668,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.388123,35.856796,35.034511,-114.262415
15669,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.447029,35.766716,35.034511,-114.262415
15670,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.411789,35.823872,35.034511,-114.262415
15671,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.401581,35.895393,35.034511,-114.262415
15672,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.454437,35.804115,35.034511,-114.262415
15673,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.371666,35.839272,35.034511,-114.262415
15674,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.48484,35.811638,35.034511,-114.262415
15675,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.481987,35.842812,35.034511,-114.262415
15676,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.452271,35.777302,35.034511,-114.262415
15677,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.429146,35.766785,35.034511,-114.262415
15678,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.456284,35.790833,35.034511,-114.262415
15679,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.449486,35.83382,35.034511,-114.262415
15680,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.464836,35.823174,35.034511,-114.262415
15681,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.438095,35.766731,35.034511,-114.262415
15682,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.421196,35.826618,35.034511,-114.262415
15683,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.430443,35.777592,35.034511,-114.262415
15684,AZ,Mohave,White Hills,2020.0,GE2.82-127,2.82,89.0,127.0,-114.44017,35.844624,35.034511,-114.262415
15685,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.630989,33.924496,33.799274,-117.076969
15686,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.626938,33.92625,33.799274,-117.076969
15687,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.620255,33.927437,33.799274,-117.076969
15688,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.630768,33.923721,33.799274,-117.076969
15689,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.623299,33.920803,33.799274,-117.076969
15690,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.616608,33.919518,33.799274,-117.076969
15691,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.627945,33.928745,33.799274,-117.076969
15692,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.616539,33.920677,33.799274,-117.076969
15693,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.62027,33.928158,33.799274,-117.076969
15694,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.60743,33.929153,33.799274,-117.076969
15695,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.628418,33.929398,33.799274,-117.076969
15696,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.62748,33.927326,33.799274,-117.076969
15697,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.616135,33.930622,33.799274,-117.076969
15698,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.625999,33.924667,33.799274,-117.076969
15699,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.62307,33.922203,33.799274,-117.076969
15700,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.621864,33.929913,33.799274,-117.076969
15701,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.63179,33.926567,33.799274,-117.076969
15702,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.632195,33.928013,33.799274,-117.076969
15703,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.607498,33.926064,33.799274,-117.076969
15704,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.615631,33.9244,33.799274,-117.076969
15705,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.62748,33.928097,33.799274,-117.076969
15706,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.623085,33.921482,33.799274,-117.076969
15707,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.612648,33.927792,33.799274,-117.076969
15708,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.615761,33.925858,33.799274,-117.076969
15709,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.62188,33.930683,33.799274,-117.076969
15710,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.631592,33.925846,33.799274,-117.076969
15711,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.63121,33.92522,33.799274,-117.076969
15712,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.632149,33.927292,33.799274,-117.076969
15713,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.616135,33.929989,33.799274,-117.076969
15714,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.607445,33.928379,33.799274,-117.076969
15715,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.616249,33.921539,33.799274,-117.076969
15716,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.61837,33.922226,33.799274,-117.076969
15717,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.630661,33.923,33.799274,-117.076969
15718,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.625999,33.925354,33.799274,-117.076969
15719,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.607475,33.926834,33.799274,-117.076969
15720,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.615639,33.925159,33.799274,-117.076969
15721,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.607468,33.927608,33.799274,-117.076969
15722,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.61615,33.931347,33.799274,-117.076969
15723,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.612648,33.927021,33.799274,-117.076969
15724,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.62027,33.928879,33.799274,-117.076969
15725,CA,Riverside,Whitewater Hill,2002.0,GE1.5-65,1.5,65.0,65.0,-116.61837,33.923134,33.799274,-117.076969
15726,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.194588,47.009594,47.051833,-120.630456
15727,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.222282,47.049892,47.051833,-120.630456
15728,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.206589,47.003895,47.051833,-120.630456
15729,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.177483,47.044094,47.051833,-120.630456
15730,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.188286,46.999794,47.051833,-120.630456
15731,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.222786,47.051094,47.051833,-120.630456
15732,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.198189,47.040195,47.051833,-120.630456
15733,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.214783,47.027393,47.051833,-120.630456
15734,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.222488,47.011993,47.051833,-120.630456
15735,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.186089,47.042496,47.051833,-120.630456
15736,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.200188,47.042793,47.051833,-120.630456
15737,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.216583,47.030792,47.051833,-120.630456
15738,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.193283,47.007095,47.051833,-120.630456
15739,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.182289,47.021496,47.051833,-120.630456
15740,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.175087,46.992294,47.051833,-120.630456
15741,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.184982,46.997993,47.051833,-120.630456
15742,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.192688,47.005795,47.051833,-120.630456
15743,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.177483,47.014194,47.051833,-120.630456
15744,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.178139,46.995083,47.051833,-120.630456
15745,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.223984,47.008694,47.051833,-120.630456
15746,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.218887,47.037693,47.051833,-120.630456
15747,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.211784,47.042793,47.051833,-120.630456
15748,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.223984,47.015293,47.051833,-120.630456
15749,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.176384,47.012592,47.051833,-120.630456
15750,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.204887,47.036594,47.051833,-120.630456
15751,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.179085,47.016594,47.051833,-120.630456
15752,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.184586,46.996796,47.051833,-120.630456
15753,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.212784,47.052094,47.051833,-120.630456
15754,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.187988,47.045895,47.051833,-120.630456
15755,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.186783,47.043594,47.051833,-120.630456
15756,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.18969,47.033092,47.051833,-120.630456
15757,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.190483,47.034096,47.051833,-120.630456
15758,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.187286,47.044693,47.051833,-120.630456
15759,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.205086,47.001095,47.051833,-120.630456
15760,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.213585,47.046295,47.051833,-120.630456
15761,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.193489,47.037594,47.051833,-120.630456
15762,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.213585,47.053192,47.051833,-120.630456
15763,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.177788,46.993793,47.051833,-120.630456
15764,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.187088,47.048096,47.051833,-120.630456
15765,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.219284,47.038895,47.051833,-120.630456
15766,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.211189,47.041595,47.051833,-120.630456
15767,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.193886,47.008293,47.051833,-120.630456
15768,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.183289,47.022694,47.051833,-120.630456
15769,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.197685,47.046394,47.051833,-120.630456
15770,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.222885,47.013096,47.051833,-120.630456
15771,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.161186,47.001095,47.051833,-120.630456
15772,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.203186,47.035294,47.051833,-120.630456
15773,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.198196,47.047504,47.051833,-120.630456
15774,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.21299,47.025093,47.051833,-120.630456
15775,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.199387,47.041695,47.051833,-120.630456
15776,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.191986,47.004593,47.051833,-120.630456
15777,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.194786,47.021194,47.051833,-120.630456
15778,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.211685,47.012794,47.051833,-120.630456
15779,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.189285,47.002193,47.051833,-120.630456
15780,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.178284,47.015495,47.051833,-120.630456
15781,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.179688,47.017693,47.051833,-120.630456
15782,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.212486,47.050995,47.051833,-120.630456
15783,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.166389,47.003693,47.051833,-120.630456
15784,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.222389,47.010796,47.051833,-120.630456
15785,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.214088,47.054394,47.051833,-120.630456
15786,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.202888,47.028694,47.051833,-120.630456
15787,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.183586,47.023994,47.051833,-120.630456
15788,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.207184,47.005493,47.051833,-120.630456
15789,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.167786,46.989292,47.051833,-120.630456
15790,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.174484,47.008995,47.051833,-120.630456
15791,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.178185,47.032192,47.051833,-120.630456
15792,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.196983,47.023495,47.051833,-120.630456
15793,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.187187,47.026993,47.051833,-120.630456
15794,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.181885,47.020294,47.051833,-120.630456
15795,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.212387,47.043995,47.051833,-120.630456
15796,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.210388,47.040493,47.051833,-120.630456
15797,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.199188,47.012493,47.051833,-120.630456
15798,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.179787,47.034393,47.051833,-120.630456
15799,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.213188,47.045193,47.051833,-120.630456
15800,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.171387,47.006393,47.051833,-120.630456
15801,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.207687,47.038094,47.051833,-120.630456
15802,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.198883,47.049995,47.051833,-120.630456
15803,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.174683,46.991093,47.051833,-120.630456
15804,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.180183,47.018795,47.051833,-120.630456
15805,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.198982,47.051292,47.051833,-120.630456
15806,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.188683,47.000893,47.051833,-120.630456
15807,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.221588,47.047394,47.051833,-120.630456
15808,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.223785,47.007496,47.051833,-120.630456
15809,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.199783,47.013695,47.051833,-120.630456
15810,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.220184,47.041195,47.051833,-120.630456
15811,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.185989,47.025593,47.051833,-120.630456
15812,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.206886,47.007496,47.051833,-120.630456
15813,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.218285,47.036495,47.051833,-120.630456
15814,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.198708,47.048653,47.051833,-120.630456
15815,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.176888,47.048195,47.051833,-120.630456
15816,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.176987,47.046696,47.051833,-120.630456
15817,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.177383,47.049793,47.051833,-120.630456
15818,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.219788,47.039993,47.051833,-120.630456
15819,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.195587,47.022293,47.051833,-120.630456
15820,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.211983,47.014793,47.051833,-120.630456
15821,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.165886,47.002594,47.051833,-120.630456
15822,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.175583,47.011494,47.051833,-120.630456
15823,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.198387,47.024796,47.051833,-120.630456
15824,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.202484,47.027393,47.051833,-120.630456
15825,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.156883,46.996395,47.051833,-120.630456
15826,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.209488,47.039394,47.051833,-120.630456
15827,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.192383,47.036495,47.051833,-120.630456
15828,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.198685,47.011192,47.051833,-120.630456
15829,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.187485,47.031395,47.051833,-120.630456
15830,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.180489,47.035393,47.051833,-120.630456
15831,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.187386,47.028496,47.051833,-120.630456
15832,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.220688,47.042393,47.051833,-120.630456
15833,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.195488,47.038895,47.051833,-120.630456
15834,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.176888,47.042595,47.051833,-120.630456
15835,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.215988,47.029594,47.051833,-120.630456
15836,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.215385,47.028496,47.051833,-120.630456
15837,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.213783,47.026196,47.051833,-120.630456
15838,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.159386,46.998894,47.051833,-120.630456
15839,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.223289,47.014294,47.051833,-120.630456
15840,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.158684,46.997692,47.051833,-120.630456
15841,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.221886,47.048695,47.051833,-120.630456
15842,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.187386,47.029896,47.051833,-120.630456
15843,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.175186,47.010193,47.051833,-120.630456
15844,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.190987,47.035194,47.051833,-120.630456
15845,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.167084,47.004795,47.051833,-120.630456
15846,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.172089,47.007595,47.051833,-120.630456
15847,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.187286,47.049496,47.051833,-120.630456
15848,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.224388,47.016396,47.051833,-120.630456
15849,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.160286,46.999893,47.051833,-120.630456
15850,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.179085,47.033195,47.051833,-120.630456
15851,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.187782,47.051094,47.051833,-120.630456
15852,WA,Kittitas,Wild Horse I,2006.0,V80-1.8,1.8,67.0,80.0,-120.206085,47.002396,47.051833,-120.630456
15853,WA,Kittitas,Wild Horse II,2009.0,V80-2.0,2.0,67.0,80.0,-120.226585,47.071293,47.051833,-120.630456
15854,WA,Kittitas,Wild Horse II,2009.0,V80-2.0,2.0,67.0,80.0,-120.233284,47.056194,47.051833,-120.630456
15855,WA,Kittitas,Wild Horse II,2009.0,V80-2.0,2.0,67.0,80.0,-120.221687,47.057693,47.051833,-120.630456
15856,WA,Kittitas,Wild Horse II,2009.0,V80-2.0,2.0,67.0,80.0,-120.228485,47.069893,47.051833,-120.630456
15857,WA,Kittitas,Wild Horse II,2009.0,V80-2.0,2.0,67.0,80.0,-120.236282,47.063694,47.051833,-120.630456
15858,WA,Kittitas,Wild Horse II,2009.0,V80-2.0,2.0,67.0,80.0,-120.233589,47.047894,47.051833,-120.630456
15859,WA,Kittitas,Wild Horse II,2009.0,V80-2.0,2.0,67.0,80.0,-120.235588,47.058994,47.051833,-120.630456
15860,WA,Kittitas,Wild Horse II,2009.0,V80-2.0,2.0,67.0,80.0,-120.236687,47.066593,47.051833,-120.630456
15861,WA,Kittitas,Wild Horse II,2009.0,V80-2.0,2.0,67.0,80.0,-120.228783,47.068394,47.051833,-120.630456
15862,WA,Kittitas,Wild Horse II,2009.0,V80-2.0,2.0,67.0,80.0,-120.221786,47.056194,47.051833,-120.630456
15863,WA,Kittitas,Wild Horse II,2009.0,V80-2.0,2.0,67.0,80.0,-120.222488,47.059193,47.051833,-120.630456
15864,WA,Kittitas,Wild Horse II,2009.0,V80-2.0,2.0,67.0,80.0,-120.236084,47.062195,47.051833,-120.630456
15865,WA,Kittitas,Wild Horse II,2009.0,V80-2.0,2.0,67.0,80.0,-120.218689,47.064594,47.051833,-120.630456
15866,WA,Kittitas,Wild Horse II,2009.0,V80-2.0,2.0,67.0,80.0,-120.225388,47.072796,47.051833,-120.630456
15867,WA,Kittitas,Wild Horse II,2009.0,V80-2.0,2.0,67.0,80.0,-120.218689,47.062893,47.051833,-120.630456
