,state,county,name,year,model,capacity[MW],hub_height[m],rotor_diameter[m],longitude_gen,latitude_gen,latitude_county,longitude_county,geohash
10727,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.704903,45.184917,45.322269,-109.084845,c8h5zm
10728,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.716606,45.198395,45.322269,-109.084845,c8h5zm
10729,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.729462,45.217995,45.322269,-109.084845,c8h5zm
10730,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.725906,45.167042,45.322269,-109.084845,c8h5zm
10731,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.721931,45.167191,45.322269,-109.084845,c8h5zm
10732,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.722191,45.151928,45.322269,-109.084845,c8h5zm
10733,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.676498,45.114582,45.322269,-109.084845,c8h5zm
10734,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.673286,45.115459,45.322269,-109.084845,c8h5zm
10735,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.725365,45.218002,45.322269,-109.084845,c8h5zm
10736,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.725296,45.15966,45.322269,-109.084845,c8h5zm
10737,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.667114,45.116596,45.322269,-109.084845,c8h5zm
10738,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.720253,45.174492,45.322269,-109.084845,c8h5zm
10739,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.676743,45.125679,45.322269,-109.084845,c8h5zm
10740,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.716728,45.204746,45.322269,-109.084845,c8h5zm
10741,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.661041,45.128353,45.322269,-109.084845,c8h5zm
10742,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.687737,45.167351,45.322269,-109.084845,c8h5zm
10743,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.684906,45.140099,45.322269,-109.084845,c8h5zm
10744,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.665108,45.107601,45.322269,-109.084845,c8h5zm
10745,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.666756,45.100449,45.322269,-109.084845,c8h5zm
10746,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.686829,45.121063,45.322269,-109.084845,c8h5zm
10747,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.654831,45.122948,45.322269,-109.084845,c8h5zm
10748,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.71682,45.146229,45.322269,-109.084845,c8h5zm
10749,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.712257,45.175884,45.322269,-109.084845,c8h5zm
10750,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.694572,45.179359,45.322269,-109.084845,c8h5zm
10751,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.697617,45.15657,45.322269,-109.084845,c8h5zm
10752,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.733887,45.217842,45.322269,-109.084845,c8h5zm
10753,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.673508,45.127117,45.322269,-109.084845,c8h5zm
10754,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.717682,45.167751,45.322269,-109.084845,c8h5zm
10755,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.681633,45.140961,45.322269,-109.084845,c8h5zm
10756,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.715797,45.174404,45.322269,-109.084845,c8h5zm
10757,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.696152,45.116364,45.322269,-109.084845,c8h5zm
10758,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.649902,45.116364,45.322269,-109.084845,c8h5zm
10759,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.721359,45.217957,45.322269,-109.084845,c8h5zm
10760,MT,Carbon,Pryor Mountain,2021.0,GE2.3-116,2.3,80.0,116.0,-108.655525,45.105675,45.322269,-109.084845,c8h5zm
10761,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.716766,45.211918,45.322269,-109.084845,c8h5zm
10762,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.708214,45.20533,45.322269,-109.084845,c8h5zm
10763,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.707504,45.191586,45.322269,-109.084845,c8h5zm
10764,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.66494,45.118477,45.322269,-109.084845,c8h5zm
10765,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.700569,45.154221,45.322269,-109.084845,c8h5zm
10766,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.687233,45.160149,45.322269,-109.084845,c8h5zm
10767,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.691437,45.159504,45.322269,-109.084845,c8h5zm
10768,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.670189,45.11607,45.322269,-109.084845,c8h5zm
10769,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.687378,45.112202,45.322269,-109.084845,c8h5zm
10770,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.700264,45.145943,45.322269,-109.084845,c8h5zm
10771,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.683884,45.160313,45.322269,-109.084845,c8h5zm
10772,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.682686,45.122124,45.322269,-109.084845,c8h5zm
10773,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.737137,45.217804,45.322269,-109.084845,c8h5zm
10774,MT,Carbon,Pryor Mountain,2021.0,V110-2.0,2.0,80.0,110.0,-108.666153,45.12854,45.322269,-109.084845,c8h5zm
10775,MT,Carbon,Pryor Mountain,2021.0,V110-2.2,2.2,80.0,110.0,-108.668541,45.106758,45.322269,-109.084845,c8h5zm
10776,CO,Pueblo,Pueblo Towers,2010.0,V100-1.8,1.8,80.0,100.0,-104.621391,38.163395,38.265773,-104.646976,9wve62
10777,WA,Adams,Rattlesnake Flat,2020.0,SG-2.3-108,2.3,80.0,108.0,-118.436752,46.884724,46.864934,-119.031492,c26crp
10778,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.37397,46.874493,46.864934,-119.031492,c26crp
10779,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.416023,46.872852,46.864934,-119.031492,c26crp
10780,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.410591,46.891178,46.864934,-119.031492,c26crp
10781,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.4571,46.932865,46.864934,-119.031492,c26crp
10782,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.422989,46.898785,46.864934,-119.031492,c26crp
10783,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.349861,46.888771,46.864934,-119.031492,c26crp
10784,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.366516,46.897858,46.864934,-119.031492,c26crp
10785,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.375648,46.879204,46.864934,-119.031492,c26crp
10786,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.497345,46.910305,46.864934,-119.031492,c26crp
10787,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.499947,46.915558,46.864934,-119.031492,c26crp
10788,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.376633,46.884258,46.864934,-119.031492,c26crp
10789,WA,Adams,Rattlesnake Flat,2020.0,SG-2.3-108,2.3,80.0,108.0,-118.429756,46.903774,46.864934,-119.031492,c26crp
10790,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.480049,46.899746,46.864934,-119.031492,c26crp
10791,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.443451,46.887222,46.864934,-119.031492,c26crp
10792,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.459839,46.935871,46.864934,-119.031492,c26crp
10793,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.374908,46.90139,46.864934,-119.031492,c26crp
10794,WA,Adams,Rattlesnake Flat,2020.0,SG-2.3-108,2.3,80.0,108.0,-118.404739,46.858582,46.864934,-119.031492,c26crp
10795,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.48909,46.905384,46.864934,-119.031492,c26crp
10796,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.410614,46.86586,46.864934,-119.031492,c26crp
10797,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.442207,46.914703,46.864934,-119.031492,c26crp
10798,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.440056,46.911289,46.864934,-119.031492,c26crp
10799,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.371902,46.870224,46.864934,-119.031492,c26crp
10800,WA,Adams,Rattlesnake Flat,2020.0,SG-2.3-108,2.3,80.0,108.0,-118.44902,46.918919,46.864934,-119.031492,c26crp
10801,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.506538,46.917557,46.864934,-119.031492,c26crp
10802,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.452095,46.921986,46.864934,-119.031492,c26crp
10803,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.435783,46.908615,46.864934,-119.031492,c26crp
10804,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.453949,46.890896,46.864934,-119.031492,c26crp
10805,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.385345,46.909943,46.864934,-119.031492,c26crp
10806,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.405769,46.889744,46.864934,-119.031492,c26crp
10807,WA,Adams,Rattlesnake Flat,2020.0,SG-2.3-108,2.3,80.0,108.0,-118.44635,46.916016,46.864934,-119.031492,c26crp
10808,WA,Adams,Rattlesnake Flat,2020.0,SG-2.3-108,2.3,80.0,108.0,-118.421013,46.876751,46.864934,-119.031492,c26crp
10809,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.341026,46.884449,46.864934,-119.031492,c26crp
10810,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.381905,46.884914,46.864934,-119.031492,c26crp
10811,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.510979,46.920849,46.864934,-119.031492,c26crp
10812,WA,Adams,Rattlesnake Flat,2020.0,SG-2.3-108,2.3,80.0,108.0,-118.462334,46.894421,46.864934,-119.031492,c26crp
10813,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.468086,46.896465,46.864934,-119.031492,c26crp
10814,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.379417,46.90313,46.864934,-119.031492,c26crp
10815,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.429131,46.880329,46.864934,-119.031492,c26crp
10816,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.392548,46.888199,46.864934,-119.031492,c26crp
10817,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.492805,46.907852,46.864934,-119.031492,c26crp
10818,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.407547,46.862103,46.864934,-119.031492,c26crp
10819,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.448975,46.888824,46.864934,-119.031492,c26crp
10820,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.345711,46.886162,46.864934,-119.031492,c26crp
10821,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.387833,46.886467,46.864934,-119.031492,c26crp
10822,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.485664,46.902336,46.864934,-119.031492,c26crp
10823,WA,Adams,Rattlesnake Flat,2020.0,SG-2.3-108,2.3,80.0,108.0,-118.412796,46.869183,46.864934,-119.031492,c26crp
10824,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.361435,46.89465,46.864934,-119.031492,c26crp
10825,WA,Adams,Rattlesnake Flat,2020.0,SG-2.3-108,2.3,80.0,108.0,-118.424538,46.878357,46.864934,-119.031492,c26crp
10826,WA,Adams,Rattlesnake Flat,2020.0,SG-2.3-108,2.3,80.0,108.0,-118.42569,46.901642,46.864934,-119.031492,c26crp
10827,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.382057,46.906403,46.864934,-119.031492,c26crp
10828,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.455284,46.925369,46.864934,-119.031492,c26crp
10829,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.414871,46.891991,46.864934,-119.031492,c26crp
10830,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.353134,46.891148,46.864934,-119.031492,c26crp
10831,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.432175,46.883476,46.864934,-119.031492,c26crp
10832,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.455795,46.92934,46.864934,-119.031492,c26crp
10833,WA,Adams,Rattlesnake Flat,2020.0,SG-2.7-129,2.7,87.0,129.0,-118.37043,46.899216,46.864934,-119.031492,c26crp
10834,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.218086,45.704895,45.449592,-120.197022,c245ue
10835,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.222588,45.676594,45.449592,-120.197022,c245ue
10836,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.24939,45.698593,45.449592,-120.197022,c245ue
10837,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.231087,45.712395,45.449592,-120.197022,c245ue
10838,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.245384,45.692894,45.449592,-120.197022,c245ue
10839,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.245789,45.694294,45.449592,-120.197022,c245ue
10840,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.220787,45.671993,45.449592,-120.197022,c245ue
10841,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.285789,45.676693,45.449592,-120.197022,c245ue
10842,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.229286,45.711292,45.449592,-120.197022,c245ue
10843,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.225685,45.683193,45.449592,-120.197022,c245ue
10844,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.247383,45.666393,45.449592,-120.197022,c245ue
10845,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.223083,45.678093,45.449592,-120.197022,c245ue
10846,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.252487,45.700493,45.449592,-120.197022,c245ue
10847,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.22139,45.707195,45.449592,-120.197022,c245ue
10848,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.227684,45.710094,45.449592,-120.197022,c245ue
10849,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.223686,45.680393,45.449592,-120.197022,c245ue
10850,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.285583,45.674793,45.449592,-120.197022,c245ue
10851,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.211189,45.695694,45.449592,-120.197022,c245ue
10852,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.268089,45.680794,45.449592,-120.197022,c245ue
10853,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.247177,45.66806,45.449592,-120.197022,c245ue
10854,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.246887,45.669594,45.449592,-120.197022,c245ue
10855,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.24559,45.672665,45.449592,-120.197022,c245ue
10856,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.247482,45.696793,45.449592,-120.197022,c245ue
10857,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.224586,45.681793,45.449592,-120.197022,c245ue
10858,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.253586,45.701893,45.449592,-120.197022,c245ue
10859,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.211784,45.697193,45.449592,-120.197022,c245ue
10860,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.239288,45.682293,45.449592,-120.197022,c245ue
10861,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.245888,45.677494,45.449592,-120.197022,c245ue
10862,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.244484,45.689793,45.449592,-120.197022,c245ue
10863,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.226089,45.708794,45.449592,-120.197022,c245ue
10864,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.243286,45.686993,45.449592,-120.197022,c245ue
10865,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.212585,45.698593,45.449592,-120.197022,c245ue
10866,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.237984,45.680595,45.449592,-120.197022,c245ue
10867,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.214783,45.701195,45.449592,-120.197022,c245ue
10868,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.240784,45.685295,45.449592,-120.197022,c245ue
10869,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.221283,45.673492,45.449592,-120.197022,c245ue
10870,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.219543,45.702061,45.449592,-120.197022,c245ue
10871,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.239883,45.683895,45.449592,-120.197022,c245ue
10872,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.221886,45.674995,45.449592,-120.197022,c245ue
10873,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.246284,45.671192,45.449592,-120.197022,c245ue
10874,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.226883,45.684593,45.449592,-120.197022,c245ue
10875,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.245789,45.675896,45.449592,-120.197022,c245ue
10876,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.268883,45.682392,45.449592,-120.197022,c245ue
10877,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.23259,45.713593,45.449592,-120.197022,c245ue
10878,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.288788,45.670895,45.449592,-120.197022,c245ue
10879,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.288284,45.672493,45.449592,-120.197022,c245ue
10880,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.213882,45.699795,45.449592,-120.197022,c245ue
10881,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.246689,45.695595,45.449592,-120.197022,c245ue
10882,OR,Gilliam,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.268883,45.684395,45.449592,-120.197022,c245ue
10883,AZ,Cochise,Red Horse 2,2015.0,V110-2.0,2.0,80.0,110.0,-110.087898,32.300514,31.603486,-110.072835,9w01f3
10884,AZ,Cochise,Red Horse 2,2015.0,V110-2.0,2.0,80.0,110.0,-110.086411,32.276573,31.603486,-110.072835,9w01f3
10885,AZ,Cochise,Red Horse 2,2015.0,V110-2.0,2.0,80.0,110.0,-110.0886,32.279556,31.603486,-110.072835,9w01f3
10886,AZ,Cochise,Red Horse 2,2015.0,V110-2.0,2.0,80.0,110.0,-110.087349,32.304184,31.603486,-110.072835,9w01f3
10887,AZ,Cochise,Red Horse 2,2015.0,V110-2.0,2.0,80.0,110.0,-110.088547,32.297825,31.603486,-110.072835,9w01f3
10888,AZ,Cochise,Red Horse 2,2015.0,V110-2.0,2.0,80.0,110.0,-110.086487,32.309593,31.603486,-110.072835,9w01f3
10889,AZ,Cochise,Red Horse 2,2015.0,V110-2.0,2.0,80.0,110.0,-110.08799,32.294384,31.603486,-110.072835,9w01f3
10890,AZ,Cochise,Red Horse 2,2015.0,V110-2.0,2.0,80.0,110.0,-110.088547,32.291435,31.603486,-110.072835,9w01f3
10891,AZ,Cochise,Red Horse 2,2015.0,V110-2.0,2.0,80.0,110.0,-110.088287,32.282455,31.603486,-110.072835,9w01f3
10892,AZ,Cochise,Red Horse 2,2015.0,V110-2.0,2.0,80.0,110.0,-110.088387,32.288746,31.603486,-110.072835,9w01f3
10893,AZ,Cochise,Red Horse 2,2015.0,V110-2.0,2.0,80.0,110.0,-110.088989,32.285213,31.603486,-110.072835,9w01f3
10894,AZ,Cochise,Red Horse 2,2015.0,V110-2.0,2.0,80.0,110.0,-110.090347,32.270775,31.603486,-110.072835,9w01f3
10895,AZ,Cochise,Red Horse 2,2015.0,V110-2.0,2.0,80.0,110.0,-110.08963,32.267506,31.603486,-110.072835,9w01f3
10896,AZ,Cochise,Red Horse 2,2015.0,V110-2.0,2.0,80.0,110.0,-110.086136,32.306835,31.603486,-110.072835,9w01f3
10897,AZ,Cochise,Red Horse 2,2015.0,V110-2.0,2.0,80.0,110.0,-110.092377,32.273167,31.603486,-110.072835,9w01f3
10898,NM,Cibola,Red Mesa,2010.0,GE1.6-82.5,1.6,80.0,82.5,-107.389191,35.269993,35.107009,-107.818849,9wdb95
10899,NM,Cibola,Red Mesa,2010.0,GE1.6-82.5,1.6,80.0,82.5,-107.385986,35.250694,35.107009,-107.818849,9wdb95
10900,NM,Cibola,Red Mesa,2010.0,GE1.6-82.5,1.6,80.0,82.5,-107.370392,35.244392,35.107009,-107.818849,9wdb95
10901,NM,Cibola,Red Mesa,2010.0,GE1.6-82.5,1.6,80.0,82.5,-107.381691,35.260193,35.107009,-107.818849,9wdb95
10902,NM,Cibola,Red Mesa,2010.0,GE1.6-82.5,1.6,80.0,82.5,-107.36969,35.258194,35.107009,-107.818849,9wdb95
10903,NM,Cibola,Red Mesa,2010.0,GE1.6-82.5,1.6,80.0,82.5,-107.412086,35.269695,35.107009,-107.818849,9wdb95
10904,NM,Cibola,Red Mesa,2010.0,GE1.6-82.5,1.6,80.0,82.5,-107.36129,35.267494,35.107009,-107.818849,9wdb95
10905,NM,Cibola,Red Mesa,2010.0,GE1.6-82.5,1.6,80.0,82.5,-107.37619,35.247993,35.107009,-107.818849,9wdb95
10906,NM,Cibola,Red Mesa,2010.0,GE1.6-82.5,1.6,80.0,82.5,-107.38839,35.272293,35.107009,-107.818849,9wdb95
10907,NM,Cibola,Red Mesa,2010.0,GE1.6-82.5,1.6,80.0,82.5,-107.403687,35.270393,35.107009,-107.818849,9wdb95
10908,NM,Cibola,Red Mesa,2010.0,GE1.6-82.5,1.6,80.0,82.5,-107.383987,35.237595,35.107009,-107.818849,9wdb95
10909,NM,Cibola,Red Mesa,2010.0,GE1.6-82.5,1.6,80.0,82.5,-107.387192,35.248295,35.107009,-107.818849,9wdb95
10910,NM,Cibola,Red Mesa,2010.0,GE1.6-82.5,1.6,80.0,82.5,-107.380592,35.237595,35.107009,-107.818849,9wdb95
10911,NM,Cibola,Red Mesa,2010.0,GE1.6-82.5,1.6,80.0,82.5,-107.40889,35.261795,35.107009,-107.818849,9wdb95
10912,NM,Cibola,Red Mesa,2010.0,GE1.6-82.5,1.6,80.0,82.5,-107.372787,35.237694,35.107009,-107.818849,9wdb95
10913,NM,Cibola,Red Mesa,2010.0,GE1.6-82.5,1.6,80.0,82.5,-107.389992,35.259396,35.107009,-107.818849,9wdb95
10914,NM,Cibola,Red Mesa,2010.0,GE1.6-82.5,1.6,80.0,82.5,-107.369392,35.239994,35.107009,-107.818849,9wdb95
10915,NM,Cibola,Red Mesa,2010.0,GE1.6-82.5,1.6,80.0,82.5,-107.387489,35.245693,35.107009,-107.818849,9wdb95
10916,NM,Cibola,Red Mesa,2010.0,GE1.6-82.5,1.6,80.0,82.5,-107.372993,35.272194,35.107009,-107.818849,9wdb95
10917,NM,Cibola,Red Mesa,2010.0,GE1.6-82.5,1.6,80.0,82.5,-107.38269,35.257893,35.107009,-107.818849,9wdb95
10918,NM,Cibola,Red Mesa,2010.0,GE1.6-82.5,1.6,80.0,82.5,-107.391891,35.257393,35.107009,-107.818849,9wdb95
10919,NM,Cibola,Red Mesa,2010.0,GE1.6-82.5,1.6,80.0,82.5,-107.380287,35.271595,35.107009,-107.818849,9wdb95
