file_name,eia_id,total_eia_production_mwh,total_pvwatts_production_mwh,difference_mwh_eia_pvwatts
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q713t_Wonderful_Orchards-Belridge_35.501224_-119.748744.csv,64221,20231.010000000002,36184.790232801424,-15953.780232801422
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q713t_Wonderful_Orchards-Westside_35.734373_-119.732276.csv,64220,17820.010000000002,24044.423141252675,-6224.413141252673
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q713t_Woodmere_Solar_Farm_35.323547_-118.820816.csv,59008,175875.00999999998,177601.91710597748,-1726.9071059775015
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q8yqr_Sunset_Reservoir_North_Basin_37.750828_-122.483522.csv,57559,32629.07,37516.18522293452,-4887.115222934517
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q92vz_CA_Flats_Solar_130,_LLC_35.872013_-120.339384.csv",60033,1679952.0,1600415.0668649168,79536.93313508318
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q92vz_CA_Flats_Solar_150,_LLC_35.829895_-120.294871.csv",60034,1416568.0,1486849.8427646172,-70281.84276461718
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q92vz_D'Arrigo_Brothers-Phase_4_36.614777_-121.634165.csv,63486,15207.02,16270.674492349268,-1063.6544923492675
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q92vz_Enerparc_CA1,_LLC_36.831899_-121.404082.csv",59122,16562.01,15254.69181979132,1307.3181802086783
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q92vz_Graniterock_Quarry_36.875559_-121.603662.csv,65485,2538.0,8950.254745602178,-6412.254745602178
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q92vz_Hollister_Solar,_LLC_36.862421_-121.428902.csv",59268,19940.04,17723.897822865725,2216.1421771342757
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q92vz_Monterey_Regional_Water_Pollution_Control_Agency_36.708224_-121.76899.csv,58633,6191.020000000001,10690.324073776821,-4499.30407377682
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q92vz_Panoche_Valley_Solar_Farm_36.629772_-120.891311.csv,57340,1592247.0,1737143.6654079657,-144896.66540796566
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q9fy1_2097_Helton_Solar_Project_37.350917_-120.50723.csv,58920,15773.02,17368.649656047564,-1595.629656047564
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q9fy1_Merced_1_PV_36.989439_-120.878325.csv,61420,31272.040000000005,35677.88583299061,-4405.8458329906025
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q9fy1_Merced_Solar,_LLC_37.268698_-120.483314.csv",59265,18913.989999999998,17300.96588233581,1613.0241176641866
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q9fy1_Mission_Solar,_LLC_37.267336_-120.483318.csv",59267,19060.039999999997,17301.074821533468,1758.9651784665293
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q9fy1_Quinto_Solar_PV_Project_37.120708_-121.038838.csv,59339,1365812.0200000003,1247439.8369111614,118372.18308883882
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q9fy1_Sun_Harvest_Solar_NDP1_37.057787_-120.649009.csv,59687,13347.000000000002,17615.043755403407,-4268.043755403405
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q9fy1_Vega_Solar_36.928591_-120.805293.csv,59555,240687.02999999997,237921.0384464911,2765.9915535088803
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q9fy1_Wright_Solar_Park_37.018864_-120.961889.csv,59525,1472332.0,1955548.4323293555,-483216.4323293555
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q9hq4_Guadalupe_Solar_Farm_37.268874_-121.861077.csv,62690,11832.040000000003,16194.821453153018,-4362.781453153015
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q9hq4_Hellyer_Solar_Farm_37.286885_-121.814147.csv,62689,15687.99,20788.02137713913,-5100.031377139132
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q9hq4_Malech_Solar_Farm_37.228465_-121.738711.csv,62688,22585.010000000002,29696.964881494725,-7111.954881494723
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q9m24_City_of_Hayward_WWTP_37.633492_-122.139854.csv,58525,15181.979999999998,18640.309354964196,-3458.3293549641985
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q9m24_Whitethorn_Solar,_LLC_37.69203_-121.717394.csv",60193,30218.039999999997,32449.631578346623,-2231.591578346626
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q9wtp_Bear_Creek_Solar_38.135935_-121.148813.csv,58508,18924.03,17575.668354468075,1348.3616455319243
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q9wtp_Foothill_Sanitary_Landfill-Solar_Array_38.042111_-120.936076.csv,65089,17595.01,16477.72054574645,1117.2894542535469
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q9wtp_Kettleman_Solar_Project_38.121389_-121.140603.csv,58510,12864.019999999999,11649.288963879775,1214.7310361202235
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9q9wtp_Manteca_Land_PV_37.840203_-121.215228.csv,61115,9327.99,9836.880939037548,-508.8909390375484
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qbbed_Silveira_Ranch_Road_Solar_38.156019_-122.566002.csv,63762,10367.010000000002,12283.69915675673,-1916.6891567567272
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qbcde_American_Canyon_Solar_38.160723_-122.213851.csv,62687,22382.03,28292.73349861039,-5910.70349861039
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qbcde_Soscol_Ferry_Solar_38.237461_-122.275553.csv,63761,10648.029999999999,14162.013178407651,-3513.9831784076523
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qben2_Cloverdale_Solar_Center_38.769502_-123.020736.csv,60813,8319.01,9196.301546282653,-877.2915462826531
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qben2_Cloverdale_Solar_I_38.774443_-123.017277.csv,58949,5539.010000000001,14604.874563734871,-9065.86456373487
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qben2_Dissigno_Healdsburg_FPV,_LLC_38.583694_-122.864523.csv",64308,12364.0,13664.780959757183,-1300.7809597571832
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qben2_Lavio_Solar_38.194832_-122.663198.csv,61792,9956.050000000001,10097.027115148694,-140.97711514869297
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qben2_Stage_Gulch_Solar_38.21671_-122.542807.csv,61791,8809.01,8061.180167830096,747.829832169904
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qben2_Windsor_Floating_Solar_38.539113_-122.815051.csv,62902,5715.0,8504.076239422657,-2789.0762394226567
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qc0p1_Bio-Rad_38.025122_-122.274498.csv,63189,4425.0199999999995,14378.953033198633,-9953.933033198635
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qc0p1_Byron_Highway_Solar_37.847138_-121.616824.csv,64471,1524.6,24064.231263603404,-22539.631263603405
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qc0p1_California_PV_Energy_at_ISD_WWTP_38.00172_-121.703675.csv,59283,7252.0,10174.163674086172,-2922.1636740861723
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qc0p1_Columbia_Solar_Energy,_LLC_38.019462_-121.86437.csv",59979,167069.01000000004,192251.437562674,-25182.427562673955
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qc0p1_CSD_2-Freedom_High_37.972281_-121.720347.csv,59129,7123.029999999999,10794.473615761612,-3671.443615761613
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qc0p1_CSD_2-Heritage_High_37.920586_-121.755782.csv,59130,9686.980000000001,11835.733869429587,-2148.7538694295854
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qc0p1_Marin_Clean_Energy_Solar_One_37.94522_-122.378508.csv,61013,104534.04000000001,130480.68419010204,-25946.64419010203
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qc63x_CDCR_(CA)-Solano_State_Prison_38.325498_-121.98267.csv,61619,10887.999999999998,13101.074283635371,-2213.074283635373
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qc63x_Genentech_Vacaville_Meter_#1_38.386449_-121.948811.csv,60844,59342.04,62011.402572591614,-2669.3625725916136
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qc63x_Grassland_1&2_Solar_Project_38.500651_-121.692985.csv,58217,19074.000000000004,29320.12429327135,-10246.124293271347
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qc63x_Grassland_3&4_Solar_Project_38.50153_-121.693001.csv,58204,17968.059999999998,29319.991952298155,-11351.931952298157
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qc63x_Lake_Herman_38.097105_-122.140918.csv,64676,9812.009999999998,24373.97104591427,-14561.961045914271
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qc63x_Mariani_Packing_Vacaville_Solar_38.400022_-121.964362.csv,57005,7017.03,9948.63689853127,-2931.6068985312695
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qc63x_North_Bay_Solar_1_38.301001_-121.965191.csv,58748,10357.059999999998,11889.584429484501,-1532.5244294845033
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qc63x_Putah_Creek_Solar_Farm_38.520977_-121.994077.csv,59550,24936.03,23618.529867031462,1317.5001329685365
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qc63x_SunEdison_Anheuser_Busch_Fairfield_38.231937_-122.092698.csv,57010,8026.060000000001,10670.778726766492,-2644.7187267664904
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qc63x_UC_Davis_South_Campus_38.520096_-121.740353.csv,59872,142010.03,152512.26695600565,-10502.236956005654
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qc63x_Vacaville_38.400027_-121.962908.csv,59058,8870.01,8351.39696567304,518.6130343269597
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qc63x_Vaca_Dixon_Solar_Station_38.410856_-121.926425.csv,57041,17756.039999999997,20267.95291991177,-2511.912919911774
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qc63x_Yolo_County_Solar_Project_38.657468_-121.733703.csv,57422,6137.9800000000005,11577.587489349404,-5439.607489349403
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcbq0_Axium_Modesto_Solar_37.736402_-120.988417.csv,58039,310554.01999999996,299418.6205203066,11135.399479693384
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcbq0_Central_40_37.248616_-121.108704.csv,63940,182971.0,192438.34728904936,-9467.347289049358
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcbq0_Frontier_Solar,_LLC_37.366707_-121.151644.csv",60039,252911.05000000002,242043.67823958595,10867.37176041407
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcbq0_Robert_O_Schulz_Solar_Farm_37.858419_-120.895417.csv,57579,11332.029999999999,15045.921275039931,-3713.891275039932
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcbq0_Sonora_1_37.890378_-120.525809.csv,58578,18455.989999999994,17441.516854645648,1014.4731453543463
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_Aerojet_II_38.611219_-121.168241.csv,57698,19506.030000000002,29934.76329762196,-10428.733297621959
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_Aerojet_I_38.613694_-121.162278.csv,57697,28511.050000000003,33260.49180384827,-4749.441803848269
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_Depot_Park_Solar_System_38.515353_-121.401009.csv,58119,21487.359999999997,34729.33750343807,-13241.977503438076
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_FAA_NorCal_TRACON_38.56146_-121.259196.csv,58261,6933.05,11523.32579801644,-4590.27579801644
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_Green_Acres_Solar_Facility_1_38.282099_-121.465542.csv,57849,29106.029999999995,32774.52516232709,-3668.4951623270936
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_Green_Acres_Solar_Facility_2_38.28355_-121.461629.csv,57850,10414.04,10534.582092805911,-120.54209280591022
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_Intel_Folsom_38.644086_-121.172447.csv,58086,7583.01,11304.849124952638,-3721.8391249526376
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_Rancho_Seco_Solar,_LLC_38.343177_-121.116734.csv",60226,109852.03000000001,125735.23631175375,-15883.206311753733
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_Rancho_Seco_Solar_II,_LLC_38.34787_-121.111904.csv",63387,539020.0,925052.7402635218,-386032.7402635218
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_RE_Bruceville_1,_LLC_38.347677_-121.41057.csv",57783,54742.03,58307.25377554005,-3565.2237755400492
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_RE_Dillard_1,_LLC_38.469518_-121.182478.csv",57777,28844.030000000002,34664.888868006215,-5820.858868006213
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_RE_Dillard_2,_LLC_38.466028_-121.178084.csv",57779,28652.019999999997,34665.524231032294,-6013.504231032297
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_RE_Dillard_3,_LLC_38.463103_-121.180088.csv",57781,31484.039999999997,34666.06303705744,-3182.0230370574463
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_RE_Kammerer_1,_LLC_38.363565_-121.385352.csv",57778,56438.09,58302.2409566335,-1864.1509566335008
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_RE_McKenzie_1,_LLC_38.305711_-121.28454.csv",57816,58830.07,348222.30887149024,-289392.23887149023
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_RE_McKenzie_2,_LLC_38.306491_-121.294925.csv",57817,59770.0,58036.8325179909,1733.1674820090993
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_RE_McKenzie_3,_LLC_38.304693_-121.289996.csv",57818,59770.99999999999,58037.355448168026,1733.644551831967
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_RE_McKenzie_4,_LLC_38.304692_-121.292451.csv",57819,59380.01000000001,58037.37571432655,1342.6342856734627
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_RE_McKenzie_5,_LLC_38.309456_-121.292343.csv",57820,59508.03000000001,58035.918126147684,1472.1118738523292
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_RE_McKenzie_6,_LLC_38.309187_-121.290032.csv",57821,59226.02999999999,58036.02465598239,1190.005344017598
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_Sacramento_(SMUD)_38.585226_-121.467197.csv,59323,6610.01,13306.805348566188,-6696.795348566187
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_Sacramento_Fairbain_Water_Treatment_Plant_38.554789_-121.417088.csv,58636,5831.03,11574.00625403877,-5742.97625403877
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_Sacramento_Regional_County_Sanitation_PV_38.436229_-121.466262.csv,61209,37295.020000000004,40770.87542844844,-3475.8554284484344
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_Sacramento_Soleil,_LLC_38.450118_-121.164255.csv",56875,4343.0199999999995,9651.86265538193,-5308.842655381931
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_SCDA_Solar_1_38.700215_-121.586726.csv,61006,59581.04000000001,78810.67890175585,-19229.63890175584
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_SMUD_at_Lawrence_38.338753_-121.431259.csv,57753,8585.050000000001,9620.678566177115,-1035.6285661771144
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_Solar_Star_California_II,_LLC_38.516214_-121.475657.csv",57933,16071.02,23165.937156745575,-7094.917156745574
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcem3_Wildflower_Solar_1_38.70464_-121.47783.csv,62988,62666.01,95761.01029031482,-33095.00029031482
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcggm_Deer_Creek_2_38.629169_-120.982653.csv,64861,3184.99,5122.308423009086,-1937.3184230090865
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcggm_El_Dorado_County_38.69854_-120.830676.csv,64402,5430.999999999999,5856.146269872706,-425.1462698727073
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qcggm_El_Dorado_Solar,_LLC_38.638284_-121.056063.csv",64700,5185.040000000001,5899.396702729262,-714.3567027292611
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qct8r_2127_Harris_Solar_Project_39.291776_-121.669962.csv,58919,11932.01,14577.8692856551,-2645.8592856551004
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_2081_Terzian_Solar_Project_36.66739_-119.416708.csv,58918,11192.03,13757.455061528266,-2565.4250615282654
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Adera_Solar_37.120529_-120.324509.csv,60027,175698.03,195908.2895603162,-20210.25956031619
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Aspiration_G_36.54837_-120.345676.csv,59737,108395.04000000001,105281.41624506137,3113.6237549386424
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Borden_Solar_Farm_36.941297_-119.963177.csv,59531,314534.0,344945.0447504639,-30411.044750463916
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_CalRenew-1_36.759626_-120.365926.csv,56768,41746.009999999995,48597.416835128366,-6851.406835128371
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Cantua_Solar_Station_36.424422_-120.341163.csv,57522,201919.04,200035.13291004652,1883.9070899534854
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_CA_-_Fresno_County_-_Juvenile_Hall_36.659011_-119.732805.csv,65528,6270.0,6609.381211108638,-339.3812111086381
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_CA_-_Madera_USD_-_Madera_South_HS_36.957241_-120.034258.csv,65615,0.0,2795.8742706330895,-2795.8742706330895
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_CDCR_(CA)-Pleasant_Valley_State_Prison_36.126063_-120.247782.csv,59748,14634.02,14397.382636357483,236.6373636425178
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Citizen_B_36.721849_-120.430096.csv,59738,42038.01,49650.92754471143,-7612.917544711425
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_City_of_Madera_WWTP_36.942735_-120.158887.csv,57682,7353.0199999999995,11480.250302798166,-4127.230302798166
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_DGS_Valley_State_Prison_37.087619_-120.150381.csv,63947,7950.029999999999,10647.278385318268,-2697.2483853182694
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_DSH_(CA)-Coalinga_State_Hospital_36.126665_-120.243255.csv,59746,20864.039999999997,31293.76748066069,-10429.727480660691
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Fifth_Standard_Solar_PV,_LLC_(Hybrid)_36.159538_-120.111946.csv",64197,0.0,1071700.426092659,-1071700.426092659
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Firebaugh-CCS-PV-1_36.73465_-120.614743.csv,63994,4702.98,9985.024116546923,-5282.044116546924
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Five_H_Farms_Solar_Array_37.10966_-120.298292.csv,65168,2118.03,4286.596298405817,-2168.5662984058167
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Five_Points_Solar_Park_36.391972_-120.243421.csv,59523,722377.03,701111.705690074,21265.324309926014
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Five_Points_Solar_Station_36.395424_-120.107782.csv,57498,117979.03,148313.53007501204,-30334.500075012038
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Fresno_Solar_36.616892_-120.105121.csv,60083,31376.019999999993,34814.36466815782,-3438.3446681578243
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Gap_Pacific_Distribution_Center_36.783741_-119.714009.csv,56909,18904.05,13780.914373639911,5123.135626360088
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Gates_Solar_Station_36.175836_-120.115552.csv,57892,161240.00999999998,200899.94559677583,-39659.935596775846
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Giffen_36.527411_-120.313283.csv,57521,82622.05999999998,99577.2404094994,-16955.180409499415
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Giffen_Solar_Park_36.554384_-120.339146.csv,59522,157736.99000000002,233939.0000578248,-76202.01005782478
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Great_Valley_Solar_Portfolio_Holdings,_LLC_36.585348_-120.383854.csv",59940,2681122.0,2344311.920909679,336810.07909032097
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Huron_Solar_Station_36.177598_-120.109391.csv,57523,183210.03,200899.9269200758,-17689.896920075815
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_La_Joya_Del_Sol_36.678879_-119.79754.csv,58118,7621.0199999999995,17357.54537037938,-9736.525370379379
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Little_Bear_3_36.716376_-120.391855.csv,62463,101647.03,140647.58205284656,-39000.55205284656
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Little_Bear_4_36.709025_-120.414381.csv,62464,211314.0,351633.3527733958,-140319.35277339577
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Little_Bear_5_36.709126_-120.396648.csv,62465,210047.0,351631.4689147003,-141584.46891470032
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Little_Bear_Solar_1,_LLC_36.716336_-120.414267.csv",59870,179512.0,281296.938385895,-101784.93838589499
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Madera_1_PV_37.056276_-120.167303.csv,61421,14435.080000000002,17166.842338863287,-2731.7623388632855
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Madera_Community_Hospital_36.941045_-120.046435.csv,58522,9787.010000000002,11475.379751686794,-1688.3697516867924
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Moonlight_Packing-Phase_2_36.585029_-119.470066.csv,63514,11238.03,10922.06612881802,315.9638711819807
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_National_Raisin_36.620589_-119.668046.csv,61894,23565.020000000004,28999.37366925807,-5434.353669258067
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_NextEra_Westside_PV_36.382014_-120.1345.csv,60981,258114.00999999998,233420.89942538878,24693.1105746112
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_North_Star_Solar_36.730527_-120.415146.csv,58713,719923.0199999999,730092.8540000201,-10169.834000020172
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Oro_Loma_36.876816_-120.667732.csv,59915,254140.1,236364.08553388694,17776.01446611306
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Pacific_Ethanol_Madera_Solar_Array_36.91629_-119.971615.csv,61989,18000.020000000004,44759.007642583514,-26758.98764258351
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_RE_Adams_East,_LLC_36.613282_-120.383494.csv",58984,230022.05,222666.07475240572,7355.975247594266
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_RE_Tranquillity_36.570855_-120.399372.csv,59939,2345515.0499999993,2409185.2195353103,-63670.16953531094
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_San_Joaquin_Solar_36.522085_-120.146373.csv,60678,139623.04,171544.40733231403,-31921.367332314025
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Sealed_Air_Madera_Solar_Project_36.946456_-120.077629.csv,65469,3.01,6986.157926661145,-6983.147926661145
