bus,fips,name,year,gentype,capacity[MW],hub_height[m],rotor_diameter[m],longitude,latitude,county,elevation[m],cut_in_wind_speed[m/s],rated_wind_speed[m/s],cut_out_wind_speed[m/s],max_rotor_speed[rd/min],drivetrain_design
c21g7y,53039,Harvest Wind Farm,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.242088,45.795193,Klickitat WA,595.51953125,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.387085,45.823994,Klickitat WA,786.7841796875,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Harvest Wind Farm,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.25779,45.781296,Klickitat WA,593.599853515625,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Harvest Wind Farm,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.411583,45.787395,Klickitat WA,709.0994873046875,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.323883,45.799793,Klickitat WA,729.6400146484375,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.326782,45.817394,Klickitat WA,750.6468505859375,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.387085,45.821495,Klickitat WA,792.96484375,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.304787,45.800392,Klickitat WA,690.8436889648438,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Harvest Wind Farm,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.436089,45.793293,Klickitat WA,682.999755859375,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Harvest Wind Farm,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.253082,45.793995,Klickitat WA,615.5078125,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Harvest Wind Farm,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.239586,45.774094,Klickitat WA,485.7616882324219,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Harvest Wind Farm,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.417984,45.783195,Klickitat WA,709.4407348632812,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.326889,45.834293,Klickitat WA,704.3749389648438,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.359787,45.843594,Klickitat WA,681.74560546875,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.341583,45.818295,Klickitat WA,746.185302734375,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.293587,45.812492,Klickitat WA,712.294921875,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.304184,45.798294,Klickitat WA,672.6820678710938,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.340485,45.807194,Klickitat WA,740.9276733398438,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.408684,45.811893,Klickitat WA,748.3047485351562,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.297188,45.823093,Klickitat WA,706.1934204101562,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.310287,45.817093,Klickitat WA,741.3995971679688,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.355988,45.811295,Klickitat WA,736.0883178710938,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.361984,45.803696,Klickitat WA,755.6460571289062,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.372284,45.795895,Klickitat WA,712.1071166992188,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.37159,45.811993,Klickitat WA,763.6640625,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.365883,45.799294,Klickitat WA,703.8482666015625,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.356186,45.797295,Klickitat WA,716.632568359375,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.339584,45.805096,Klickitat WA,752.6456298828125,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.296585,45.816692,Klickitat WA,717.9216918945312,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.371887,45.821495,Klickitat WA,773.8775634765625,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.420883,45.807293,Klickitat WA,730.2789306640625,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.373589,45.793793,Klickitat WA,720.2261962890625,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.326782,45.832092,Klickitat WA,720.459228515625,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.355988,45.813793,Klickitat WA,743.3833618164062,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.298988,45.827293,Klickitat WA,688.8150024414062,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.362289,45.805794,Klickitat WA,738.2281494140625,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.360489,45.823994,Klickitat WA,749.0581665039062,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.358688,45.801495,Klickitat WA,756.4149780273438,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.298187,45.794094,Klickitat WA,633.989990234375,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.343689,45.836292,Klickitat WA,697.5361938476562,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.371384,45.809593,Klickitat WA,762.404052734375,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.326782,45.819996,Klickitat WA,750.4652709960938,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.341988,45.820694,Klickitat WA,743.8281860351562,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.355888,45.818993,Klickitat WA,747.4910888671875,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.371887,45.819096,Klickitat WA,776.8861083984375,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.360489,45.830395,Klickitat WA,736.0577392578125,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.342484,45.831093,Klickitat WA,723.3093872070312,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.307487,45.812893,Klickitat WA,740.6483764648438,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.305984,45.810795,Klickitat WA,739.0220947265625,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.333488,45.800694,Klickitat WA,743.4315185546875,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.374886,45.830093,Klickitat WA,763.1082763671875,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.340683,45.813293,Klickitat WA,741.8955688476562,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.324287,45.801792,Klickitat WA,725.23486328125,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point IIa (Windy Flats Extension),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.862885,45.708294,Klickitat WA,600.7479248046875,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.326782,45.829895,Klickitat WA,722.4727783203125,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.342484,45.833694,Klickitat WA,709.0695190429688,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.371887,45.814293,Klickitat WA,773.346435546875,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.296585,45.820892,Klickitat WA,710.5174560546875,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.360985,45.808895,Klickitat WA,740.3463745117188,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.34079,45.811092,Klickitat WA,736.4794311523438,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.374985,45.824894,Klickitat WA,769.4962768554688,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.341286,45.825893,Klickitat WA,736.8255615234375,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.338486,45.802994,Klickitat WA,758.3450317382812,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.298683,45.796192,Klickitat WA,645.5126342773438,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.408684,45.814194,Klickitat WA,759.8538208007812,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.686485,45.762993,Klickitat WA,781.574951171875,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.669388,45.761295,Klickitat WA,782.3641357421875,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.839584,45.728294,Klickitat WA,576.89404296875,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.689087,45.755493,Klickitat WA,752.1196899414062,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.613487,45.771694,Klickitat WA,652.6290893554688,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.665085,45.762592,Klickitat WA,787.0225219726562,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.726585,45.747295,Klickitat WA,857.7250366210938,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.672783,45.769592,Klickitat WA,752.4957885742188,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.853287,45.703995,Klickitat WA,626.775390625,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.781487,45.724495,Klickitat WA,420.4233093261719,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point IIa (Windy Flats Extension),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.841385,45.713696,Klickitat WA,580.8219604492188,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point IIa (Windy Flats Extension),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.848785,45.710293,Klickitat WA,590.9384765625,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point IIa (Windy Flats Extension),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.876488,45.697693,Klickitat WA,679.9635620117188,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point IIa (Windy Flats Extension),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.869789,45.700092,Klickitat WA,647.1881103515625,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point IIa (Windy Flats Extension),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.856186,45.703094,Klickitat WA,631.7391357421875,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point IIa (Windy Flats Extension),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.877686,45.696194,Klickitat WA,703.3599243164062,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point IIa (Windy Flats Extension),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.850388,45.720993,Klickitat WA,605.3685913085938,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.69249,45.752193,Klickitat WA,754.7904052734375,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.770889,45.729595,Klickitat WA,470.3388061523438,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.878983,45.694794,Klickitat WA,718.8770141601562,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.726089,45.749393,Klickitat WA,843.3136596679688,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.685989,45.765293,Klickitat WA,780.8798828125,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.688683,45.757793,Klickitat WA,769.9938354492188,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.662888,45.772594,Klickitat WA,676.3745727539062,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.770683,45.721695,Klickitat WA,438.305419921875,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.673088,45.767395,Klickitat WA,775.3530883789062,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.696388,45.749195,Klickitat WA,769.8649291992188,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.676788,45.761993,Klickitat WA,800.1957397460938,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.637383,45.771694,Klickitat WA,639.0447387695312,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.697983,45.747494,Klickitat WA,784.0309448242188,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.760185,45.740395,Klickitat WA,873.4479370117188,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.590286,45.781895,Klickitat WA,716.61328125,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.758682,45.720695,Klickitat WA,393.2878723144531,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.651382,45.768295,Klickitat WA,702.5955200195312,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.674469,45.765545,Klickitat WA,785.6998291015625,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.663589,45.766293,Klickitat WA,763.9046020507812,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.715683,45.749294,Klickitat WA,823.9188842773438,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.603188,45.772095,Klickitat WA,716.9169311523438,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.637489,45.769695,Klickitat WA,662.5484008789062,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.676689,45.764095,Klickitat WA,790.2637329101562,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.655884,45.763195,Klickitat WA,772.4928588867188,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.71579,45.747192,Klickitat WA,850.1651611328125,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.651787,45.766293,Klickitat WA,726.5560302734375,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.690384,45.753193,Klickitat WA,750.7969360351562,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.623886,45.768894,Klickitat WA,668.8526000976562,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.724586,45.751194,Klickitat WA,826.59375,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.826286,45.729694,Klickitat WA,573.552001953125,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.826187,45.731396,Klickitat WA,573.69287109375,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.745789,45.725494,Klickitat WA,431.8566589355469,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.555885,45.780495,Klickitat WA,795.6312866210938,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.807686,45.713696,Klickitat WA,459.5538330078125,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.815186,45.715893,Klickitat WA,515.2274169921875,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.743187,45.729095,Klickitat WA,453.50634765625,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.694687,45.750893,Klickitat WA,753.62060546875,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.653687,45.764694,Klickitat WA,749.8049926757812,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.665283,45.764694,Klickitat WA,776.7950439453125,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.662186,45.770294,Klickitat WA,709.959228515625,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.555984,45.782295,Klickitat WA,800.3272705078125,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.600082,45.773094,Klickitat WA,715.5680541992188,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.604385,45.793995,Klickitat WA,681.49853515625,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.756989,45.718395,Klickitat WA,362.1465454101562,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.662186,45.768192,Klickitat WA,744.0242919921875,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.618484,45.769493,Klickitat WA,661.678466796875,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point I (Tuolomne Wind Project),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.683983,45.759396,Klickitat WA,804.98193359375,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,White Creek,2007.0,SWT-2.3-93,2.3,80.0,93.0,-120.387085,45.826096,Klickitat WA,782.1554565429688,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.880089,45.693195,Klickitat WA,750.2979736328125,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.828789,45.726795,Klickitat WA,572.1578979492188,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.761383,45.724995,Klickitat WA,438.4781188964844,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.770683,45.719093,Klickitat WA,369.7231140136719,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.817986,45.727093,Klickitat WA,489.6285400390625,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.840286,45.707493,Klickitat WA,602.232666015625,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point II,2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.833389,45.722794,Klickitat WA,581.7770385742188,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point IIa (Windy Flats Extension),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.871788,45.698593,Klickitat WA,665.4212646484375,4.0,14.0,25.0,16.0,3 Stage Planetary
c21g7y,53039,Windy Point IIa (Windy Flats Extension),2009.0,SWT-2.3-93,2.3,80.0,93.0,-120.865585,45.720695,Klickitat WA,565.5567626953125,4.0,14.0,25.0,16.0,3 Stage Planetary
