datetime,9mudw2,9mupsy,9mvgw4,9q5fm0,9q713t,9q92vz,9q9fy1,9q9m24,9q9wtp,9qbbed,9qc0p1,9qc63x,9qj152,9qndpr,9r1jcf,9rb6wg,9rg8bx,9rn2tf,9rpbwn,9rwgcr,9rx7st,9w1wf0,9w1zzg,9w3h8n,9wbmjr,9wdb95,9wdr2q,9we1bp,9wve62,9x0gc5,9x0ryy,9x3mfn,9x5w98,9xkgmv,c21g7y,c237sz,c245ue,c26crp,c2kx95,c82vu4,c8h5zm
2019-06-15 09:00:00+00:00,137000.0,3850.31,182400.0,3065.75,3175912.38,9600.0,243000.0,457566.72,2602.19,40.66,113900.0,938637.64,620700.01,591.48,8886.58,13.63,47925.74,32224.07,17002.49,305573.1,191153.99,131363.25,31310.28,38356.82,50829.69,96000.0,58870.95,249641.49,668423.88,546.92,90.81,120784.31,27914.54,576614.78,1113734.28,1490.77,2179407.45,753369.91,270547.4,233304.71,300.39
2019-06-15 10:00:00+00:00,137000.0,5035.7,182400.0,3114.69,3180767.79,9600.0,243000.0,457860.0,3182.32,41.9,113900.0,986987.51,620915.1,724.87,9057.9,12.66,65857.43,24608.75,3567.91,139712.46,240716.01,63783.62,24338.19,36072.3,6796.07,47623.92,15529.52,254092.85,1533188.89,1202.24,248.96,34479.13,47983.9,847678.93,1032467.78,1471.15,2169203.66,827998.19,300744.94,85225.01,13727.5
2019-06-15 11:00:00+00:00,134468.64,4165.27,182400.0,3051.77,3177574.38,9206.84,243000.0,457860.0,2653.63,37.27,113900.0,1004373.37,610913.99,0.0,9443.69,4.3,51162.59,12060.85,14881.13,66933.28,249903.0,71011.47,7731.66,11073.43,25296.12,96000.0,62100.0,289530.06,1264548.7,380.3,19.99,0.0,31867.79,1246522.5,926168.21,931.54,2162277.37,909500.67,182921.16,62781.9,9191.21
2019-06-15 12:00:00+00:00,130036.19,3584.58,182400.0,2685.85,3130651.52,9323.29,243000.0,457860.0,2208.78,39.36,113900.0,1008469.6,607037.37,215.88,20616.84,0.0,57304.92,30009.61,7126.67,22885.32,304557.35,41437.55,11267.87,4604.5,15294.98,96000.0,31356.78,330835.77,812875.46,31.32,0.0,0.0,96820.96,1070736.12,848203.79,1068.06,2135054.73,1069750.25,144774.7,38500.31,0.0
2019-06-15 13:00:00+00:00,119872.14,2707.67,182400.0,2393.55,3087318.12,9321.62,243000.0,457860.0,2000.0,22.15,113900.0,1009515.18,584925.86,979.76,22054.14,0.0,62014.24,30019.62,3170.53,26968.6,284611.36,71320.12,8115.41,7419.21,5278.69,96000.0,10809.17,341071.06,385392.28,0.0,0.0,26287.64,110496.12,763313.99,831382.91,635.85,2085207.42,1036782.59,317607.87,12540.31,285.01
2019-06-15 14:00:00+00:00,113055.99,1867.21,182400.0,2177.35,2993690.22,9296.87,243000.0,457860.0,2000.0,20.1,113900.0,1009479.94,613598.08,1193.97,33386.07,12.49,59860.23,25526.06,0.0,22591.67,362627.21,52686.53,6600.1,9577.65,0.0,96000.0,12573.24,340567.17,140730.46,0.0,0.0,40939.47,73866.92,690193.83,673660.71,460.18,1917093.61,875207.6,541315.75,22484.94,142.8
2019-06-15 15:00:00+00:00,112130.9,922.7,182400.0,1809.7,2993276.13,8731.92,243000.0,457860.0,2000.0,14.59,113900.0,1009644.97,620794.79,992.33,12884.69,10.87,68665.31,11493.09,0.0,108089.6,319032.18,47429.46,37297.59,4696.52,0.0,96000.0,25502.09,235348.99,394412.7,0.0,0.0,69784.62,83429.71,655818.44,640913.44,360.29,1783730.22,812976.41,707794.89,14845.13,339.0
2019-06-15 16:00:00+00:00,106786.23,726.55,182400.0,1569.31,3023583.77,7646.23,243000.0,457860.0,1934.29,9.64,113900.0,1009771.91,620784.63,2200.33,1931.6,0.07,74874.42,5206.94,0.0,50958.11,196645.0,68308.62,22949.37,4559.81,0.0,96000.0,40083.18,248004.91,330961.89,0.0,0.0,60535.98,73659.69,1104283.16,567005.05,300.55,1636199.53,755490.37,924480.86,19516.29,2783.09
2019-06-15 17:00:00+00:00,93959.35,726.72,182400.0,1502.29,3035507.78,7289.37,243000.0,457860.0,699.25,5.59,113900.0,1009564.94,620634.07,1317.24,0.0,1.19,86097.31,0.0,0.0,50106.6,113046.11,72532.61,18795.27,1572.77,0.0,96000.0,36897.02,321439.69,531588.08,1737.61,23.17,49947.57,37277.2,1040156.12,469009.39,360.29,1573881.06,780001.62,924842.8,45323.48,3633.36
2019-06-15 18:00:00+00:00,73393.56,698.72,182400.0,1293.18,2928821.77,6709.01,243000.0,456479.79,161.78,1.94,113900.0,1007861.8,619994.62,373.51,132.45,11.9,97858.47,0.0,0.0,59873.96,58565.37,62870.43,22710.12,0.0,0.0,96000.0,42194.84,228191.01,557901.38,5052.42,582.47,37407.62,8600.58,1074923.85,328027.25,456.67,1390261.68,806473.48,957500.31,50476.96,3944.0
2019-06-15 19:00:00+00:00,71890.29,590.35,182400.0,1383.89,2906357.93,5360.95,243000.0,453188.18,0.0,11.41,113900.0,979042.66,620012.22,80.75,180.58,8.73,98832.86,0.0,6448.76,89592.42,63912.97,62293.63,15835.44,494.43,14480.89,95965.32,17917.32,119277.42,776549.1,6984.47,178.7,36890.22,10059.84,1224650.17,253706.96,154.94,1324388.42,852507.74,971283.92,46526.5,2883.68
2019-06-15 20:00:00+00:00,86922.72,513.09,182400.0,1691.32,2796306.46,5441.5,241238.05,452088.01,0.0,0.0,113900.0,935486.09,619988.77,48.66,173.34,0.0,110311.21,0.0,8330.78,99076.85,75754.93,50588.89,10946.64,70.42,22775.37,91826.5,5478.93,83974.29,755909.04,6061.78,556.95,35320.75,0.0,872974.6,162844.27,558.68,1191364.6,793291.16,946259.59,53550.09,1172.62
2019-06-15 21:00:00+00:00,44410.55,377.9,177195.67,1646.62,2687238.45,6278.59,243000.0,453493.72,0.0,0.0,113900.0,873045.66,619698.16,0.0,185.97,0.0,102527.94,0.0,5151.56,124903.91,70398.72,18999.46,11948.36,0.0,16578.71,57904.29,1137.52,27358.5,602346.9,5562.14,1223.54,22038.45,0.0,506287.36,132263.8,616.9,1018353.03,803289.42,868008.28,44532.48,256.31
2019-06-15 22:00:00+00:00,34921.17,185.51,163005.19,1310.54,2603669.52,6580.95,243000.0,453892.25,0.0,6.41,113900.0,819666.31,619508.65,25.3,66.39,13.56,83827.95,0.0,3809.21,98906.65,49913.9,6925.87,6055.37,0.0,10770.67,31201.05,1522.82,67450.48,527668.75,1510.11,1188.59,6524.12,0.0,334004.51,62874.75,520.57,712166.65,726114.53,704369.0,24845.29,85.55
2019-06-15 23:00:00+00:00,20688.03,145.57,138316.37,328.99,2142649.13,4417.53,243000.0,453757.53,0.0,12.95,113808.72,685402.1,614927.99,635.29,0.0,17.66,70857.78,0.0,1140.37,186754.02,58234.05,4093.4,11343.88,2150.07,2199.99,21295.3,5728.57,76361.06,627019.43,0.0,534.2,8214.3,0.0,248593.34,54192.25,326.86,632932.54,653727.32,718473.51,22121.1,0.0
2019-06-16 00:00:00+00:00,2767.26,190.75,2098.04,596.1,642507.86,3369.68,243000.0,453913.36,0.0,6.27,112804.8,673819.74,608734.43,1069.24,0.0,13.43,63909.2,0.0,0.0,252953.13,78113.21,8393.65,20180.94,2698.95,0.0,8022.52,6859.92,181608.66,527469.73,322.09,196.63,10674.22,0.0,191773.79,41255.34,79.63,513141.83,512696.11,600197.73,16532.3,0.0
2019-06-16 01:00:00+00:00,283.66,97.73,32241.92,160.2,152653.59,2976.39,215384.48,452989.89,73.04,0.0,109628.87,602098.31,552356.83,1850.43,0.0,11.22,58705.79,0.0,0.0,230487.18,90821.09,7226.96,17786.58,7878.72,0.0,4259.18,5039.07,139313.96,451393.65,441.97,0.0,14188.47,851.46,139506.38,35699.04,0.0,300383.74,287355.76,441725.9,9986.02,0.0
2019-06-16 02:00:00+00:00,3102.14,37.52,52354.17,513.37,97391.68,4246.24,222335.39,451269.28,174.21,1.83,106769.32,536867.28,497936.68,2634.98,0.0,13.29,39539.31,0.0,0.0,159638.98,103517.43,7493.6,24902.72,18514.43,0.0,11017.69,5385.32,100282.48,405484.3,179.6,0.0,25493.29,8313.7,93441.7,42854.57,363.3,189535.91,138821.62,344136.34,12316.82,0.0
2019-06-16 03:00:00+00:00,6846.37,44.23,56659.64,853.49,438914.71,5392.86,186786.85,383168.95,192.11,12.55,92974.53,492329.68,537431.55,2316.0,0.0,17.46,37397.41,0.0,79.7,145417.61,99734.69,6743.02,38943.58,12521.21,0.0,8839.61,791.05,196328.08,325815.17,759.73,603.01,42271.88,48501.38,71160.55,52265.31,735.14,130392.93,86459.52,258150.44,20881.99,0.0
2019-06-16 04:00:00+00:00,9100.74,654.93,53424.14,1149.06,350132.46,8087.04,180760.7,333440.61,545.55,14.38,72745.49,463267.75,599119.58,1833.83,8826.6,17.37,30583.72,0.0,0.0,189532.95,165007.69,14116.55,44122.76,6644.24,1658.47,2056.35,10674.5,111780.76,317375.21,2902.12,0.0,47783.3,26964.76,77767.87,55190.97,959.52,99462.27,70628.41,221296.11,88530.72,0.0
2019-06-16 05:00:00+00:00,10640.23,1087.23,32545.34,1837.22,859974.68,9600.0,218346.95,443551.46,1197.28,23.79,102350.36,602712.53,615377.7,854.23,17552.41,20.37,33431.41,1438.07,0.0,198912.77,215766.28,118628.08,50400.0,19921.23,4897.89,13057.77,3950.54,91758.6,403180.49,1971.54,3.74,122773.32,10005.43,105564.45,88613.16,1095.58,138085.68,92864.11,159993.0,47323.46,0.0
2019-06-16 06:00:00+00:00,15288.66,2023.96,26413.05,2142.52,1234251.13,9600.0,243000.0,457860.0,1898.78,23.38,113900.0,800347.5,619722.73,514.8,22103.36,22.91,36813.13,0.0,320.78,196232.73,319779.29,26183.63,50269.71,27151.08,0.0,13060.16,10963.57,195595.39,343771.86,538.06,0.0,118544.89,15892.44,80051.59,99276.69,1111.0,169989.8,113651.59,73938.02,40133.29,0.0
2019-06-16 07:00:00+00:00,38012.21,6630.75,14841.59,2745.04,2207620.33,9600.0,243000.0,457860.0,2256.24,26.43,113900.0,792077.68,619719.94,557.01,23464.94,27.86,48705.89,0.0,1337.99,199614.36,244936.6,42737.32,50400.0,34110.26,1626.55,50658.4,15288.18,178704.87,561087.36,128.82,0.0,112826.53,31956.44,99969.3,171144.05,1008.78,343373.83,239672.5,9421.28,76069.27,7996.14
2019-06-16 08:00:00+00:00,66413.0,8166.62,10807.58,3044.15,2765653.15,9600.0,243000.0,457860.0,2288.51,30.5,113900.0,801890.7,619503.37,473.55,17744.4,27.45,41126.38,21538.8,6248.02,225871.19,184898.99,18631.39,50400.0,24125.05,11194.17,60548.37,5310.49,172207.99,847274.9,1.19,126.4,202650.27,95171.19,193420.26,285684.29,1828.48,726707.25,259390.42,19970.47,77722.6,5866.37
2019-06-16 09:00:00+00:00,68197.41,7352.32,172335.89,3038.47,3145704.95,9600.0,243000.0,457688.16,2247.79,24.27,113900.0,896009.2,619611.09,1724.38,16530.38,27.73,48888.8,20630.37,1687.29,220131.5,105707.65,96305.77,44564.92,23365.02,6258.34,51744.84,7994.58,40747.27,767789.58,111.8,4.04,161550.29,56448.45,329467.71,439119.31,2679.53,1166661.81,354935.29,1235.03,60418.77,4240.11
2019-06-16 10:00:00+00:00,73232.49,5924.49,182400.0,3041.03,3174340.17,9600.0,243000.0,457860.0,2132.8,16.27,113900.0,991357.62,619969.21,3264.76,24820.56,13.43,57953.14,8485.54,0.0,143104.25,68817.58,26282.3,13131.92,3843.36,675.2,39441.67,4733.52,157109.06,515008.56,250.48,116.57,79113.47,62055.7,289458.43,670964.45,3260.56,1843744.82,486987.39,1282.69,65068.62,3898.38
2019-06-16 11:00:00+00:00,58450.02,4743.31,182400.0,2887.43,3164345.72,9600.0,243000.0,457860.0,2000.0,14.69,113900.0,1000096.5,620628.0,1261.63,43597.36,0.0,53539.98,5148.94,2691.62,106088.99,87004.31,5182.1,9761.27,278.01,181.04,81255.7,3532.72,179762.34,849047.13,195.95,230.92,20910.44,56527.93,84125.88,700412.35,3174.0,2031484.83,508929.82,1949.57,32153.36,153.2
2019-06-16 12:00:00+00:00,50525.32,5398.94,182400.0,2551.77,3149674.07,9600.0,243000.0,457456.52,1969.65,14.2,113900.0,993405.41,620900.93,1559.97,35515.89,0.0,57701.22,15059.58,0.0,69349.59,115980.72,16648.81,8465.86,34.73,0.0,38205.77,5278.49,138514.45,619808.7,1427.65,0.0,24163.23,119595.15,238953.87,711786.83,3045.65,1987576.35,422206.81,56501.43,39872.92,170.61
2019-06-16 13:00:00+00:00,38445.56,5426.17,182400.0,2589.38,3093163.08,9062.94,243000.0,456302.31,1346.14,13.64,113900.0,980825.37,621110.0,2383.94,26949.15,0.0,57475.88,17799.57,135.34,115927.71,161306.73,20206.9,46112.55,417.39,84.59,22257.16,1486.46,107543.13,549306.49,11397.7,1071.43,66474.38,122373.15,477338.45,845906.63,2935.82,2011315.17,398607.63,9140.45,91828.21,13364.71
2019-06-16 14:00:00+00:00,42959.9,3205.23,182400.0,2526.64,2997419.66,8047.61,243000.0,452923.81,512.29,0.0,113900.0,977967.77,620540.92,2119.22,10015.69,0.0,66679.69,10621.11,0.0,149638.1,194061.07,24366.16,50400.0,4763.14,0.0,2358.27,0.0,43576.97,615781.61,9177.22,1105.54,61530.19,30629.24,357415.58,905360.12,2490.7,1798297.44,388245.72,916.12,77394.38,1511.89
2019-06-16 15:00:00+00:00,48965.03,1940.99,181919.29,2403.29,3061113.67,6657.1,243000.0,451592.38,199.33,0.0,113481.6,944535.76,620027.61,2119.35,5663.03,19.38,80207.28,28731.48,0.0,163615.48,199590.84,37821.38,50400.0,6113.53,0.0,4340.11,2701.7,55124.28,773935.33,8024.88,1241.06,51425.43,10009.08,519599.14,958746.75,2349.39,1570749.24,630245.81,17275.51,71360.14,1687.26
2019-06-16 16:00:00+00:00,55223.49,1388.64,175421.21,2396.19,3024831.05,5788.69,243000.0,448159.4,1.02,0.0,113069.89,940983.38,619863.85,2839.6,91.63,17.61,89696.7,33422.32,1709.91,166260.53,200451.5,48362.3,50400.0,5592.31,2573.46,9891.63,3575.92,41504.78,893882.04,7991.27,2862.6,37193.37,5946.74,415558.9,875598.55,2166.18,1673693.48,604383.08,23542.39,45591.39,0.0
2019-06-16 17:00:00+00:00,74504.81,1195.51,164284.2,2123.48,2920064.5,4761.47,243000.0,452305.3,0.0,0.0,113663.14,913858.75,619676.58,2002.88,166.76,15.42,98989.32,0.0,2647.48,148137.52,181018.33,48456.04,1004.26,5542.67,6791.26,5626.57,3921.39,54066.54,1289269.17,5892.08,2544.06,29594.44,5060.6,228845.17,782132.78,1541.74,1588705.7,530000.51,18238.49,157544.25,0.0
2019-06-16 18:00:00+00:00,59150.85,1511.32,128831.15,1989.27,2791329.74,5101.81,243000.0,453483.7,0.0,0.0,113900.0,876967.44,619320.85,770.16,257.93,17.1,100653.15,0.0,8287.97,179197.8,169814.52,37552.29,577.29,16.05,17968.01,0.0,4035.51,77334.63,1395908.37,7974.7,901.86,8165.41,4016.81,147593.62,607328.03,2276.15,1525391.33,530533.67,168601.38,53702.66,41.9
2019-06-16 19:00:00+00:00,47514.99,1543.1,102704.21,1727.14,2636224.81,7211.13,243000.0,453635.59,0.0,0.0,113669.17,791222.27,619269.47,181.63,191.12,17.3,94823.57,1262.09,8575.84,130462.73,172465.07,10091.87,6366.59,0.0,29011.56,0.0,3653.36,3262.19,734203.0,16858.46,321.26,11975.88,20273.35,107554.42,379268.19,1883.23,1310274.94,552156.79,490943.9,31772.85,116.03
2019-06-16 20:00:00+00:00,50576.81,652.56,65192.28,1551.38,2332787.58,3420.9,225297.88,350391.56,0.0,0.0,100859.19,684431.54,612430.69,52.86,417.66,12.81,114212.13,0.0,16857.28,74146.6,211480.35,7168.24,35602.34,0.0,47928.29,0.0,2922.35,2854.32,320084.35,12068.07,680.48,5988.87,2023.45,18091.5,311115.3,2578.43,907444.56,536345.46,549360.91,35270.87,95.48
2019-06-16 21:00:00+00:00,33772.86,384.42,50584.3,1548.26,2237045.17,3217.14,191148.64,293194.25,0.0,0.0,93936.57,609656.62,506099.93,0.0,3799.47,11.66,112485.07,0.0,26316.0,35404.92,156602.04,0.0,25130.64,0.0,46838.84,0.0,2659.7,3268.69,134974.51,12421.85,541.59,9791.72,0.0,5268.05,215798.49,2212.06,778191.97,484320.36,410073.71,20532.54,0.0
2019-06-16 22:00:00+00:00,37925.59,265.49,39924.94,1401.68,2317838.56,3480.84,199183.7,367016.67,0.0,0.0,103092.26,526064.0,394748.83,121.2,5380.77,17.59,94029.73,3301.24,16289.86,29742.73,69891.66,0.0,5983.85,0.0,50494.49,0.0,6113.53,35487.22,94909.16,12823.22,884.72,3116.21,7983.37,9757.01,99007.83,1810.96,572319.92,532222.24,405344.23,12439.8,0.0
2019-06-16 23:00:00+00:00,16882.25,169.74,20473.31,774.27,2026230.57,3165.44,179137.3,356350.65,0.0,0.0,86882.57,475048.45,325317.62,1822.66,4312.71,22.31,81345.78,541.71,14125.71,34164.76,32047.18,0.0,0.0,0.0,59074.4,0.0,6392.36,51385.66,404580.23,4569.42,247.74,0.0,17068.52,3617.41,24282.32,1002.42,416355.36,436731.1,383503.39,12573.65,0.0
2019-06-17 00:00:00+00:00,3626.63,193.09,8173.17,420.32,1087395.28,2217.8,178297.45,258051.21,0.0,0.0,47964.77,402098.82,176445.2,3441.6,4335.38,20.36,52714.81,0.0,0.0,50943.87,22315.05,3.98,0.0,0.0,0.0,969.26,11193.61,11240.34,699691.44,59.82,0.0,5774.87,32833.31,20576.48,17153.93,819.09,359996.17,329170.66,357790.08,13212.93,0.0
2019-06-17 01:00:00+00:00,363.18,154.04,7719.67,89.94,527433.83,1824.73,102613.82,109242.33,68.88,0.0,13273.35,265854.97,209388.26,4015.47,4305.13,20.64,39658.77,0.0,29622.25,102784.25,21542.21,188.24,2472.7,328.87,65401.38,3890.2,11142.7,0.0,972584.26,951.5,20.38,25674.29,44511.91,76601.59,36539.96,756.3,114510.5,167750.66,380194.16,18530.81,0.0
2019-06-17 02:00:00+00:00,3759.79,191.51,11453.44,597.8,340226.11,2217.13,72864.83,104201.12,123.23,0.0,15786.27,228877.1,282951.64,4642.85,1355.89,17.53,39888.97,0.0,26702.44,81850.32,17187.49,0.0,8725.78,5798.43,62346.53,220.65,2647.56,0.0,916050.3,1524.29,34.94,68629.88,47535.47,141182.76,55763.14,803.0,40296.49,99589.12,402548.68,23898.25,0.0
2019-06-17 03:00:00+00:00,13309.96,447.03,28709.34,1114.71,368139.61,4311.63,95121.33,105077.0,283.04,14.66,16922.69,335761.35,516774.08,4396.43,0.0,20.39,34229.87,38.71,10484.2,67162.24,18220.59,1035.35,9594.74,11871.6,12140.14,4485.1,425.52,418.57,806205.67,1439.61,450.21,108460.83,59695.99,166324.84,108817.63,1044.08,179182.29,109032.47,336427.52,54364.57,0.0
2019-06-17 04:00:00+00:00,23163.05,843.46,54029.15,1569.02,514417.61,7640.24,111143.17,123309.73,360.61,13.26,12571.86,436360.39,572466.84,3161.59,0.0,20.12,27989.99,112487.65,0.0,96309.11,48914.87,34273.91,20098.72,85930.83,0.0,27175.47,5244.34,17584.5,859331.87,12815.04,174.13,120294.94,57099.59,161629.09,150500.03,1880.27,378262.85,128401.43,251754.32,104283.75,1700.0
2019-06-17 05:00:00+00:00,59737.18,2042.02,45634.6,2656.24,1020672.88,9210.01,156840.9,131616.27,631.16,18.6,18264.68,480377.87,618615.15,4038.72,0.0,17.61,25224.29,46621.65,0.0,130104.74,68284.04,39140.71,28364.99,89516.47,0.0,0.0,4272.39,13733.64,1035027.17,2569.3,668.91,144935.94,33835.55,110468.95,331943.52,2656.03,983997.69,218650.58,112934.45,50058.16,1277.11
2019-06-17 06:00:00+00:00,62799.61,4677.05,7746.57,2637.92,1713933.51,9319.61,209939.15,209230.16,1005.68,28.18,36500.91,576164.38,619937.26,1737.23,5542.38,14.24,28562.91,1694.23,0.0,154258.51,41612.54,15267.65,24772.52,2708.37,0.0,56403.49,918.51,55368.32,1015909.02,3729.82,552.37,163256.94,16390.43,531875.1,668317.63,3349.2,1693438.47,397413.24,141973.38,76068.84,3580.16
2019-06-17 07:00:00+00:00,74909.03,7477.02,119299.09,2830.45,1734967.92,9195.68,231111.79,354331.53,1835.19,32.13,78179.7,749378.19,619261.95,2124.92,12175.33,6.09,41483.53,0.0,0.0,133708.31,17683.67,46184.85,18710.42,89180.79,56.54,0.0,45101.14,256039.15,848835.47,3641.43,6.58,145535.51,41912.93,768342.46,935108.68,2956.98,2111788.31,576674.24,129666.41,126288.69,9044.26
2019-06-17 08:00:00+00:00,104458.3,8027.54,182400.0,2847.12,2119745.11,9376.68,243000.0,449653.31,2027.41,23.19,108449.72,771037.83,619216.87,9044.51,13088.95,14.02,67086.73,44045.67,3546.39,146860.52,13730.3,29342.05,22868.15,8331.2,1055.57,0.0,8410.64,53243.85,843428.07,3158.46,5.17,104866.88,133471.87,447845.09,1064758.33,2185.58,2177519.74,647604.77,58536.05,94679.74,10285.66
2019-06-17 09:00:00+00:00,97420.94,8184.78,182400.0,3130.61,2853370.75,9215.5,243000.0,452814.42,2317.94,23.19,111984.24,885529.04,619599.34,4908.46,8164.96,33.63,82873.96,69017.65,13031.74,127081.92,52257.28,33561.51,14261.79,5173.69,12544.78,1237.16,153.22,159539.13,893365.73,4472.18,0.0,80508.65,60276.62,533475.34,1052609.78,2203.11,2192535.73,705121.48,64139.53,75959.86,593.78
2019-06-17 10:00:00+00:00,102235.13,6476.79,182400.0,3119.31,2909756.55,8863.07,224129.33,452156.23,1835.55,20.18,111934.77,885602.0,620008.75,1616.33,4174.15,38.29,82899.13,140172.58,33932.25,61448.51,31289.55,48809.5,5059.74,0.0,123998.27,0.0,0.0,200352.1,856302.42,7706.53,0.0,30685.21,24766.92,189112.93,1043279.86,2395.14,2193499.85,739962.42,38486.71,48617.86,417.8
2019-06-17 11:00:00+00:00,111105.67,3765.78,182400.0,3105.19,3090820.96,8447.19,222722.42,453623.13,1882.85,14.22,113860.61,945032.41,620624.66,1680.36,3622.2,24.33,65559.36,17196.22,7503.02,34454.27,27511.85,20796.44,10731.25,6276.64,3067.75,0.0,0.0,122416.42,703498.31,0.0,846.88,4961.07,23989.07,163000.69,1026448.71,2177.01,2191963.07,770294.02,42370.86,10505.57,0.0
2019-06-17 12:00:00+00:00,120341.41,2760.54,182400.0,2624.87,3001082.96,8714.92,243000.0,454044.59,1720.81,12.39,113900.0,977287.32,620153.52,2402.84,17894.26,19.47,57703.9,22689.29,6077.47,32372.25,20783.17,20045.0,28284.56,926.53,13122.43,0.0,10994.78,133888.68,456071.31,0.0,770.46,626.03,119556.26,130744.6,905561.05,2435.64,2163613.22,904901.77,68319.91,6107.8,0.0
2019-06-17 13:00:00+00:00,122720.93,3194.67,182400.0,2373.58,2963103.68,6591.68,243000.0,453472.76,2000.0,7.42,113900.0,998172.89,621027.11,1631.94,6321.1,0.0,58218.39,40809.19,1000.85,76167.88,37253.75,25787.17,4946.78,4923.32,599.73,0.0,14003.98,303784.79,807810.83,0.0,1701.21,779.64,53345.31,73066.29,953639.08,1737.27,2038169.66,951998.43,148764.87,10289.07,0.0
2019-06-17 14:00:00+00:00,113838.09,2673.73,182400.0,2127.86,2889467.75,4396.73,243000.0,454358.67,1232.41,0.0,113900.0,1005901.47,620270.89,350.84,0.0,0.0,65459.35,22262.22,34024.99,27209.52,30109.96,5107.0,20825.86,17815.22,78761.68,0.0,12272.38,323836.23,546140.2,0.0,1047.51,2635.24,25988.4,121955.93,907829.55,1671.37,1947254.29,845381.06,442401.77,13702.05,0.0
2019-06-17 15:00:00+00:00,107783.52,1603.06,182400.0,1885.45,2589068.73,2234.01,241318.57,447513.67,19.25,0.0,113900.0,1001441.67,619701.65,684.71,10436.07,0.0,87989.54,9270.25,12040.86,2513.0,56900.64,4005.47,8812.25,21876.53,48671.08,2814.15,2271.94,236000.42,533136.14,1301.18,243.94,160.95,51944.01,129531.02,922325.6,1731.3,1882638.57,839844.6,915306.67,46697.26,251.75
2019-06-17 16:00:00+00:00,99280.36,1240.95,182400.0,1913.51,2133397.39,1362.9,228615.91,389896.91,0.0,0.0,112888.72,983729.19,619515.91,0.0,23680.76,0.0,91878.3,0.0,19816.79,10887.86,54567.23,8094.24,11680.47,6532.86,54350.46,28325.92,7115.62,202742.13,762296.21,0.96,0.0,2405.26,27504.57,28781.86,727915.09,1281.56,1731209.69,966368.93,1004181.82,68302.83,313.86
2019-06-17 17:00:00+00:00,92611.16,631.06,182400.0,1985.47,2415303.56,3314.79,243000.0,452657.39,50.67,0.0,113900.0,996902.31,618816.56,0.0,56037.88,0.0,85450.37,0.0,7731.68,66634.2,62279.49,1590.23,29038.73,1520.04,22050.48,823.18,9655.61,75601.88,668805.24,3070.88,288.28,876.7,29624.37,64566.62,742426.96,1270.09,1771266.4,1035265.63,1050276.72,50208.96,212.04
2019-06-17 18:00:00+00:00,88570.86,134.84,182400.0,1811.31,2334275.53,2823.67,243000.0,446854.07,0.0,0.0,113151.0,906331.84,619502.97,1436.95,51477.93,0.0,89571.67,0.0,2862.77,57168.28,85617.97,335.47,38152.59,16029.34,17970.26,0.0,73.25,71128.69,445422.85,1586.31,498.85,1574.74,16635.74,68702.84,659093.59,1191.4,1718720.52,966650.9,1083351.72,28365.23,127.19
2019-06-17 19:00:00+00:00,79933.84,65.4,182400.0,1400.88,2328632.1,2136.85,243000.0,434393.63,0.0,0.0,110876.39,869907.82,619176.2,954.83,47667.54,0.0,91717.19,0.0,0.0,67277.38,35896.13,946.1,11182.01,16316.74,0.0,0.0,0.0,108300.59,448730.77,3314.63,3000.0,85.67,51.97,31768.68,523356.72,913.44,1657593.6,895910.01,1072206.87,1823.86,175.52
2019-06-17 20:00:00+00:00,89454.09,111.43,182400.0,1639.22,2069577.98,767.69,213049.78,445766.99,0.0,0.0,108763.18,868976.14,619012.5,590.39,39821.84,0.0,104172.12,3354.79,0.0,16887.39,35525.9,0.0,1745.59,26750.23,0.0,0.0,0.0,90199.56,485091.76,5738.57,3000.0,1696.44,0.0,12469.56,589006.22,842.45,1741432.78,915801.35,1055009.23,0.0,0.0
2019-06-17 21:00:00+00:00,62727.93,46.23,182400.0,1588.57,1517064.31,1036.48,211267.38,393966.1,0.0,0.0,100917.14,748393.12,618227.64,157.56,35529.89,0.0,98675.47,0.0,0.0,4833.41,20457.48,0.0,3821.0,8944.17,0.0,0.0,0.0,62631.41,405146.31,7471.67,2243.36,0.0,0.0,10488.22,677812.31,657.74,1768734.9,895434.28,1039455.2,221.81,0.0
2019-06-17 22:00:00+00:00,42825.78,0.0,182400.0,812.38,1002787.54,690.76,162121.1,322974.46,0.0,0.0,79898.06,444800.98,616966.81,0.0,32791.92,0.0,85611.97,0.0,0.0,15882.35,4683.53,0.0,0.0,2591.93,0.0,0.0,8724.99,61931.56,420653.33,6061.18,1946.72,0.0,0.0,10420.41,426238.45,828.43,1619371.35,895469.43,1026617.41,0.0,0.0
2019-06-17 23:00:00+00:00,25566.87,19.7,182400.0,0.0,191258.15,0.0,70430.45,200206.14,0.0,0.0,39048.32,227753.95,614624.46,0.0,33413.43,0.0,75990.33,0.0,0.0,19405.15,6044.55,276.23,0.0,1200.53,0.0,0.0,13271.11,19280.99,362169.37,2330.07,899.39,0.0,0.0,15231.86,192385.5,523.19,1250644.34,798489.62,1014898.66,1844.47,0.0
