bus,fips,name,year,gentype,capacity[MW],hub_height[m],rotor_diameter[m],longitude,latitude,county
9we1bp,35057,El Cabo,2017.0,G114-2.1,2.1,80.0,114.0,-105.588257,34.679295,Torrance NM
9wve62,08063,Bronco Plains Wind II,2023.0,GE2.82-127,2.82,89.0,127.0,-103.059204,39.144566,Kit Carson CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.734894,39.362495,Elbert CO
9wve62,08039,Limon I,2012.0,GE1.6-100,1.6,80.0,100.0,-103.754791,39.361195,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.938576,39.121872,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-104.006805,39.122639,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.770088,39.389996,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.981071,39.060417,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.71669,39.406494,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.824654,39.137585,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.923981,39.131641,Elbert CO
9wve62,08039,Limon I,2012.0,GE1.6-100,1.6,80.0,100.0,-103.759293,39.368195,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-104.031799,39.075745,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.85379,39.160202,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.860153,39.176041,Elbert CO
9wve62,08039,Limon I,2012.0,GE1.6-100,1.6,80.0,100.0,-103.755287,39.368595,Elbert CO
9wve62,08039,Limon I,2012.0,GE1.6-100,1.6,80.0,100.0,-103.77169,39.384594,Elbert CO
9wve62,08039,Limon I,2012.0,GE1.6-100,1.6,80.0,100.0,-103.74659,39.368195,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.819435,39.20858,Elbert CO
9wve62,08039,Limon I,2012.0,GE1.6-100,1.6,80.0,100.0,-103.784088,39.372494,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-104.017654,39.082592,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.934631,39.128017,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.83181,39.192341,Elbert CO
9wve62,08039,Limon I,2012.0,GE1.6-100,1.6,80.0,100.0,-103.737488,39.378994,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.775154,39.16547,Elbert CO
9wve62,08039,Limon I,2012.0,GE1.6-100,1.6,80.0,100.0,-103.736794,39.383595,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.743187,39.402294,Elbert CO
9wve62,08039,Limon I,2012.0,GE1.6-100,1.6,80.0,100.0,-103.789291,39.376293,Elbert CO
9wve62,08039,Limon I,2012.0,GE1.6-100,1.6,80.0,100.0,-103.740089,39.375996,Elbert CO
9wve62,08039,Limon I,2012.0,GE1.6-100,1.6,80.0,100.0,-103.787987,39.380196,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.749191,39.400993,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.834755,39.140335,Elbert CO
9wve62,08039,Limon I,2012.0,GE1.6-100,1.6,80.0,100.0,-103.779587,39.371796,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.784187,39.389893,Elbert CO
9wve62,08039,Limon I,2012.0,GE1.6-100,1.6,80.0,100.0,-103.770088,39.369595,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.725891,39.404694,Elbert CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.395393,38.981995,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.331161,38.976894,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.428993,38.996674,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.217392,39.004772,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.271759,38.948189,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.451088,39.033333,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.207588,39.038433,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.234787,39.033165,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.363693,39.010052,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V110-2.0,2.0,80.0,110.0,-102.37973,38.968021,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.237595,38.937973,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.22039,39.022175,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.293098,38.962189,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.436188,38.954815,Cheyenne CO
9wve62,08039,Limon I,2012.0,GE1.6-100,1.6,80.0,100.0,-103.775391,39.372192,Elbert CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.198975,39.00531,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.238495,38.952965,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.380791,38.983555,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.303047,38.951138,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.449692,38.981903,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.24955,38.946095,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.309525,38.981583,Cheyenne CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.721893,39.385693,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.984428,39.122974,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.761391,39.391594,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.718887,39.386395,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.78759,39.389793,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.773293,39.389996,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.747993,39.361694,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.779587,39.389893,Elbert CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.300087,39.030243,Cheyenne CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-104.028015,39.076912,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.993568,39.124683,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.85817,39.158375,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.759392,39.393494,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.906334,39.141399,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.998283,39.126266,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-104.026299,39.057858,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-104.029442,39.088825,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-104.044731,39.091236,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.804359,39.168079,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.879768,39.168747,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.73999,39.402294,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.737488,39.361294,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.838715,39.138878,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.746292,39.401993,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.75119,39.397995,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.776489,39.389893,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.740723,39.16235,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.72789,39.384495,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.821014,39.166172,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-104.010658,39.083378,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.857399,39.198467,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.890724,39.153965,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.74778,39.118637,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-104.021042,39.058132,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.720528,39.155544,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.731621,39.155144,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.722794,39.405396,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-104.022377,39.080044,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-104.027725,39.102833,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.7267,39.155331,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-104.005013,39.126244,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.781281,39.120396,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.754593,39.396793,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-104.031975,39.068565,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.948509,39.122932,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.991409,39.075607,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.724892,39.385193,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.78614,39.217545,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.740692,39.361195,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.744888,39.361595,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.763893,39.389996,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.848373,39.21843,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.792847,39.123058,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.8088,39.13224,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.999832,39.064308,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.798279,39.184063,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.924469,39.116211,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.766434,39.138062,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.873093,39.141781,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.782112,39.185165,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.881424,39.182377,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.802605,39.209507,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.766991,39.389996,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.824738,39.164295,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.956558,39.121376,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.756989,39.395096,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.944534,39.12286,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.937614,39.126396,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.990807,39.113873,Elbert CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.45649,39.006493,Cheyenne CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-104.003128,39.084641,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.990402,39.058769,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.768105,39.220661,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.847565,39.181362,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.8545,39.201702,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.731689,39.362793,Elbert CO
9wve62,08039,Cedar Point,2011.0,V90-1.8,1.8,80.0,90.0,-103.719688,39.405693,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.922943,39.138058,Elbert CO
9wve62,08039,Rush Creek I,2018.0,V110-2.0,2.0,80.0,110.0,-103.924332,39.124634,Elbert CO
9wve62,08017,Cheyenne Ridge,2020.0,V110-2.0,2.0,80.0,110.0,-102.34848,38.990498,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.1689,38.919846,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.108383,39.035053,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.369789,39.025414,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.443291,38.979443,Cheyenne CO
9wve62,08017,Rush Creek II,2018.0,V110-2.0,2.0,80.0,110.0,-103.146431,39.015034,Cheyenne CO
9wve62,08017,Rush Creek II,2018.0,V110-2.0,2.0,80.0,110.0,-103.147911,39.007847,Cheyenne CO
9wve62,08017,Rush Creek II,2018.0,V110-2.0,2.0,80.0,110.0,-103.147919,39.011658,Cheyenne CO
9wve62,08017,Rush Creek II,2018.0,V110-2.0,2.0,80.0,110.0,-103.150108,39.027588,Cheyenne CO
9wve62,08017,Rush Creek II,2018.0,V110-2.0,2.0,80.0,110.0,-103.148827,39.004601,Cheyenne CO
9wve62,08017,Rush Creek II,2018.0,V110-2.0,2.0,80.0,110.0,-103.151985,38.991459,Cheyenne CO
9wve62,08017,Rush Creek II,2018.0,V110-2.0,2.0,80.0,110.0,-103.148796,39.000957,Cheyenne CO
9wve62,08017,Rush Creek II,2018.0,V110-2.0,2.0,80.0,110.0,-103.1502,38.99799,Cheyenne CO
9wve62,08017,Rush Creek II,2018.0,V110-2.0,2.0,80.0,110.0,-103.151764,38.995052,Cheyenne CO
9wve62,08017,Rush Creek II,2018.0,V110-2.0,2.0,80.0,110.0,-103.148285,39.019234,Cheyenne CO
9wve62,08017,Rush Creek II,2018.0,V110-2.0,2.0,80.0,110.0,-103.148773,39.023155,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.344994,39.022614,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.254387,39.026142,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.287857,38.940956,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.207466,39.004799,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.213989,39.037605,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.211609,39.022327,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.216049,38.935272,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.287994,39.043755,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.275993,39.034542,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.28199,38.94915,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.132637,39.021648,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V110-2.0,2.0,80.0,110.0,-102.278847,38.931561,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.218811,38.917034,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.288391,39.032852,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.357994,39.009163,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.423088,38.979733,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.232315,38.97142,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.386391,38.983345,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.096649,39.037285,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.370094,38.994873,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.187355,38.917469,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V110-2.0,2.0,80.0,110.0,-102.254601,38.932743,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V110-2.0,2.0,80.0,110.0,-102.400749,38.965832,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.178894,38.91753,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.439491,38.982372,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.38559,38.998024,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V110-2.0,2.0,80.0,110.0,-102.266975,38.931515,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V110-2.0,2.0,80.0,110.0,-102.327888,39.018734,Cheyenne CO
9wve62,08017,Crossing Trails,2021.0,V136-3.6,3.6,105.0,136.0,-102.811867,39.035564,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V110-2.0,2.0,80.0,110.0,-102.407799,38.964478,Cheyenne CO
9wve62,08017,Crossing Trails,2021.0,V136-3.6,3.6,105.0,136.0,-102.79554,39.035515,Cheyenne CO
9wve62,08017,Crossing Trails,2021.0,V136-3.6,3.6,105.0,136.0,-102.801369,39.035866,Cheyenne CO
9wve62,08017,Crossing Trails,2021.0,V136-3.6,3.6,105.0,136.0,-102.791695,39.033966,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.220352,38.932648,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.22654,38.974731,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V110-2.0,2.0,80.0,110.0,-102.262451,38.934959,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.254021,39.004612,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.282188,39.043793,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.265526,39.037804,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.369293,39.008053,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.294487,39.020462,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.257393,39.022102,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.422943,38.997227,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.232704,38.953239,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.214409,38.920868,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.249535,39.027699,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.428291,38.981823,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.235619,38.913952,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.243591,39.027752,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.22049,39.037964,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.228989,39.033825,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.311394,39.031773,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.334587,39.031662,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.318207,38.976746,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.271591,39.037125,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.415993,38.997303,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V110-2.0,2.0,80.0,110.0,-102.337852,38.990936,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.214821,38.975861,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.229332,38.91407,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.114914,39.030949,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.281425,38.964649,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.356789,38.995003,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.379791,38.998383,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.350494,39.022465,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.374992,38.983822,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.206047,39.022343,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.361794,39.026005,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.220421,38.974796,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.244041,38.946201,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.462212,39.005493,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V110-2.0,2.0,80.0,110.0,-102.413132,38.967262,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.293411,38.940914,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.43779,38.996704,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.442589,38.954323,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.260002,39.039547,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.327766,38.98048,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.433891,38.982735,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.317291,39.031773,Cheyenne CO
9wve62,08017,Cheyenne Ridge,2020.0,V120-2.2,2.2,80.0,120.0,-102.238487,39.029663,Cheyenne CO
