geocode,usps,county,heating_sens,heating_temp,heating_rmse,cooling_sens,cooling_temp,cooling_rmse
c2xthf,MT,Glacier County,-0.3743866700868402,2.4100684325694974,0.03287588643186251,0.053759734960813786,-0.0025163375734033543,0.010694279573640142
c84rge,MT,Golden Valley County,-0.015515421385785984,0.0024327805388755317,0.002692054875394111,0.005249965432485116,0.00022679479567298198,0.0006228026399959102
c2prfy,MT,Granite County,-0.11161621939532514,0.17360136621990988,0.01025805658367867,0.04248228365166923,0.010945006943824716,0.005093547074457779
c89swm,MT,Hill County,-0.2383797987124427,0.826977020949594,0.014781164204686843,0.08308743000352727,-0.014316256864591502,0.013319358692894747
c80q6h,MT,Jefferson County,-0.11127548490996897,0.21032352364156096,0.008191360715222746,0.05851182293758669,0.00010963356514688923,0.008788300312590891
c83e9f,MT,Judith Basin County,-0.13163799984405725,0.267410996196973,0.008326390873164051,0.027724477928685307,0.0059204545681558205,0.004833759457825191
c2qz5c,MT,Lake County,-0.5917443691238583,6.32510996450548,0.04044423699162462,0.3087012189680725,0.2513877112572449,0.03151475615593324
c82h4u,MT,Lewis and Clark County,-1.213238538875885,23.635238441422064,0.07273658652693224,0.3853460157876728,-0.11792322638361415,0.05348894884000653
c89h32,MT,Liberty County,-0.00038490540840435575,1.8453362731015426e-06,2.7920214365548638e-05,0.02437655207312335,0.0058208093026850885,0.0019222009447003043
c2tuhw,MT,Lincoln County,-0.7477556111154482,8.10123063687701,0.0351837843636312,0.11065717046830231,0.051991876353605006,0.01613372396320178
c8kycq,MT,McCone County,-0.0011734989746786924,1.678101950529881e-05,6.502210100736586e-05,0.025282442622922677,0.007485164836750705,0.005141206286518092
c803v7,MT,Madison County,-0.14582394182370492,0.273832627704769,0.008709991610625144,0.07504221647511371,0.0011915795905922393,0.010130705912141363
c8315b,MT,Meagher County,-0.000984732436778343,1.6354364439397056e-05,9.60550032294714e-05,0.013141533234427757,-0.0004872369448725086,0.001993616006518349
c2qhjx,MT,Mineral County,-0.08592663002698074,0.1371141622572138,0.005928089020890608,0.04162872797732002,0.013795610820720701,0.007369031276287039
c2r583,MT,Missoula County,-1.8068202024309794,60.57777507320087,0.12381809228440192,0.6942442701861103,0.35382453701352007,0.07114952393354357
c86bs6,MT,Musselshell County,-0.11224221418553917,0.15228445426355638,0.006526307375616955,0.0478722718215403,-0.0008705039099726628,0.008162649365492464
c816ku,MT,Park County,-0.5892109388327086,5.467919343793237,0.03813450151313278,0.13316244475309652,0.03507632678948123,0.0179289616289502
c87h1j,MT,Petroleum County,0.0,15.0,,0.0031932170442262615,-4.297880874432864e-05,0.000708502181432231
c8e62p,MT,Phillips County,-0.21580659528367013,0.5936259190976151,0.01192354963223505,0.06186443945425849,0.04195141009429376,0.0059419233156380825
c884q7,MT,Pondera County,-0.16334247858152973,0.36830319277758966,0.01013190410196292,0.03664497649846002,0.006356840172967517,0.004708583253713607
c8hfq4,MT,Powder River County,-0.029026238869785656,0.008144170648113314,0.0023190464576810775,0.022282372197338297,0.0038488274336279577,0.0038457676172148304
c2rdqp,MT,Powell County,-0.04551989239451863,0.03108973823334201,0.0028460671952466633,0.03326847967186804,0.0024667732395397216,0.005011338984473227
c8kfr1,MT,Prairie County,-0.0005420757543153836,3.7529404734357233e-06,3.927133351534206e-05,0.003960294677229518,0.00011402824945660307,0.0006600573032461799
c2ny5k,MT,Ravalli County,-1.381598345934964,30.52896548915881,0.07468021293228003,0.25582279537647684,0.1189272444670047,0.03269593181157131
c8mxue,MT,Richland County,-0.32271194312224644,1.5645536951619337,0.015846656610444144,0.09829676536634718,0.03776919280928909,0.015522385804975385
c8t6dv,MT,Roosevelt County,-0.15140868728673645,0.47076575612249966,0.011463833385067963,0.10902095971582955,0.06179073827257336,0.014748124983315026
c8hnst,MT,Rosebud County,-0.1289405129250491,0.2253709781701329,0.010669051459069816,0.08334256594174208,-0.024789774812097178,0.012302336508349913
c2qpej,MT,Sanders County,-0.2350730146673483,0.8243881325951183,0.011150741122851882,0.039072814898308994,-0.002677643257929671,0.0053395937405989625
c8ttj6,MT,Sheridan County,-0.13543293590995265,0.32831272945768075,0.011010935975608585,0.09715528498371913,0.1265292807758923,0.007908158076993228
c2pvh7,MT,Silver Bow County,-0.4058580432457818,2.584502128021024,0.02877864236538094,0.1546422612246323,-0.05913942556154864,0.02070421574600857
c845wz,MT,Stillwater County,-0.1844665696721763,0.6461742419863975,0.010058806849655598,0.08255747368818211,0.03452474509468612,0.008838509182502494
c81ud5,MT,Sweet Grass County,-0.12345209793465399,0.2627417075884278,0.007867347870167369,0.030747368639259608,0.00832804780536414,0.0047010470504956796
c880hc,MT,Teton County,-0.05305505837938185,0.054555569271311666,0.0040566849718384115,0.03518434210069705,-0.003101532342684527,0.00722358948388806
c88s9r,MT,Toole County,-0.09194936442867026,0.16685006547633738,0.007395500556837251,0.030287646097501335,-0.0004855365112182627,0.005180759484688238
c85wyx,MT,Treasure County,-0.035505880423516004,0.01606055539161985,0.003676436754421342,0.006314321037861378,0.00024278056746364053,0.0010906679759603106
c8s5h9,MT,Valley County,-0.20949856870534972,0.7103469824181086,0.010208441175823249,0.11107724713573579,0.08016288574087675,0.01476680305613359
c83bs0,MT,Wheatland County,-0.0014295030938114325,3.130037712183603e-05,8.239236926417885e-05,0.009197452480708898,-0.000345619730171576,0.0015331500990720275
c8mg5j,MT,Wibaux County,-0.07509846933234546,0.07185140262440759,0.004400589227023439,0.008859242196999491,0.0006466247713254052,0.0009563175592183707
c85j24,MT,Yellowstone County,-2.63998683914797,132.81098663359472,0.16928019252378979,0.9622881579862552,-0.48779890150341837,0.12281569432080867
9r5buv,NV,Churchill County,-0.35591722461878716,2.4989321101139224,0.05504771636052913,0.21275869294173808,0.17090814447519173,0.02395393616518952
9qqnnb,NV,Clark County,-7.290778515466879,1626.032620203867,1.1581797387493717,61.161992159242885,40574.952424275274,4.181549064033386
9qfvq4,NV,Douglas County,-0.3557340668935021,2.385745651817722,0.04266393545307119,0.21788430318374546,-0.07363502765897449,0.028359589152545234
9rmfp1,NV,Elko County,-0.9363943231576052,20.064785520600747,0.11685397402187216,0.3748163731148155,0.05242619049530043,0.04665648220965281
9qsqgj,NV,Esmeralda County,-0.10022294156641855,0.24946529996634711,0.02103756082900018,0.01815459909961154,0.0032691636068011617,0.0026610625531608995
9rj76j,NV,Eureka County,-0.10571951645179903,0.18681153831932693,0.013313672955343202,0.030896258496048292,0.001180289625707918,0.006426667693113693
9r7gxf,NV,Humboldt County,-0.38595984078732243,3.5589008956619925,0.05127392453140584,0.09854537720329166,0.015309550876821438,0.01327163432751914
9rhfbx,NV,Lander County,-0.09553932663983224,0.21494048061073837,0.015199547093304514,0.06897938941502589,0.04763550137670123,0.011036262332206415
9qwq45,NV,Lincoln County,-0.2983135853163941,1.745500594951526,0.02707537716463518,0.05843801776647743,0.013278060580441859,0.007079145922081206
9qgjzx,NV,Lyon County,-0.13728977507570791,0.32318585567151153,0.015456271510804085,0.5364432783413723,1.2993051069990524,0.0512849798839428
9qgg17,NV,Mineral County,-0.1372526226418681,0.4651116068426592,0.020314919713681313,0.036599114146635234,0.006410606372923649,0.0049130949490685
9qtpvz,NV,Nye County,-0.6901849955321401,10.269157345408901,0.09119129787230007,0.44793393622275673,0.7033458378892525,0.048601612260780226
9r5y19,NV,Pershing County,-0.09008298302761658,0.20245978296726053,0.014481825012130892,0.05275363585541221,0.01974264892318955,0.006714477387765578
9r5025,NV,Storey County,-0.0018614157433822487,5.8176488362426094e-05,0.0002665556906895439,0.1103840826250395,0.094102610747068,0.012226887516401122
9r4zsy,NV,Washoe County,-2.5243710884376136,144.55995406482432,0.27621800235772265,5.273739564921439,116.10458294841257,0.42151266732937503
9rn21r,NV,White Pine County,-0.2800502052878695,1.8159857538459172,0.03860151040541555,0.05630065581706615,0.00035147767166142716,0.008209530633324361
9qfyep,NV,Carson City,-0.24267281058287185,1.2447833965777633,0.02860094321048378,0.6808796248085524,2.1554961607663734,0.06114169489609026
9whpkt,NM,Bernalillo County,-3.038601985084187,206.43432482247695,0.2976064232733168,10.846381259616935,663.9547562032085,0.8302020189963328
9w4bv7,NM,Catron County,-0.06357848650436236,0.07622798182131617,0.010350000992080508,0.0718136307435289,0.0171632012608794,0.008072501568585385
9tvty9,NM,Chaves County,-0.6926968512357845,10.186545786076588,0.10824929660337565,0.962116846415263,6.57268336173747,0.09115142507102678
9w5nww,NM,Cibola County,-0.16547824218713286,0.45544840652370083,0.014503553789914095,0.4160617648854477,1.08528422774254,0.0339619949534804
9wt86c,NM,Colfax County,-0.7681989538065783,11.620348100768037,0.07729424851491153,0.07578545549371743,0.0014464206690066655,0.008736001729010161
9wns8m,NM,Curry County,-0.9038020644912563,16.168278089161863,0.1009800394461553,0.5656470779678362,1.6484372579803948,0.05855282015126206
9wjg3n,NM,De Baca County,-0.05027875185723326,0.04814131002888443,0.008384007542634634,0.09872208570708423,0.09781241748925201,0.008198623712882172
9tu00c,NM,Doña Ana County,-0.9583412029467436,23.241833062017786,0.1112210992741614,3.605961156476502,101.78151632063238,0.28159161706751296
9tvbdk,NM,Eddy County,-1.016334268389243,23.836215652636366,0.1252832082937978,0.9550417491490361,6.87942319136583,0.08402291458739554
9tffjw,NM,Grant County,-0.17300825773706316,0.767699686761938,0.024824686180066127,0.49165651634569185,2.0997794508279397,0.04562805684708865
9wjqre,NM,Guadalupe County,-0.11573917351900886,0.24268392366164065,0.0102151611133613,0.07459122375719103,0.03856408878199821,0.008880638539244718
9wq5uz,NM,Harding County,-0.05802062159023943,0.06103437893227322,0.006075475680000778,0.011441817072109846,0.0005780980339535783,0.0013362071157169066
9tdtmq,NM,Hidalgo County,-0.10304434697063934,0.24702832244187292,0.01827182219616028,0.1172222941664883,0.15313716360299096,0.008309308521298946
9ty6wf,NM,Lea County,-0.6977926856627698,12.424947926470985,0.09524860151148079,1.140914612090579,10.76297355588872,0.09738382222801048
9tvpbq,NM,Lincoln County,-0.5666253951635171,6.405210594136348,0.04678696965763973,0.35153994027130575,0.5959748517561239,0.0344467351075089
9wkkhc,NM,Los Alamos County,-0.2386893454113534,0.8865498680735568,0.026858088467145238,0.08278319022492754,0.01746733372673994,0.008156050457967674
9terh5,NM,Luna County,-0.15282704745898315,0.529516169577112,0.022388860874987277,0.4440535522309508,1.5701548281740088,0.042511530968561216
9w742t,NM,McKinley County,-0.32078583060899357,2.2184775144165236,0.045028747446613296,0.35851898335544463,0.12052739539650138,0.03780660721314224
9wmksq,NM,Mora County,-0.0019112473698201056,5.578475612962162e-05,0.00020589664781661666,0.02763568827693329,0.0031233848169674736,0.0033421780112066674
9tuc99,NM,Otero County,-0.7002201111965692,13.105668799564821,0.09568790016622612,1.402777391576697,14.676062037367446,0.13345154556063976
9wnrex,NM,Quay County,-0.32156181312640203,1.9488244690816137,0.03967924571826297,0.17498848823782062,0.17062876589536374,0.021085706994974286
9wkpsn,NM,Rio Arriba County,-0.12359532076501233,0.26786204522018037,0.009951988576281552,0.22587461319601862,0.17751972326281437,0.023341625216324727
9wn3t1,NM,Roosevelt County,-0.2794889304550046,1.6767451325204592,0.03662522195225722,0.21262004662131004,0.3193002222628296,0.02572579393862952
9w7gpb,NM,Sandoval County,-0.6234627563171459,7.615916595700603,0.06454441976643287,1.709158521210851,17.140141007687166,0.1284034296971841
9w6zxn,NM,San Juan County,-0.7717684061266796,10.892352898020428,0.07434085869393996,0.8552588651318632,1.9094233505707576,0.08297319488773826
9wm3z4,NM,San Miguel County,-0.21283403004086376,0.8040707204266692,0.014587255538332263,0.18154814430158583,0.07605493431775215,0.021500080148923524
9wkdh9,NM,Santa Fe County,-0.7665463675580955,12.597810976223489,0.07591721235245359,1.497290641287335,5.832029650958601,0.13487715004184367
9tgu2v,NM,Sierra County,-0.14231566973846488,0.4263685011245147,0.029251634794325864,0.2885148321855566,0.9879610108542023,0.025388608308762488
9w5cqe,NM,Socorro County,-0.18224320509720351,0.618098352750989,0.026040765715536002,0.2311863150213246,0.427337881002991,0.019856893471108257
9wsbh4,NM,Taos County,-0.26022670070576864,1.0883615497088763,0.021353871967475426,0.1727519840416379,0.004977095078397724,0.021933733648883243
9whsw6,NM,Torrance County,-0.10275131936228997,0.16281397427621702,0.00963097226838309,0.08888976525085314,0.017979237637091423,0.009711295067628507
9wqrt6,NM,Union County,-0.20860297199930986,0.8078065347756506,0.024727671975009656,0.029212491767319118,0.005541898393184289,0.0034415611841719204
9whj98,NM,Valencia County,-0.38139094961517406,2.881102165189734,0.03751086654407056,1.139614533396277,8.632868817578283,0.10067469167998817
9ruq3f,OR,Baker County,-0.5361295727432892,4.898318860096431,0.041255004954542734,0.10136375605507568,0.019928497008125833,0.011662282663530513
9rbjp7,OR,Benton County,-1.6166203698590733,52.98121773348322,0.11766552435656337,0.682522815741222,2.76894763491529,0.04995777499814685
c210gm,OR,Clackamas County,-5.688523302611132,682.6915834963648,0.4173560617159362,3.263285073326924,80.75943428571037,0.1888943363111686
c20jc4,OR,Clatsop County,-1.6597337688785112,45.48792970172266,0.07786195293219818,0.1394787708221402,0.12420613646055129,0.00984113223771106
c20mr5,OR,Columbia County,-1.4406910458680007,43.293156266579075,0.10591149568218275,0.38380141766787695,1.030950976167247,0.02880279971608523
9pxv8j,OR,Coos County,-2.2244446854480278,81.65025631790228,0.09084420535325069,0.15765270993251843,0.16588382336199248,0.008955657810870498
9rf7hz,OR,Crook County,-0.6395219410141438,9.090024456529044,0.06640267415509116,0.13840696568367158,0.04906636395588869,0.01636300875258177
9px9td,OR,Curry County,-0.8376553513549374,11.671438179518027,0.04073071040527579,0.02691991268116127,0.004962191627048918,0.0016664504432149453
9rccc6,OR,Deschutes County,-3.533884158936848,267.92013002435374,0.38287269156484094,1.2999621172712303,4.640940782079579,0.13515424712153573
9r8qm8,OR,Douglas County,-2.677135693721672,157.3463166237767,0.23225137923765576,1.119940560388408,9.480057200291524,0.07236753825469819
c246qn,OR,Gilliam County,-0.17633528537275567,0.543897238490967,0.00979312106395825,0.02631156238215951,0.004316666477445439,0.001986189746697173
9rgm5u,OR,Grant County,-0.3555376264006539,2.5613371817641246,0.03855183448554242,0.04493669469231573,0.005071684747085553,0.006927020944187632
9rekur,OR,Harney County,-0.28531534183324864,1.356193233161677,0.029111943904635423,0.0343774273688113,-0.0007308887944365797,0.004331348260803162
c216zt,OR,Hood River County,-0.5126851179284491,5.7513161556231,0.04175855588579349,0.24079198149309675,0.46849047646348124,0.020882137772613864
9r8c22,OR,Jackson County,-3.6072079361284994,297.54508167516616,0.3907260133576101,1.9356366029448964,23.36751345692119,0.1434186300824526
9rcvfx,OR,Jefferson County,-0.4871360133163363,5.197625944919371,0.06067133354246266,0.14097875827301384,0.10453952008990336,0.021041142656196624
9r81hh,OR,Josephine County,-3.6941729129060232,245.24188099628105,0.2291210114854549,0.4545804270605601,0.7841649985158015,0.03941878924145274
9r96zf,OR,Klamath County,-1.322201214955796,37.11565319219961,0.14025154612102972,0.38487129297905615,0.20226293560738456,0.040559251590239605
9rd7km,OR,Lake County,-0.2938929478430453,1.629981065759149,0.029395772289122733,0.06041824942686747,0.007947811389031811,0.009521451309190387
9rb9gk,OR,Lane County,-12.32638538664703,3172.977005589151,0.9859291370297638,2.8007153111741374,48.27940442235951,0.19248849756158187
9pzvuq,OR,Lincoln County,-2.319405097769954,85.50906174836497,0.09645987151596803,0.11882926868375016,0.07880658394802341,0.005942952888674727
9rbv5d,OR,Linn County,-2.622250217482306,140.78303514834315,0.2026061359891495,0.8757213366259506,4.872349416062787,0.06304446490984064
9rsmey,OR,Malheur County,-0.6841498325621546,10.474979539228872,0.06546985237100944,0.23134389388285315,0.23216602936229935,0.018100336552027883
9rbz6t,OR,Marion County,-5.473593039232656,629.0814083888624,0.4006971088377161,2.586055991767546,52.3515065482959,0.14126846333501497
c24fqm,OR,Morrow County,-0.15320361451988138,0.543409836022978,0.016564336815301398,0.0662623237758859,0.025162376810577553,0.007826577881326069
c20gn7,OR,Multnomah County,-10.99234010210825,2550.088091289242,0.7455065569160373,8.213261024395463,497.742147084839,0.36572825488061783
9rbprv,OR,Polk County,-2.0486420608245064,84.39900370636526,0.14807984313999112,0.5148116033724447,2.0243399408655756,0.0344419988298821
c244mb,OR,Sherman County,-0.02430420475027018,0.013541826697200521,0.003631212221689372,0.03192189846568371,0.008283910227900917,0.003909157904753997
c0pfxf,OR,Tillamook County,-1.44235027081381,35.01396755935938,0.06878678502236346,0.10071788385339435,0.06673389780491337,0.007175891161132508
c25e65,OR,Umatilla County,-1.7152456388187702,66.80728703165039,0.16289386065565645,0.6354661938366075,2.1595770494200597,0.06148252669149086
c2h1dz,OR,Union County,-0.701525941817962,8.09739261974009,0.05400296074660576,0.11559315045911508,0.05058476430207571,0.011252645772239623
c2hemk,OR,Wallowa County,-0.24899688759465552,1.214620422806987,0.02202226027791612,0.06173969333937643,0.025253540398197768,0.006439005628759113
c21bfv,OR,Wasco County,-1.1032297392539328,26.549449450937075,0.0953141888615708,0.19769599500079804,0.27033089994852705,0.016294812972497432
c207nu,OR,Washington County,-6.503546980539265,890.3143902281053,0.5460827393088986,3.585458730054534,83.27097564216766,0.21750412881201497
9rfws8,OR,Wheeler County,-0.11846500279411223,0.31902988463051557,0.014722714833720646,0.018836721324522,0.0013239081961250235,0.0049303326796377375
c2033v,OR,Yamhill County,-2.34664669139638,113.87964649143339,0.18689775594341304,0.6743777893923043,3.1466731708615665,0.04152035630462961
9qz6pn,UT,Beaver County,-0.0023270648373086575,9.106356348035154e-05,0.0002288233861286176,0.062007611228516196,0.008610040000435075,0.006242759575196065
9rrdcd,UT,Box Elder County,-0.8626129830377194,11.991048905434155,0.032891854104989696,0.38350686166721665,0.1990163732345842,0.037599802358529597
9x2t3j,UT,Cache County,-0.28831082041905687,1.2453118422943046,0.023127528495280505,0.5760685139791646,0.3769848384227452,0.06439687881900966
9x13eq,UT,Carbon County,-0.18631918193450384,0.6034486626514665,0.01777341925318656,0.16197615725032305,0.06978572988436758,0.015452843460109614
9x60s5,UT,Daggett County,-0.019839610243467302,0.007913975876018182,0.0025367836637285894,0.013958336906690929,0.0019437803575968339,0.00119615930313631
9x21qy,UT,Davis County,-1.1690612193007761,26.967415795887117,0.09439243145470078,2.2257925517902737,15.47421213407043,0.1850968567786841
9x1mpn,UT,Duchesne County,-0.4550465140017126,3.197662411098592,0.03347943912067469,0.1600391968872486,0.014720566624995409,0.01907074522420746
9wcmbm,UT,Emery County,-0.11886980086849415,0.19880118904329153,0.009276383118039138,0.06717989450812016,0.01780573302352486,0.007010543021615562
9w8xpz,UT,Garfield County,-0.02351148510315455,0.007565056921549516,0.0021985892906776954,0.047064907529914504,0.01093913460785326,0.0043827141019442545
9wfjdx,UT,Grand County,-0.07040246847733363,0.09423346718094235,0.010021589203933484,0.12953076789055865,0.07720214848699226,0.012895327931732124
9qxrtt,UT,Iron County,-0.2570973575791832,1.4243820709132793,0.03263085492508809,0.3648331053669844,0.26315354658688256,0.03462424523151625
9rpccm,UT,Juab County,-0.15134390108550533,0.37839331437091167,0.02061161632435803,0.08202685755567207,0.01777123941671905,0.006721337551360442
9w8kp9,UT,Kane County,-0.05743575065980835,0.047495085743334504,0.005971028814550191,0.1042956844460076,0.06963826044880833,0.010901110437086999
9qzt9e,UT,Millard County,-0.06188064919997474,0.09103659217057922,0.005275622514447374,0.055480281707292134,0.006643048245870916,0.00466030953396409
9x29ub,UT,Morgan County,-0.020905203134128744,0.005917860368995698,0.0027568922254256295,0.10401393388005178,0.06889540161706312,0.00906672865018561
9wb606,UT,Piute County,-0.010074392923847486,0.0009286526153958079,0.0014262471374154899,0.01754043758927703,0.0020258761668191017,0.0018264457273626223
9x2uud,UT,Rich County,-0.020943832075297698,0.006548278950579294,0.002131074535436216,0.054082639320514526,0.01527764705716102,0.006053565977207767
9x0rm5,UT,Salt Lake County,-2.7179286063167023,172.6163021996142,0.23934158187559743,10.200476263911353,431.5012643334351,0.7396433705013968
9w9vvt,UT,San Juan County,-0.05227459049028511,0.05701304818735722,0.010254908725542298,0.08470340536834042,0.006023283156883165,0.01103844965629434
9x08j1,UT,Sanpete County,-0.3036586076205979,1.7291532123743,0.025048537968475205,0.10815929452977242,0.022305484626015802,0.010859471739692607
9wbkrt,UT,Sevier County,-0.23773169235303554,1.1580334227035043,0.028656376177559794,0.18859945877463644,0.16836867379290868,0.021487969675764128
9x30db,UT,Summit County,-0.5642719359723455,5.155413951564077,0.04028133851782753,0.569999228231137,0.37365239582656384,0.05935928891406211
9rpw1y,UT,Tooele County,-0.2389263534311575,1.1509325453797365,0.020571555485710463,0.4595505465036902,0.6364760843505644,0.041252697231387296
9x4h7b,UT,Uintah County,-0.2919044726934861,1.2148032516105114,0.027464043266364015,0.24796199972579275,0.0363333390576104,0.026715203693946754
9x0s4z,UT,Utah County,-1.8055532106736776,69.00319094953323,0.1518989904771789,3.8125717081797963,42.43110239008167,0.31421477309461243
9x0vqq,UT,Wasatch County,-0.1633879847839398,0.42630436279693823,0.010791019258247379,0.27064896526656035,0.2546506869326213,0.02836794629011406
9qx7cx,UT,Washington County,-1.2042389502854596,37.980406577748425,0.1361746951159327,3.224042396559763,91.23856005057812,0.24145910049058378
9wc1dk,UT,Wayne County,-0.0017445417751245343,5.1850437333316764e-05,0.00021057735685723128,0.04835266842326024,0.021884022415630502,0.003115578712427363
9x26y1,UT,Weber County,-1.0891710408963684,24.211660125189546,0.0938621390176776,1.821346597762024,11.976004535327412,0.14849805236725425
c27ern,WA,Adams County,-0.47518675310174247,4.170173281383798,0.03879447631061593,0.06745208289766513,0.01886933251563378,0.006056258779656126
c2hwsr,WA,Asotin County,-0.41233622544899523,3.2853586546413407,0.030230261162898255,0.22473321974885124,0.30826890539571095,0.01792540203488042
c25nbr,WA,Benton County,-5.800600771625168,793.9011882544869,0.5182993988272061,1.685115707667955,16.073645445110177,0.13715416984085876
c2d0r0,WA,Chelan County,-4.819011194331681,470.01897466506864,0.338042678621667,0.6601545889220807,1.6460288799696672,0.05774083501753761
c0xcsy,WA,Clallam County,-4.034690688548212,273.7041745261977,0.21364265786993172,0.19549573325034664,0.21982381757940644,0.014839733273321977
c20uku,WA,Clark County,-10.60919412463042,2342.955150885264,0.7095953221310659,3.059760302474237,71.49997963892993,0.1767312604777783
c2hpkg,WA,Columbia County,-0.15024636044452386,0.3823850600238411,0.009899555300181499,0.04171225930065266,0.016592780625949047,0.003598613664286256
c20yb3,WA,Cowlitz County,-4.10652929906482,354.90595247944077,0.30357587659772894,0.749227003483977,3.831854467887892,0.0515514478978018
c26zs7,WA,Douglas County,-2.0128393560695086,80.22682687020733,0.13490693577544266,0.26999861507781303,0.31608336610420856,0.025669859018275863
c2eey8,WA,Ferry County,-0.577357545020394,5.597439601152144,0.03288612940218781,0.11827698601370651,0.06486967601142614,0.014843667539528742
c272wp,WA,Franklin County,-1.9674389932690401,88.72140021031207,0.1728455127940011,0.5521250808506033,1.3506315961488702,0.047067262643755894
c2k2jk,WA,Garfield County,-0.17642008859498096,0.5883386343079942,0.014888910355133886,0.015571088613751725,0.001975538587453504,0.0023632022490707033
c27h96,WA,Grant County,-3.102048172554983,210.3138263178047,0.2595605979004847,0.6420684222969174,1.7947224369800197,0.06106108985786857
c0run2,WA,Grays Harbor County,-4.285321484981799,307.89625988584106,0.17543401373904333,0.22439665833390945,0.3271868024641849,0.01620059544347537
c28cbw,WA,Island County,-2.388188782465804,103.19507602505566,0.10585765683235784,0.37700393419908623,0.9238402744415799,0.02340258115468196
c22pvn,WA,Jefferson County,-1.6265773135405284,47.36537932934673,0.08799272552968329,0.26893719428181045,0.6380256520529481,0.01568331561161947
c23q5t,WA,King County,-38.96374732827854,29556.921626704163,2.103583770618361,13.592260138934307,1256.895381768901,0.5531853234483124
c22z10,WA,Kitsap County,-7.683469257808085,1154.3556835538893,0.5009612701462223,1.3797500228034327,11.11134938729793,0.10715270175556119
c26hjf,WA,Kittitas County,-2.4962824161398873,132.724562599959,0.19872076587542925,0.4043694730177121,0.8265498159540342,0.04401171390910907
c24hgw,WA,Klickitat County,-0.7489772194601355,13.232092256452939,0.06918389631973172,0.1508271029371885,0.15356503405987337,0.014438744704931153
c22bzp,WA,Lewis County,-3.5499992486436374,248.9767550539172,0.23408836580953116,0.4476278436564945,1.2220933315069469,0.03646604842362981
c27y9q,WA,Lincoln County,-0.46089714189012104,3.9752281427011127,0.028213371530226752,0.09374789519449232,0.0729171801509976,0.010803392289728458
c22mmh,WA,Mason County,-2.3055656829400295,105.8554385220665,0.17626465708123448,0.25339957833178506,0.38136477171344735,0.02801459208906409
c2du5j,WA,Okanogan County,-1.517317088780541,48.85187639795497,0.12378956817978967,0.3980056361681179,0.4945686382876365,0.045330595809423925
c0rbz7,WA,Pacific County,-1.674311804576796,47.875984412239106,0.08040002681718297,0.09027138151643822,0.04912037413693769,0.0065908747397232905
c2sshm,WA,Pend Oreille County,-0.5459351831183888,6.164397148442179,0.044973705052850796,0.12362890439809571,0.03699652053294339,0.016644197684916186
c235sm,WA,Pierce County,-27.75249403898491,14174.74934194789,1.355002180106423,5.250680167012213,187.56426439429956,0.252524320605309
c287yw,WA,San Juan County,-0.7622099254860283,9.973816127418273,0.04340260939061569,0.0864054014469685,0.03995575551389538,0.009024991861819237
c297u5,WA,Skagit County,-2.969790464849444,162.4412178632034,0.18618753020634654,0.5505036445415759,1.7481069667311526,0.04845902277807885
c21mbf,WA,Skamania County,-0.36517567690680003,3.0984626615578414,0.03388331571791912,0.14325088278215395,0.15350490734686698,0.01063309112673081
c2933q,WA,Snohomish County,-20.028515753511794,7585.151010224077,1.2111123979062661,3.920504683172279,82.64859962198126,0.27051564540336465
c2kwbm,WA,Spokane County,-11.432703465966457,2629.4193450102143,0.8907377676271128,2.6085833316849696,10.873264773288241,0.25356362800738935
c2s5q0,WA,Stevens County,-1.5482400429992174,50.72410006356738,0.1278722746421123,0.3643580749571207,0.3765450343797725,0.04263439708176097
c22ehb,WA,Thurston County,-7.140049767087034,1007.8337100818295,0.5136655768580591,1.4106468578088551,11.597693363877633,0.10680562323078079
c20pr7,WA,Wahkiakum County,-0.33825906439389264,1.9444842933524698,0.01471566236798351,0.0125361535389462,0.0010215227740035361,0.00126724743113479
c25xpu,WA,Walla Walla County,-2.0352558051414458,87.80776715760628,0.14857423844264656,0.5819156801122133,2.1149116489605255,0.04609299271736547
c29mge,WA,Whatcom County,-4.6984136859255825,396.33218189706434,0.257969793914578,0.9327434118489977,5.2426438582049295,0.06275144573023643
c2k6v6,WA,Whitman County,-1.5087850230726905,45.89951336506372,0.11129342803083342,0.21916307214781602,0.17544686043602192,0.02222752257419657
c260k3,WA,Yakima County,-6.807120003092929,1045.9815633571616,0.6121072676516186,1.7435348845792882,12.564342875176541,0.15716434124534964
9xkv40,WY,Albany County,-0.644857616782342,6.992874628695556,0.0442936330421661,0.17504700372111148,-0.012207675200788127,0.02312816401283562
9xgjq9,WY,Big Horn County,-0.49868585297621215,3.7464732310245883,0.030390937382009427,0.07616032579021094,-0.017917249013132536,0.01088998496187758
9xugqu,WY,Campbell County,-0.988778410827767,15.990600237435347,0.0608786144005711,0.26921157345529245,-0.06324495472841304,0.03757281304990991
9x7vnx,WY,Carbon County,-0.6187374270678555,5.994674435858541,0.03798084898530035,0.09815108090941989,-0.008462693845264676,0.012078041305959589
9xsuw9,WY,Converse County,-0.2695842589376604,1.2100176052413933,0.018606619376319522,0.08230868708108136,-0.003652655777427231,0.011232007400001878
9xvtst,WY,Crook County,-0.2674734988476298,1.1058980074607105,0.02022119756027941,0.04528100921376937,0.0019270532570301645,0.006973177384601496
9xdubt,WY,Fremont County,-0.45331792100420515,3.22130526735613,0.026523449847008457,0.19554714257738418,-0.08193600257321251,0.029110833010872094
