Substation ID,Substation Name,Alias,Status,Owner,Map Owner,Map Part,Engineering ID,12kV T 32kV,110kV To 161kV,Highest_kV,Postal City,County,Zip Code,State,Comments,33kV To 92kV,220kV To 287kV,345kV To 500kV
"SS0768","Dougoil"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Paramount","Los Angeles","90723","CA"," ","YES","",""
"SS0769","Eagle Rock"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Glendale","Los Angeles","91206","CA"," ","","YES",""
"SS0770","Eaton"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Pasadena","Los Angeles","91107","CA"," ","YES","",""
"SS0771","El Nido"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Lawndale","Los Angeles","90260","CA"," ","YES","YES",""
"SS0772","Elizabeth Lake"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Castaic","Los Angeles","91384","CA"," ","YES","",""
"SS0773","Eric"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Cerritos","Los Angeles","90703","CA"," ","YES","",""
"SS0775","Federalgen"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Los Angeles","Los Angeles","90040","CA"," ","YES","YES",""
"SS0776","Felton"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Hawthorne","Los Angeles","90250","CA"," ","YES","",""
"SS0777","Fernwood"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Lynwood","Los Angeles","90262","CA"," ","YES","",""
"SS0779","Polypro","FLETCHER OIL","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Carson","Los Angeles","90745","CA"," ","YES","",""
"SS0780","Mwd Foothill"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Castaic","Los Angeles","91384","CA"," ","YES","",""
"SS0781","Fruitland"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Los Angeles","Los Angeles","90058","CA"," ","YES","",""
"SS0782","Fuel"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Long Beach","Los Angeles","90802","CA"," ","YES","YES",""
"SS0783","Galaxy"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Manhattan Beach","Los Angeles","90266","CA"," ","YES","",""
"SS0784","Gallatin"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Downey","Los Angeles","90240","CA"," ","YES","",""
"SS0785","Pomona","GANESHA","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Pomona","Los Angeles","91766","CA"," ","YES","",""
"SS0786","Ganesha","GARDEN STATE","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Pomona","Los Angeles","91766","CA"," ","YES","",""
"SS0787","Garfield"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","South Pasadena","Los Angeles","91030","CA"," ","YES","",""
"SS0788","Gatx"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Long Beach","Los Angeles","90810","CA"," ","YES","",""
"SS0789","Goodrich"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Pasadena","Los Angeles","91107","CA"," ","YES","YES",""
"SS0790","Gorman"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Lebec","Los Angeles","93243","CA"," ","YES","",""
"SS0791","Gould"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","La Canada Flintridge","Los Angeles","91011","CA"," ","YES","YES",""
"SS0792","Ductile","GRANING","Operational","SCE","SCE","L"," ","","","33kV to 92kV","El Monte","Los Angeles","91731","CA"," ","YES","",""
"SS0793","Greening"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Cerritos","Los Angeles","90703","CA"," ","YES","",""
"SS0795","Harborgen"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Long Beach","Los Angeles","90813","CA"," ","YES","YES",""
"SS0796","Haskell"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Santa Clarita","Los Angeles","91350","CA"," ","YES","",""
"SS0797","Hathaway"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Long Beach","Los Angeles","90815","CA"," ","YES","",""
"SS0798","Helijet"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Palmdale","Los Angeles","93550","CA"," ","YES","",""
"SS0799","Hillgen"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Hacienda Heights","Los Angeles","91745","CA"," ","YES","",""
"SS0800","Hinson"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Long Beach","Los Angeles","90810","CA"," ","YES","YES",""
"SS0801","Howard"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Los Angeles","Los Angeles","90047","CA"," ","YES","",""
"SS0802","Hughesair"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","El Segundo","Los Angeles","90245","CA"," ","YES","",""
"SS0803","Hughtron"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Torrance","Los Angeles","90505","CA"," ","YES","",""
"SS0804","Imperial"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Downey","Los Angeles","90242","CA"," ","YES","",""
"SS0805","N.N"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","La Puente","Los Angeles","91744","CA"," ","YES","",""
"SS0806","Inglewood"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Inglewood","Los Angeles","90302","CA"," ","YES","",""
"SS0807","Injection"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Signal Hill","Los Angeles","90755","CA"," ","YES","",""
"SS0808","Jersey"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Compton","Los Angeles","90220","CA"," ","YES","",""
"SS0809","Jet"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Altadena","Los Angeles","91001","CA"," ","YES","",""
"SS0811","Jose"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","La Puente","Los Angeles","91746","CA"," ","YES","",""
"SS0812","Kinetic"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Los Angeles","Los Angeles","90023","CA"," ","YES","YES",""
"SS0813","La Canada"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","La Canada Flintridge","Los Angeles","91011","CA"," ","YES","",""
"SS0814","La Cienega"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Los Angeles","Los Angeles","90056","CA"," ","YES","YES",""
"SS0815","La Fresa"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Torrance","Los Angeles","90504","CA"," ","YES","YES",""
"SS0816","La Mirada"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","La Mirada","Los Angeles","90638","CA"," ","YES","",""
"SS0817","Laguna Bell"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Los Angeles","Los Angeles","90040","CA"," ","YES","YES",""
"SS0818","Lakewood"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Long Beach","Los Angeles","90808","CA"," ","YES","",""
"SS0819","Lancaster"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Lancaster","Los Angeles","93534","CA"," ","YES","",""
"SS0820","Lanpri"," ","Operational","Other","Other","L"," ","","","33kV to 92kV","Lancaster","Los Angeles","93536","CA"," ","YES","",""
"SS0821","Lark Ellen"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Covina","Los Angeles","91722","CA"," ","YES","",""
"SS0822","Latigo"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Malibu","Los Angeles","90265","CA"," ","YES","",""
"SS0823","Layfair"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Pomona","Los Angeles","91768","CA"," ","YES","",""
"SS0824","Lennox"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Inglewood","Los Angeles","90304","CA"," ","YES","",""
"SS0825","Owill","","Operational","Other","Other","L"," ","","","33kV to 92kV","Los Angeles","Los Angeles","90058","CA"," ","YES","",""
"SS0826","Lighthipe"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Long Beach","Los Angeles","90805","CA"," ","YES","YES",""
"SS0827","Liquid"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Baldwin Park","Los Angeles","91706","CA"," ","YES","",""
"SS0828","Little Rock"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Palmdale","Los Angeles","93591","CA"," ","YES","",""
"SS0829","Live Oak"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Claremont","Los Angeles","91711","CA"," ","YES","",""
"SS0831","Los Cerritos"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Long Beach","Los Angeles","90806","CA"," ","YES","",""
"SS0832","Losulfur"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Los Angeles","Los Angeles","90045","CA"," ","YES","",""
"SS0833","Lucas"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Lakewood","Los Angeles","90713","CA"," ","YES","",""
"SS0834","Macneil"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Burbank","Los Angeles","91505","CA","Not listed on new sce map. dated jan 1999 deawing # 99_transall. dwg","YES","",""
"SS0835","Main Oil"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Long Beach","Los Angeles","90802","CA"," ","YES","",""
"SS0836","Malibu"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Agoura Hills","Los Angeles","91301","CA"," ","YES","",""
"SS0837","Marine"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Santa Monica","Los Angeles","90405","CA"," ","YES","",""
"SS0838","Marymount"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Rancho Palos Verdes","Los Angeles","90275","CA"," ","YES","",""
"SS0839","Rivera","MERCURY","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Pico Rivera","Los Angeles","90660","CA"," ","YES","",""
"SS0840","Merced","MERGEN","Operational","SCE","SCE","L"," ","","","33kV to 92kV","West Covina","Los Angeles","91791","CA"," ","YES","",""
"SS0841","Mesa"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Monterey Park","Los Angeles","91755","CA"," ","YES","YES",""
"SS0842","Mobgen"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Torrance","Los Angeles","90503","CA"," ","YES","",""
"SS0843","Mobiloil"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Torrance","Los Angeles","90503","CA"," ","YES","",""
"SS0844","Murphy"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Whittier","Los Angeles","90602","CA"," ","YES","",""
"SS0846","Narrows"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Pico Rivera","Los Angeles","90660","CA"," ","YES","",""
"SS0847","Navy Mole"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Long Beach","Los Angeles","90802","CA"," ","YES","",""
"SS0848","Navy-1"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Long Beach","Los Angeles","90802","CA"," ","YES","",""
"SS0849","Neenach"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Lancaster","Los Angeles","93536","CA"," ","YES","",""
"SS0850","Neptune"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Carson","Los Angeles","90745","CA"," ","YES","",""
"SS0851","Newmark"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Monterey Park","Los Angeles","91754","CA"," ","YES","",""
"SS0852","Newhall"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Valencia","Los Angeles","91355","CA"," ","YES","",""
"SS0853","Nogales"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Walnut","Los Angeles","91789","CA"," ","YES","",""
"SS0854","Nola"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Gardena","Los Angeles","90248","CA"," ","YES","",""
"SS0855","North Oaks"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Canyon Country","Los Angeles","91387","CA"," ","YES","",""
"SS0856","Oasis"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Palmdale","Los Angeles","93550","CA"," ","YES","",""
"SS0857","Olinda"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Rowland Heights","Los Angeles","91748","CA"," ","YES","YES",""
"SS0858","Oso"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Lancaster","Los Angeles","93536","CA"," ","YES","",""
"SS0859","Owill"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Los Angeles","Los Angeles","90012","CA","Unsured the actual location","YES","",""
"SS0860","Package"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","La Puente","Los Angeles","91746","CA"," ","YES","",""
"SS0861","Pacline"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Long Beach","Los Angeles","90810","CA"," ","YES","",""
"SS0862","Palmdale"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Palmdale","Los Angeles","93550","CA"," ","YES","",""
"SS0863","Palogen"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Palos Verdes Peninsula","Los Angeles","90274","CA"," ","YES","",""
"SS0863","Castaic"," ","Operational","LADWP","LADWP","L"," ","","","220kV to 287kV","Castaic","Los Angeles","91384","CA"," ","","YES",""
"SS0864","Pardee"," ","Operational","SCE","SCE","L"," ","","","345kV to 500kV","Valencia","Los Angeles","91355","CA"," ","YES","YES","YES"
"SS0865","Passons"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Santa Fe Springs","Los Angeles","90670","CA"," ","YES","",""
"SS0866","Pearblossom"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Littlerock","Los Angeles","93543","CA"," ","","YES",""
"SS0867","Pico"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Long Beach","Los Angeles","90802","CA"," ","YES","",""
"SS0868","Pioneer"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Norwalk","Los Angeles","90650","CA"," ","YES","",""
"SS0869","Pitchgen"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Castaic","Los Angeles","91384","CA"," ","YES","",""
"SS0870","Piute"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Lancaster","Los Angeles","93535","CA"," ","YES","",""
"SS0871","Polaris"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","El Segundo","Los Angeles","90245","CA"," ","YES","",""
"SS0872","Tidelands","POLB","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Long Beach","Los Angeles","90802","CA"," ","YES","",""
"SS0873","Powerine"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Santa Fe Springs","Los Angeles","90670","CA"," ","YES","",""
"SS0874","Procal"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Santa Fe Springs","Los Angeles","90670","CA"," ","YES","",""
"SS0875","Proctor"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Hacienda Heights","Los Angeles","91745","CA"," ","YES","",""
"SS0876","Puente"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Rowland Heights","Los Angeles","91748","CA"," ","YES","",""
"SS0877","Leonis","PULPGEN ","Operational","Other","Other","L"," ","","","33kV to 92kV","Los Angeles","Los Angeles","90058","CA"," ","YES","",""
"SS0878","Quartz Hill"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Lancaster","Los Angeles","93536","CA"," ","YES","",""
"SS0879","Railroad"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Rowland Heights","Los Angeles","91748","CA"," ","YES","",""
"SS0880","Ramona"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Alhambra","Los Angeles","91803","CA"," ","YES","",""
"SS0881","Randolph"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Huntington Park","Los Angeles","90255","CA"," ","YES","",""
"SS0882","Ravendale"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","San Gabriel","Los Angeles","91775","CA"," ","YES","",""
"SS0883","Redman"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Lancaster","Los Angeles","93535","CA"," ","YES","",""
"SS0884","Refinery"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Carson","Los Angeles","90745","CA"," ","YES","",""
"SS0885","Refuse"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Los Angeles","Los Angeles","90040","CA"," ","YES","",""
"SS0886","Reno"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Whittier","Los Angeles","90601","CA"," ","YES","",""
"SS0887","Repetto"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Monterey Park","Los Angeles","91754","CA"," ","YES","",""
"SS0888","Repro"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","El Segundo","Los Angeles","90245","CA"," ","YES","YES",""
"SS0890","Revital"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Long Beach","Los Angeles","90805","CA"," ","YES","",""
"SS0891","Rio Hondo"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Baldwin Park","Los Angeles","91706","CA"," ","YES","YES",""
"SS0892","Rockair"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Palmdale","Los Angeles","93550","CA"," ","YES","",""
"SS0893","Rolling Hills"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Torrance","Los Angeles","90505","CA"," ","YES","",""
"SS0894","Rosecrans"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","El Segundo","Los Angeles","90245","CA"," ","YES","YES",""
"SS0895","Rosemead"," ","Operational","SCE","SCE","L"," ","YES","","33kV to 92kV","Rosemead","Los Angeles","91770","CA"," ","YES","",""
"SS0896","Rush"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Rosemead","Los Angeles","91770","CA"," ","YES","",""
"SS0897","San Dimas"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","San Dimas","Los Angeles","91773","CA"," ","YES","",""
"SS0899","San Gabriel"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","San Gabriel","Los Angeles","91776","CA"," ","YES","",""
"SS0900","Sanitreat"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Harbor City","Los Angeles","90710","CA"," ","YES","",""
"SS0901","Santa Fe Springs"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Santa Fe Springs","Los Angeles","90670","CA"," ","YES","",""
"SS0902","Santa Monica"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Santa Monica","Los Angeles","90401","CA"," ","YES","",""
"SS0903","Saugus"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Valencia","Los Angeles","91355","CA"," ","YES","YES",""
"SS0904","Sawtelle"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Los Angeles","Los Angeles","90025","CA"," ","YES","",""
"SS0905","Seabright"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Long Beach","Los Angeles","90802","CA"," ","YES","",""
"SS0906","Sepulveda"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","El Segundo","Los Angeles","90245","CA"," ","YES","",""
"SS0907","Serfgen"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Long Beach","Los Angeles","90802","CA"," ","YES","",""
"SS0908","Shellwatt"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Carson","Los Angeles","90745","CA"," ","YES","",""
"SS0909","Shuttle"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Palmdale","Los Angeles","93551","CA"," ","YES","",""
"SS0910","Signal Hill"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Signal Hill","Los Angeles","90755","CA"," ","YES","",""
"SS0911","Simpson"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Pomona","Los Angeles","91768","CA"," ","YES","",""
"SS0912","Solemint"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Canyon Country","Los Angeles","91351","CA"," ","YES","",""
"SS0913","Somerset"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Bellflower","Los Angeles","90706","CA"," ","YES","",""
"SS0914","Sopipe","","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Walnut","Los Angeles","91789","CA"," ","YES","",""
"SS0915","San Dimas Power"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","San Dimas","Los Angeles","91773","CA"," ","YES","",""
"SS0916","Space"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Redondo Beach","Los Angeles","90278","CA"," ","YES","",""
"SS0917","Sponge"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Pico Rivera","Los Angeles","90660","CA"," ","YES","",""
"SS0918","La Brea"," ","Operational","LADWP","LADWP","L"," ","","YES","110kV to 161kV","Los Angeles","Los Angeles","90056","CA"," ","","",""
"SS0919","State St."," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Long Beach","Los Angeles","90806","CA"," ","YES","",""
"SS0920","Stewart"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Downey","Los Angeles","90241","CA"," ","YES","",""
"SS0921","Oldfield"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Long Beach","Los Angeles","90807","CA","Stress","YES","",""
"SS0922","Studio"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Universal City","Los Angeles","91608","CA"," ","YES","",""
"SS0923","Sunnyside"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Lakewood","Los Angeles","90712","CA"," ","YES","",""
"SS0924","Tahiti"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Marina Del Rey","Los Angeles","90292","CA"," ","YES","YES",""
"SS0925","Rindge"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Malibu","Los Angeles","90265","CA"," ","YES","",""
"SS0926","Telegraph"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Whittier","Los Angeles","90604","CA"," ","YES","",""
"SS0927","Tengen"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Newhall","Los Angeles","91321","CA"," ","YES","",""
"SS0929","Thermal"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","El Segundo","Los Angeles","90245","CA"," ","YES","",""
"SS0930","Thums A"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Long Beach","Los Angeles  ","90802","CA"," ","YES","",""
"SS0931","Thums B"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Long Beach ","Los Angeles  ","90803","CA"," ","YES","",""
"SS0932","Thums C"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Long Beach","Los Angeles ","90803","CA"," ","YES","",""
"SS0933","Thums D"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Long Beach","Los Angeles  ","90803","CA"," ","YES","",""
"SS0934","Topaz"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Redondo Beach","Los Angeles","90277","CA"," ","YES","",""
"SS0935","Torrance"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Torrance","Los Angeles","90503","CA"," ","YES","",""
"SS0936","Tortoise"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Palmdale","Los Angeles","93550","CA"," ","YES","",""
"SS0937","Toyota"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Long Beach","Los Angeles","90805","CA"," ","YES","",""
"SS0938","Trisonic"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","El Segundo","Los Angeles","90245","CA"," ","YES","",""
"SS0939","Trophy"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Walnut","Los Angeles","91789","CA"," ","YES","",""
"SS0940","Linden","TURBO","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Long Beach","Los Angeles","90805","CA"," ","YES","",""
"SS0942","Universal"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Universal City","Los Angeles","91608","CA"," ","YES","",""
"SS0943","Vail"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Los Angeles","Los Angeles","90040","CA"," ","YES","",""
"SS0944","Valdez"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Calabasas","Los Angeles","91302","CA"," ","YES","",""
"SS0945","Venice Hydro"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Los Angeles","Los Angeles","90066","CA"," ","YES","YES",""
"SS0946","Vernon"," ","Operational","Other","Other","L"," ","","","33kV to 92kV","Los Angeles","Los Angeles","90058","CA"," ","YES","",""
"SS0947","Victoria"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Redondo Beach","Los Angeles","90278","CA"," ","YES","",""
"SS0948","Air Products"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Long Beach","Los Angeles","90810","CA"," ","YES","",""
"SS0949","Vincent"," ","Operational","SCE","SCE","L"," ","","","345kV to 500kV","Palmdale","Los Angeles","93550","CA"," ","","YES","YES"
"SS0950","Wabash"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Los Angeles","Los Angeles","90063","CA"," ","YES","",""
"SS0952","Walteria"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Lomita","Los Angeles","90717","CA"," ","YES","",""
"SS0953","Warne"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Lebec","Los Angeles","93243","CA"," ","","YES",""
"SS0954","Watson"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Carson","Los Angeles","90745","CA"," ","YES","",""
"SS0955","Webco"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Paramount","Los Angeles","90723","CA"," ","YES","",""
"SS0956","Westex"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Signal Hill","Los Angeles","90755","CA"," ","YES","",""
"SS0957","Westhill"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","El Segundo","Los Angeles","90245","CA"," ","YES","",""
"SS0958","Nietos","WILSHIRE","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Santa Fe Springs","Los Angeles","90670","CA"," ","YES","",""
"SS0959","Wilsona"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Palmdale","Los Angeles","93591","CA"," ","YES","",""
"SS0960","Windsor Hills"," ","Operational","SCE","SCE","L"," ","","YES","220kV to 287kV","Los Angeles","Los Angeles","90056","CA"," ","","YES",""
"SS0961","Yukon"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Hawthorne","Los Angeles","90250","CA"," ","YES","",""
"SS0962","Glass"," ","Operational","Other","Other","M"," ","","","33kV to 92kV","Madera","Madera","93637","CA"," ","YES","",""
"SS0964","Bonita"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Madera","Madera","93637","CA"," ","YES","",""
"SS0965","Borden"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Madera","Madera","93636","CA"," ","YES","",""
"SS0967","Sjve Madera"," ","Operational","Other","Other","M"," ","","YES","110kV to 161kV","Firebaugh","Madera","93622","CA"," ","","",""
"SS0968","Capco","CAPCO CHOWCHILLA II","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Chowchilla","Madera","93610","CA"," ","","",""
"SS0969","Cassidy"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Madera","Madera","93636","CA"," ","YES","",""
"SS0970","Certainteed"," ","Operational","Other","Other","M"," ","","YES","110kV to 161kV","Chowchilla","Madera","93610","CA"," ","","",""
"SS0971","Chowchilla"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Chowchilla","Madera","93610","CA"," ","","",""
"SS0972","Coarsegold"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Coarsegold","Madera","93614","CA"," ","","",""
"SS0974","Dairyland"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Chowchilla","Madera","93610","CA"," ","","",""
