datetime,9mudw2,9mupsy,9mvgw4,9q5fm0,9q713t,9q92vz,9q9fy1,9q9m24,9q9wtp,9qbbed,9qc0p1,9qc63x,9qj152,9r1jcf
2018-08-06 14:30:00+00:00,0.0,12.47,0.0,0.0,6296.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06 15:00:00+00:00,0.0,0.0,0.0,0.0,2184.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06 15:30:00+00:00,0.0,0.0,0.0,0.0,2057.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06 16:00:00+00:00,0.0,0.0,0.0,0.0,1317.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06 16:30:00+00:00,0.0,0.0,0.0,0.0,182.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06 17:00:00+00:00,0.0,0.0,0.0,0.0,177.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06 17:30:00+00:00,0.0,0.0,0.0,0.0,92.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06 18:00:00+00:00,0.0,0.0,0.0,0.0,87.37,328.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06 18:30:00+00:00,0.0,0.0,0.0,0.0,165.66,390.84,4579.47,0.0,22.45,0.0,0.0,0.0,0.0,0.0
2018-08-06 19:00:00+00:00,0.0,0.0,0.0,0.0,162.97,460.71,8760.77,0.0,79.61,0.0,0.0,0.0,0.0,0.0
2018-08-06 19:30:00+00:00,0.0,0.0,0.0,0.0,228.34,500.47,10622.5,333.25,112.97,0.0,14.9,0.0,0.94,0.0
2018-08-06 20:00:00+00:00,0.0,0.0,0.0,0.0,492.28,556.45,12646.99,3202.55,137.8,0.0,88.88,0.0,1.88,0.0
2018-08-06 20:30:00+00:00,0.0,0.0,0.0,14.38,2276.14,633.96,14847.31,8427.66,150.94,0.0,286.34,0.0,9.18,0.0
2018-08-06 21:00:00+00:00,0.0,7.09,0.0,28.3,3892.67,731.42,17264.29,13190.78,164.41,0.0,552.39,3631.24,8.95,0.0
2018-08-06 21:30:00+00:00,0.0,11.76,0.0,37.26,4872.98,785.13,17264.29,15829.0,171.73,0.0,750.64,6471.67,27.89,0.0
2018-08-06 22:00:00+00:00,0.0,14.44,0.0,49.86,7056.23,840.06,18564.02,17760.89,171.51,0.0,2740.88,10635.14,46.83,0.0
2018-08-06 22:30:00+00:00,0.0,11.86,0.0,57.69,8192.54,841.06,18593.4,18720.82,171.51,0.0,3692.24,15808.16,71.02,0.0
2018-08-06 23:00:00+00:00,0.0,11.96,0.0,67.6,12242.23,842.15,17309.68,20087.03,171.51,0.0,4359.8,20453.64,334.95,0.0
2018-08-06 23:30:00+00:00,0.0,11.96,0.0,67.6,12242.23,842.15,17309.68,20087.03,171.51,0.0,4359.8,20453.64,334.95,0.0
2018-08-07 00:00:00+00:00,0.0,0.0,0.0,80.1,33340.27,737.7,14913.47,18673.8,150.52,0.0,4811.22,32671.25,75.22,0.0
2018-08-07 00:30:00+00:00,0.0,0.0,0.0,80.16,44914.48,598.9,11652.33,11977.74,112.07,0.0,4356.65,28817.62,1.01,0.0
2018-08-07 01:00:00+00:00,0.0,0.0,0.0,80.16,52529.75,484.25,8820.96,2283.26,78.75,0.0,3929.64,25749.57,0.0,0.0
2018-08-07 01:30:00+00:00,0.0,0.0,0.0,75.41,15813.62,0.0,0.0,974.64,0.0,0.0,2128.08,25657.83,0.0,0.0
2018-08-07 02:00:00+00:00,0.0,0.0,0.0,70.71,3251.03,0.0,0.0,690.34,0.0,0.0,1197.71,22902.72,0.0,0.0
2018-08-07 02:30:00+00:00,0.0,0.0,0.0,57.81,3515.27,0.0,0.0,698.14,0.0,0.0,1249.38,31721.21,0.0,0.0
2018-08-07 03:00:00+00:00,0.0,0.0,0.0,50.01,3749.06,0.0,0.0,705.65,0.0,0.0,1842.22,37344.33,0.0,0.0
2018-08-07 03:30:00+00:00,0.0,0.0,0.0,41.76,109.41,0.0,0.0,802.62,0.0,0.0,2163.7,41230.32,0.0,0.0
2018-08-07 04:00:00+00:00,0.0,0.0,0.0,32.2,40.52,0.0,0.0,986.46,0.0,0.0,2230.8,44014.85,0.0,0.0
2018-08-07 04:30:00+00:00,0.0,0.0,0.0,27.43,0.0,0.0,0.0,808.6,0.0,0.0,2217.76,42759.71,0.0,0.0
2018-08-07 05:00:00+00:00,0.0,0.0,0.0,22.26,0.0,0.0,0.0,810.85,0.0,0.0,2224.57,42859.51,0.0,0.0
2018-08-07 05:30:00+00:00,0.0,0.0,0.0,18.66,0.0,0.0,0.0,812.73,0.0,0.0,1997.04,38607.65,0.0,0.0
2018-08-07 06:00:00+00:00,0.0,0.0,0.0,9.27,0.0,0.0,0.0,814.99,0.0,0.0,1969.67,35375.12,0.0,0.0
2018-08-07 06:30:00+00:00,0.0,0.0,0.0,4.02,0.0,0.0,0.0,722.74,0.0,0.0,1433.52,27196.09,0.0,0.0
2018-08-07 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.4,0.0,0.0,921.0,19925.89,0.0,0.0
2018-08-07 07:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.83,0.0,0.0,531.48,15802.67,0.0,0.0
2018-08-07 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.06,0.0,0.0,454.96,11919.95,0.0,0.0
2018-08-07 08:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.72,0.0,0.0,378.03,9145.04,0.0,0.0
2018-08-07 09:00:00+00:00,0.0,0.0,0.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,248.84,6589.25,0.0,0.0
2018-08-07 09:30:00+00:00,0.0,0.0,0.0,11.55,0.0,0.0,0.0,0.0,0.0,0.0,106.8,5146.42,0.0,0.0
2018-08-07 10:00:00+00:00,0.0,0.0,0.0,15.95,0.0,0.0,0.0,0.0,0.0,0.0,108.88,3067.83,0.0,0.0
2018-08-07 10:30:00+00:00,0.0,0.0,0.0,15.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.57,0.0,0.0
2018-08-07 11:00:00+00:00,0.0,0.0,0.0,15.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0
2018-08-07 11:30:00+00:00,0.0,0.0,0.0,13.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-07 12:00:00+00:00,0.0,0.0,0.0,9.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-07 12:30:00+00:00,0.0,0.0,0.0,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-07 13:00:00+00:00,0.0,0.0,0.0,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-07 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0
2018-08-07 14:00:00+00:00,0.0,0.0,0.0,0.0,585.62,0.0,0.0,0.0,0.0,0.0,0.0,833.57,0.0,0.0
2018-08-07 14:30:00+00:00,0.0,0.0,0.0,0.0,500.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-07 15:00:00+00:00,0.0,0.0,0.0,0.0,445.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-07 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-07 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-07 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-07 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2018-08-07 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.79,0.0
2018-08-07 18:00:00+00:00,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.29,227.88,0.0
2018-08-07 18:30:00+00:00,0.0,14.64,0.0,0.0,0.0,0.0,0.0,51.22,0.0,0.0,203.92,4170.9,618.88,0.0
2018-08-07 19:00:00+00:00,0.0,19.74,0.0,0.0,0.0,0.0,0.0,880.03,0.0,0.0,588.48,7910.73,1088.58,0.0
2018-08-07 19:30:00+00:00,0.0,22.64,0.0,0.0,0.0,0.0,0.0,1476.72,3.37,0.0,1275.94,16152.35,1453.38,0.0
2018-08-07 20:00:00+00:00,0.0,25.58,0.0,0.0,0.0,0.0,0.0,2028.82,22.01,0.0,3568.43,27436.83,1698.94,0.0
2018-08-07 20:30:00+00:00,0.0,25.58,0.0,0.0,0.0,0.0,0.0,2445.82,28.11,0.0,4699.77,43123.24,1713.51,0.0
2018-08-07 21:00:00+00:00,0.0,25.55,0.0,15.4,0.0,108.8,0.0,4952.14,38.46,0.0,5155.89,54534.05,1816.66,0.0
2018-08-07 21:30:00+00:00,0.0,22.65,0.0,15.71,0.0,305.48,1372.86,5468.21,44.39,0.0,5652.82,58008.57,1816.77,0.0
2018-08-07 22:00:00+00:00,0.0,19.75,0.0,59.75,18.4,351.09,4058.77,10051.75,58.8,0.0,6148.95,62864.24,1826.3,0.0
2018-08-07 22:30:00+00:00,0.0,19.81,0.0,60.48,779.63,380.83,6812.48,10163.0,65.09,0.0,6192.41,66018.77,1976.11,0.0
2018-08-07 23:00:00+00:00,0.0,17.21,0.0,77.12,1952.19,419.78,7799.39,10266.45,82.22,0.0,6494.59,67753.2,2058.74,0.0
2018-08-07 23:30:00+00:00,0.0,17.21,0.0,77.12,1952.19,419.78,7799.39,10266.45,82.22,0.0,6494.59,67753.2,2058.74,0.0
2018-08-08 00:00:00+00:00,0.0,14.84,14.86,55.11,6823.82,389.44,7854.47,5464.96,77.71,0.0,6017.73,66599.33,3726.02,0.0
2018-08-08 00:30:00+00:00,0.0,8.07,212.08,3.79,3259.17,351.02,4457.78,3239.03,39.36,0.0,5526.95,61972.7,1669.46,0.0
2018-08-08 01:00:00+00:00,0.0,0.0,625.25,0.0,2226.1,265.3,1892.24,2345.34,29.02,0.0,5044.94,57469.47,782.23,0.0
2018-08-08 01:30:00+00:00,0.0,0.0,17.47,0.0,0.0,0.0,0.0,1903.11,5.12,0.0,4038.69,50248.13,0.0,0.0
2018-08-08 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322.39,0.0,0.0,2438.97,44368.81,0.0,0.0
2018-08-08 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.18,0.0,0.0,1969.75,27838.05,0.0,0.0
2018-08-08 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.76,0.0,0.0,929.13,19501.03,0.0,0.0
2018-08-08 03:30:00+00:00,0.0,2.68,0.0,0.0,0.0,0.0,0.0,383.51,0.0,0.0,561.05,18032.42,0.0,0.0
2018-08-08 04:00:00+00:00,0.0,31.57,0.0,0.0,0.0,0.0,0.0,388.98,0.0,0.0,485.82,15769.98,0.0,0.0
2018-08-08 04:30:00+00:00,0.0,36.39,0.0,0.0,0.0,0.0,0.0,145.47,0.0,0.0,454.37,13433.94,0.0,0.0
2018-08-08 05:00:00+00:00,0.0,36.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.45,9852.14,0.0,0.0
2018-08-08 05:30:00+00:00,0.0,27.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.75,8413.86,0.0,0.0
2018-08-08 06:00:00+00:00,0.0,24.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.7,6804.03,0.0,0.0
2018-08-08 06:30:00+00:00,0.0,11.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.29,6190.59,0.0,0.0
2018-08-08 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5923.24,0.0,0.0
2018-08-08 07:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4773.87,0.0,0.0
2018-08-08 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4755.15,0.0,0.0
2018-08-08 08:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2898.85,0.0,0.0
2018-08-08 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2862.79,0.0,0.0
2018-08-08 09:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.56,0.0,0.0
2018-08-08 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08 10:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08 11:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08 12:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08 14:00:00+00:00,0.0,12.36,0.0,14.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08 14:30:00+00:00,0.0,0.0,0.0,14.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08 15:00:00+00:00,0.0,0.0,0.0,14.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08 15:30:00+00:00,0.0,0.0,0.0,14.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08 16:00:00+00:00,0.0,0.0,0.0,11.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08 16:30:00+00:00,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08 17:30:00+00:00,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08 18:00:00+00:00,0.0,0.0,0.0,13.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08 18:30:00+00:00,0.0,3.19,0.0,25.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08 19:00:00+00:00,0.0,14.81,0.0,33.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08 19:30:00+00:00,0.0,20.02,0.0,39.25,325.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
2018-08-08 20:00:00+00:00,0.0,25.87,0.0,46.14,508.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-08-08 20:30:00+00:00,0.0,29.14,0.0,40.96,1567.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0
2018-08-08 21:00:00+00:00,0.0,32.4,0.0,86.71,2079.28,0.0,0.0,0.0,0.0,0.0,0.0,1487.27,10.87,0.0
2018-08-08 21:30:00+00:00,0.0,32.49,0.0,104.36,2108.66,0.0,0.0,0.0,0.0,0.0,145.1,5240.01,29.88,0.0
2018-08-08 22:00:00+00:00,0.0,32.57,0.0,100.86,2111.89,0.0,0.0,220.92,0.0,0.0,396.79,8933.05,74.61,0.0
2018-08-08 22:30:00+00:00,0.0,29.36,0.0,102.57,2182.71,0.0,0.0,657.08,0.0,0.0,558.01,15072.37,127.51,0.0
2018-08-08 23:00:00+00:00,0.0,29.48,0.0,108.07,3511.55,0.0,0.0,885.28,0.0,0.0,1607.77,19768.37,187.32,0.0
2018-08-08 23:30:00+00:00,0.0,29.48,0.0,108.07,3511.55,0.0,0.0,885.28,0.0,0.0,1607.77,19768.37,187.32,0.0
2018-08-09 00:00:00+00:00,0.0,20.57,0.0,93.04,3660.11,0.0,0.0,2029.18,1.74,0.0,4138.79,42181.42,229.09,0.0
2018-08-09 00:30:00+00:00,0.0,15.38,0.0,59.37,97.99,0.0,0.0,2403.83,21.12,0.0,4652.72,48156.76,145.96,0.0
2018-08-09 01:00:00+00:00,0.0,4.31,0.0,5.6,0.0,0.0,0.0,2867.92,33.18,0.0,5152.7,53109.86,48.62,0.0
2018-08-09 01:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2291.8,28.54,0.0,4568.06,47774.54,0.24,0.0
2018-08-09 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2076.06,23.59,0.0,3999.17,43340.98,0.0,0.0
2018-08-09 02:30:00+00:00,55.57,0.0,56.35,0.0,0.0,0.0,0.0,1720.19,24.3,0.0,2112.6,26660.18,0.0,0.0
2018-08-09 03:00:00+00:00,1857.01,0.0,1344.77,0.0,0.0,0.0,0.0,1349.7,15.66,0.0,921.09,19021.73,0.0,0.0
2018-08-09 03:30:00+00:00,1413.02,11.58,719.43,0.0,0.0,0.0,0.0,1038.73,6.48,0.0,623.93,16541.23,0.0,0.0
2018-08-09 04:00:00+00:00,812.63,36.95,129.39,0.0,0.0,0.0,0.0,375.29,0.0,0.0,517.22,13199.82,0.0,0.0
2018-08-09 04:30:00+00:00,112.74,41.74,59.55,0.0,0.0,0.0,0.0,133.93,0.0,0.0,450.35,13295.89,0.0,0.0
2018-08-09 05:00:00+00:00,15.11,46.98,43.58,0.0,0.0,0.0,0.0,139.21,0.0,0.0,374.14,9771.98,0.0,0.0
2018-08-09 05:30:00+00:00,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.33,9823.77,0.0,0.0
2018-08-09 06:00:00+00:00,0.0,42.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.81,9870.54,0.0,0.0
2018-08-09 06:30:00+00:00,0.0,32.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.6,9864.51,0.0,0.0
2018-08-09 07:00:00+00:00,0.0,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.74,9816.41,0.0,0.0
2018-08-09 07:30:00+00:00,0.0,20.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.34,8415.61,0.0,0.0
2018-08-09 08:00:00+00:00,0.0,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.48,7222.06,0.0,0.0
2018-08-09 08:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.83,6113.92,0.0,0.0
2018-08-09 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4698.12,0.0,0.0
2018-08-09 09:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396.28,0.0,0.0
2018-08-09 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,0.0,0.0
2018-08-09 10:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09 11:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09 12:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0
2018-08-09 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09 15:30:00+00:00,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
2018-08-09 16:00:00+00:00,0.0,2.76,894.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.08,0.0
2018-08-09 16:30:00+00:00,0.0,18.0,898.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.96,0.0
2018-08-09 17:00:00+00:00,0.0,23.11,974.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.12,0.0
2018-08-09 17:30:00+00:00,0.0,17.46,888.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.33,0.0
2018-08-09 18:00:00+00:00,0.0,9.41,621.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.32,0.0
2018-08-09 18:30:00+00:00,0.0,1.46,609.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.79,0.0
2018-08-09 19:00:00+00:00,0.0,2.84,300.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.15,0.0
2018-08-09 19:30:00+00:00,0.0,12.11,266.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.96,0.0
2018-08-09 20:00:00+00:00,0.0,17.14,18.45,11.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.64,0.0
2018-08-09 20:30:00+00:00,0.0,22.71,0.0,11.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.57,0.0
2018-08-09 21:00:00+00:00,0.0,32.14,0.0,14.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0
2018-08-09 21:30:00+00:00,0.0,39.36,0.0,67.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.33,31.46,0.0
2018-08-09 22:00:00+00:00,0.0,47.26,0.0,106.92,0.0,0.0,0.0,197.57,0.0,0.0,269.96,4970.24,83.83,0.0
2018-08-09 22:30:00+00:00,0.0,56.02,0.0,136.2,92.92,0.0,0.0,648.33,0.0,0.0,471.04,8600.21,1206.61,0.0
2018-08-09 23:00:00+00:00,0.0,65.73,0.0,168.73,768.87,0.0,0.0,1101.87,0.0,0.0,1065.97,17096.93,2054.9,0.0
2018-08-09 23:30:00+00:00,0.0,65.73,0.0,168.73,768.87,0.0,0.0,1101.87,0.0,0.0,1065.97,17096.93,2054.9,0.0
2018-08-10 00:00:00+00:00,0.0,361.24,0.0,238.19,52117.16,0.0,6702.11,1966.12,27.04,0.0,3113.78,21864.38,14927.75,0.0
2018-08-10 00:30:00+00:00,0.0,467.63,0.0,239.47,72519.41,0.0,6871.51,1981.32,27.36,0.0,3168.73,22160.64,15021.34,0.0
2018-08-10 01:00:00+00:00,0.0,585.04,0.0,232.37,86876.51,0.0,7017.35,1862.47,32.77,0.0,2651.66,21325.55,15050.69,0.0
2018-08-10 01:30:00+00:00,0.0,591.72,1.45,173.43,28840.74,0.0,0.0,1252.35,12.43,0.0,706.62,14997.73,2038.48,0.0
2018-08-10 02:00:00+00:00,0.0,629.52,2.16,117.86,3064.29,0.0,0.0,46.16,0.0,0.0,380.78,6742.41,855.16,0.0
2018-08-10 02:30:00+00:00,8.28,586.8,474.99,34.64,104.92,0.0,0.0,63.91,0.0,0.0,356.53,6824.08,36.58,0.0
2018-08-10 03:00:00+00:00,2057.89,606.68,3852.11,0.0,6.05,0.0,0.0,0.0,0.0,0.0,204.28,6929.89,1.33,0.0
2018-08-10 03:30:00+00:00,2318.55,498.09,4471.45,0.0,1.14,0.0,0.0,94.74,0.0,0.0,380.22,9128.57,0.0,0.0
2018-08-10 04:00:00+00:00,2859.01,447.41,5072.51,0.0,0.0,0.0,0.0,350.98,0.0,0.0,583.0,14364.34,0.0,0.0
2018-08-10 04:30:00+00:00,2790.04,421.06,4241.07,0.0,0.0,0.0,0.0,357.26,0.0,0.0,548.55,16396.94,0.0,0.0
2018-08-10 05:00:00+00:00,2577.21,370.79,3955.27,0.0,0.0,0.0,0.0,367.14,0.0,0.0,552.11,18105.9,0.0,0.0
2018-08-10 05:30:00+00:00,2323.43,335.9,2352.4,0.0,0.0,0.0,0.0,372.56,0.0,0.0,524.28,17763.35,0.0,0.0
2018-08-10 06:00:00+00:00,1905.42,313.38,1433.09,0.0,0.0,0.0,0.0,377.99,0.0,0.0,526.15,17816.99,0.0,0.0
2018-08-10 06:30:00+00:00,273.68,280.68,107.58,0.0,0.0,0.0,0.0,134.79,0.0,0.0,449.74,16655.89,0.0,0.0
2018-08-10 07:00:00+00:00,20.4,260.44,45.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.27,15285.44,0.0,0.0
2018-08-10 07:30:00+00:00,0.0,232.33,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.44,13283.52,0.0,0.0
2018-08-10 08:00:00+00:00,0.0,148.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.88,9776.75,0.0,0.0
2018-08-10 08:30:00+00:00,0.0,112.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04,8219.22,0.0,0.0
2018-08-10 09:00:00+00:00,0.0,90.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.59,6668.35,0.0,0.0
2018-08-10 09:30:00+00:00,0.0,83.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6099.12,0.0,0.0
2018-08-10 10:00:00+00:00,0.0,83.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5280.01,0.0,0.0
2018-08-10 10:30:00+00:00,0.0,70.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4644.47,0.0,0.0
2018-08-10 11:00:00+00:00,0.0,64.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2897.86,0.0,0.0
