Unnamed: 0,state,county,name,year,model,capacity[MW],hub_height[m],rotor_diameter[m],longitude_gen,latitude_gen,latitude_county,longitude_county,geohash,elevation[m],gentype,cut_in_wind_speed[m/s],rated_wind_speed[m/s],cut_out_wind_speed[m/s],max_rotor_speed[rd/min],drivetrain_design,min_measured_date,max_measured_date
12111,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.57534,33.895683,33.799274,-117.076969,9qj152,242.9741821,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12112,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.579948,33.894707,33.799274,-117.076969,9qj152,252.2585754,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12113,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.565285,33.903294,33.799274,-117.076969,9qj152,229.6062469,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12114,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.579407,33.89661,33.799274,-117.076969,9qj152,252.2034149,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12115,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,Multi-power 44,0.7,50.0,44.0,-116.55619,33.898193,33.799274,-117.076969,9qj152,214.8249817,Multi-power 44,3.0,16.0,25.0,27.0,3 Stage Planetary,1/1/2018,12/30/2022
12116,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.575584,33.894695,33.799274,-117.076969,9qj152,243.2759399,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12117,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.573486,33.903095,33.799274,-117.076969,9qj152,241.9202881,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12118,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.58429,33.895496,33.799274,-117.076969,9qj152,259.0048828,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12119,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.575897,33.893635,33.799274,-117.076969,9qj152,242.437561,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12120,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.575485,33.895195,33.799274,-117.076969,9qj152,242.9779053,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12121,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.575188,33.896194,33.799274,-117.076969,9qj152,242.5548706,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12122,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,Multi-power 44,0.7,50.0,44.0,-116.556175,33.897156,33.799274,-117.076969,9qj152,214.6008606,Multi-power 44,3.0,16.0,25.0,27.0,3 Stage Planetary,1/1/2018,12/30/2022
12123,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.588791,33.895794,33.799274,-117.076969,9qj152,267.2458801,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12124,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.579689,33.895695,33.799274,-117.076969,9qj152,252.4194946,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12125,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,Multi-power 44,0.7,50.0,44.0,-116.556221,33.896114,33.799274,-117.076969,9qj152,214.2183533,Multi-power 44,3.0,16.0,25.0,27.0,3 Stage Planetary,1/1/2018,12/30/2022
12126,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.574913,33.897209,33.799274,-117.076969,9qj152,243.063446,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12127,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.57505,33.896713,33.799274,-117.076969,9qj152,242.8011169,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12128,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.589088,33.894695,33.799274,-117.076969,9qj152,266.9815674,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12129,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,Multi-power 44,0.7,50.0,44.0,-116.55619,33.894596,33.799274,-117.076969,9qj152,212.9970245,Multi-power 44,3.0,16.0,25.0,27.0,3 Stage Planetary,1/1/2018,12/30/2022
12130,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.583786,33.897297,33.799274,-117.076969,9qj152,259.4783325,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12131,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,Multi-power 44,0.7,50.0,44.0,-116.55629,33.899395,33.799274,-117.076969,9qj152,215.7688904,Multi-power 44,3.0,16.0,25.0,27.0,3 Stage Planetary,1/1/2018,12/30/2022
12132,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.569427,33.904209,33.799274,-117.076969,9qj152,236.6538391,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12133,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.584488,33.894894,33.799274,-117.076969,9qj152,259.5473328,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12134,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.584587,33.894295,33.799274,-117.076969,9qj152,259.0654907,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12135,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.589516,33.893044,33.799274,-117.076969,9qj152,267.2902832,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12136,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.579826,33.895237,33.799274,-117.076969,9qj152,252.6609955,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12137,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,Multi-power 44,0.7,50.0,44.0,-116.55619,33.900394,33.799274,-117.076969,9qj152,215.2372589,Multi-power 44,3.0,16.0,25.0,27.0,3 Stage Planetary,1/1/2018,12/30/2022
12138,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.573486,33.905193,33.799274,-117.076969,9qj152,243.6352081,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12139,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.569389,33.903095,33.799274,-117.076969,9qj152,235.9960785,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12140,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.579285,33.897095,33.799274,-117.076969,9qj152,251.6595764,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12141,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.573486,33.90646,33.799274,-117.076969,9qj152,244.5324249,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12142,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.560089,33.900394,33.799274,-117.076969,9qj152,220.4315796,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12143,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.573433,33.903809,33.799274,-117.076969,9qj152,242.8108826,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12144,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.57959,33.896194,33.799274,-117.076969,9qj152,252.4681396,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12145,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,Multi-power 44,0.7,50.0,44.0,-116.55619,33.893993,33.799274,-117.076969,9qj152,212.7838287,Multi-power 44,3.0,16.0,25.0,27.0,3 Stage Planetary,1/1/2018,12/30/2022
12146,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.569489,33.904995,33.799274,-117.076969,9qj152,236.655777,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12147,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.573486,33.904495,33.799274,-117.076969,9qj152,243.2709656,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12148,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.569389,33.903694,33.799274,-117.076969,9qj152,236.5656738,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12149,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.560089,33.900993,33.799274,-117.076969,9qj152,220.5334167,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12150,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.560081,33.899933,33.799274,-117.076969,9qj152,220.4382324,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12151,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,Multi-power 44,0.7,50.0,44.0,-116.55619,33.898796,33.799274,-117.076969,9qj152,214.87117,Multi-power 44,3.0,16.0,25.0,27.0,3 Stage Planetary,1/1/2018,12/30/2022
12152,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.588638,33.896305,33.799274,-117.076969,9qj152,267.331665,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12153,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,Multi-power 44,0.7,50.0,44.0,-116.55629,33.899895,33.799274,-117.076969,9qj152,215.912384,Multi-power 44,3.0,16.0,25.0,27.0,3 Stage Planetary,1/1/2018,12/30/2022
12154,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,Multi-power 44,0.7,50.0,44.0,-116.55619,33.893494,33.799274,-117.076969,9qj152,212.8508759,Multi-power 44,3.0,16.0,25.0,27.0,3 Stage Planetary,1/1/2018,12/30/2022
12155,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.565392,33.904797,33.799274,-117.076969,9qj152,230.8617249,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12156,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,Multi-power 44,0.7,50.0,44.0,-116.556206,33.896626,33.799274,-117.076969,9qj152,214.2060547,Multi-power 44,3.0,16.0,25.0,27.0,3 Stage Planetary,1/1/2018,12/30/2022
12157,CA,Riverside,San Gorgonio Westwinds II LLC,1999.0,NM48,0.7,50.0,48.0,-116.58889,33.895195,33.799274,-117.076969,9qj152,266.6384888,NM48,4.0,16.0,25.0,22.0,2 Stage Planetary,1/1/2018,12/30/2022
12158,CA,Riverside,San Gorgonio Wind Associates 7,1986.0,V47,1.0,60.0,47.0,-116.58709,33.921494,33.799274,-117.076969,9qj152,288.1763306,V47,4.0,15.0,25.0,28.5,3 Stage Planetary,1/1/2018,12/30/2022
12159,CA,Riverside,San Gorgonio Wind Associates 7,1986.0,V47,1.0,60.0,47.0,-116.58709,33.922096,33.799274,-117.076969,9qj152,289.8412781,V47,4.0,15.0,25.0,28.5,3 Stage Planetary,1/1/2018,12/30/2022
12160,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.863472,33.953793,33.365668,-104.514733,9wve62,1435.307861,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12161,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.868195,33.954994,33.365668,-104.514733,9wve62,1437.086548,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12162,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.859894,33.971596,33.365668,-104.514733,9wve62,1434.160034,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12163,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.847893,33.959694,33.365668,-104.514733,9wve62,1426.855591,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12164,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.84539,33.971493,33.365668,-104.514733,9wve62,1431.689087,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12165,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.863991,33.941895,33.365668,-104.514733,9wve62,1430.89209,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12166,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.876892,33.964195,33.365668,-104.514733,9wve62,1441.844727,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12167,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.873291,33.972694,33.365668,-104.514733,9wve62,1443.188354,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12168,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.874588,33.974194,33.365668,-104.514733,9wve62,1441.011963,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12169,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.856491,33.957191,33.365668,-104.514733,9wve62,1428.394287,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12170,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.865692,33.954395,33.365668,-104.514733,9wve62,1435.909546,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12171,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.861092,33.965893,33.365668,-104.514733,9wve62,1434.37207,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12172,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.844589,33.964294,33.365668,-104.514733,9wve62,1428.248413,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12173,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.852592,33.971394,33.365668,-104.514733,9wve62,1434.182495,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12174,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.843788,33.957893,33.365668,-104.514733,9wve62,1426.246094,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12175,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.861694,33.972195,33.365668,-104.514733,9wve62,1436.29248,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12176,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.847694,33.971695,33.365668,-104.514733,9wve62,1432.370728,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12177,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.863693,33.966694,33.365668,-104.514733,9wve62,1435.935547,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12178,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.863731,33.973331,33.365668,-104.514733,9wve62,1438.034302,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12179,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.858589,33.958504,33.365668,-104.514733,9wve62,1431.723022,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12180,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.842094,33.963493,33.365668,-104.514733,9wve62,1426.929199,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12181,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.866089,33.973892,33.365668,-104.514733,9wve62,1439.426514,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12182,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.875893,33.962296,33.365668,-104.514733,9wve62,1440.882813,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12183,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.866592,33.942093,33.365668,-104.514733,9wve62,1431.838257,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12184,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.857033,33.963314,33.365668,-104.514733,9wve62,1431.614136,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12185,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.865791,33.967793,33.365668,-104.514733,9wve62,1436.733521,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12186,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.845795,33.958794,33.365668,-104.514733,9wve62,1427.335205,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12187,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.86779,33.968895,33.365668,-104.514733,9wve62,1438.523071,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12188,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.85849,33.965794,33.365668,-104.514733,9wve62,1431.609741,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12189,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.869888,33.969994,33.365668,-104.514733,9wve62,1439.553833,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12190,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.847092,33.964794,33.365668,-104.514733,9wve62,1428.878418,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12191,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.849792,33.972195,33.365668,-104.514733,9wve62,1433.463867,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12192,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.849693,33.965096,33.365668,-104.514733,9wve62,1430.811279,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12193,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.86869,33.943394,33.365668,-104.514733,9wve62,1429.997559,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12194,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.871788,33.971294,33.365668,-104.514733,9wve62,1440.980347,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12195,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.861092,33.953094,33.365668,-104.514733,9wve62,1432.726929,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12196,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.852493,33.965195,33.365668,-104.514733,9wve62,1429.837769,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12197,NM,Chaves,San Juan Mesa,2005.0,MWT62/1.0,1.0,69.0,61.4,-103.841988,33.956795,33.365668,-104.514733,9wve62,1424.999634,MWT62/1.0,3.0,12.5,25.0,19.8,3 Stage Planetary,1/1/2018,12/30/2022
12199,ID,Elmore,Sawtooth,2011.0,GE1.5-77,1.5,80.0,77.0,-115.39579,42.992195,43.117658,-115.685056,9rwgcr,945.9223633,GE1.6-82.5,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12200,ID,Elmore,Sawtooth,2011.0,GE1.5-77,1.5,80.0,77.0,-115.397087,42.990093,43.117658,-115.685056,9rwgcr,947.0854492,GE1.6-82.5,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12201,ID,Elmore,Sawtooth,2011.0,GE1.5-77,1.5,80.0,77.0,-115.384384,42.972195,43.117658,-115.685056,9rwgcr,925.449585,GE1.6-82.5,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12202,ID,Elmore,Sawtooth,2011.0,GE1.5-77,1.5,80.0,77.0,-115.399788,42.985596,43.117658,-115.685056,9rwgcr,943.430542,GE1.6-82.5,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12203,ID,Elmore,Sawtooth,2011.0,GE1.5-77,1.5,80.0,77.0,-115.391586,42.966595,43.117658,-115.685056,9rwgcr,921.7044067,GE1.6-82.5,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12204,ID,Elmore,Sawtooth,2011.0,GE1.5-77,1.5,80.0,77.0,-115.401787,42.982292,43.117658,-115.685056,9rwgcr,938.2193604,GE1.6-82.5,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12205,ID,Elmore,Sawtooth,2011.0,GE1.5-77,1.5,80.0,77.0,-115.394791,42.993793,43.117658,-115.685056,9rwgcr,946.3729248,GE1.6-82.5,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12206,ID,Elmore,Sawtooth,2011.0,GE1.5-77,1.5,80.0,77.0,-115.398788,42.987194,43.117658,-115.685056,9rwgcr,947.9204712,GE1.6-82.5,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12207,ID,Elmore,Sawtooth,2011.0,GE1.5-77,1.5,80.0,77.0,-115.387985,42.969494,43.117658,-115.685056,9rwgcr,922.1594238,GE1.6-82.5,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12208,ID,Elmore,Sawtooth,2011.0,GE1.5-77,1.5,80.0,77.0,-115.397888,42.988693,43.117658,-115.685056,9rwgcr,947.612915,GE1.6-82.5,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12209,ID,Elmore,Sawtooth,2011.0,GE1.5-77,1.5,80.0,77.0,-115.386086,42.970795,43.117658,-115.685056,9rwgcr,923.9324341,GE1.6-82.5,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12210,ID,Elmore,Sawtooth,2011.0,GE1.5-77,1.5,80.0,77.0,-115.393784,42.995495,43.117658,-115.685056,9rwgcr,944.5453491,GE1.6-82.5,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12211,ID,Elmore,Sawtooth,2011.0,GE1.5-77,1.5,80.0,77.0,-115.389786,42.967995,43.117658,-115.685056,9rwgcr,917.4472046,GE1.6-82.5,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12212,ID,Elmore,Sawtooth,2011.0,GE1.5-77,1.5,80.0,77.0,-115.400887,42.983994,43.117658,-115.685056,9rwgcr,937.1152954,GE1.6-82.5,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12213,CA,Monterey,Scheid Vineyards,2017.0,GE1.5-77,1.5,80.0,77.0,-121.191589,36.274509,36.614681,-121.646692,9q92vz,106.0308304,GE1.85-82.5,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12214,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.434891,41.971191,41.659869,-107.078124,9xkgmv,2086.402344,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12215,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.365585,41.952194,41.659869,-107.078124,9xkgmv,2066.143311,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12216,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.382187,41.927792,41.659869,-107.078124,9xkgmv,2083.181152,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12217,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.435486,41.964794,41.659869,-107.078124,9xkgmv,2075.76123,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12218,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.411285,41.949795,41.659869,-107.078124,9xkgmv,2118.08374,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12219,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.425591,41.959091,41.659869,-107.078124,9xkgmv,2102.661865,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
