SCADA Averaged Hourly Analog Data ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Pacific Prevailing Time ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/01/2021 00:00 To 09/15/2021 23:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
 ( as of 9/20/21 11:07 )",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2021 22:00:00,12.33333,-0.000003,14.625,,6.083333,5.991211,8.941667,7.954349,9.25,9.232015,10.3936,10.68807,11.03783,9.250365,12.45567,11.91667,7.35,9.146582,13.02973,7.179386,10.40928,13.68039,7.636449,0.1178059,0.2615106,10.96232,7.385905,13.04482,7.262831,15.67069,14.97573,10.04404,7.411258,9.990972,7.5,8.466666,11.79999,11.40632,2.662198,12.10922,9.531642,10.19536,14.4253,10.92795,1.741667,5.86726,7.64817,5.947112,5.994147,15.55331,15.37393
03/04/2021 23:00:00,11.14167,-0.000003,14,,5.875,5.367188,8.158334,7.399252,8.475,8.478187,9.696877,9.619362,10.05544,8.430918,11.5216,11.05833,6.708333,8.551508,11.93525,6.54393,9.897201,12.21328,6.815223,0.108478,0.2338059,10.0058,6.668706,12.14004,6.826211,14.41211,13.94641,8.900238,6.780501,9.072312,7.05,7.533333,11.2542,12.15576,2.482003,11.12638,8.843014,8.799058,13.27075,10.22833,1.541667,5.026254,6.945622,5.400604,5.545489,15.59024,15.40031
03/05/2021 00:00:00,10.375,-0.000003,13.59166,,5.791667,5.101563,7.8,6.969808,7.891667,8.084789,9.320934,9.125608,9.54263,7.690278,10.74211,9.758333,6.5,8.016719,10.56239,6.193279,9.527979,11.19403,6.39472,0.1030305,0.2153062,9.470701,6.367614,11.7004,6.503875,13.62019,13.20737,8.286824,6.565291,8.581481,6.475,7.041667,10.52966,11.33453,2.459735,10.56237,8.259877,8.319949,12.65245,9.855444,1.341667,4.785967,6.471641,4.973508,5.41003,15.61662,15.43196
03/05/2021 01:00:00,10.275,-0.000003,13.20833,,5.325,4.992188,7.791667,7.055417,7.791667,7.851096,9.249907,9.025971,9.42322,7.327818,10.652,9.525,6.5,7.932149,10.5829,6.045714,9.415894,10.69291,6.256994,0.1019189,0.1999153,9.221559,6.229156,11.40701,6.597646,13.29346,12.89558,8.158777,6.551684,8.349985,6.158333,6.741667,10.40292,10.47081,2.408753,10.48316,8.053288,7.995415,12.6312,9.637134,1.333333,4.739081,6.395452,4.821864,5.394958,15.52166,15.34755
03/05/2021 02:00:00,10.31667,-0.000003,13.15,,5.5,4.910156,8.05,7.297102,8.008333,7.84963,9.227035,9.331853,9.349229,7.470295,10.55384,9.116667,6.716667,7.880776,11.08032,6.060989,9.757277,10.61694,6.30681,0.1042684,0.2017912,9.272621,6.240145,11.58126,6.948553,13.43192,12.83146,8.182537,6.633041,8.256214,6.125,6.875,10.56189,10.31258,2.561113,10.37438,8.171968,8.126547,12.75794,9.371939,1.333333,4.894389,6.54783,4.813805,5.592743,15.60607,15.43196
03/05/2021 03:00:00,10.7,-0.000003,13.21666,,5.433333,5.008168,8.541667,7.845844,8.491667,8.000543,9.571186,9.961601,9.669368,7.664252,10.57215,9.141666,7.191667,8.19725,11.80631,6.209056,10.12577,11.10518,6.448931,0.1020865,0.1899473,9.59472,6.534643,12.09657,7.359532,13.47587,13.40221,8.710335,7.103703,8.520677,6.225,7.266666,10.91794,11.27592,2.69267,10.66451,8.395405,8.878178,13.33228,9.51992,1.325,5.438699,6.859178,5.079733,6.097294,15.61135,15.38448
03/05/2021 04:00:00,11.425,-0.000003,13.85,,5.625,5.378906,9.266666,8.702645,9.033334,8.399068,10.1947,10.82757,10.47374,8.126698,10.98314,9.975,8.033334,8.980276,12.69054,6.637648,10.72868,11.89259,6.898737,0.1092427,0.2083325,10.09534,6.72365,13.02002,8.079661,14.15058,14.35204,9.140557,7.826752,9.068649,6.425,7.691667,11.67764,11.29057,2.898649,11.27047,8.870852,9.334577,13.81945,10.15507,1.475,6.218167,7.434988,5.466537,6.692076,15.62718,15.40558
03/05/2021 05:00:00,12.76667,-0.000003,15.50833,,6.166667,6.035156,10.49167,9.867602,9.975,9.138245,11.14005,11.99598,11.65687,8.825814,11.56849,10.00833,8.491667,9.899269,14.01359,7.450947,11.79313,13.53362,7.756592,0.1147262,0.2277576,10.98152,7.485537,14.16152,9.449593,15.44505,15.65484,10.20357,8.947326,9.982181,7.208333,8.608334,12.92819,10.77264,3.435718,12.35728,9.84299,10.30598,15.56813,11.35431,1.758333,6.891411,8.671589,6.101686,7.579275,15.55859,15.34755
03/05/2021 06:00:00,14.65833,-0.000003,16.76666,,7.383333,6.263672,12.09167,11.30443,11.33333,10.26423,12.44074,13.28147,12.82021,9.764781,12.83295,10.425,9.1,10.80877,15.93076,8.649929,13.29492,15.38414,8.917005,0.1237033,0.2492599,12.34676,8.221783,15.51106,10.85982,17.3256,17.87505,11.57763,10.0321,11.26933,8.058333,9.766666,14.70035,11.05615,3.934697,14.22461,11.4305,11.19314,17.67797,12.57553,2.1,7.672345,10.20855,6.889946,8.961701,15.60607,15.41614
03/05/2021 07:00:00,16.54167,-0.000003,17.125,,7.783333,5.657227,12.3,12.13066,12.225,11.27079,13.32851,14.48765,13.90663,10.86188,13.93698,10.025,9.533334,11.89866,17.54098,9.754354,13.90883,16.81591,9.837129,0.1394776,0.2734492,13.1985,8.874515,16.57605,11.73159,18.28821,19.29501,12.60767,10.9688,12.07517,9.125,10.7,15.52672,11.04589,4.177008,15.24001,12.31985,12.13891,19.21932,13.49199,2.266667,8.171234,11.31475,7.580772,10.02524,15.70632,15.52693
03/05/2021 08:00:00,16.925,-0.000003,17.58333,,8.083333,5.039063,12.03333,11.87022,12.25833,11.80045,13.77349,15.29452,14.23116,11.18062,14.64321,10.2,9.483334,11.76363,17.93144,10.03964,14.00773,17.08959,10.03639,0.1306952,0.2748346,13.25217,9.192455,17.0282,11.15065,18.62007,19.68876,13.04115,10.83443,12.63926,9.525,11.2,15.68057,11.40193,4.046916,15.69548,12.39531,12.51912,19.56803,13.80993,2.366667,8.347787,11.3924,7.661356,9.821239,15.44252,15.25258
03/05/2021 09:00:00,16.775,-0.000003,17.575,,8.258333,4.5,11.675,11.4687,11.93333,12.00484,13.5241,14.77707,14.06853,11.11169,15.04614,10.01667,9.183333,11.61621,17.82082,9.90574,13.87,17.0951,10.07082,0.1305376,0.2582186,13.28801,9.118464,16.72087,10.5514,18.70358,19.64524,12.75575,10.59533,12.55648,9.341666,11.43333,15.99266,11.79606,3.867893,15.94693,12.25685,12.50813,19.01493,13.83117,2.5,8.150723,11.16384,7.722894,9.616833,15.60607,15.42669
03/05/2021 10:00:00,16.76667,-0.000003,17.43333,,8.166667,4.171875,11.325,11.0279,11.775,12.07883,13.22302,14.71346,14.22164,11.23186,15.18753,10.98333,9,11.35315,17.64134,9.853657,13.92201,17.24886,9.862037,0.146328,0.3046425,13.10441,8.892829,16.74715,10.16899,18.78637,19.10959,12.48114,10.01797,12.3096,9.441667,11.45,15.68204,12.73816,3.646971,15.67649,12.16088,12.46344,18.47648,14.01652,2.516667,7.893585,10.97556,7.661356,9.357486,15.74325,15.55331
03/05/2021 11:00:00,16.575,-0.000003,17.48333,,7.7,3.952148,10.85,10.85589,11.36667,12.05905,13.11582,14.32591,14.08831,11.25419,15.05493,11.88333,8.825,11.11559,17.37468,9.711044,13.73008,17.27832,9.651052,0.1494783,0.3165744,13.11719,8.840816,16.46096,9.665705,19.2054,18.95659,12.31775,9.619078,12.00997,9.425,11.49167,15.515,11.84661,3.479375,15.61874,11.95503,12.30227,17.7798,13.55206,2.633333,7.571249,10.52429,7.663554,8.955458,15.81184,15.59552
03/05/2021 12:00:00,16.75,-0.000003,17.35,,7.916667,3.990234,10.6,10.73455,11.26667,12.051,13.06202,14.059,13.90956,11.20889,15.30987,12.70833,8.525,10.98774,17.32853,9.590364,13.68905,16.95113,9.607098,0.1516366,0.3203831,13.17471,8.917005,16.11521,9.441534,19.16218,18.62144,12.26283,9.532381,12.19678,9.383333,11.39167,15.43515,12.13378,3.413157,15.3763,12.04294,12.22242,17.53145,13.45975,2.433333,7.441582,10.56239,7.604215,8.660643,15.91736,15.70632
03/05/2021 13:00:00,16.275,-0.000003,16.93333,,7.75,4.256836,10.35833,10.44011,11.35833,11.90741,12.88878,13.90765,13.8363,11.0485,15.47764,11.98333,8.516666,10.9259,17.17761,9.454068,13.56305,16.88922,9.400509,0.1451757,0.3065109,12.92502,8.942645,15.98626,9.358752,18.94607,18.32866,12.44779,9.485798,12.00411,9.308333,11.075,15.25566,13.23046,3.300938,15.16919,11.93964,12.10594,17.05967,14.00773,2.391667,7.505316,10.41294,7.444512,8.482471,15.92791,15.7327
03/05/2021 14:00:00,16.29167,-0.000003,16.3,,7.466667,4.831055,10.31667,10.31574,11.10833,11.79532,12.71735,13.95483,13.8407,10.98581,15.21757,12.225,8.366667,10.77842,17.00692,9.266161,13.04658,16.88661,9.387322,0.154027,0.297539,12.96491,8.902352,15.78018,9.378531,18.94387,18.31702,12.34859,9.209714,11.96089,9.266666,11.03333,15.24028,12.19678,3.31969,15.15267,11.91986,11.84441,16.91169,13.34767,2.258333,7.325101,10.38803,7.574179,8.29478,16.00177,15.79073
03/05/2021 15:00:00,16.48333,-0.000003,15.96666,,7.25,5.402344,10.56667,10.7034,11.4,11.84587,13.00578,13.59125,13.83264,11.32278,15.23515,11.99167,8.5,10.96107,17.19227,9.225022,13.27148,17.00984,9.21077,0.1532193,0.3303504,13.07911,8.76536,15.95282,9.519188,18.96512,18.27036,12.24672,9.391097,12.07371,9.433333,11.18333,15.48277,12.09715,3.469999,15.40152,11.99459,12.1118,17.00179,13.02826,2.066667,7.374917,10.75066,7.787361,7.766029,15.70632,15.51638
03/05/2021 16:00:00,16.76667,-0.000003,15.43333,,6.966667,6.375,11.26667,11.2397,11.95,12.14257,13.52757,13.51829,14.27732,11.67381,15.29522,10.71667,8.808333,11.36957,17.87796,9.373407,13.1169,17.71378,9.575597,0.1508859,0.3451381,13.42307,9.106743,16.26602,10.00562,19.75264,18.64163,12.87462,9.93186,12.34037,9.5,11.44167,15.74284,12.0129,3.595696,15.71022,12.25612,12.22462,17.5842,12.71765,2.041667,7.768314,10.78949,7.98003,8.183192,15.53748,15.37393
03/05/2021 17:00:00,17.6,-0.000003,14.63333,,6.575,7.458984,12.24167,11.87354,12.875,12.48175,13.90248,14.23601,14.75643,11.98974,15.15969,10.425,9.108334,11.80078,18.23107,9.632135,13.48979,18.68381,10.13602,0.1586158,0.3546553,14.00618,9.799035,16.95788,10.32796,19.97755,19.36469,13.79737,10.43298,13.05757,9.508333,11.70833,16.26152,12.61435,3.740731,16.34163,12.66783,12.75501,18.35121,12.97625,2.033333,8.160246,10.96384,8.204201,8.591615,15.54804,15.36338
03/05/2021 18:00:00,17.925,-0.000003,14.69166,,6.508333,7.863281,12.15,12.24743,13.26667,12.73083,14.17784,14.61418,15.16521,12.14534,15.65639,9.583333,9.441667,12.26999,18.48967,9.582161,14.02604,18.75961,10.6752,0.1541771,0.3776001,14.25637,9.877421,17.34916,10.63052,20.20831,19.48374,14.14077,10.55341,13.5418,9.633333,11.83333,16.39705,12.84438,3.860275,16.65803,12.92717,13.26122,18.89699,12.37553,2.083333,8.297972,11.28911,8.333136,8.657271,15.32117,15.15234
03/05/2021 19:00:00,17.45833,-0.000003,14.44166,,6.408333,7.710938,11.81667,11.69888,12.74167,12.57626,13.71408,14.09424,14.43995,12.01615,15.42416,10.39167,9.225,11.93501,17.81203,9.083705,13.84509,18.15116,10.23565,0.1575236,0.3690869,13.94995,9.615156,16.12965,10.21075,19.67792,18.87698,13.51401,10.23516,12.96966,9.258333,11.25833,16.18094,13.48246,3.78263,16.0063,12.4356,13.07515,18.08089,12.28103,2.033333,7.959518,10.77264,8.100906,8.362576,15.34227,15.15234
03/05/2021 20:00:00,16.63333,-0.000003,13.93333,,6.058333,7.40625,11.38333,10.9267,12.06667,11.99752,13.02251,13.37204,13.72422,11.44086,15.01903,10.36667,8.95,11.54635,16.8311,8.683323,13.22899,17.47211,9.788046,0.1534693,0.354247,13.42077,9.348496,15.47612,9.599771,18.79736,18.04907,12.95994,9.708604,12.34916,8.708333,10.60833,15.48423,13.11324,3.460037,15.03755,12.00924,12.54476,17.4809,11.91767,1.991667,7.624727,10.25543,7.683334,7.977071,15.39503,15.16816
03/05/2021 21:00:00,15.20833,-0.000003,13.38333,,5.775,6.807528,10.78333,10.10258,11.46667,10.97044,12.26614,12.51135,13.05464,10.95017,14.29229,10.45833,8.533334,10.72842,15.82087,8.161249,12.47077,16.31867,9.182199,0.1419438,0.3247612,12.76235,8.961692,14.95564,8.894294,17.60105,16.89552,12.22266,9.091321,11.77115,8.225,9.833333,14.37947,12.39384,3.17905,14.18028,11.30669,12.00777,16.00621,11.56603,1.975,7.133164,9.568271,7.29946,7.403551,15.4689,15.24203
03/05/2021 22:00:00,13.675,-0.000003,12.73333,,5.808333,5.963778,9.675,9.079922,10.44167,10.26276,11.36188,11.35892,12.1433,10.23211,13.36922,9.95,8.008333,9.741995,14.70514,7.534397,11.49423,15.12591,8.234237,0.1206644,0.2810784,11.78707,8.452546,13.74939,7.956587,16.23771,15.69924,11.13975,8.257524,10.90963,7.791667,9.241667,13.14797,11.31915,2.857629,13.00948,10.49206,11.06787,14.83628,11.48398,1.808333,6.432814,8.611517,6.666508,6.687882,15.4689,15.26313
03/05/2021 23:00:00,12.51667,-0.000003,12.24166,,5.483334,5.352539,9.075,8.374685,9.525,9.630541,10.51289,10.35985,11.24515,9.273831,12.51501,10.20833,7.4,9.007913,13.51836,6.934171,10.75432,13.76427,7.476746,0.1093697,0.2873713,10.90968,7.638647,12.48613,7.405685,14.91833,14.43582,10.47217,7.573888,10.00049,7.35,8.508333,12.45713,10.23712,2.597152,12.02436,9.80636,9.58219,13.7081,10.31331,1.608333,5.380825,7.809338,6.089965,6.117718,15.41614,15.21565
03/06/2021 00:00:00,11.53333,-0.000003,11.79166,,5.366667,5.000977,8.575,7.839788,8.875,8.998322,9.925056,9.738368,10.43125,8.65788,11.74944,10.08333,6.833333,8.554296,12.05832,6.451743,10.30525,12.5079,6.934634,0.1032088,0.2555146,10.2152,6.888481,11.68628,6.995438,14.06487,13.57922,9.422235,7.214497,9.379997,6.766666,8.083333,11.67545,10.85688,2.565508,11.44817,9.188792,8.941912,12.96892,10.02833,1.508333,5.005009,7.320705,5.737593,5.755907,15.55859,15.32117
03/06/2021 01:00:00,11.125,-0.000003,11.55833,,5.158333,4.792969,8.258333,7.62112,8.533333,8.513351,9.736353,9.505649,10.03126,8.178655,11.28204,9.608334,6.616667,8.221774,11.66199,6.316673,9.899399,11.81222,6.705335,0.1039287,0.2401775,9.844741,6.731708,11.47064,6.903865,13.48173,13.33324,9.086731,6.958753,8.851804,6.55,7.833333,11.24175,11.50302,2.525367,10.932,8.670856,8.530933,12.7997,9.597574,1.425,4.911971,6.980054,5.402802,5.623449,15.53221,15.30006
03/06/2021 02:00:00,10.975,-0.000003,11.29166,,5.2,4.714844,8.316667,7.477462,8.533334,8.353648,9.474436,9.37254,9.852513,7.896822,11.07252,9.491667,6.633333,7.964931,11.64734,6.244436,9.831268,11.44715,6.554423,0.09811182,0.2295649,9.657063,6.655519,11.25067,6.914854,13.35792,13.10805,8.83526,7.024508,8.709683,6.291667,7.625,10.98753,10.28547,2.563457,10.79824,8.512618,8.090651,12.67955,9.155094,1.358333,4.966915,6.903865,5.251157,5.586242,15.45834,15.23148
03/06/2021 03:00:00,10.94167,-0.000003,11.525,,5.175,4.701349,8.45,7.667819,8.6,8.267203,9.368021,9.498634,9.838594,7.776994,10.87471,9.75,6.733334,8.031154,11.95869,6.330507,9.985111,11.35682,6.597645,0.1005762,0.2391056,9.617164,6.595448,11.17467,7.092139,13.30152,13.19443,8.804258,7.094751,8.648879,6.175,7.716667,10.93772,10.37631,2.561992,10.71876,8.626168,8.055487,12.6693,9.166082,1.325,4.972775,7.062103,5.208667,5.759349,15.37393,15.13651
03/06/2021 04:00:00,11.275,-0.000003,11.85,,5.166667,4.898438,9.041667,8.201033,9.008333,8.50456,9.801981,9.96452,10.21807,7.961227,10.73039,9.525,6.908333,8.322609,12.36015,6.53107,10.25104,11.57631,6.819618,0.112823,0.2389615,9.895959,6.740499,11.15972,7.66502,13.5777,13.80672,9.243803,7.502405,8.83056,6.183333,7.958333,11.1597,10.26276,2.778519,10.89486,9.046672,8.149257,13.04511,9.286226,1.466667,5.279728,7.443779,5.278996,6.163405,15.39503,15.16289
03/06/2021 05:00:00,12.25,-0.000003,12.05,,5.425,5.179688,9.891666,8.96365,9.7,8.951436,10.43966,10.73818,10.86641,8.388264,11.20878,9.633333,7.383333,9.00819,13.00335,6.95693,11.01586,12.30095,7.230597,0.1199962,0.2432454,10.42598,7.111187,12.07563,8.570493,14.26486,14.8238,9.725718,8.167697,9.364613,6.558333,8.191667,11.77728,10.11258,3.153852,11.46033,9.592446,8.499432,13.99893,9.793906,1.658333,5.799862,8.367567,5.547121,6.753938,15.35282,15.19454
03/06/2021 06:00:00,13.475,-0.000003,12.18333,,5.633333,5.487305,11.08333,10.1015,10.975,9.781452,11.2036,11.778,11.80998,8.988369,11.90768,9.1,7.808333,9.857059,14.3872,7.841036,11.98799,13.36354,8.050358,0.1169518,0.2560883,11.30133,7.684799,13.14369,9.756545,15.5608,16.44497,10.85682,9.204485,10.58803,7.191667,8.766666,12.82636,11.02758,3.704106,12.705,10.43052,9.167548,15.74761,10.49572,1.783333,6.380068,9.988041,6.109745,7.553546,15.52166,15.36338
03/06/2021 07:00:00,14.91667,-0.000003,11.90833,,5.8,5.578125,12.30833,11.39672,12.16667,10.6774,12.31297,12.98984,13.15573,10.0364,12.70768,8.325,8.466666,10.86488,15.69853,8.834023,12.52571,15.03571,9.072312,0.1184261,0.2798689,12.27725,8.508223,14.62201,11.0056,16.55052,18.20762,12.2183,10.58925,11.79606,7.633333,9.475,14.01317,11.60192,4.095554,13.88408,11.40999,9.796837,17.69042,10.65176,1.85,7.067232,10.69498,6.663578,8.426632,15.64828,15.46362
03/06/2021 08:00:00,15.83333,-0.000003,12.3,,5.891667,5.707031,13,11.98781,12.875,11.27299,12.93714,13.83877,14.19453,10.85038,13.5575,8.908333,8.941667,11.56099,16.97908,9.250371,12.44513,16.60514,9.38073,0.1131212,0.2995595,13.07396,9.037881,15.58389,11.46786,17.34538,19.07212,12.84762,11.04982,12.62607,8.075,10.15,14.93112,11.13893,4.132179,14.78387,12.12059,10.91256,18.41129,10.98509,1.95,7.584435,11.07373,7.335357,8.861467,15.81184,15.57969
03/06/2021 09:00:00,16.01667,-0.000003,12.35,,5.991667,5.214844,12.95833,11.94378,12.90833,11.58947,13.18694,13.89608,14.32933,11.17301,13.95457,8.858334,9.158334,11.73626,17.2267,9.329606,12.39165,17.36436,9.334577,0.1101751,0.2996152,13.38998,8.963889,15.65943,11.20266,17.68896,19.12763,12.92892,10.44422,12.6627,8.416666,10.63333,15.2835,11.41511,3.837714,15.4201,12.08763,11.262,17.87943,10.89864,2.008333,7.796152,10.89644,7.586633,9.033257,15.78018,15.54276
03/06/2021 10:00:00,15.5,-0.000003,12.38333,,5.75,4.110352,12.08333,11.15752,12.15,11.49277,12.79705,13.35555,13.89857,10.97647,14.21244,8.608334,8.816667,10.94389,16.61353,8.987362,11.64514,16.8428,8.881841,0.1354673,0.3254176,12.94031,8.930923,15.28728,10.42466,17.76734,18.38184,12.55397,9.580583,12.20777,8.158334,10.1,14.83808,10.53675,3.361003,15.12557,11.74258,10.96751,16.73294,10.75139,1.983333,7.610075,10.3243,7.533887,8.604537,15.94374,15.69576
03/06/2021 11:00:00,15.325,-0.000003,12.54166,,5.891667,4.069336,11.15833,10.45566,11.90833,11.65467,12.85453,13.0291,13.91542,11.05237,14.45566,8.525,8.4,10.72943,16.12929,8.990912,11.25321,16.65306,9.199049,0.1355551,0.3337309,12.76304,8.720673,15.04657,9.850315,17.61716,18.63858,12.07035,9.51157,12.31912,7.891667,10.28333,14.71867,10.81147,3.294492,15.18151,11.54405,10.91989,16.66481,10.5155,1.85,7.297995,10.26276,7.358799,8.14363,15.79073,15.59024
03/06/2021 12:00:00,14.625,-0.000003,12.35,,5.925,4.983398,10.725,9.569087,11.14167,11.11256,12.19351,12.44153,13.11104,10.70673,14.35823,8.508333,8.2,10.15828,15.5923,8.511365,10.65542,15.69257,8.756569,0.1390285,0.3356022,12.46651,8.217387,14.4537,9.160222,17.59812,17.64629,11.73006,8.85172,11.525,7.691667,10.14167,13.69815,10.3829,2.914471,14.57126,10.94553,10.60414,15.59157,10.73161,1.758333,6.829875,9.611493,6.974194,7.715948,15.59024,15.45834
03/06/2021 13:00:00,14.08333,-0.000003,11.85833,,5.666667,5.314453,9.758333,8.818136,10.64167,11.11988,11.79793,11.76155,12.7279,10.51793,14.07471,8.141666,7.575,9.790153,15.09708,8.257774,9.955808,15.44792,8.358044,0.1385853,0.3220192,12.04565,8.320682,13.83444,8.533131,17.21717,17.27333,11.88887,8.558585,11.27885,7.208333,9.433333,13.36262,9.880351,2.775882,14.38316,10.67301,10.1624,15.13444,10.3829,1.708333,6.546365,9.38073,6.815223,7.124561,15.52693,15.3792
03/06/2021 14:00:00,13.80833,-0.000003,11.49166,,5.433333,5.452148,9.575,8.627874,10.53333,10.36019,11.31164,11.55124,12.24513,10.06587,13.39925,8.05,7.775,9.015316,14.90587,7.858541,9.419557,14.9884,7.856224,0.1336925,0.3117605,11.71912,7.588831,13.54752,8.685508,16.82011,16.28489,10.74819,8.154209,10.58803,6.958333,9.258333,12.71647,9.923573,2.575763,13.64458,10.27961,9.864967,14.12714,9.766801,1.658333,6.470176,8.978541,6.577133,7.252382,15.50583,15.35282
03/06/2021 15:00:00,13.825,-0.000003,11.30833,,5.425,5.604492,9.566667,8.699988,10.125,10.06716,11.14418,11.26895,12.02975,9.863382,13.19925,8.366667,7.516666,9.525021,14.47878,7.661069,9.388056,14.52509,7.836444,0.1321225,0.3163975,11.51094,7.538282,12.99368,8.490641,16.81279,15.80312,10.40611,7.813314,10.22833,6.766667,9.425,12.74651,9.866432,2.595101,13.36451,10.12503,9.552887,14.19966,9.752882,1.575,6.265785,8.974878,6.470176,7.325612,15.19982,15.06264
03/06/2021 16:00:00,14.38333,-0.000003,11.44166,,5.275,6.75293,10.23333,9.156098,10.64167,10.53821,11.58064,11.85168,12.4715,10.10272,13.31061,8.075,7.9,10.04171,14.66339,7.857167,9.76387,14.86792,8.461338,0.1344026,0.3147865,11.81197,8.084789,13.64999,9.01517,17.19739,16.30489,11.30872,8.359347,10.63345,6.875,9.816667,13.23808,9.779987,2.85968,13.82923,10.33455,9.878886,15.10733,10.48766,1.533333,6.432814,8.850339,6.528783,7.540901,15.32117,15.16816
03/06/2021 17:00:00,15.36667,-0.000003,11.70833,,5.25,7.678711,11.09167,10.12043,11.45,10.98509,12.07446,12.49611,13.10738,10.38292,13.27032,7.666667,8.2,10.4266,15.57985,8.113726,10.62978,15.7949,9.049602,0.1421205,0.3314703,12.41154,8.251819,14.22874,9.48842,18.04426,17.0873,11.90393,8.850908,11.00999,7.375,10.53333,13.80072,10.37631,3.068296,14.36702,11.02538,10.19683,15.68461,10.16679,1.625,6.836468,9.329449,6.862108,7.873891,15.15234,15.00988
03/06/2021 18:00:00,16.35833,-0.000003,12.15,,5.466667,8.033203,11.78333,10.60405,12.20833,11.67811,12.88509,13.13861,13.77183,10.91179,13.86372,7.925,8.575,11.41214,16.38716,8.64374,11.15651,16.62223,9.860572,0.1364385,0.3351471,13.21718,8.894294,14.96603,9.932364,19.00834,18.06546,12.34371,9.490778,11.90228,7.741667,11.05,14.97581,10.55726,3.389131,15.35162,11.75943,11.09864,16.80986,10.45836,1.716667,7.303123,10.15434,7.248912,8.055023,15.18927,15.05737
03/06/2021 19:00:00,16.10833,-0.000003,12.55833,,5.466667,7.825195,11.53333,10.43012,11.94167,11.76089,12.72556,13.19355,13.60261,10.90287,13.92453,8.325,8.533333,11.44539,16.29192,8.556686,11.05761,16.7916,9.801965,0.1508994,0.341802,13.20299,8.954366,14.86132,9.917713,18.70212,17.98958,12.50766,9.47767,11.92719,7.666667,10.74167,14.97434,10.26496,3.496076,15.11476,11.73525,10.99754,16.76297,10.56092,1.716667,7.284076,9.982181,7.207888,8.187659,15.2473,15.12068
03/06/2021 20:00:00,15.59167,-0.000003,12.41666,,5.425,7.458984,11.44167,10.01691,11.75,11.33599,12.4011,12.94583,13.1821,10.64223,13.57361,8.983334,8.533334,11.21946,15.86189,8.271762,10.81439,16.41598,9.498675,0.1505498,0.3154957,12.99035,8.898689,14.44401,9.54263,18.16807,17.19907,12.40362,9.420244,11.56896,7.375,10.58333,14.47764,9.930167,3.327894,14.69664,11.38361,10.79828,16.11024,10.76018,1.65,7.108256,9.546293,6.992508,7.95258,15.09958,14.95185
03/06/2021 21:00:00,14.54167,-0.000003,12.2,,5.208333,6.832031,10.875,9.720288,11.08333,10.74114,11.82498,12.48135,12.52278,10.38292,13.04394,9.266666,8.158333,10.61266,14.86119,7.885652,10.3873,15.61669,8.971949,0.1312136,0.3161767,12.2792,8.3031,13.91506,8.852537,17.19739,16.47593,11.66326,8.934752,11.20706,6.991667,9.95,13.96043,9.689879,3.135686,14.16231,10.86568,10.37631,15.2978,10.01661,1.566667,6.747092,9.021031,6.744895,7.665892,15.14706,15.02044
03/06/2021 22:00:00,13.2,-0.000003,11.94166,,5.158333,6.178711,9.966667,8.832981,10.45833,10.01808,11.15081,11.43467,11.7499,9.767669,12.4901,9.058333,7.866667,9.718045,14.07732,7.351083,9.64446,14.74603,8.193945,0.1185827,0.2921329,11.41699,7.721428,13.06392,8.271599,15.99815,15.40021,10.59222,8.20145,10.49572,6.591667,9.083333,13.12013,9.32139,2.871986,13.0236,10.24444,9.707461,14.19893,9.703066,1.483333,6.110477,8.199073,6.403511,6.933433,15.18399,15.04682
03/06/2021 23:00:00,12.24167,-0.000003,11.44166,,4.566667,5.542969,9.133333,8.063556,9.5,9.270109,10.45428,10.36216,10.8774,8.967772,12.00512,9.416667,7.483334,9.017075,12.93596,6.886127,8.928725,13.39181,7.33609,0.1123508,0.2541665,10.65738,7.223272,11.90868,7.533887,14.92052,14.16524,9.80595,7.55006,9.787313,6.15,8.333333,12.18241,8.906748,2.643153,12.0646,9.502338,9.038613,13.15573,9.401975,1.45,5.661404,7.450373,5.925867,6.295682,15.27896,15.12068
03/07/2021 00:00:00,11.34167,-0.000003,11.2,,4.525,5.109375,8.716667,7.553788,8.916667,8.65767,9.699972,9.760791,10.22906,8.356036,11.33259,8.783333,7.033333,8.529019,11.60852,6.489007,8.375626,12.24939,6.750023,0.1101443,0.2258578,10.09108,6.969798,11.27369,7.159537,13.87,13.31492,9.437848,7.178657,9.121395,5.775,7.65,11.29596,8.605657,2.577228,11.45568,8.982204,8.451081,12.48175,9.144837,1.391667,5.288519,7.051847,5.514154,5.880539,15.13123,14.98878
03/07/2021 01:00:00,10.75833,-0.000003,10.975,,4.458333,4.886719,8.383333,7.469287,8.458333,8.396137,9.33418,9.38992,9.809291,7.85287,10.85274,8.4,6.775,8.077493,11.17995,6.125002,8.167571,11.4293,6.509003,0.1093357,0.2253661,9.588058,6.645996,10.75294,6.9024,13.57623,12.84686,8.787681,6.951869,8.682578,5.508333,7.316667,10.88497,8.340462,2.520679,11.0042,8.695031,7.958785,12.10667,9.031287,1.4,5.10171,6.774198,5.199876,5.672988,15.08902,14.95185
