SCADA Averaged Hourly Analog Data ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Pacific Prevailing Time ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/01/2020 00:00 To 12/31/2020 23:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
 ( as of 9/20/21 11:03 )",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/21/2020 18:00:00,8.316667,5.25833,6.324997,0,5.783333,7.59082,8.283334,10.775,9.283334,11.36383,10.2396,10.31013,11.33526,8.477548,11.47178,5.166667,6.675,8.303334,9.732369,6.911582,0.008791,10.41317,8.863525,7.87046,5.216445,12.11527,7.385172,12.39127,7.44964,12.4671,13.35833,9.901696,7.447782,9.51699,11.60833,8.841667,11.54358,9.603435,2.358357,11.99472,9.549224,9.264249,10.59755,9.774859,1.233333,5.640159,7.718498,6.74343,5.964256,14.67222,14.50866
03/21/2020 19:00:00,8.775,5.099997,6.366663,0,6.008333,8.012695,9.025,11.34167,9.85,11.88983,10.71824,10.85436,11.85686,8.897652,12.04687,4.933333,7.183333,8.88187,10.09573,7.050284,0.008791,10.65171,9.174873,8.243942,5.542191,12.51937,7.485537,12.75538,7.99688,12.74695,13.53333,10.15793,7.818066,9.813686,12.25,9.016666,12.18094,10.43638,2.558769,12.44264,9.895736,9.726509,10.91183,9.881817,1.258333,6.018172,8.038637,7.038661,6.256423,14.68277,14.50866
03/21/2020 20:00:00,8.791667,5.308331,6.433331,0,6.775,7.582031,9.391666,11.66667,10.14167,12.12645,10.83996,11.16219,11.89496,9.005632,12.189,5.316667,7.566667,9.063177,10.2862,7.213583,0.008791,11.20782,9.51406,8.426365,5.647857,12.86756,7.621797,12.88496,8.11043,12.82167,13.725,10.3881,8.034761,10.03126,12.63333,9.125,12.63442,11.15431,2.612974,12.45904,10.15141,10.10965,10.96091,10.15361,1.216667,6.158828,8.125082,7.385172,6.61495,14.63001,14.46646
03/21/2020 21:00:00,8.225,5.316664,6.28333,0,6.175,6.867188,8.758333,10.875,9.491667,11.57921,10.33042,10.48416,11.16897,8.509935,11.82856,5.933333,7.25,8.575845,9.683287,6.706567,0.008791,10.74677,8.993193,7.985981,5.370056,12.06394,7.278215,12.44113,7.550736,12.30154,12.95,10.14605,7.698681,9.49428,11.96667,8.575,11.92453,10.07961,2.420473,11.70382,9.641529,9.598307,10.12503,9.944086,1.108333,5.763966,7.733882,7.07236,6.294192,14.6775,14.49811
03/21/2020 22:00:00,7.591667,5.249997,5.974997,0,5.991667,6.082031,8.091667,9.858334,8.716666,10.75799,9.354232,9.682053,10.28767,7.946361,10.99486,5.725,6.95,7.785784,8.993925,6.356334,0.009523583,9.919947,8.091383,7.281312,4.842846,11.08623,6.824014,11.5407,6.956611,11.64368,12,8.977981,7.038833,8.763162,11.15,7.958333,11.189,9.526514,2.204532,10.98929,8.850339,8.959494,9.430545,9.65032,1.066667,5.255553,7.084081,6.444536,5.759937,14.6986,14.53504
03/21/2020 23:00:00,6.808333,5.391664,5.63333,0,5.525,5.4375,7.233334,8.95,8.1,9.824676,8.586842,8.830807,9.418824,7.27551,10.46299,5.608334,6.475,7.124835,7.793221,5.798209,0.01025617,8.910866,7.244516,6.65681,4.420423,10.14252,6.246006,10.66448,6.254797,10.76678,11.18333,8.167815,6.583019,7.953657,10.35,7.341667,10.51721,9.050335,2.058325,10.34687,8.182956,8.154385,8.607854,9.327984,1.008333,4.824061,6.39472,5.967624,5.243837,14.5667,14.37676
03/22/2020 00:00:00,6.241667,5.249997,5.33333,0,5.408333,4.96875,6.808333,8.491667,7.491667,9.182932,8.13487,8.338552,8.919202,6.787189,9.761163,5.533333,6.35,6.740793,7.106058,5.494755,0.01098875,7.971886,6.571272,6.062013,4.001749,9.54623,5.991066,10.15145,5.986671,10.34994,10.65833,7.976214,6.14478,7.389568,9.808333,6.891667,9.891565,9.607098,1.96603,9.597585,7.804943,7.684799,8.103837,9.089894,1,4.567657,6.058464,5.491445,5.084591,14.4348,14.26069
03/22/2020 01:00:00,5.875,5.45833,5.316664,0,5.333333,4.698153,6.858334,8.366667,7.45,8.863525,7.950047,8.469103,8.63496,6.417079,9.486437,5.083333,6.4,6.407846,7.065034,5.494726,0.01172133,7.754976,6.278972,5.856425,3.842954,9.380045,5.748581,9.792281,6.092896,10.27228,10.41667,7.389874,6.157187,7.076023,9.566667,6.758333,9.592665,9.116267,1.944055,9.351355,7.425465,7.322903,7.883329,9.064254,0.9916667,4.648974,5.904622,5.322218,5.091884,14.45063,14.28707
03/22/2020 02:00:00,5.841667,5.374997,5.199997,0,5.375,4.652344,7.2,8.508333,7.558333,8.848142,8.092839,8.55954,8.611517,6.247537,9.460064,5.2,6.658333,6.524323,7.05258,5.390342,0.0131865,7.775058,6.143444,5.838218,3.845845,9.629772,5.805723,9.806844,6.341241,10.0613,10.63333,7.321026,6.298763,7.130234,9.583333,6.683333,9.77728,8.424708,2.071217,9.342015,7.426198,7.308984,8.035707,8.800524,1,4.756663,5.991066,5.265077,5.387393,14.46118,14.27652
03/22/2020 03:00:00,6.058333,5.45833,5.124997,0,5.458333,4.558594,7.691667,9.058333,7.95,9.047404,8.382827,9.12145,8.908214,6.383727,9.45347,4.941667,7.091667,6.749584,7.31924,5.604312,0.01538425,8.174738,6.236482,5.90337,3.887341,10.12391,5.895098,10.23546,6.963204,10.17558,10.94167,7.571895,6.790365,7.396894,9.8,6.608333,10.03369,8.451814,2.176404,9.571299,7.726556,7.476746,8.451081,8.724335,1.008333,5.114164,6.219633,5.520748,5.908455,14.51922,14.37149
03/22/2020 04:00:00,6.333333,5.416664,5.366664,0,5.508333,4.640625,8.516666,9.891666,8.691667,9.424685,8.99685,9.90657,9.503071,6.692702,9.756034,4.883333,7.575,7.146812,7.979298,5.946586,0.01684942,8.528103,6.5112,6.105636,4.065103,10.73081,6.316333,10.80966,7.774907,10.24738,11.83333,8.43236,7.656577,7.799815,10.28333,6.533333,10.59999,8.265005,2.539431,9.950617,7.97417,8.038637,9.124326,8.899423,1.025,5.767629,6.821084,5.525876,6.499446,14.44535,14.29235
03/22/2020 05:00:00,6.858333,5.574997,5.666664,0,5.866667,4.839844,9.516666,11.31667,9.8,10.39462,9.839408,11.48363,10.27375,7.156986,10.15164,4.85,8.191667,7.985222,9.040811,6.5433,0.01538425,9.347637,7.22547,6.633941,4.491831,11.94517,6.59618,11.69181,9.039346,10.75066,12.95833,8.790581,8.805075,8.604924,11.08333,6.983334,11.27178,8.393208,2.955491,10.8551,8.903086,8.593203,10.32869,9.110406,1.066667,6.462118,7.712637,5.968356,7.338492,14.26597,14.09186
03/22/2020 06:00:00,7.591667,5.841664,6.016664,0,6.225,5.085938,11.05833,13.20833,11.10833,11.63635,10.84595,13.08071,11.62317,8.040275,10.92453,5.5,9.058333,8.996698,10.23053,7.348139,0.017582,10.54445,8.204201,7.468164,5.011374,13.54113,7.33609,13.16811,10.67887,11.43123,14.86667,9.857115,10.10032,9.469372,12.175,7.85,12.47545,8.919935,3.660449,12.11042,9.93676,9.437871,11.96968,9.824675,1.116667,7.417406,8.902352,6.559551,8.316889,14.11296,13.93886
03/22/2020 07:00:00,8.408334,6.099997,6.308331,0,5.8,5.484375,12.65,15.13333,12.49167,12.72058,11.88396,14.44137,12.68615,8.988442,11.71134,5.391666,10.05,10.34991,11.50888,8.251805,0.01684942,11.72594,9.390253,8.301641,5.635194,15.14957,8.129478,14.71991,12.3411,12.07224,16.375,11.4361,11.52125,10.86275,13.26667,8.808333,13.99413,11.22171,4.31589,13.3242,10.92208,10.30965,13.70517,10.54261,1.108333,8.310425,10.04445,7.128768,9.613695,14.48228,14.324
03/22/2020 08:00:00,8.866667,6.03333,6.558331,0,5.583333,5.285156,13.20833,16.35833,13.38333,13.64217,12.58984,15.19807,13.67587,9.827049,12.52819,5.575,10.425,11.01416,12.24953,8.840227,0.017582,13.02121,10.10672,8.827584,6.214936,16.00708,9.059858,15.79719,12.70886,12.42168,17.09167,12.64006,11.89848,11.88836,14.36667,9.333333,15.03515,12.051,4.336986,14.31211,11.69203,11.38215,14.59672,10.94846,1.125,8.696497,10.57045,7.788094,10.22811,14.35566,14.19738
03/22/2020 09:00:00,9.025,5.874997,6.999997,0,5.633333,4.980469,12.475,15.20833,12.58333,13.88392,12.59591,14.44514,13.74766,10.20612,13.09596,5.533333,9.983334,10.5922,12.02536,8.641757,0.01538425,13.29116,10.05764,9.018121,6.513117,15.92257,9.20784,15.61096,11.47006,12.72497,16.29167,12.36434,10.71033,12.28689,14.31667,9.433333,15.10401,11.95649,3.867893,14.39895,11.77554,11.34479,14.61504,11.11036,1.2,8.497967,10.27888,8.188084,9.642515,14.27124,14.11824
03/22/2020 10:00:00,8.833333,5.78333,7.13333,0,5.608333,5.103516,11.075,13.81667,11.7,13.66927,11.95811,13.10557,13.72788,10.31538,13.25127,5.508333,9.133333,9.929607,11.81877,8.36868,0.008791,13.07969,9.597574,8.995729,6.482296,14.57481,9.05766,14.75421,10.01515,12.83999,15.65833,12.07049,9.427307,11.86419,13.825,9.616667,14.43149,10.93674,3.417845,14.29362,11.57189,10.92721,13.94619,10.96384,1.216667,7.706044,9.681822,8.347054,8.341323,14.42952,14.27652
03/22/2020 11:00:00,8.591667,5.849997,7.08333,0,5.8,4.672852,9.591666,12.41667,10.575,13.02826,11.33654,11.94335,13.46415,10.12324,13.4857,5.7,7.841667,9.407112,11.36969,8.006352,0.008791,12.70474,9.440069,8.914669,6.337496,13.41876,8.703823,13.68096,8.79393,12.70006,14.85833,12.12604,8.555904,11.64588,13.05833,9.491667,13.90035,10.46715,2.974829,14.09611,11.06274,10.61733,13.17038,10.82099,1.2,7.194701,9.037148,8.26354,7.213656,14.33983,14.171
03/22/2020 12:00:00,8.375,5.674997,6.941664,0,5.708333,4.538086,8.325,11.175,9.791667,12.49787,10.91479,11.03959,13.03925,9.892036,13.3531,6.125,7.116667,8.803853,10.76751,7.665621,0.008791,11.95679,9.2137,8.627016,5.832677,12.6174,8.306763,12.68941,7.789558,12.53011,14.15,11.15174,8.04358,10.92208,12.49167,9.258333,13.1553,11.8532,2.544412,13.56643,10.6459,10.24738,12.54549,10.53748,1.183333,6.403511,8.610785,7.825455,6.305812,14.32928,14.16045
03/22/2020 13:00:00,8.075,5.616664,6.65833,0,5.583333,4.400391,7.575,10.21667,9.025,11.61071,10.44138,10.0841,12.18872,9.368036,12.86958,6.15,6.333333,8.074227,9.93676,7.221353,0.008791,11.22267,8.922132,8.397004,5.553468,11.72813,7.809339,11.68669,6.897272,12.34256,13.45,10.03738,7.359471,10.13749,11.68333,8.9,12.07984,11.11109,2.264597,12.8799,9.932364,9.82028,11.3272,10.17705,1.108333,5.543458,7.900179,7.500921,5.644725,14.40314,14.23959
03/22/2020 14:00:00,7.841667,5.599997,6.599997,0,5.316667,4.652344,6.991667,9.608334,8.391666,10.98289,10.01453,9.548473,11.56969,8.984913,12.1531,5.358334,5.858334,7.802815,9.414429,6.829703,0.008791,10.59552,8.369032,8.030033,5.136389,11.25279,7.812269,11.04626,6.317799,12.16015,12.975,9.698499,6.899756,9.389521,11.25833,8.575,11.01025,10.5177,2.090555,12.22898,9.329449,9.295017,10.45103,10.15434,1.083333,5.298775,7.420337,6.959542,5.374274,14.56142,14.40842
03/22/2020 15:00:00,7.633333,5.58333,6.616664,0,5.241667,5.238281,6.875,9.233334,7.866667,10.73161,9.796476,9.307651,11.10523,8.696386,11.87032,4.916667,5.808333,7.518767,8.958761,6.622541,0.01025617,9.950715,8.187351,7.867479,5.093328,10.8534,7.40715,10.75457,6.157363,11.96089,12.45833,9.572804,6.680211,9.086231,10.98333,8.375,10.83369,10.50012,2.0217,11.84355,9.19099,9.079638,9.977785,9.885479,1.025,5.105373,7.008625,6.770535,5.319868,14.70915,14.55087
03/22/2020 16:00:00,7.783333,5.491664,6.641664,0,5.208333,6.108398,7.416667,9.608334,8.316667,10.98289,9.945474,9.560242,11.14479,8.487502,11.62783,5,6.066667,7.94896,9.013705,6.732588,0.01025617,10.13134,8.5954,7.877847,5.081211,11.07764,7.122908,10.96826,6.408639,12.62754,12.68333,9.392402,6.941514,9.180735,11.19167,8.15,11.32673,9.915516,2.184315,11.97194,9.38073,9.149966,10.48766,9.774859,1.033333,5.275332,7.14342,6.663578,5.420173,14.78302,14.64056
03/22/2020 17:00:00,8.291667,5.649997,6.599997,0,5.208333,6.741211,7.866667,10.50833,9.166667,11.48398,10.40944,10.18,11.58507,8.811649,11.60145,4.916667,6.358334,8.541232,9.444465,6.858202,0.01025617,10.62709,9.200514,8.060304,5.483343,11.89977,7.283343,11.79377,7.067231,12.82387,13.425,9.753154,7.450101,9.711124,11.83333,8.7,11.75896,10.89791,2.341656,12.25214,9.661309,9.375602,11.16091,9.90819,1.025,5.684114,7.613739,6.977124,5.784702,15.0732,14.92547
03/22/2020 18:00:00,8.508333,5.574997,6.716664,0,4.85,7.289063,8.333333,10.86667,9.366667,11.53306,10.47933,10.44873,11.66859,8.858995,11.83515,5.191667,6.625,8.93901,9.694275,7.112846,0.008791,10.95195,9.475965,8.137735,5.549284,12.12109,7.601285,11.98769,7.519968,12.68395,13.68333,10.21225,7.650273,9.883282,12.1,8.85,12.23662,11.95796,2.448894,12.45079,10.02028,9.556549,11.30083,9.970459,1.1,5.814514,7.865747,7.009357,5.934076,14.97295,14.81995
03/22/2020 19:00:00,8.858334,5.724997,6.899997,0,5.225,7.710938,8.95,11.525,9.858334,12.24293,10.79722,10.83382,12.03488,9.207026,12.1912,5.875,6.966667,9.341182,10.12137,7.249667,0.008791,11.29972,9.847385,8.53503,5.842808,12.57263,7.867212,12.30022,7.892853,13.08833,14.05833,10.75696,7.96228,10.33309,12.475,9.2,12.97654,11.17263,2.652529,12.70678,10.2254,9.999763,11.5565,10.25031,1.158333,5.973485,8.169769,7.340485,6.083798,14.6986,14.57198
03/22/2020 20:00:00,8.875,5.866664,6.95833,0,5.833333,7.344727,8.708333,11.41667,9.858334,12.1477,10.71864,10.97667,12.03488,9.28548,12.26372,5.458333,7.033333,9.732367,9.89134,7.056759,0.008791,11.05474,9.653983,8.432778,5.816781,12.56566,7.853293,12.45262,7.671613,12.95427,14.14167,10.73171,7.992842,10.17045,12.69167,9.266666,13.10109,11.21878,2.695014,12.64323,10.0884,10.31624,11.64368,10.29719,1.166667,5.971287,8.151455,7.328031,6.092784,14.6775,14.51922
03/22/2020 21:00:00,8.191667,5.683331,6.766664,0,5.783333,6.667969,8.258333,10.525,9.316667,11.41804,10.14497,10.292,10.95432,8.491255,11.73479,5.358334,6.733334,8.725286,9.239341,6.803251,0.008791,10.37072,9.018833,7.773974,5.315579,11.89269,7.34195,11.80307,7.133896,12.21876,13.575,9.730893,7.589954,9.584388,11.7,8.633333,12.2564,10.76092,2.477022,11.88657,9.642262,9.475965,10.91256,9.968262,1.083333,5.399872,7.591761,6.835002,5.733357,14.63001,14.47701
03/22/2020 22:00:00,7.358333,5.899997,6.216664,0,5.666667,5.695313,7.333333,9.25,8.425,10.35433,9.209377,9.237825,9.89134,7.718231,11.11134,5.308333,6.025,7.764357,8.673786,6.171622,0.008791,9.282853,8.058416,7.080293,4.710638,10.52636,6.772733,10.55599,6.366149,11.51328,12.45833,9.338079,7.019095,8.610052,10.675,7.883333,10.96409,9.797569,2.218303,10.77542,8.785872,8.541922,10.00709,9.612226,1.016667,4.763257,7.033533,6.159561,5.033519,14.57725,14.44008
03/22/2020 23:00:00,6.416667,5.958331,5.88333,0,5.866667,4.875,6.583333,7.975,7.333333,9.5082,8.332105,8.247499,8.812978,6.924068,10.11794,5.541667,5.558333,6.95067,7.278948,5.601002,0.009523583,8.128617,7.019613,6.328778,4.048801,9.453658,5.991799,9.817476,5.669462,10.85029,11.33333,7.94147,6.297735,7.661356,9.616667,7.075,9.866656,9.400509,1.973941,9.923744,7.858421,7.771976,9.062788,9.246667,0.9833333,4.246053,6.209376,5.610123,4.52036,14.70915,14.57198
03/23/2020 00:00:00,5.7,5.966664,5.841664,0,5.991667,4.59375,6.083333,7.408333,6.741667,8.60932,7.717334,7.571496,8.236434,6.248137,9.338452,5.408333,5.208333,6.335324,6.736836,5.246901,0.008791,7.3729,6.359556,5.789189,3.706015,8.792708,5.488514,9.134382,5.367638,10.27155,10.625,7.271561,5.91513,7.131699,9,6.433333,8.930394,9.137512,1.858499,9.299206,7.333892,7.03573,8.517746,8.988065,0.9833333,4.033604,5.684114,5.18669,4.260906,14.89381,14.76719
03/23/2020 01:00:00,5.458333,5.95833,5.624997,0,6.016667,4.417969,6,7,6.516667,8.148524,7.494951,7.415191,7.834979,6.007433,9.059332,5.175,5.266667,6.136435,6.526585,5.073916,0.009523583,6.855275,6.059929,5.513534,3.511349,8.467789,5.397674,8.765588,5.125153,10.02247,10.325,7.107718,5.720891,6.646729,8.625,6.066667,8.697427,9.492083,1.862601,8.912996,6.917052,6.690683,10.23565,8.988797,0.9916667,3.818224,5.475328,4.840178,4.103482,14.89909,14.75136
03/23/2020 02:00:00,5.475,6.03333,5.599997,0,5.808333,4.327148,6.066667,7.141666,6.45,7.963181,7.542394,7.395631,7.769046,5.768311,9.082775,4.483333,5.475,6.221045,6.464315,4.932802,0.009523583,6.683462,5.921471,5.359825,3.380152,8.409268,5.372766,8.606907,5.325148,9.974122,10.20833,7.292824,5.781581,6.544899,8.508333,5.875,8.412446,9.372671,1.857034,8.901012,6.823281,6.722185,8.457675,8.50749,0.95,3.877563,5.448222,4.725895,4.237459,14.84633,14.68805
03/23/2020 03:00:00,5.5,6.091664,5.924997,0,6.125,4.394531,6.341667,7.475,6.591667,8.062812,7.690128,7.780673,8.026183,5.819998,9.108416,4.616667,5.725,6.418835,6.900935,4.949499,0.009523583,6.791573,5.985206,5.551368,3.423947,8.582102,5.416721,8.841864,5.462874,9.705264,10.50833,7.063891,5.96122,6.708998,8.65,6.091667,8.886438,9.339705,2.003534,8.947749,7.01302,7.037196,8.587342,8.675252,0.9833333,4.171329,5.60353,5.14713,4.587902,14.61946,14.48228
03/23/2020 04:00:00,5.866667,6.224997,6.366664,0,6.241667,4.769531,7.116667,8.358334,7.258333,8.53606,8.204043,8.603277,8.585876,6.309968,9.316474,4.408333,6.208333,6.924298,7.769779,5.397931,0.01098875,7.291338,6.311205,5.849038,3.692353,9.201216,5.713418,9.569276,6.096559,10.18804,11.25833,7.49437,6.44058,7.180049,10.18333,6.333333,9.448342,9.384393,2.143881,9.475145,7.700916,7.798349,9.521385,9.306005,1.058333,4.767653,6.122199,5.406465,5.035641,14.47173,14.29235
03/23/2020 05:00:00,6.758333,6.566664,7.716664,0,7.491667,5.472656,8.341666,9.8,8.375,9.676693,9.173615,9.757307,9.670833,7.148113,10.20805,4.566667,7.133333,7.853911,9.130186,6.222963,0.009523583,8.418205,6.96467,6.544571,4.206736,10.41104,6.448198,11.00156,7.233528,11.199,12.64167,8.943381,7.472894,8.275993,11.14167,7.5,10.68058,10.51257,2.562578,10.42414,8.59833,8.843746,10.85908,10.34701,1.458333,5.71708,7.289937,6.114141,5.969445,14.5456,14.37676
03/23/2020 06:00:00,7.716667,7.541664,8.683331,0,9.4,6.140625,9.383333,11.1,9.666667,11.30816,10.32017,10.89799,10.87154,8.12229,11.2857,4.958333,7.525,9.133503,10.6144,7.261851,0.01098875,9.783986,7.999077,7.689948,4.791392,11.99088,7.102396,12.49908,8.713346,11.92499,14.49167,10.05421,8.584715,9.505269,12.95,8.291667,12.16556,11.37555,3.190477,11.8639,9.770464,9.910387,12.23414,12.4693,1.791667,6.393255,8.818838,7.325833,7.007235,14.45063,14.2818
03/23/2020 07:00:00,8.633333,8.183331,8.95833,0,10.85833,6.617188,10.25,12.51667,10.50833,12.38432,11.21907,12.39124,11.78067,8.930643,12.2857,5.4,7.858334,9.795,11.58727,8.487693,0.009523583,10.70701,8.935319,8.893525,5.435476,13.24497,7.709707,14.05209,9.818814,12.83266,16.10833,10.65643,9.337716,10.65396,14.55,9.183333,13.76922,12.55575,3.631442,12.86274,10.71989,10.74407,13.28833,13.59675,1.991667,6.903133,9.71259,7.782233,8.291636,14.61946,14.4559
03/23/2020 08:00:00,9.05,8.441664,9.274997,0,10.44167,6.546094,10.61667,13.34167,11.1,13.26049,11.81379,13.45219,12.59091,9.455327,13.11501,5.983333,8.325,10.21805,12.19605,9.077081,0.008791,11.44558,9.44886,9.304192,5.797505,14.27232,8.114093,15.07429,10.18877,13.14254,16.61667,11.69317,9.649961,11.14845,15.60833,9.816667,14.16189,12.32352,3.529771,13.44024,11.35065,11.11988,13.89271,13.90956,2.033333,6.958076,10.08474,8.316286,8.826518,14.61946,14.44535
03/23/2020 09:00:00,9.358334,8.50833,9.591663,0,10.78333,5.40904,11.00833,13.91667,11.65833,13.95498,12.4486,13.45995,13.03485,10.05716,13.53039,6.166667,8.716667,10.50704,12.59457,9.557281,0.009523583,12.3376,9.716986,9.629603,6.090422,15.13378,8.552911,16.17083,10.38437,13.3777,17.31667,11.86513,10.07535,11.90594,16.53333,10.375,15.07398,12.16601,3.525669,14.14714,11.61584,11.58141,14.31395,13.99307,2.116667,7.437919,10.76018,8.70309,9.178802,14.50866,14.34511
03/23/2020 10:00:00,9.816667,8.40833,9.566664,0,11.06667,5.361328,11.06667,14.175,11.85833,14.36889,12.81253,13.70247,13.28247,10.39974,14.09522,6.208333,8.608334,10.60869,13.01434,9.800532,0.008791,13.025,9.861304,9.965662,6.391273,15.53899,8.758034,16.53717,10.18584,13.89637,17.29167,11.88171,9.929671,12.31985,17.14167,10.86667,15.45346,11.58654,3.589543,14.39236,11.92719,12.04514,14.39233,14.06487,2.083333,7.601285,10.76604,8.959495,9.154882,14.6775,14.51394
03/23/2020 11:00:00,9.891666,8.174997,9.424996,,11.01667,5.554688,10.50833,14.06667,11.75,14.00992,12.74644,13.80138,13.59821,10.54024,14.29669,6.166667,8.65,10.04553,12.80629,9.819574,0.01172133,13.0404,9.617353,9.933484,6.538181,15.30945,8.63203,16.17745,9.640797,13.85901,16.94167,11.90998,9.431756,12.29495,17.36667,11.3,15.18533,11.53526,3.240873,14.49453,11.86419,11.89569,14.28757,13.98062,2.016667,7.501653,10.47594,9.114801,9.086602,14.7197,14.55087
03/23/2020 12:00:00,9.475,8.308331,9.20833,,11.675,5.490234,9.8,13.46667,10.89167,13.85388,12.50577,12.98917,13.22899,10.36128,14.05566,6.425,8.075,9.38074,12.55208,9.580044,0.01172133,12.46691,9.590981,9.412951,6.324345,14.16361,8.160246,15.49202,8.884038,13.70444,16.38333,11.00292,9.195139,11.96528,17.13333,10.66667,15.03222,11.37995,3.041047,14.34954,11.27153,11.59826,13.82898,13.8722,2.025,6.92218,10.4884,8.936784,8.492703,14.63001,14.47701
03/23/2020 13:00:00,9.025,8.141664,9.183331,,11.55833,5.100586,9.058333,12.575,10.66667,13.00702,12.1399,12.52171,13.1887,10.24201,14.34724,6.375,7.625,9.074165,12.28396,9.370899,0.008791,12.19534,9.138245,9.284985,6.054044,13.38227,8.251086,14.93276,8.137535,13.34107,15.775,11.13833,8.617027,11.7184,16.38333,10.04167,14.91574,10.7448,2.954905,13.53876,10.85176,11.49716,12.65391,14.10516,2.05,6.615228,9.757277,8.681845,7.821912,14.7197,14.56142
03/23/2020 14:00:00,9.125,8.13333,8.98333,0,11.375,5.80957,8.425,11.91667,10.425,12.27663,11.56221,11.93843,12.97478,10.29282,14.23662,6.225,7.266666,8.7121,12.07737,8.965954,0.009523583,12.15007,8.818106,9.159781,6.066156,13.49222,7.904574,14.00573,7.833514,13.41873,14.925,10.78611,8.019279,11.37775,15.65833,9.65,14.13405,10.72062,2.615611,12.91496,10.53748,10.87959,11.87811,13.89564,2.041667,6.235017,9.659843,8.67452,6.980597,14.78829,14.65112
03/23/2020 15:00:00,8.625,8.174997,8.641664,0,10.80833,5.730469,8.708333,11.35,9.441667,12.30887,11.16618,11.77276,12.40337,9.80219,13.72233,6.2,7.108333,8.777481,11.33233,8.37141,0.008791,11.41667,9.065719,8.721765,5.888844,12.35733,7.51777,14.1058,7.576377,13.0224,14.85833,10.4691,8.128738,10.53455,14.41667,9.325,12.9868,11.28984,2.535329,12.99193,10.31551,10.42979,12.49421,13.52935,1.883333,6.042347,9.14264,7.966844,6.15796,14.73026,14.59308
03/23/2020 16:00:00,8.775,7.474997,8.433331,0,9.616667,6.647461,8.858334,11.88333,9.933333,12.87662,11.64721,12.05787,12.33084,9.609364,13.64028,6.533333,7.65,8.639028,11.3609,8.375071,0.008791,11.46233,9.126523,8.698481,5.772172,12.71847,7.662822,14.88475,8.344856,13.57697,15.05,10.50173,8.454497,10.86421,14.125,9.591667,13.31354,10.93454,2.462665,13.34882,10.64077,11.02465,12.70373,13.01068,1.816667,6.415232,9.050335,7.904574,6.856462,14.84105,14.71443
03/23/2020 17:00:00,9.033333,7.374997,8.183331,0,8.683333,7.517578,9.708333,12.70833,10.46667,13.09419,12.03652,12.3032,12.96526,10.1337,13.61464,6.3,7.8,9.410958,11.51914,8.629712,0.008791,11.7688,10.0613,8.677266,5.938737,13.31538,8.109697,14.87255,8.684775,13.69418,15.50833,11.16608,8.849129,11.10889,14.96667,10.025,13.54797,11.57775,2.887515,13.61078,10.79315,11.13087,13.36598,12.63999,1.683333,6.81449,8.803453,8.150723,7.180947,14.70915,14.58253
03/23/2020 18:00:00,9.375,6.991664,8.10833,0,8.441667,7.933594,9.991667,13.08333,10.94167,13.36598,12.09629,12.38137,13.33448,10.27784,13.52966,6.358334,7.933333,9.625231,11.57921,8.537411,0.008791,12.11544,10.0569,9.053434,6.279549,13.88646,8.254017,14.95037,8.991728,13.94839,15.55,11.69245,9.041252,11.51181,15.675,10.26667,14.02489,11.31109,2.905974,13.71876,11.06421,11.07226,13.63118,12.56234,1.766667,6.865038,9.144105,8.254749,7.298462,14.79357,14.63529
03/23/2020 19:00:00,9.641666,7.13333,8.183331,0,8.908334,8.053711,10.51667,13.55,11.45833,14.11029,12.10763,12.5003,13.6114,10.52191,14.36995,7.05,8.116667,10.28123,11.95796,8.872323,0.009523583,12.51548,10.58143,9.357266,6.605126,14.41008,8.633494,15.09858,9.281831,14.14325,16.09167,12.12615,9.334906,11.92572,15.58333,10.41667,14.59779,12.48029,3.106386,14.19655,11.47372,11.24296,14.0656,12.7931,1.825,6.850387,9.551421,8.63789,7.416142,14.70388,14.55615
03/23/2020 20:00:00,9.55,7.074997,8.28333,0,9.258333,7.514648,10.45,13.075,11.55,13.91542,12.06769,12.25774,13.52202,10.42535,14.39706,7.766667,8.258333,10.00323,11.76675,8.676654,0.01172133,12.78721,10.5829,9.281445,6.400689,14.23919,8.795396,14.92481,9.144838,13.91176,16.24167,12.2454,9.243383,11.78287,15.28333,10.5,14.46519,12.25465,3.084997,14.11069,11.41511,11.49277,13.8048,12.90152,1.775,6.785187,9.574132,8.534595,7.322468,14.70388,14.56142
03/23/2020 21:00:00,8.875,7.124997,7.891664,0,9.008333,6.553711,9.708333,12.125,10.61667,13.01288,11.20306,11.49403,12.47443,9.951941,13.77581,7.433333,7.675,9.286241,11.09717,8.022182,0.01098875,11.85422,9.828339,8.565662,5.882982,13.11373,8.262074,13.86408,8.511886,13.34474,15.2,11.38201,8.725638,11.1045,14.43333,9.791667,13.39779,11.62756,2.937618,13.03432,10.75652,10.69645,12.95281,12.52791,1.775,6.126595,8.976344,8.023985,6.822674,14.62474,14.49811
