,9wdb95,9we1bp
2018-02-18 20:30:00-07:00,0.0,0.0
2018-02-18 21:30:00-07:00,0.0,0.0
2018-02-18 21:30:00-07:00,0.0,0.0
2018-02-18 22:30:00-07:00,0.0,0.0
2018-02-18 22:30:00-07:00,0.0,0.0
2018-02-18 23:30:00-07:00,0.0,0.0
2018-02-18 23:30:00-07:00,0.0,0.0
2018-02-19 00:30:00-07:00,0.0,0.0
2018-02-19 00:30:00-07:00,0.0,0.0
2018-02-19 01:30:00-07:00,0.0,0.0
2018-02-19 01:30:00-07:00,0.0,0.0
2018-02-19 02:30:00-07:00,0.0,0.0
2018-02-19 02:30:00-07:00,0.0,0.0
2018-02-19 03:30:00-07:00,0.0,0.0
2018-02-19 03:30:00-07:00,0.0,0.0
2018-02-19 04:30:00-07:00,0.0,0.0
2018-02-19 04:30:00-07:00,0.0,0.0
2018-02-19 05:30:00-07:00,0.0,0.0
2018-02-19 05:30:00-07:00,0.0,0.0
2018-02-19 06:30:00-07:00,0.0,0.0
2018-02-19 06:30:00-07:00,0.0,0.0
2018-02-19 07:30:00-07:00,860.4854816378556,744.7386313027046
2018-02-19 07:30:00-07:00,8510.84799901128,744.7386313027046
2018-02-19 08:30:00-07:00,389.4501899759963,1475.5879597869625
2018-02-19 08:30:00-07:00,3851.9550193488735,1475.5879597869625
2018-02-19 09:30:00-07:00,23126.896815316908,8559.404696526815
2018-02-19 09:30:00-07:00,2338.2345621997733,8559.404696526815
2018-02-19 10:30:00-07:00,6558.454476544538,29581.19071470834
2018-02-19 10:30:00-07:00,64868.04292393308,29581.19071470834
2018-02-19 11:30:00-07:00,73142.14639464166,15892.757935254553
2018-02-19 11:30:00-07:00,7395.004008499667,15892.757935254553
2018-02-19 12:30:00-07:00,61911.03230485188,19058.478419174688
2018-02-19 12:30:00-07:00,6259.4872400172335,19058.478419174688
2018-02-19 13:30:00-07:00,44069.67502684417,23778.566512715646
2018-02-19 13:30:00-07:00,4455.64478950901,23778.566512715646
2018-02-19 14:30:00-07:00,4096.818100959468,28787.035591949643
2018-02-19 14:30:00-07:00,40520.60944770058,28787.035591949643
2018-02-19 15:30:00-07:00,29712.18551854175,4834.376334743672
2018-02-19 15:30:00-07:00,3004.0372321777895,4834.376334743672
2018-02-19 16:30:00-07:00,707.8801067824456,668.3066685516981
2018-02-19 16:30:00-07:00,7001.466171029263,668.3066685516981
2018-02-19 17:30:00-07:00,139.93016236103188,749.4706149100539
2018-02-19 17:30:00-07:00,1384.0144520101555,749.4706149100539
2018-02-19 18:30:00-07:00,0.0,0.0
2018-02-19 18:30:00-07:00,0.0,0.0
2018-02-19 19:30:00-07:00,0.0,0.0
2018-02-19 19:30:00-07:00,0.0,0.0
2018-02-19 20:30:00-07:00,0.0,0.0
2018-02-19 20:30:00-07:00,0.0,0.0
2018-02-19 21:30:00-07:00,0.0,0.0
2018-02-19 21:30:00-07:00,0.0,0.0
2018-02-19 22:30:00-07:00,0.0,0.0
2018-02-19 22:30:00-07:00,0.0,0.0
2018-02-19 23:30:00-07:00,0.0,0.0
2018-02-19 23:30:00-07:00,0.0,0.0
2018-02-20 00:30:00-07:00,0.0,0.0
2018-02-20 00:30:00-07:00,0.0,0.0
2018-02-20 01:30:00-07:00,0.0,0.0
2018-02-20 01:30:00-07:00,0.0,0.0
2018-02-20 02:30:00-07:00,0.0,0.0
2018-02-20 02:30:00-07:00,0.0,0.0
2018-02-20 03:30:00-07:00,0.0,0.0
2018-02-20 03:30:00-07:00,0.0,0.0
2018-02-20 04:30:00-07:00,0.0,0.0
2018-02-20 04:30:00-07:00,0.0,0.0
2018-02-20 05:30:00-07:00,0.0,0.0
2018-02-20 05:30:00-07:00,0.0,0.0
2018-02-20 06:30:00-07:00,0.0,0.0
2018-02-20 06:30:00-07:00,0.0,0.0
2018-02-20 07:30:00-07:00,9163.667752683305,2784.210452528617
2018-02-20 07:30:00-07:00,926.4885309493268,2784.210452528617
2018-02-20 08:30:00-07:00,655.0719874838293,15139.795998294785
2018-02-20 08:30:00-07:00,6479.154190112738,15139.795998294785
2018-02-20 09:30:00-07:00,15571.069005066147,24865.279068334065
2018-02-20 09:30:00-07:00,1574.3059697455737,24865.279068334065
2018-02-20 10:30:00-07:00,68483.482084797,31590.9627168285
2018-02-20 10:30:00-07:00,6923.99183639749,31590.9627168285
2018-02-20 11:30:00-07:00,7801.1896029076115,29456.068257844137
2018-02-20 11:30:00-07:00,77159.62713913257,29456.068257844137
2018-02-20 12:30:00-07:00,5604.738059036859,31715.816664483107
2018-02-20 12:30:00-07:00,55435.070913621435,31715.816664483107
2018-02-20 13:30:00-07:00,46607.1303816692,27466.735728341242
2018-02-20 13:30:00-07:00,4712.193078631883,27466.735728341242
2018-02-20 14:30:00-07:00,67588.74689780312,18951.6363603705
2018-02-20 14:30:00-07:00,6833.530035363303,18951.6363603705
2018-02-20 15:30:00-07:00,3010.6301353880613,16992.67033951729
2018-02-20 15:30:00-07:00,29777.3942853277,16992.67033951729
2018-02-20 16:30:00-07:00,3212.7855547586933,10206.18175717651
2018-02-20 16:30:00-07:00,31776.863286437387,10206.18175717651
2018-02-20 17:30:00-07:00,871.6558007414623,1928.5124646840356
2018-02-20 17:30:00-07:00,8621.330848542095,1928.5124646840356
2018-02-20 18:30:00-07:00,0.0,0.0
2018-02-20 18:30:00-07:00,0.0,0.0
2018-02-20 19:30:00-07:00,0.0,0.0
2018-02-20 19:30:00-07:00,0.0,0.0
2018-02-20 20:30:00-07:00,0.0,0.0
2018-02-20 20:30:00-07:00,0.0,0.0
2018-02-20 21:30:00-07:00,0.0,0.0
2018-02-20 21:30:00-07:00,0.0,0.0
2018-02-20 22:30:00-07:00,0.0,0.0
2018-02-20 22:30:00-07:00,0.0,0.0
2018-02-20 23:30:00-07:00,0.0,0.0
2018-02-20 23:30:00-07:00,0.0,0.0
2018-02-21 00:30:00-07:00,0.0,0.0
2018-02-21 00:30:00-07:00,0.0,0.0
2018-02-21 01:30:00-07:00,0.0,0.0
2018-02-21 01:30:00-07:00,0.0,0.0
2018-02-21 02:30:00-07:00,0.0,0.0
2018-02-21 02:30:00-07:00,0.0,0.0
2018-02-21 03:30:00-07:00,0.0,0.0
2018-02-21 03:30:00-07:00,0.0,0.0
2018-02-21 04:30:00-07:00,0.0,0.0
2018-02-21 04:30:00-07:00,0.0,0.0
2018-02-21 05:30:00-07:00,0.0,0.0
2018-02-21 05:30:00-07:00,0.0,0.0
2018-02-21 06:30:00-07:00,0.0,0.0
2018-02-21 06:30:00-07:00,0.0,0.0
2018-02-21 07:30:00-07:00,9736.748203303803,1301.365930559645
2018-02-21 07:30:00-07:00,984.4295736781723,1301.365930559645
2018-02-21 08:30:00-07:00,703.2918981841275,15191.530482706172
2018-02-21 08:30:00-07:00,6956.085340322258,15191.530482706172
2018-02-21 09:30:00-07:00,5317.893505631368,14088.811969369292
2018-02-21 09:30:00-07:00,52597.962739836046,14088.811969369292
2018-02-21 10:30:00-07:00,6648.679647799488,30534.9024912989
2018-02-21 10:30:00-07:00,65760.43766460205,30534.9024912989
2018-02-21 11:30:00-07:00,72899.07798471222,33720.87373651807
2018-02-21 11:30:00-07:00,7370.428685592551,33720.87373651807
2018-02-21 12:30:00-07:00,54146.253976182066,14032.77191872835
2018-02-21 12:30:00-07:00,5474.432798822559,14032.77191872835
2018-02-21 13:30:00-07:00,50037.794019877,5299.5469747004345
2018-02-21 13:30:00-07:00,5059.048791882038,5299.5469747004345
2018-02-21 14:30:00-07:00,4963.685473418768,7123.470634934517
2018-02-21 14:30:00-07:00,49094.57914241347,7123.470634934517
2018-02-21 15:30:00-07:00,903.8646411157904,14917.84552282537
2018-02-21 15:30:00-07:00,8939.900482196523,14917.84552282537
2018-02-21 16:30:00-07:00,23534.285941764974,8416.133275371567
2018-02-21 16:30:00-07:00,2379.4234576807426,8416.133275371567
2018-02-21 17:30:00-07:00,256.8231680929852,1606.8603726183271
2018-02-21 17:30:00-07:00,2540.1741143888707,1606.8603726183271
2018-02-21 18:30:00-07:00,0.0,0.0
2018-02-21 18:30:00-07:00,0.0,0.0
2018-02-21 19:30:00-07:00,0.0,0.0
2018-02-21 19:30:00-07:00,0.0,0.0
2018-02-21 20:30:00-07:00,0.0,0.0
2018-02-21 20:30:00-07:00,0.0,0.0
2018-02-21 21:30:00-07:00,0.0,0.0
2018-02-21 21:30:00-07:00,0.0,0.0
2018-02-21 22:30:00-07:00,0.0,0.0
2018-02-21 22:30:00-07:00,0.0,0.0
2018-02-21 23:30:00-07:00,0.0,0.0
2018-02-21 23:30:00-07:00,0.0,0.0
2018-02-22 00:30:00-07:00,0.0,0.0
2018-02-22 00:30:00-07:00,0.0,0.0
2018-02-22 01:30:00-07:00,0.0,0.0
2018-02-22 01:30:00-07:00,0.0,0.0
2018-02-22 02:30:00-07:00,0.0,0.0
2018-02-22 02:30:00-07:00,0.0,0.0
2018-02-22 03:30:00-07:00,0.0,0.0
2018-02-22 03:30:00-07:00,0.0,0.0
2018-02-22 04:30:00-07:00,0.0,0.0
2018-02-22 04:30:00-07:00,0.0,0.0
2018-02-22 05:30:00-07:00,0.0,0.0
2018-02-22 05:30:00-07:00,0.0,0.0
2018-02-22 06:30:00-07:00,0.0,0.0
2018-02-22 06:30:00-07:00,0.0,0.0
2018-02-22 07:30:00-07:00,489.7480883073779,4526.911593916341
2018-02-22 07:30:00-07:00,4843.976599647809,4526.911593916341
2018-02-22 08:30:00-07:00,15185.698763914106,5212.72969145897
2018-02-22 08:30:00-07:00,1535.343283817552,5212.72969145897
2018-02-22 09:30:00-07:00,52493.50418998559,14518.001605472205
2018-02-22 09:30:00-07:00,5307.332270653407,14518.001605472205
2018-02-22 10:30:00-07:00,4356.458312227957,30871.068988281793
2018-02-22 10:30:00-07:00,43088.6462358765,30871.068988281793
2018-02-22 11:30:00-07:00,7699.1308442674535,6486.217062343653
2018-02-22 11:30:00-07:00,76150.18932723498,6486.217062343653
2018-02-22 12:30:00-07:00,63581.51473690061,26298.542579329816
2018-02-22 12:30:00-07:00,6428.380619416796,26298.542579329816
2018-02-22 13:30:00-07:00,46204.16022380353,25082.533327469064
2018-02-22 13:30:00-07:00,4671.450960993662,25082.533327469064
2018-02-22 14:30:00-07:00,66536.97503029587,30218.445187894074
2018-02-22 14:30:00-07:00,6727.1911109587945,30218.445187894074
2018-02-22 15:30:00-07:00,5205.50863810455,23350.257599339348
2018-02-22 15:30:00-07:00,51486.3919518093,23350.257599339348
2018-02-22 16:30:00-07:00,31110.301484643987,9770.440069155004
2018-02-22 16:30:00-07:00,3145.3931218161447,9770.440069155004
2018-02-22 17:30:00-07:00,8337.651141635333,3659.4577559871445
2018-02-22 17:30:00-07:00,842.974490811252,3659.4577559871445
2018-02-22 18:30:00-07:00,0.0,0.0
2018-02-22 18:30:00-07:00,0.0,0.0
2018-02-22 19:30:00-07:00,0.0,0.0
2018-02-22 19:30:00-07:00,0.0,0.0
2018-02-22 20:30:00-07:00,0.0,0.0
2018-02-22 20:30:00-07:00,0.0,0.0
2018-02-22 21:30:00-07:00,0.0,0.0
2018-02-22 21:30:00-07:00,0.0,0.0
2018-02-22 22:30:00-07:00,0.0,0.0
2018-02-22 22:30:00-07:00,0.0,0.0
2018-02-22 23:30:00-07:00,0.0,0.0
2018-02-22 23:30:00-07:00,0.0,0.0
2018-02-23 00:30:00-07:00,0.0,0.0
2018-02-23 00:30:00-07:00,0.0,0.0
2018-02-23 01:30:00-07:00,0.0,0.0
2018-02-23 01:30:00-07:00,0.0,0.0
2018-02-23 02:30:00-07:00,0.0,0.0
2018-02-23 02:30:00-07:00,0.0,0.0
2018-02-23 03:30:00-07:00,0.0,0.0
2018-02-23 03:30:00-07:00,0.0,0.0
2018-02-23 04:30:00-07:00,0.0,0.0
2018-02-23 04:30:00-07:00,0.0,0.0
2018-02-23 05:30:00-07:00,0.0,0.0
2018-02-23 05:30:00-07:00,0.0,0.0
2018-02-23 06:30:00-07:00,0.0,0.0
2018-02-23 06:30:00-07:00,0.0,0.0
2018-02-23 07:30:00-07:00,5849.964556016054,4641.031869868969
2018-02-23 07:30:00-07:00,591.458050846713,4641.031869868969
2018-02-23 08:30:00-07:00,3306.134137734694,15050.527983153677
2018-02-23 08:30:00-07:00,32700.150916020193,15050.527983153677
2018-02-23 09:30:00-07:00,19397.56569779522,24149.52217407681
2018-02-23 09:30:00-07:00,1961.1822069913983,24149.52217407681
2018-02-23 10:30:00-07:00,67190.12337822592,30637.470096219055
2018-02-23 10:30:00-07:00,6793.227382645804,30637.470096219055
2018-02-23 11:30:00-07:00,44034.804165210815,19582.320227462038
2018-02-23 11:30:00-07:00,4452.11918663475,19582.320227462038
2018-02-23 12:30:00-07:00,58666.8304303264,24400.337771696213
2018-02-23 12:30:00-07:00,5931.483660014889,24400.337771696213
2018-02-23 13:30:00-07:00,2419.0123878490094,7745.858590371145
2018-02-23 13:30:00-07:00,23925.8502090252,7745.858590371145
2018-02-23 14:30:00-07:00,1896.541431317693,29800.65951760617
2018-02-23 14:30:00-07:00,18758.219854039744,29800.65951760617
2018-02-23 15:30:00-07:00,3115.0528397260746,8698.869413680417
2018-02-23 15:30:00-07:00,30810.213296492093,8698.869413680417
2018-02-23 16:30:00-07:00,6194.161020863905,13587.027620495968
2018-02-23 16:30:00-07:00,626.2578805307887,13587.027620495968
2018-02-23 17:30:00-07:00,246.20341217628717,1211.9167098175917
2018-02-23 17:30:00-07:00,2435.136748480521,1211.9167098175917
2018-02-23 18:30:00-07:00,0.0,0.0
2018-02-23 18:30:00-07:00,0.0,0.0
2018-02-23 19:30:00-07:00,0.0,0.0
2018-02-23 19:30:00-07:00,0.0,0.0
2018-02-23 20:30:00-07:00,0.0,0.0
2018-02-23 20:30:00-07:00,0.0,0.0
2018-02-23 21:30:00-07:00,0.0,0.0
2018-02-23 21:30:00-07:00,0.0,0.0
2018-02-23 22:30:00-07:00,0.0,0.0
2018-02-23 22:30:00-07:00,0.0,0.0
2018-02-23 23:30:00-07:00,0.0,0.0
2018-02-23 23:30:00-07:00,0.0,0.0
2018-02-24 00:30:00-07:00,0.0,0.0
2018-02-24 00:30:00-07:00,0.0,0.0
2018-02-24 01:30:00-07:00,0.0,0.0
2018-02-24 01:30:00-07:00,0.0,0.0
2018-02-24 02:30:00-07:00,0.0,0.0
2018-02-24 02:30:00-07:00,0.0,0.0
2018-02-24 03:30:00-07:00,0.0,0.0
2018-02-24 03:30:00-07:00,0.0,0.0
2018-02-24 04:30:00-07:00,0.0,0.0
2018-02-24 04:30:00-07:00,0.0,0.0
2018-02-24 05:30:00-07:00,0.0,0.0
2018-02-24 05:30:00-07:00,0.0,0.0
2018-02-24 06:30:00-07:00,0.0,0.0
2018-02-24 06:30:00-07:00,0.0,0.0
2018-02-24 07:30:00-07:00,1125.9800934318214,5437.461610098934
2018-02-24 07:30:00-07:00,11136.789207495165,5437.461610098934
2018-02-24 08:30:00-07:00,3552.569190485109,16588.87017785685
2018-02-24 08:30:00-07:00,35137.57876383809,16588.87017785685
2018-02-24 09:30:00-07:00,55874.667902273104,26219.51842515426
2018-02-24 09:30:00-07:00,5649.183316025403,26219.51842515426
2018-02-24 10:30:00-07:00,7136.708432891027,32982.05441958668
2018-02-24 10:30:00-07:00,70587.40906352717,32982.05441958668
2018-02-24 11:30:00-07:00,78952.47843997875,36245.51400864335
2018-02-24 11:30:00-07:00,7982.455032074353,36245.51400864335
2018-02-24 12:30:00-07:00,8219.238925055191,37270.17878403211
2018-02-24 12:30:00-07:00,81294.4490656054,37270.17878403211
2018-02-24 13:30:00-07:00,77612.62203929012,35586.59935768989
2018-02-24 13:30:00-07:00,7846.989449748588,35586.59935768989
2018-02-24 14:30:00-07:00,68300.78445902339,31259.366036385527
2018-02-24 14:30:00-07:00,6905.520274629948,31259.366036385527
2018-02-24 15:30:00-07:00,53184.42167854637,24244.91188183179
2018-02-24 15:30:00-07:00,5377.187174416853,24244.91188183179
2018-02-24 16:30:00-07:00,3289.401571354253,14665.267175613113
2018-02-24 16:30:00-07:00,32534.65326134014,14665.267175613113
2018-02-24 17:30:00-07:00,917.1767584018943,3945.654596954878
2018-02-24 17:30:00-07:00,9071.567325141265,3945.654596954878
2018-02-24 18:30:00-07:00,0.0,0.0
2018-02-24 18:30:00-07:00,0.0,0.0
2018-02-24 19:30:00-07:00,0.0,0.0
2018-02-24 19:30:00-07:00,0.0,0.0
2018-02-24 20:30:00-07:00,0.0,0.0
2018-02-24 20:30:00-07:00,0.0,0.0
2018-02-24 21:30:00-07:00,0.0,0.0
2018-02-24 21:30:00-07:00,0.0,0.0
2018-02-24 22:30:00-07:00,0.0,0.0
2018-02-24 22:30:00-07:00,0.0,0.0
2018-02-24 23:30:00-07:00,0.0,0.0
2018-02-24 23:30:00-07:00,0.0,0.0
2018-02-25 00:30:00-07:00,0.0,0.0
2018-02-25 00:30:00-07:00,0.0,0.0
2018-02-25 01:30:00-07:00,0.0,0.0
2018-02-25 01:30:00-07:00,0.0,0.0
2018-02-25 02:30:00-07:00,0.0,0.0
2018-02-25 02:30:00-07:00,0.0,0.0
2018-02-25 03:30:00-07:00,0.0,0.0
2018-02-25 03:30:00-07:00,0.0,0.0
2018-02-25 04:30:00-07:00,0.0,0.0
2018-02-25 04:30:00-07:00,0.0,0.0
2018-02-25 05:30:00-07:00,0.0,0.0
2018-02-25 05:30:00-07:00,0.0,0.0
2018-02-25 06:30:00-07:00,0.0,0.0
2018-02-25 06:30:00-07:00,0.0,0.0
2018-02-25 07:30:00-07:00,10721.501331827702,5163.077393113862
2018-02-25 07:30:00-07:00,1083.992598442651,5163.077393113862
2018-02-25 08:30:00-07:00,34631.11033209518,15989.75118006125
2018-02-25 08:30:00-07:00,3501.3629261418496,15989.75118006125
2018-02-25 09:30:00-07:00,55108.13147335127,25337.43350748946
2018-02-25 09:30:00-07:00,5571.682993106889,25337.43350748946
2018-02-25 10:30:00-07:00,7026.8598326410865,31932.832419035574
2018-02-25 10:30:00-07:00,69500.92386466956,31932.832419035574
2018-02-25 11:30:00-07:00,77651.76288478442,36007.95755987361
2018-02-25 11:30:00-07:00,7850.946767431949,36007.95755987361
2018-02-25 12:30:00-07:00,8152.541514038778,36960.928521353904
2018-02-25 12:30:00-07:00,80634.76155291454,36960.928521353904
2018-02-25 13:30:00-07:00,7778.237623092119,35256.804729894546
2018-02-25 13:30:00-07:00,76932.61481219101,35256.804729894546
2018-02-25 14:30:00-07:00,6851.117894572564,31017.99694298718
2018-02-25 14:30:00-07:00,67762.70404124397,31017.99694298718
2018-02-25 15:30:00-07:00,52959.92443560897,24138.29474278571
2018-02-25 15:30:00-07:00,5354.489481045076,24138.29474278571
2018-02-25 16:30:00-07:00,3307.7054944210486,14706.48113863875
2018-02-25 16:30:00-07:00,32715.69281439637,14706.48113863875
2018-02-25 17:30:00-07:00,9442.687880884147,4076.8471846720045
2018-02-25 17:30:00-07:00,954.6987362578286,4076.8471846720045
2018-02-25 18:30:00-07:00,0.0,0.0
2018-02-25 18:30:00-07:00,0.0,0.0
2018-02-25 19:30:00-07:00,0.0,0.0
2018-02-25 19:30:00-07:00,0.0,0.0
2018-02-25 20:30:00-07:00,0.0,0.0
2018-02-25 20:30:00-07:00,0.0,0.0
2018-02-25 21:30:00-07:00,0.0,0.0
2018-02-25 21:30:00-07:00,0.0,0.0
2018-02-25 22:30:00-07:00,0.0,0.0
2018-02-25 22:30:00-07:00,0.0,0.0
2018-02-25 23:30:00-07:00,0.0,0.0
2018-02-25 23:30:00-07:00,0.0,0.0
2018-02-26 00:30:00-07:00,0.0,0.0
2018-02-26 00:30:00-07:00,0.0,0.0
2018-02-26 01:30:00-07:00,0.0,0.0
2018-02-26 01:30:00-07:00,0.0,0.0
2018-02-26 02:30:00-07:00,0.0,0.0
2018-02-26 02:30:00-07:00,0.0,0.0
2018-02-26 03:30:00-07:00,0.0,0.0
2018-02-26 03:30:00-07:00,0.0,0.0
2018-02-26 04:30:00-07:00,0.0,0.0
2018-02-26 04:30:00-07:00,0.0,0.0
2018-02-26 05:30:00-07:00,0.0,0.0
2018-02-26 05:30:00-07:00,0.0,0.0
2018-02-26 06:30:00-07:00,0.0,0.0
2018-02-26 06:30:00-07:00,0.0,0.0
2018-02-26 07:30:00-07:00,11470.592753633175,5483.020681348116
2018-02-26 07:30:00-07:00,1159.7291517165372,5483.020681348116
2018-02-26 08:30:00-07:00,34594.5926472068,16087.336971216075
2018-02-26 08:30:00-07:00,3497.6708219387056,16087.336971216075
2018-02-26 09:30:00-07:00,5472.989097435929,24947.476506760868
2018-02-26 09:30:00-07:00,54131.97468464286,24947.476506760868
2018-02-26 10:30:00-07:00,6822.752663790205,31028.930088789868
2018-02-26 10:30:00-07:00,67482.15059461749,31028.930088789868
2018-02-26 11:30:00-07:00,7602.988867364526,34432.35783144456
2018-02-26 11:30:00-07:00,75199.27293270406,34432.35783144456
2018-02-26 12:30:00-07:00,77449.75763864077,35377.83175345546
2018-02-26 12:30:00-07:00,7830.523117339565,35377.83175345546
2018-02-26 13:30:00-07:00,7520.875156457986,33823.05388332221
2018-02-26 13:30:00-07:00,74387.10662999073,33823.05388332221
2018-02-26 14:30:00-07:00,6555.592415224178,29784.148949480492
2018-02-26 14:30:00-07:00,64839.73498686589,29784.148949480492
2018-02-26 15:30:00-07:00,5117.585265361781,22961.24437698448
2018-02-26 15:30:00-07:00,50616.76372804219,22961.24437698448
2018-02-26 16:30:00-07:00,31443.630012395985,14057.773694042138
2018-02-26 16:30:00-07:00,3179.094153579329,14057.773694042138
2018-02-26 17:30:00-07:00,6276.261206311135,3953.6799135843107
2018-02-26 17:30:00-07:00,634.5585830724538,3953.6799135843107
2018-02-26 18:30:00-07:00,0.0,0.0
2018-02-26 18:30:00-07:00,0.0,0.0
2018-02-26 19:30:00-07:00,0.0,0.0
2018-02-26 19:30:00-07:00,0.0,0.0
2018-02-26 20:30:00-07:00,0.0,0.0
2018-02-26 20:30:00-07:00,0.0,0.0
2018-02-26 21:30:00-07:00,0.0,0.0
2018-02-26 21:30:00-07:00,0.0,0.0
2018-02-26 22:30:00-07:00,0.0,0.0
2018-02-26 22:30:00-07:00,0.0,0.0
2018-02-26 23:30:00-07:00,0.0,0.0
2018-02-26 23:30:00-07:00,0.0,0.0
2018-02-27 00:30:00-07:00,0.0,0.0
2018-02-27 00:30:00-07:00,0.0,0.0
2018-02-27 01:30:00-07:00,0.0,0.0
2018-02-27 01:30:00-07:00,0.0,0.0
2018-02-27 02:30:00-07:00,0.0,0.0
2018-02-27 02:30:00-07:00,0.0,0.0
2018-02-27 03:30:00-07:00,0.0,0.0
2018-02-27 03:30:00-07:00,0.0,0.0
2018-02-27 04:30:00-07:00,0.0,0.0
2018-02-27 04:30:00-07:00,0.0,0.0
2018-02-27 05:30:00-07:00,0.0,0.0
2018-02-27 05:30:00-07:00,0.0,0.0
2018-02-27 06:30:00-07:00,0.0,0.0
2018-02-27 06:30:00-07:00,0.0,0.0
2018-02-27 07:30:00-07:00,5560.152315545925,1877.3295251555435
2018-02-27 07:30:00-07:00,562.156713852508,1877.3295251555435
2018-02-27 08:30:00-07:00,33917.504282583075,15732.282520934592
2018-02-27 08:30:00-07:00,3429.214105567749,15732.282520934592
2018-02-27 09:30:00-07:00,52682.113007476546,24268.074830255606
2018-02-27 09:30:00-07:00,5326.4014808165675,24268.074830255606
2018-02-27 10:30:00-07:00,6657.3562967100215,30230.67741527421
2018-02-27 10:30:00-07:00,65846.25624213087,30230.67741527421
2018-02-27 11:30:00-07:00,73331.35864592271,33653.9593537044
2018-02-27 11:30:00-07:00,7414.1342285663695,33653.9593537044
2018-02-27 12:30:00-07:00,7639.316411859863,34559.61063222197
2018-02-27 12:30:00-07:00,75558.57964499005,34559.61063222197
2018-02-27 13:30:00-07:00,7352.18912460764,33054.01379879794
2018-02-27 13:30:00-07:00,72718.67502100876,33054.01379879794
2018-02-27 14:30:00-07:00,64380.448805284635,29134.845523906028
2018-02-27 14:30:00-07:00,6509.156491187764,29134.845523906028
2018-02-27 15:30:00-07:00,50349.47813695545,22712.30806964444
2018-02-27 15:30:00-07:00,5090.561475181548,22712.30806964444
2018-02-27 16:30:00-07:00,30829.158306390786,13992.057223657575
2018-02-27 16:30:00-07:00,3116.96826648134,13992.057223657575
2018-02-27 17:30:00-07:00,9047.054714576632,3928.491358442822
2018-02-27 17:30:00-07:00,914.6984218706394,3928.491358442822
2018-02-27 18:30:00-07:00,0.0,0.0
2018-02-27 18:30:00-07:00,0.0,0.0
2018-02-27 19:30:00-07:00,0.0,0.0
2018-02-27 19:30:00-07:00,0.0,0.0
2018-02-27 20:30:00-07:00,0.0,0.0
2018-02-27 20:30:00-07:00,0.0,0.0
2018-02-27 21:30:00-07:00,0.0,0.0
2018-02-27 21:30:00-07:00,0.0,0.0
2018-02-27 22:30:00-07:00,0.0,0.0
2018-02-27 22:30:00-07:00,0.0,0.0
2018-02-27 23:30:00-07:00,0.0,0.0
2018-02-27 23:30:00-07:00,0.0,0.0
2018-02-28 00:30:00-07:00,0.0,0.0
2018-02-28 00:30:00-07:00,0.0,0.0
2018-02-28 01:30:00-07:00,0.0,0.0
2018-02-28 01:30:00-07:00,0.0,0.0
2018-02-28 02:30:00-07:00,0.0,0.0
2018-02-28 02:30:00-07:00,0.0,0.0
2018-02-28 03:30:00-07:00,0.0,0.0
2018-02-28 03:30:00-07:00,0.0,0.0
2018-02-28 04:30:00-07:00,0.0,0.0
2018-02-28 04:30:00-07:00,0.0,0.0
2018-02-28 05:30:00-07:00,0.0,0.0
2018-02-28 05:30:00-07:00,0.0,0.0
2018-02-28 06:30:00-07:00,0.0,0.0
2018-02-28 06:30:00-07:00,0.0,0.0
2018-02-28 07:30:00-07:00,1897.734668869941,5096.044226500437
2018-02-28 07:30:00-07:00,191.86961519617236,5096.044226500437
2018-02-28 08:30:00-07:00,1337.5556094562191,3206.0839967319384
2018-02-28 08:30:00-07:00,13229.430042955375,3206.0839967319384
2018-02-28 09:30:00-07:00,25215.54443953936,23772.55372436649
2018-02-28 09:30:00-07:00,2549.406346387391,23772.55372436649
2018-02-28 10:30:00-07:00,65772.61063007651,18112.04386886283
2018-02-28 10:30:00-07:00,6649.910390031104,18112.04386886283
2018-02-28 11:30:00-07:00,7417.198702628349,33419.48061481558
2018-02-28 11:30:00-07:00,73361.6685971014,33419.48061481558
2018-02-28 12:30:00-07:00,7636.4311620411545,34378.50203837849
2018-02-28 12:30:00-07:00,75530.04235624992,34378.50203837849
2018-02-28 13:30:00-07:00,7318.606389441051,18632.977030607835
2018-02-28 13:30:00-07:00,72386.51653548746,18632.977030607835
2018-02-28 14:30:00-07:00,64119.44095956659,29224.299815447474
2018-02-28 14:30:00-07:00,6482.767409646179,29224.299815447474
2018-02-28 15:30:00-07:00,50191.77738738306,22753.633662371427
2018-02-28 15:30:00-07:00,5074.617211405929,22753.633662371427
2018-02-28 16:30:00-07:00,3141.57479121132,5594.935068654394
2018-02-28 16:30:00-07:00,31072.535325794008,5594.935068654394
2018-02-28 17:30:00-07:00,9396.242696076304,4138.364088180257
2018-02-28 17:30:00-07:00,950.0029166140306,4138.364088180257
2018-02-28 18:30:00-07:00,0.0,0.0
2018-02-28 18:30:00-07:00,0.0,0.0
2018-02-28 19:30:00-07:00,0.0,0.0
2018-02-28 19:30:00-07:00,0.0,0.0
2018-02-28 20:30:00-07:00,0.0,0.0
2018-02-28 20:30:00-07:00,0.0,0.0
2018-02-28 21:30:00-07:00,0.0,0.0
2018-02-28 21:30:00-07:00,0.0,0.0
2018-02-28 22:30:00-07:00,0.0,0.0
2018-02-28 22:30:00-07:00,0.0,0.0
2018-02-28 23:30:00-07:00,0.0,0.0
2018-02-28 23:30:00-07:00,0.0,0.0
