parent,name,Pg,Qg,Qmax,Qmin,Vg,remote_bus,baseMVA,Rg,Xg,Rt,Xt,tap,status,remote_percent,Pmax,Pmin,owner_1,fraction_1,owner_2,fraction_2,owner_3,fraction_3,owner_4,fraction_4,WMOD,WPF,NREG
bus:6433,G_6433_E,372.000,59.000,59.000,-59.000,1.11000,6403,751.000,0.00000E+0,2.00000E-1,0.00000E+0,0.00000E+0,1.00000,1,100.0,751.000,0.000,1,1.0000
bus:6433,G_6433_G,679.000,74.552,536.000,-536.000,1.11000,6403,1369.000,0.00000E+0,2.00000E-1,0.00000E+0,0.00000E+0,1.00000,1,100.0,1369.000,0.000,1,1.0000
bus:6433,G_6433_W,75.000,50.000,50.000,-50.000,1.11000,6403,152.000,0.00000E+0,2.00000E-1,0.00000E+0,0.00000E+0,1.00000,1,100.0,152.000,0.000,1,1.0000,0,1.0,0,1.0,0,1.0,1,1.0000
bus:6533,G_6533_C,1318.501,78.734,1924.000,-1924.000,1.06500,6503,3276.000,0.00000E+0,2.00000E-1,0.00000E+0,0.00000E+0,1.00000,1,100.0,3276.000,0.000,1,1.0000
bus:6533,G_6533_G,1213.201,78.734,880.000,-880.000,1.06500,6503,3239.000,0.00000E+0,2.00000E-1,0.00000E+0,0.00000E+0,1.00000,1,100.0,3239.000,0.000,1,1.0000
bus:6533,G_6533_H,90.000,75.000,75.000,-75.000,1.06500,6503,275.000,0.00000E+0,2.00000E-1,0.00000E+0,0.00000E+0,1.00000,1,100.0,275.000,0.000,1,1.0000
bus:6533,G_6533_S,566.100,78.734,500.000,-500.000,1.06500,6503,1407.000,0.00000E+0,2.00000E-1,0.00000E+0,0.00000E+0,1.00000,1,100.0,1407.000,0.000,1,1.0000,0,1.0,0,1.0,0,1.0,1,1.0000
bus:6533,G_6533_W,157.500,20.000,20.000,-20.000,1.06500,6503,391.000,0.00000E+0,2.00000E-1,0.00000E+0,0.00000E+0,1.00000,1,100.0,391.000,0.000,1,1.0000,0,1.0,0,1.0,0,1.0,1,1.0000
bus:7031,G_7031_C,1105.199,380.609,1419.000,-1419.000,1.02000,7001,3127.000,0.00000E+0,2.00000E-1,0.00000E+0,0.00000E+0,1.00000,1,100.0,3127.000,0.000,1,1.0000
bus:7031,G_7031_G,2242.802,380.609,2092.000,-2092.000,1.02000,7001,6346.000,0.00000E+0,2.00000E-1,0.00000E+0,0.00000E+0,1.00000,1,100.0,6346.000,0.000,1,1.0000
bus:7031,G_7031_P,123.300,175.000,175.000,-175.000,1.02000,7001,509.000,0.00000E+0,2.00000E-1,0.00000E+0,0.00000E+0,1.00000,1,100.0,509.000,-509.000,1,1.0000
bus:7031,G_7031_SC,0.000,0.000,1000.000,-1000.000,1.02000,7001,100.000,0.00000E+0,2.00000E-1,0.00000E+0,0.00000E+0,1.00000,0,100.0,0.100,0.000,1,1.0000
bus:7031,G_7031_W,1098.000,380.609,1000.000,-1000.000,1.02000,7001,3106.000,0.00000E+0,2.00000E-1,0.00000E+0,0.00000E+0,1.00000,1,100.0,3106.000,0.000,1,1.0000,0,1.0,0,1.0,0,1.0,1,1.0000
bus:7032,G_7032_C,1057.500,22.012,826.000,-826.000,1.01500,7002,1821.000,0.00000E+0,2.00000E-1,0.00000E+0,0.00000E+0,1.00000,1,100.0,1821.000,0.000,1,1.0000
bus:7032,G_7032_G,861.300,22.012,489.000,-489.000,1.01500,7002,1483.000,0.00000E+0,2.00000E-1,0.00000E+0,0.00000E+0,1.00000,1,100.0,1483.000,0.000,1,1.0000
bus:7032,G_7032_H,390.600,22.012,346.000,-346.000,1.01500,7002,672.000,0.00000E+0,2.00000E-1,0.00000E+0,0.00000E+0,1.00000,1,100.0,672.000,0.000,1,1.0000
bus:7032,G_7032_S,428.400,22.012,230.000,-230.000,1.01500,7002,738.000,0.00000E+0,2.00000E-1,0.00000E+0,0.00000E+0,1.00000,1,100.0,738.000,0.000,1,1.0000,0,1.0,0,1.0,0,1.0,1,1.0000
bus:8033,G_8033_H,1182.000,259.732,786.000,-786.000,1.07500,8003,1394.000,0.00000E+0,2.00000E-1,0.00000E+0,0.00000E+0,1.00000,1,100.0,1394.000,0.000,1,1.0000
bus:8034,G_8034_G,2946.000,239.367,1280.000,-1280.000,1.00000,8004,3754.000,0.00000E+0,2.00000E-1,0.00000E+0,0.00000E+0,1.00000,1,100.0,3754.000,0.000,1,1.0000
bus:8034,G_8034_H,427.000,239.367,344.000,-344.000,1.00000,8004,544.000,0.00000E+0,2.00000E-1,0.00000E+0,0.00000E+0,1.00000,1,100.0,544.000,0.000,1,1.0000
