Plant Code,Plant Name,State,County,Latitude,Longitude,NERC Region,Balancing Authority Code,Nameplate Capacity (MW),Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Generator Count,Year,Month,Charge (MWh),Discharge (MWh),Net Gen (MWh)
61993,Gavilan Community College Solar Project,CA,Santa Clara,37.003832,-121.593567,WECC,CISO,0.5,0.5,0.2,0.3,1,2021,10.0,6.0,5.019,-0.81
61993,Gavilan Community College Solar Project,CA,Santa Clara,37.003832,-121.593567,WECC,CISO,0.5,0.5,0.2,0.3,1,2021,11.0,6.0,5.384,-0.868
61993,Gavilan Community College Solar Project,CA,Santa Clara,37.003832,-121.593567,WECC,CISO,0.5,0.5,0.2,0.3,1,2021,12.0,6.0,5.345,-0.862
61993,Gavilan Community College Solar Project,CA,Santa Clara,37.003832,-121.593567,WECC,CISO,0.5,0.5,0.2,0.3,1,2022,,,,
61995,UC Merced Solar,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2018,1.0,,,
61995,UC Merced Solar,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2018,2.0,,,
61995,UC Merced Solar,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2018,3.0,,,
61995,UC Merced Solar,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2018,4.0,,,
61995,UC Merced Solar,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2018,5.0,,,
61995,UC Merced Solar,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2018,6.0,,,
61995,UC Merced Solar,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2018,7.0,,,
61995,UC Merced Solar,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2018,8.0,,,
61995,UC Merced Solar,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2018,9.0,,,
61995,UC Merced Solar,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2018,10.0,,,
61995,UC Merced Solar,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2018,11.0,,,
61995,UC Merced Solar,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2018,12.0,2.0,1.0,-1.0
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2019,1.0,12.0,9.013,-3.732
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2019,2.0,10.0,7.257,-3.005
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2019,3.0,12.0,8.231,-3.409
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2019,4.0,11.0,7.67,-3.177
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2019,5.0,10.0,7.045,-2.918
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2019,6.0,12.0,8.311,-3.442
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2019,7.0,12.0,8.57,-3.549
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2019,8.0,13.0,9.354,-3.874
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2019,9.0,12.0,8.41,-3.483
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2019,10.0,13.0,9.131,-3.781
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2019,11.0,11.0,7.773,-3.219
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2019,12.0,12.0,8.235,-3.411
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2020,1.0,8.0,7.579,-0.157
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2020,2.0,6.0,5.856,-0.121
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2020,3.0,9.0,8.987,-0.185
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2020,4.0,8.0,7.969,-0.164
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2020,5.0,8.0,7.72,-0.159
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2020,6.0,7.0,6.857,-0.141
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2020,7.0,8.0,8.107,-0.167
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2020,8.0,8.0,8.079,-0.167
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2020,9.0,9.0,8.734,-0.18
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2020,10.0,10.0,9.328,-0.192
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2020,11.0,9.0,9.195,-0.19
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2020,12.0,9.0,8.589,-0.177
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2021,1.0,10.0,13.937,5.088
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2021,2.0,9.0,14.88,5.432
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2021,3.0,11.0,16.741,6.112
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2021,4.0,10.0,16.258,5.935
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2021,5.0,9.0,13.756,5.022
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2021,6.0,10.0,15.875,5.796
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2021,7.0,10.0,15.895,5.803
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2021,8.0,10.0,15.942,5.82
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2021,9.0,11.0,17.71,6.466
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2021,10.0,10.0,15.301,5.586
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2021,11.0,10.0,16.412,5.992
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2021,12.0,10.0,16.293,5.948
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2022,1.0,13.0,9.315,-5.048
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2022,2.0,15.0,9.787,-5.301
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2022,3.0,14.0,9.059,-4.907
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2022,4.0,15.0,9.488,-5.139
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2022,5.0,16.0,10.054,-5.446
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2022,6.0,16.0,10.156,-5.501
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2022,7.0,16.0,10.552,-5.715
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2022,8.0,17.0,10.841,-5.872
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2022,9.0,15.0,9.72,-5.265
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2022,10.0,17.0,10.847,-5.875
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2022,11.0,15.0,10.042,-5.439
61995,UC Merced Solar Hybrid,CA,Merced,37.365688,-120.432228,WECC,CISO,0.5,0.9,0.5,0.5,1,2022,12.0,16.0,10.139,-5.492
62027,Caldwell Wastewater Treatment Plant,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2018,1.0,86.0,83.915,-2.935
62027,Caldwell Wastewater Treatment Plant,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2018,2.0,72.0,69.711,-2.438
62027,Caldwell Wastewater Treatment Plant,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2018,3.0,81.0,78.279,-2.738
62027,Caldwell Wastewater Treatment Plant,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2018,4.0,82.0,79.335,-2.775
62027,Caldwell Wastewater Treatment Plant,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2018,5.0,82.0,79.11,-2.767
62027,Caldwell Wastewater Treatment Plant,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2018,6.0,79.0,76.198,-2.665
62027,Caldwell Wastewater Treatment Plant,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2018,7.0,82.0,79.016,-2.763
62027,Caldwell Wastewater Treatment Plant,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2018,8.0,81.0,78.213,-2.735
62027,Caldwell Wastewater Treatment Plant,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2018,9.0,75.0,72.119,-2.522
62027,Caldwell Wastewater Treatment Plant,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2018,10.0,74.0,71.183,-2.489
62027,Caldwell Wastewater Treatment Plant,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2018,11.0,69.0,66.336,-2.32
62027,Caldwell Wastewater Treatment Plant,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2018,12.0,84.0,81.585,-2.853
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2019,1.0,79.0,75.892,-5.165
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2019,2.0,63.0,58.633,-3.99
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2019,3.0,65.0,60.46,-4.114
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2019,4.0,73.0,68.109,-4.635
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2019,5.0,78.0,72.98,-4.966
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2019,6.0,78.0,73.228,-4.983
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2019,7.0,77.0,71.696,-4.879
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2019,8.0,84.0,79.041,-5.379
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2019,9.0,79.0,73.976,-5.034
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2019,10.0,83.0,77.277,-5.259
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2019,11.0,82.0,76.349,-5.196
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2019,12.0,85.0,79.359,-5.4
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2020,1.0,87.0,82.726,-3.41
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2020,2.0,73.0,70.49,-2.905
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2020,3.0,87.0,83.252,-3.431
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2020,4.0,79.0,75.529,-3.113
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2020,5.0,82.0,79.062,-3.259
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2020,6.0,75.0,72.163,-2.974
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2020,7.0,84.0,80.827,-3.331
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2020,8.0,80.0,77.252,-3.184
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2020,9.0,77.0,73.788,-3.041
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2020,10.0,81.0,78.032,-3.216
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2020,11.0,75.0,72.422,-2.985
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2020,12.0,80.0,76.457,-3.151
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2021,1.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2021,2.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2021,3.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2021,4.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2021,5.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2021,6.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2021,7.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2021,8.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2021,9.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2021,10.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2021,11.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2021,12.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2022,1.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2022,2.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2022,3.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2022,4.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2022,5.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2022,6.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2022,7.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2022,8.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2022,9.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2022,10.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2022,11.0,0.0,0.0,0.0
62027,Caldwell Wastewater Treatment Plant Hybrid,NJ,Essex,40.838568,-74.312476,RFC,PJM,1.0,2.0,0.5,0.5,1,2022,12.0,0.0,0.0,0.0
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2019,1.0,,,
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2019,2.0,,,
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2019,3.0,1291.0,1133.829,-157.439
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2019,4.0,997.0,875.668,-121.591
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2019,5.0,1466.0,1287.258,-178.743
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2019,6.0,1609.0,1412.822,-196.178
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2019,7.0,1673.0,1468.873,-203.961
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2019,8.0,1656.0,1453.841,-201.873
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2019,9.0,1526.0,1339.707,-186.025
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2019,10.0,1599.0,1404.358,-195.002
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2019,11.0,1615.0,1417.895,-196.882
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2019,12.0,1610.0,1413.749,-196.306
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2020,1.0,947.0,815.948,-129.922
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2020,2.0,939.0,809.765,-128.937
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2020,3.0,955.0,824.04,-131.21
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2020,4.0,937.0,808.357,-128.713
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2020,5.0,1001.0,863.603,-137.509
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2020,6.0,944.0,814.276,-129.655
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2020,7.0,949.0,818.775,-130.371
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2020,8.0,1027.0,886.098,-141.091
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2020,9.0,915.0,789.509,-125.711
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2020,10.0,1000.0,862.765,-137.376
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2020,11.0,956.0,824.803,-131.331
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2020,12.0,1013.0,874.061,-139.174
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2021,1.0,1380.0,1197.584,-181.556
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2021,2.0,1208.0,1049.206,-159.062
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2021,3.0,1328.0,1152.78,-174.765
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2021,4.0,1273.0,1105.047,-167.528
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2021,5.0,1439.0,1249.258,-189.391
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2021,6.0,1402.0,1217.311,-184.548
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2021,7.0,1428.0,1239.924,-187.976
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2021,8.0,1397.0,1213.454,-183.963
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2021,9.0,1376.0,1195.23,-181.2
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2021,10.0,1270.0,1103.154,-167.241
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2021,11.0,1153.0,1001.537,-151.836
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2021,12.0,1298.0,1127.515,-170.934
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2022,1.0,1417.0,1249.125,-168.331
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2022,2.0,1253.0,1103.85,-148.753
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2022,3.0,1454.0,1281.098,-172.639
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2022,4.0,1484.0,1307.912,-176.253
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2022,5.0,1682.0,1482.412,-199.768
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2022,6.0,1608.0,1416.973,-190.95
62147,KCE NY 1,NY,Saratoga,42.962412,-73.746506,NPCC,NYIS,20.0,8.4,20.0,20.0,1,2022,7.0,1637.0,1442.43,-194.38
