datetime,Speed,Direction,Temperature,Pressure
2018-04-10 02:30:00+00:00,1.5,297.0,2.5,888.0
2018-04-10 03:00:00+00:00,1.5,296.0,2.1,889.0
2018-04-10 03:30:00+00:00,1.6,294.0,1.8,889.0
2018-04-10 04:00:00+00:00,1.6,292.0,1.5,889.0
2018-04-10 04:30:00+00:00,1.7,290.0,1.1,889.0
2018-04-10 05:00:00+00:00,1.8,289.0,0.7,889.0
2018-04-10 05:30:00+00:00,1.9,286.0,0.5,889.0
2018-04-10 06:00:00+00:00,2.1,283.0,0.3,889.0
2018-04-10 06:30:00+00:00,2.2,279.0,0.1,889.0
2018-04-10 07:00:00+00:00,2.3,275.0,-0.1,888.0
2018-04-10 07:30:00+00:00,2.4,272.0,-0.2,888.0
2018-04-10 08:00:00+00:00,2.5,269.0,-0.2,888.0
2018-04-10 08:30:00+00:00,2.4,267.0,-0.3,888.0
2018-04-10 09:00:00+00:00,2.3,265.0,-0.4,888.0
2018-04-10 09:30:00+00:00,2.2,262.0,-0.6,888.0
2018-04-10 10:00:00+00:00,2.0,258.0,-0.7,887.0
2018-04-10 10:30:00+00:00,1.9,255.0,-0.8,887.0
2018-04-10 11:00:00+00:00,1.8,253.0,-0.9,887.0
2018-04-10 11:30:00+00:00,1.8,252.0,-1.0,887.0
2018-04-10 12:00:00+00:00,1.8,250.0,-1.1,886.0
2018-04-10 12:30:00+00:00,2.0,252.0,0.1,886.0
2018-04-10 13:00:00+00:00,2.2,254.0,1.2,886.0
2018-04-10 13:30:00+00:00,2.7,256.0,2.9,886.0
2018-04-10 14:00:00+00:00,3.2,258.0,4.7,886.0
2018-04-10 14:30:00+00:00,3.0,257.0,6.2,886.0
2018-04-10 15:00:00+00:00,2.8,257.0,7.8,885.0
2018-04-10 15:30:00+00:00,2.9,260.0,9.8,885.0
2018-04-10 16:00:00+00:00,3.0,263.0,11.9,885.0
2018-04-10 16:30:00+00:00,3.2,267.0,13.6,884.0
2018-04-10 17:00:00+00:00,3.5,272.0,15.3,884.0
2018-04-10 17:30:00+00:00,3.7,270.0,16.2,884.0
2018-04-10 18:00:00+00:00,3.9,268.0,17.0,883.0
2018-04-10 18:30:00+00:00,4.0,265.0,17.1,883.0
2018-04-10 19:00:00+00:00,4.2,261.0,17.1,882.0
2018-04-10 19:30:00+00:00,4.4,258.0,17.0,882.0
2018-04-10 20:00:00+00:00,4.5,255.0,16.9,882.0
2018-04-10 20:30:00+00:00,4.9,255.0,16.8,882.0
2018-04-10 21:00:00+00:00,5.2,255.0,16.7,882.0
2018-04-10 21:30:00+00:00,5.4,258.0,16.6,881.0
2018-04-10 22:00:00+00:00,5.7,260.0,16.5,881.0
2018-04-10 22:30:00+00:00,5.5,261.0,16.0,881.0
2018-04-10 23:00:00+00:00,5.4,262.0,15.4,881.0
2018-04-10 23:30:00+00:00,5.4,262.0,15.4,881.0
2018-04-11 00:00:00+00:00,3.8,261.0,12.8,880.0
2018-04-11 00:30:00+00:00,3.1,260.0,11.4,880.0
2018-04-11 01:00:00+00:00,2.4,259.0,9.9,880.0
2018-04-11 01:30:00+00:00,2.1,255.0,9.0,880.0
2018-04-11 02:00:00+00:00,1.8,250.0,8.0,880.0
2018-04-11 02:30:00+00:00,1.8,245.0,7.7,880.0
2018-04-11 03:00:00+00:00,1.8,240.0,7.3,880.0
2018-04-11 03:30:00+00:00,2.0,237.0,7.1,879.0
2018-04-11 04:00:00+00:00,2.1,235.0,6.9,879.0
2018-04-11 04:30:00+00:00,2.2,233.0,6.7,879.0
2018-04-11 05:00:00+00:00,2.2,232.0,6.6,878.0
2018-04-11 05:30:00+00:00,2.1,228.0,6.4,878.0
2018-04-11 06:00:00+00:00,2.0,225.0,6.3,877.0
2018-04-11 06:30:00+00:00,1.9,218.0,6.2,877.0
2018-04-11 07:00:00+00:00,1.9,211.0,6.1,877.0
2018-04-11 07:30:00+00:00,2.0,208.0,6.0,876.0
2018-04-11 08:00:00+00:00,2.2,206.0,6.0,876.0
2018-04-11 08:30:00+00:00,2.1,210.0,5.9,876.0
2018-04-11 09:00:00+00:00,2.1,215.0,5.9,875.0
2018-04-11 09:30:00+00:00,1.8,227.0,5.6,875.0
2018-04-11 10:00:00+00:00,1.6,239.0,5.4,875.0
2018-04-11 10:30:00+00:00,1.5,257.0,5.0,875.0
2018-04-11 11:00:00+00:00,1.4,274.0,4.7,875.0
2018-04-11 11:30:00+00:00,1.5,287.0,4.2,875.0
2018-04-11 12:00:00+00:00,1.5,299.0,3.8,875.0
2018-04-11 12:30:00+00:00,1.8,304.0,4.4,875.0
2018-04-11 13:00:00+00:00,2.1,308.0,5.0,875.0
2018-04-11 13:30:00+00:00,2.9,308.0,5.8,875.0
2018-04-11 14:00:00+00:00,3.6,307.0,6.6,876.0
2018-04-11 14:30:00+00:00,4.3,308.0,7.0,876.0
2018-04-11 15:00:00+00:00,5.0,309.0,7.3,877.0
2018-04-11 15:30:00+00:00,5.4,311.0,8.1,877.0
2018-04-11 16:00:00+00:00,5.9,314.0,8.8,877.0
2018-04-11 16:30:00+00:00,5.8,312.0,10.2,877.0
2018-04-11 17:00:00+00:00,5.7,311.0,11.5,877.0
2018-04-11 17:30:00+00:00,5.6,309.0,12.5,877.0
2018-04-11 18:00:00+00:00,5.4,306.0,13.5,877.0
2018-04-11 18:30:00+00:00,5.5,303.0,14.0,877.0
2018-04-11 19:00:00+00:00,5.5,300.0,14.4,877.0
2018-04-11 19:30:00+00:00,5.6,298.0,14.5,877.0
2018-04-11 20:00:00+00:00,5.6,296.0,14.5,877.0
2018-04-11 20:30:00+00:00,5.5,296.0,14.3,877.0
2018-04-11 21:00:00+00:00,5.3,296.0,14.0,877.0
2018-04-11 21:30:00+00:00,5.0,298.0,14.0,877.0
2018-04-11 22:00:00+00:00,4.7,300.0,13.9,877.0
2018-04-11 22:30:00+00:00,4.3,303.0,13.6,877.0
2018-04-11 23:00:00+00:00,3.9,306.0,13.4,877.0
2018-04-11 23:30:00+00:00,3.9,306.0,13.4,877.0
2018-04-12 00:00:00+00:00,2.0,319.0,11.9,876.0
2018-04-12 00:30:00+00:00,1.5,336.0,10.4,876.0
2018-04-12 01:00:00+00:00,1.1,353.0,8.8,876.0
2018-04-12 01:30:00+00:00,1.1,190.0,8.2,876.0
2018-04-12 02:00:00+00:00,1.1,27.0,7.6,876.0
2018-04-12 02:30:00+00:00,1.1,47.0,7.3,877.0
2018-04-12 03:00:00+00:00,1.1,66.0,7.0,877.0
2018-04-12 03:30:00+00:00,1.3,79.0,6.4,877.0
2018-04-12 04:00:00+00:00,1.4,92.0,5.9,877.0
2018-04-12 04:30:00+00:00,1.7,94.0,5.5,876.0
2018-04-12 05:00:00+00:00,1.9,97.0,5.1,876.0
2018-04-12 05:30:00+00:00,2.1,97.0,4.9,875.0
2018-04-12 06:00:00+00:00,2.4,96.0,4.6,875.0
2018-04-12 06:30:00+00:00,2.5,99.0,4.3,874.0
2018-04-12 07:00:00+00:00,2.7,102.0,4.0,874.0
2018-04-12 07:30:00+00:00,2.9,104.0,3.9,874.0
2018-04-12 08:00:00+00:00,3.0,106.0,3.8,873.0
2018-04-12 08:30:00+00:00,3.3,104.0,3.7,873.0
2018-04-12 09:00:00+00:00,3.6,102.0,3.6,873.0
2018-04-12 09:30:00+00:00,3.6,101.0,3.4,872.0
2018-04-12 10:00:00+00:00,3.7,100.0,3.2,872.0
2018-04-12 10:30:00+00:00,3.6,100.0,3.0,872.0
2018-04-12 11:00:00+00:00,3.4,99.0,2.7,872.0
2018-04-12 11:30:00+00:00,3.3,96.0,2.5,872.0
2018-04-12 12:00:00+00:00,3.1,93.0,2.2,871.0
2018-04-12 12:30:00+00:00,3.4,92.0,2.3,871.0
2018-04-12 13:00:00+00:00,3.7,92.0,2.4,871.0
2018-04-12 13:30:00+00:00,4.0,93.0,2.7,871.0
2018-04-12 14:00:00+00:00,4.4,94.0,3.0,870.0
2018-04-12 14:30:00+00:00,4.6,93.0,3.5,870.0
2018-04-12 15:00:00+00:00,4.8,93.0,3.9,870.0
2018-04-12 15:30:00+00:00,5.2,93.0,4.6,870.0
2018-04-12 16:00:00+00:00,5.6,94.0,5.3,870.0
2018-04-12 16:30:00+00:00,6.0,94.0,5.8,869.0
2018-04-12 17:00:00+00:00,6.4,93.0,6.3,869.0
2018-04-12 17:30:00+00:00,6.5,90.0,6.3,869.0
2018-04-12 18:00:00+00:00,6.6,87.0,6.3,868.0
2018-04-12 18:30:00+00:00,6.5,85.0,6.1,868.0
2018-04-12 19:00:00+00:00,6.3,83.0,5.9,868.0
2018-04-12 19:30:00+00:00,5.8,81.0,5.6,868.0
2018-04-12 20:00:00+00:00,5.3,80.0,5.4,868.0
2018-04-12 20:30:00+00:00,4.6,77.0,4.9,869.0
2018-04-12 21:00:00+00:00,3.8,74.0,4.4,869.0
2018-04-12 21:30:00+00:00,2.8,64.0,4.2,870.0
2018-04-12 22:00:00+00:00,1.8,54.0,3.9,870.0
2018-04-12 22:30:00+00:00,1.6,188.0,3.8,871.0
2018-04-12 23:00:00+00:00,1.3,323.0,3.7,871.0
2018-04-12 23:30:00+00:00,1.3,323.0,3.7,871.0
2018-04-13 00:00:00+00:00,2.4,302.0,3.1,872.0
2018-04-13 00:30:00+00:00,2.6,305.0,2.6,873.0
2018-04-13 01:00:00+00:00,2.8,308.0,2.1,874.0
2018-04-13 01:30:00+00:00,2.8,312.0,1.6,874.0
2018-04-13 02:00:00+00:00,2.9,316.0,1.1,875.0
2018-04-13 02:30:00+00:00,2.9,319.0,0.6,876.0
2018-04-13 03:00:00+00:00,2.9,322.0,0.2,876.0
2018-04-13 03:30:00+00:00,3.0,326.0,-0.1,877.0
2018-04-13 04:00:00+00:00,3.1,329.0,-0.3,877.0
2018-04-13 04:30:00+00:00,2.8,332.0,-0.6,877.0
2018-04-13 05:00:00+00:00,2.5,334.0,-0.8,877.0
2018-04-13 05:30:00+00:00,2.2,335.0,-0.9,878.0
2018-04-13 06:00:00+00:00,1.9,336.0,-1.1,879.0
2018-04-13 06:30:00+00:00,1.9,333.0,-1.1,879.0
2018-04-13 07:00:00+00:00,2.0,330.0,-1.1,879.0
2018-04-13 07:30:00+00:00,1.9,328.0,-1.3,879.0
2018-04-13 08:00:00+00:00,1.9,326.0,-1.6,880.0
2018-04-13 08:30:00+00:00,1.8,330.0,-1.7,880.0
2018-04-13 09:00:00+00:00,1.7,335.0,-1.8,881.0
2018-04-13 09:30:00+00:00,1.8,335.0,-1.9,881.0
2018-04-13 10:00:00+00:00,1.8,335.0,-1.9,882.0
2018-04-13 10:30:00+00:00,1.9,333.0,-2.0,882.0
2018-04-13 11:00:00+00:00,1.9,331.0,-2.1,883.0
2018-04-13 11:30:00+00:00,2.0,334.0,-2.2,883.0
2018-04-13 12:00:00+00:00,2.0,337.0,-2.4,883.0
2018-04-13 12:30:00+00:00,2.4,340.0,-2.0,884.0
2018-04-13 13:00:00+00:00,2.8,344.0,-1.6,884.0
2018-04-13 13:30:00+00:00,3.0,346.0,-0.9,885.0
2018-04-13 14:00:00+00:00,3.3,348.0,-0.2,885.0
2018-04-13 14:30:00+00:00,3.5,346.0,0.6,886.0
2018-04-13 15:00:00+00:00,3.7,343.0,1.3,886.0
2018-04-13 15:30:00+00:00,4.0,340.0,2.0,887.0
2018-04-13 16:00:00+00:00,4.3,338.0,2.6,887.0
2018-04-13 16:30:00+00:00,4.5,338.0,3.4,887.0
2018-04-13 17:00:00+00:00,4.7,338.0,4.1,888.0
2018-04-13 17:30:00+00:00,4.8,338.0,4.6,888.0
2018-04-13 18:00:00+00:00,4.9,339.0,5.1,888.0
2018-04-13 18:30:00+00:00,4.9,338.0,5.4,889.0
2018-04-13 19:00:00+00:00,5.0,338.0,5.7,889.0
2018-04-13 19:30:00+00:00,5.0,336.0,5.9,889.0
2018-04-13 20:00:00+00:00,5.1,335.0,6.1,889.0
2018-04-13 20:30:00+00:00,5.0,334.0,6.2,890.0
2018-04-13 21:00:00+00:00,5.0,334.0,6.4,890.0
2018-04-13 21:30:00+00:00,4.8,335.0,6.5,890.0
2018-04-13 22:00:00+00:00,4.6,336.0,6.6,890.0
2018-04-13 22:30:00+00:00,4.4,336.0,6.6,890.0
2018-04-13 23:00:00+00:00,4.1,337.0,6.5,890.0
2018-04-13 23:30:00+00:00,4.1,337.0,6.5,890.0
2018-04-14 00:00:00+00:00,2.9,343.0,6.0,891.0
2018-04-14 00:30:00+00:00,1.9,172.0,4.6,891.0
2018-04-14 01:00:00+00:00,1.0,1.0,3.1,891.0
2018-04-14 01:30:00+00:00,0.9,7.0,2.2,891.0
2018-04-14 02:00:00+00:00,0.8,13.0,1.3,891.0
2018-04-14 02:30:00+00:00,0.6,178.0,1.0,892.0
2018-04-14 03:00:00+00:00,0.4,343.0,0.7,892.0
2018-04-14 03:30:00+00:00,0.5,308.0,0.2,892.0
2018-04-14 04:00:00+00:00,0.6,273.0,-0.4,892.0
2018-04-14 04:30:00+00:00,0.8,271.0,-0.9,892.0
2018-04-14 05:00:00+00:00,1.0,269.0,-1.4,892.0
2018-04-14 05:30:00+00:00,1.2,272.0,-1.7,891.0
2018-04-14 06:00:00+00:00,1.3,276.0,-2.0,891.0
2018-04-14 06:30:00+00:00,1.4,277.0,-2.3,891.0
2018-04-14 07:00:00+00:00,1.5,277.0,-2.5,891.0
2018-04-14 07:30:00+00:00,1.6,277.0,-2.7,891.0
2018-04-14 08:00:00+00:00,1.7,276.0,-2.8,891.0
2018-04-14 08:30:00+00:00,1.8,273.0,-2.8,891.0
2018-04-14 09:00:00+00:00,1.9,270.0,-2.7,891.0
2018-04-14 09:30:00+00:00,2.0,267.0,-2.6,891.0
2018-04-14 10:00:00+00:00,2.1,264.0,-2.4,891.0
2018-04-14 10:30:00+00:00,2.2,264.0,-2.2,890.0
2018-04-14 11:00:00+00:00,2.4,264.0,-2.0,890.0
2018-04-14 11:30:00+00:00,2.4,265.0,-1.8,890.0
2018-04-14 12:00:00+00:00,2.5,266.0,-1.5,890.0
2018-04-14 12:30:00+00:00,3.0,267.0,-0.1,890.0
2018-04-14 13:00:00+00:00,3.5,269.0,1.3,890.0
2018-04-14 13:30:00+00:00,3.6,269.0,2.6,890.0
2018-04-14 14:00:00+00:00,3.7,268.0,3.8,890.0
2018-04-14 14:30:00+00:00,3.9,273.0,5.4,890.0
2018-04-14 15:00:00+00:00,4.1,278.0,6.9,890.0
2018-04-14 15:30:00+00:00,4.5,287.0,8.5,889.0
2018-04-14 16:00:00+00:00,4.9,296.0,10.0,889.0
2018-04-14 16:30:00+00:00,4.7,298.0,10.9,889.0
2018-04-14 17:00:00+00:00,4.6,300.0,11.7,889.0
2018-04-14 17:30:00+00:00,4.7,296.0,12.1,889.0
2018-04-14 18:00:00+00:00,4.7,293.0,12.4,888.0
2018-04-14 18:30:00+00:00,4.9,291.0,12.4,888.0
2018-04-14 19:00:00+00:00,5.1,288.0,12.4,888.0
2018-04-14 19:30:00+00:00,5.2,287.0,12.4,888.0
2018-04-14 20:00:00+00:00,5.2,286.0,12.3,888.0
2018-04-14 20:30:00+00:00,5.1,288.0,12.4,888.0
2018-04-14 21:00:00+00:00,5.0,291.0,12.5,888.0
2018-04-14 21:30:00+00:00,4.8,295.0,12.5,887.0
2018-04-14 22:00:00+00:00,4.5,299.0,12.4,887.0
2018-04-14 22:30:00+00:00,4.1,303.0,12.3,887.0
2018-04-14 23:00:00+00:00,3.8,307.0,12.2,887.0
2018-04-14 23:30:00+00:00,3.8,307.0,12.2,887.0
2018-04-15 00:00:00+00:00,2.0,317.0,11.2,887.0
2018-04-15 00:30:00+00:00,1.5,327.0,9.9,887.0
2018-04-15 01:00:00+00:00,1.0,337.0,8.6,887.0
2018-04-15 01:30:00+00:00,0.9,169.0,8.4,887.0
2018-04-15 02:00:00+00:00,0.8,1.0,8.1,887.0
2018-04-15 02:30:00+00:00,0.6,16.0,8.0,887.0
2018-04-15 03:00:00+00:00,0.3,32.0,7.9,887.0
2018-04-15 03:30:00+00:00,0.3,115.0,7.5,887.0
2018-04-15 04:00:00+00:00,0.3,198.0,7.0,887.0
2018-04-15 04:30:00+00:00,0.6,208.0,6.4,887.0
2018-04-15 05:00:00+00:00,0.8,219.0,5.7,887.0
2018-04-15 05:30:00+00:00,1.0,226.0,5.0,887.0
2018-04-15 06:00:00+00:00,1.1,234.0,4.4,887.0
2018-04-15 06:30:00+00:00,1.2,240.0,3.8,887.0
2018-04-15 07:00:00+00:00,1.3,245.0,3.3,887.0
2018-04-15 07:30:00+00:00,1.3,249.0,2.8,887.0
2018-04-15 08:00:00+00:00,1.4,252.0,2.3,887.0
2018-04-15 08:30:00+00:00,1.4,254.0,2.0,887.0
2018-04-15 09:00:00+00:00,1.4,256.0,1.7,887.0
2018-04-15 09:30:00+00:00,1.3,256.0,1.5,887.0
2018-04-15 10:00:00+00:00,1.3,256.0,1.2,887.0
2018-04-15 10:30:00+00:00,1.3,253.0,1.1,886.0
2018-04-15 11:00:00+00:00,1.3,250.0,1.0,886.0
2018-04-15 11:30:00+00:00,1.2,243.0,0.9,886.0
2018-04-15 12:00:00+00:00,1.2,236.0,0.8,886.0
2018-04-15 12:30:00+00:00,1.1,227.0,1.7,886.0
2018-04-15 13:00:00+00:00,1.0,217.0,2.5,886.0
2018-04-15 13:30:00+00:00,1.6,208.0,4.0,885.0
2018-04-15 14:00:00+00:00,2.1,199.0,5.6,885.0
2018-04-15 14:30:00+00:00,2.5,190.0,7.0,885.0
2018-04-15 15:00:00+00:00,2.8,181.0,8.4,885.0
2018-04-15 15:30:00+00:00,3.4,177.0,9.8,885.0
2018-04-15 16:00:00+00:00,3.9,173.0,11.1,885.0
2018-04-15 16:30:00+00:00,4.2,173.0,12.0,884.0
2018-04-15 17:00:00+00:00,4.4,173.0,12.8,884.0
2018-04-15 17:30:00+00:00,4.5,175.0,13.0,884.0
2018-04-15 18:00:00+00:00,4.5,177.0,13.2,884.0
2018-04-15 18:30:00+00:00,4.5,179.0,13.2,883.0
2018-04-15 19:00:00+00:00,4.4,181.0,13.3,883.0
2018-04-15 19:30:00+00:00,4.3,180.0,13.6,883.0
2018-04-15 20:00:00+00:00,4.2,179.0,13.8,882.0
2018-04-15 20:30:00+00:00,4.0,177.0,14.3,882.0
2018-04-15 21:00:00+00:00,3.8,176.0,14.8,881.0
2018-04-15 21:30:00+00:00,3.5,174.0,15.3,881.0
2018-04-15 22:00:00+00:00,3.2,172.0,15.7,880.0
2018-04-15 22:30:00+00:00,2.8,169.0,15.8,880.0
2018-04-15 23:00:00+00:00,2.4,166.0,15.8,880.0
2018-04-15 23:30:00+00:00,2.4,166.0,15.8,880.0
2018-04-16 00:00:00+00:00,1.2,147.0,14.7,879.0
2018-04-16 00:30:00+00:00,1.3,139.0,13.2,879.0
2018-04-16 01:00:00+00:00,1.3,131.0,11.7,879.0
2018-04-16 01:30:00+00:00,1.5,132.0,10.7,879.0
2018-04-16 02:00:00+00:00,1.6,133.0,9.7,879.0
2018-04-16 02:30:00+00:00,1.7,136.0,9.0,879.0
2018-04-16 03:00:00+00:00,1.8,139.0,8.4,878.0
2018-04-16 03:30:00+00:00,1.8,145.0,7.7,878.0
2018-04-16 04:00:00+00:00,1.8,152.0,7.0,878.0
2018-04-16 04:30:00+00:00,1.7,159.0,6.5,878.0
2018-04-16 05:00:00+00:00,1.6,167.0,6.0,878.0
2018-04-16 05:30:00+00:00,1.6,172.0,5.6,877.0
2018-04-16 06:00:00+00:00,1.6,177.0,5.2,877.0
2018-04-16 06:30:00+00:00,1.5,178.0,4.9,877.0
2018-04-16 07:00:00+00:00,1.5,179.0,4.6,876.0
2018-04-16 07:30:00+00:00,1.5,175.0,4.6,876.0
2018-04-16 08:00:00+00:00,1.5,172.0,4.5,876.0
2018-04-16 08:30:00+00:00,1.5,161.0,4.1,875.0
2018-04-16 09:00:00+00:00,1.5,151.0,3.7,875.0
2018-04-16 09:30:00+00:00,1.6,148.0,3.0,875.0
2018-04-16 10:00:00+00:00,1.7,146.0,2.2,875.0
2018-04-16 10:30:00+00:00,1.9,147.0,1.9,874.0
2018-04-16 11:00:00+00:00,2.1,148.0,1.6,874.0
2018-04-16 11:30:00+00:00,2.1,148.0,1.6,874.0
2018-04-16 12:00:00+00:00,2.1,148.0,1.5,874.0
2018-04-16 12:30:00+00:00,2.5,150.0,2.7,873.0
2018-04-16 13:00:00+00:00,2.8,152.0,4.0,873.0
2018-04-16 13:30:00+00:00,3.2,152.0,5.5,873.0
2018-04-16 14:00:00+00:00,3.5,153.0,7.1,872.0
2018-04-16 14:30:00+00:00,3.5,153.0,9.1,872.0
2018-04-16 15:00:00+00:00,3.5,154.0,11.1,872.0
2018-04-16 15:30:00+00:00,4.0,156.0,13.1,872.0
2018-04-16 16:00:00+00:00,4.4,158.0,15.2,871.0
2018-04-16 16:30:00+00:00,4.5,159.0,16.8,871.0
2018-04-16 17:00:00+00:00,4.6,161.0,18.4,870.0
2018-04-16 17:30:00+00:00,4.7,165.0,19.9,870.0
2018-04-16 18:00:00+00:00,4.8,168.0,21.4,869.0
2018-04-16 18:30:00+00:00,4.9,173.0,22.2,869.0
2018-04-16 19:00:00+00:00,5.1,178.0,23.1,868.0
2018-04-16 19:30:00+00:00,5.4,186.0,23.3,868.0
2018-04-16 20:00:00+00:00,5.7,193.0,23.6,867.0
2018-04-16 20:30:00+00:00,6.0,201.0,23.4,867.0
2018-04-16 21:00:00+00:00,6.2,209.0,23.2,867.0
2018-04-16 21:30:00+00:00,6.2,215.0,22.7,867.0
2018-04-16 22:00:00+00:00,6.2,220.0,22.2,867.0
2018-04-16 22:30:00+00:00,5.7,226.0,21.5,867.0
2018-04-16 23:00:00+00:00,5.2,233.0,20.9,867.0
2018-04-16 23:30:00+00:00,5.2,233.0,20.9,867.0
2018-04-17 00:00:00+00:00,4.3,255.0,18.3,868.0
2018-04-17 00:30:00+00:00,4.6,267.0,16.3,868.0
2018-04-17 01:00:00+00:00,5.0,279.0,14.3,869.0
2018-04-17 01:30:00+00:00,5.2,287.0,12.6,869.0
2018-04-17 02:00:00+00:00,5.4,294.0,11.0,870.0
2018-04-17 02:30:00+00:00,5.6,301.0,9.9,871.0
2018-04-17 03:00:00+00:00,5.7,308.0,8.8,872.0
2018-04-17 03:30:00+00:00,5.6,315.0,7.8,872.0
2018-04-17 04:00:00+00:00,5.5,321.0,6.7,873.0
2018-04-17 04:30:00+00:00,5.1,324.0,6.0,873.0
2018-04-17 05:00:00+00:00,4.7,328.0,5.2,873.0
2018-04-17 05:30:00+00:00,4.5,328.0,4.8,873.0
2018-04-17 06:00:00+00:00,4.3,328.0,4.3,873.0
2018-04-17 06:30:00+00:00,4.0,324.0,4.0,873.0
2018-04-17 07:00:00+00:00,3.7,320.0,3.7,873.0
2018-04-17 07:30:00+00:00,3.5,313.0,3.6,873.0
2018-04-17 08:00:00+00:00,3.3,306.0,3.4,873.0
2018-04-17 08:30:00+00:00,3.0,300.0,3.3,874.0
2018-04-17 09:00:00+00:00,2.8,293.0,3.2,874.0
2018-04-17 09:30:00+00:00,2.9,291.0,3.0,874.0
2018-04-17 10:00:00+00:00,3.1,289.0,2.9,874.0
2018-04-17 10:30:00+00:00,3.2,288.0,2.7,874.0
2018-04-17 11:00:00+00:00,3.3,287.0,2.5,874.0
2018-04-17 11:30:00+00:00,3.4,288.0,2.4,874.0
2018-04-17 12:00:00+00:00,3.6,289.0,2.2,874.0
2018-04-17 12:30:00+00:00,3.7,290.0,2.3,875.0
2018-04-17 13:00:00+00:00,3.8,291.0,2.5,875.0
2018-04-17 13:30:00+00:00,3.9,293.0,2.8,875.0
2018-04-17 14:00:00+00:00,4.0,295.0,3.1,875.0
2018-04-17 14:30:00+00:00,4.3,298.0,3.4,875.0
2018-04-17 15:00:00+00:00,4.5,302.0,3.8,876.0
2018-04-17 15:30:00+00:00,4.9,306.0,4.1,876.0
2018-04-17 16:00:00+00:00,5.2,310.0,4.5,877.0
2018-04-17 16:30:00+00:00,5.1,309.0,5.0,877.0
2018-04-17 17:00:00+00:00,5.0,308.0,5.4,878.0
2018-04-17 17:30:00+00:00,4.9,305.0,6.0,878.0
2018-04-17 18:00:00+00:00,4.8,301.0,6.5,878.0
2018-04-17 18:30:00+00:00,5.0,298.0,7.2,879.0
2018-04-17 19:00:00+00:00,5.1,294.0,7.9,879.0
2018-04-17 19:30:00+00:00,5.3,292.0,8.5,879.0
2018-04-17 20:00:00+00:00,5.5,289.0,9.1,879.0
2018-04-17 20:30:00+00:00,5.7,288.0,9.4,880.0
2018-04-17 21:00:00+00:00,5.9,287.0,9.7,880.0
2018-04-17 21:30:00+00:00,6.1,287.0,9.7,880.0
2018-04-17 22:00:00+00:00,6.3,287.0,9.7,880.0
2018-04-17 22:30:00+00:00,6.3,288.0,9.4,881.0
2018-04-17 23:00:00+00:00,6.3,289.0,9.1,881.0
2018-04-17 23:30:00+00:00,6.3,289.0,9.1,881.0
2018-04-18 00:00:00+00:00,5.5,290.0,8.2,882.0
2018-04-18 00:30:00+00:00,4.7,290.0,7.2,882.0
2018-04-18 01:00:00+00:00,4.0,290.0,6.2,882.0
2018-04-18 01:30:00+00:00,4.0,289.0,5.3,883.0
2018-04-18 02:00:00+00:00,3.9,289.0,4.4,884.0
2018-04-18 02:30:00+00:00,4.2,288.0,4.1,884.0
2018-04-18 03:00:00+00:00,4.5,288.0,3.8,885.0
2018-04-18 03:30:00+00:00,4.5,287.0,3.4,885.0
2018-04-18 04:00:00+00:00,4.5,286.0,3.0,886.0
2018-04-18 04:30:00+00:00,4.5,285.0,2.6,886.0
2018-04-18 05:00:00+00:00,4.5,284.0,2.2,887.0
2018-04-18 05:30:00+00:00,4.4,283.0,1.9,887.0
2018-04-18 06:00:00+00:00,4.4,282.0,1.5,887.0
2018-04-18 06:30:00+00:00,4.2,281.0,1.2,888.0
2018-04-18 07:00:00+00:00,4.1,280.0,0.9,888.0
2018-04-18 07:30:00+00:00,4.1,279.0,0.7,888.0
2018-04-18 08:00:00+00:00,4.1,279.0,0.5,888.0
2018-04-18 08:30:00+00:00,4.0,279.0,0.2,889.0
2018-04-18 09:00:00+00:00,3.9,278.0,0.0,889.0
2018-04-18 09:30:00+00:00,3.8,278.0,-0.3,889.0
2018-04-18 10:00:00+00:00,3.7,278.0,-0.6,889.0
2018-04-18 10:30:00+00:00,3.5,277.0,-0.9,889.0
2018-04-18 11:00:00+00:00,3.4,277.0,-1.2,890.0
2018-04-18 11:30:00+00:00,3.2,277.0,-1.4,890.0
2018-04-18 12:00:00+00:00,3.1,276.0,-1.7,890.0
2018-04-18 12:30:00+00:00,3.5,275.0,-0.6,890.0
2018-04-18 13:00:00+00:00,3.8,275.0,0.5,890.0
2018-04-18 13:30:00+00:00,4.0,278.0,2.2,891.0
2018-04-18 14:00:00+00:00,4.2,282.0,3.8,891.0
2018-04-18 14:30:00+00:00,4.2,290.0,5.2,891.0
2018-04-18 15:00:00+00:00,4.2,297.0,6.6,891.0
2018-04-18 15:30:00+00:00,3.7,295.0,7.5,891.0
2018-04-18 16:00:00+00:00,3.3,293.0,8.3,891.0
2018-04-18 16:30:00+00:00,3.1,288.0,9.0,891.0
2018-04-18 17:00:00+00:00,2.9,282.0,9.7,891.0
2018-04-18 17:30:00+00:00,2.8,278.0,10.2,891.0
2018-04-18 18:00:00+00:00,2.7,275.0,10.7,891.0
2018-04-18 18:30:00+00:00,2.6,275.0,11.2,891.0
2018-04-18 19:00:00+00:00,2.5,275.0,11.6,890.0
2018-04-18 19:30:00+00:00,2.2,279.0,11.9,890.0
2018-04-18 20:00:00+00:00,2.0,283.0,12.2,890.0
2018-04-18 20:30:00+00:00,1.5,291.0,12.3,890.0
